time;host;consumer_group;cpu;dbtime;iowait;oth_wait;pxqry;pxqtime;pxrel;read;reqs;write;yields;error
2018-11-05 09:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01167638194582303;0.0;0.0;0.00018980434194053422
2018-11-05 12:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011189114074822691;0.0;0.0;0.000189721413273263
2018-11-05 15:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013120138600638863;0.0;2.587784106347576e-06;0.0001902999449832693
2018-11-05 18:00:00;1;adw_unload_group;0.2319316688567674;0.15311550151975686;0.00856898029134533;0.018382352941176468;0.0943515704154002;0.0;0.07799533546672452;0.18820665056153396;0.04707549042608868;0.07817616300693538;0.01185528593720483;0.003182943227208184
2018-11-05 21:00:00;1;adw_unload_group;0.3837056504599212;0.2279635258358663;0.006855184233076264;0.005514705882352942;0.0010131712259371837;0.0;0.003471280577100396;0.07871320494664859;0.016964140694086013;0.008612705381299999;0.015187704920153918;0.005359248444965945
2018-11-06 00:00:00;1;adw_unload_group;0.11826544021024968;0.11246200607902736;0.023993144815766924;0.04411764705882353;0.014184397163120569;0.0;0.015186852524814231;0.48288135464865295;0.02358737434805364;0.06786972280361428;0.0057811096935804825;0.005038585732919331
2018-11-06 03:00:00;1;adw_unload_group;0.02365308804204994;0.024316109422492405;0.0;0.011029411764705885;0.003546099290780142;0.0;0.0030373705049628465;0.0267930843853418;0.012795293353305304;0.001112140195299111;0.0007996252888614008;5.224837411155004e-05
2018-11-06 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012380213315045751;0.0;7.763352319042726e-06;0.00018999120943974932
2018-11-06 09:00:00;1;adw_unload_group;0.0;0.0015197568389057753;0.0;0.0018382352941176477;0.0;0.0;0.0;1.5145892812516565e-05;0.012001227193156595;1.8231806480313296e-05;5.175568212695152e-06;0.0001842090159341362
2018-11-06 12:00:00;1;adw_unload_group;0.00328515111695138;0.004939209726443769;0.0;0.004136029411764707;0.0005065856129685917;0.0;0.0010847751803438738;0.001832653030314504;0.028324700871668083;0.00013856172925038102;0.0001999063222153502;0.00018392822880481535
2018-11-06 15:00:00;1;adw_unload_group;0.03153745072273325;0.025835866261398176;0.010282776349614395;0.007352941176470589;0.01165146909827761;0.0;0.009546021587026091;0.06274943392225613;0.023677609138979632;0.007919896735048094;0.0005201446053758627;0.00010724431733889536
2018-11-06 18:00:00;1;adw_unload_group;0.2588699080157688;0.20250759878419453;0.025706940874035997;0.050091911764705885;0.10625633232016213;0.0;0.0901312577968216;0.13897492597444885;0.03853927920449009;0.12984145621084722;0.0199867505453755;0.003374108415438798
2018-11-06 21:00:00;1;adw_unload_group;0.5387647831800263;0.36930091185410335;0.03427592116538132;0.04411764705882353;0.0075987841945288764;0.0;0.010847751803438737;0.14217449583109298;0.010431141831044379;0.10564967219211947;0.03045304336349827;0.003232096709625793
2018-11-07 00:00:00;1;adw_unload_group;0.15243101182654406;0.21124620060790275;0.027420736932305057;0.047794117647058834;0.009625126646403243;0.0;0.010522319249335577;0.40906027308044735;0.020212593167421637;0.12784142703995682;0.010915273360574074;0.004109572832703138
2018-11-07 03:00:00;1;adw_unload_group;0.034165571616294355;0.02735562310030395;0.003427592116538132;0.007352941176470589;0.003546099290780142;0.0;0.0030373705049628465;0.028337965452218488;0.012217790691378969;0.0009298221304959779;0.0006728238676503696;4.795832134624253e-05
2018-11-07 06:00:00;1;adw_unload_group;0.0;0.0015197568389057753;0.0;0.0018382352941176477;0.0;0.0;0.0;0.0;0.012145602858638178;0.0;0.0;0.0001843403213404279
2018-11-07 09:00:00;1;adw_unload_group;0.10249671484888304;0.1398176291793313;0.054841473864610114;0.03125;0.0010131712259371837;0.0;0.001735640288550198;0.15960741845829954;0.009889733085488442;0.03416640534410712;0.0029992417792568398;0.0017440016334896197
2018-11-07 12:00:00;1;adw_unload_group;0.21287779237844945;0.4711246200607903;0.4421593830334191;0.125;0.010638297872340429;0.0;0.020827683462602376;0.11253398359699808;0.018299615599790656;0.3224003267139722;0.011277563135462734;0.010980635823587817
2018-11-07 15:00:00;1;adw_unload_group;0.04796320630749015;0.03191489361702128;0.006855184233076264;0.005514705882352942;0.009118541033434652;0.0;0.008027336334544666;0.07124249331687478;0.008599375575246794;0.007435842272995778;0.0022461966043096954;0.00015617948084806316
2018-11-07 18:00:00;1;adw_unload_group;0.21944809461235215;0.1762917933130699;0.031705227077977724;0.03630514705882353;0.06496960486322187;0.0;0.053872647393827626;0.09753954971260667;0.03166789987547599;0.12776758822371154;0.01432338502863383;0.002462711968087905
2018-11-07 21:00:00;1;adw_unload_group;0.5886990801576872;0.3890577507598785;0.030848329048843187;0.029411764705882363;0.009625126646403243;0.0;0.010630796767369962;0.1688009753954971;0.01945462092364332;0.04180553225935839;0.036992373800238586;0.0038964256525481212
2018-11-08 00:00:00;1;adw_unload_group;0.126149802890933;0.22492401215805471;0.04113110539845758;0.09375;0.010638297872340429;0.0;0.00824429137061344;0.3926269793788669;0.017054375485012003;0.06755613573215287;0.008793290393369062;0.005314763853253502
2018-11-08 03:00:00;1;adw_unload_group;0.039421813403416564;0.05623100303951368;0.013710368466152529;0.03308823529411765;0.005572441742654509;0.0;0.005206920865650594;0.0321850222265977;0.016711483279493244;0.024693158696936328;0.0011852051207071894;0.0001474302963631175
2018-11-08 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013102091642453666;0.0;2.587784106347576e-06;0.00019029149442972406
2018-11-08 09:00:00;1;adw_unload_group;0.0;0.0015197568389057753;0.0;0.0018382352941176477;0.0;0.0;0.0;0.0;0.010196531374636806;0.0;2.587784106347576e-06;0.00018410360711348524
2018-11-08 12:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009167854758080528;0.0;7.763352319042726e-06;0.00018982953574728676
2018-11-08 15:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025987619786684963;0.0;7.763352319042726e-06;0.00019533566186551757
2018-11-08 18:00:00;1;adw_unload_group;0.2746386333771354;0.4354103343465046;0.3804627249357327;0.07398897058823528;0.10144376899696048;0.0;0.09589412594239843;0.2283621988807185;0.04308260092761365;0.31051136570815985;0.01830598476830275;0.007830265417063319
2018-11-08 21:00:00;1;adw_unload_group;0.530880420499343;0.3419452887537994;0.030848329048843187;0.023897058823529414;0.0025329280648429585;0.0;0.00737647122633834;0.10777817325386786;0.019111728718124558;0.08039497385558951;0.022643110930541284;0.0037634191413816738
2018-11-09 00:00:00;1;adw_unload_group;0.1813403416557162;0.2887537993920973;0.030848329048843187;0.05147058823529412;0.010131712259371834;0.0;0.009329066550957313;0.5740444834871903;0.019725325296421292;0.05620501301750983;0.010035426764415895;0.006844177505016134
2018-11-09 03:00:00;1;adw_unload_group;0.03153745072273325;0.0364741641337386;0.006855184233076264;0.018382352941176468;0.004052684903748735;0.0;0.003254325541031621;0.02788358866784299;0.014744364837306675;0.0012069455889967403;0.0005641369351837715;6.440148037592915e-05
2018-11-09 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008445976430672611;0.0;2.587784106347576e-06;0.00019005720788200562
2018-11-09 09:00:00;1;adw_unload_group;0.0;0.0015197568389057753;0.0;0.0;0.0;0.0;0.0;0.0;0.010340907040118391;0.0;2.587784106347576e-06;0.00018583456249327
2018-11-09 12:00:00;1;adw_unload_group;0.14980289093298296;0.196048632218845;0.19537275064267354;0.047794117647058834;0.0015197568389057753;0.0;0.004339100721375495;0.039667093275980884;0.013336702098861238;0.7382204298330697;0.00819810004890912;0.011521207138787803
2018-11-09 15:00:00;1;adw_unload_group;0.028909329829172145;0.024316109422492405;0.006855184233076264;0.009191176470588236;0.010131712259371834;0.0;0.008027336334544666;0.05953850464600261;0.008066990308783455;0.006836927430117486;0.0007271673338836688;8.797042383505237e-05
2018-11-09 18:00:00;1;adw_unload_group;0.039421813403416564;0.030395136778115506;0.006855184233076264;0.012408088235294115;0.006205673758865249;0.0;0.005193361175896295;0.08840278987345605;0.002698020248687084;0.004843279391495228;0.00151838232439944;0.00028893351188686504
2018-11-09 21:00:00;1;adw_unload_group;0.028909329829172145;0.02127659574468085;0.006855184233076264;0.0036764705882352954;0.009118541033434652;0.0;0.00737647122633834;0.06559686177100922;0.005756979661078125;0.007449516127856013;0.001097220461091372;0.00012416368597032224
2018-11-10 00:00:00;1;adw_unload_group;0.0;0.0015197568389057753;0.0;0.0018382352941176477;0.0;0.0;0.0;0.0;0.012271931565934565;0.0;2.587784106347576e-06;0.00018437626573989232
2018-11-10 03:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012885528144231292;0.0;0.0;0.0001901962297055954
2018-11-10 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006154012741152479;0.0;2.587784106347576e-06;0.00019138832848079434
2018-11-10 09:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0054501813719297606;0.0;0.0;0.000191991624750927
2018-11-10 12:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007110501524967968;0.0;0.0;0.00019071973396934288
2018-11-10 15:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0072909711068199455;0.0;0.0;0.0001906117162702349
2018-11-10 18:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007042825431773474;0.0;0.0;0.00019076176448592382
2018-11-10 21:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022718839218774844;0.009510746963599286;5.834178073700255e-05;1.0351136425390304e-05;0.0001888301179108554
2018-11-11 00:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00905957300896934;0.0;2.587784106347576e-06;0.00018986268678018942
2018-11-11 03:00:00;1;adw_unload_group;0.0;0.0015197568389057753;0.0;0.0018382352941176477;0.0;0.0;0.0;0.0;0.009582934796340078;0.0;0.0;0.0001841757534743982
2018-11-11 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009637075670895673;0.0;2.587784106347576e-06;0.00018974215597913988
2018-11-11 15:00:00;1;adw_unload_group;0.02628120893561104;0.031914893617021274;0.006855184233076264;0.025735294117647058;0.13829787234042554;0.0;0.1159624667787601;0.01022347764844868;0.04251863348432622;0.012899003084821658;0.0002264311093054129;0.0026354361879391487
2018-11-11 18:00:00;1;adw_unload_group;0.7693823915900132;0.9251519756838906;1.0;0.1438419117647059;0.023049645390070924;0.3101503759398496;0.029397407387318976;0.5851161311331399;0.022378228149645383;0.4108291460951117;0.08511933566406421;0.040769628180723855
2018-11-11 21:00:00;1;adw_unload_group;0.7595269382391591;0.6854103343465046;0.2399314481576693;0.07169117647058823;0.06534954407294834;0.022556390977443608;0.07354775722731463;0.1951548288892759;0.035209615419321084;0.5053710901891003;0.06640254016887877;0.007483701253014039
2018-11-12 00:00:00;1;adw_unload_group;0.04204993429697767;0.05319148936170213;0.030848329048843187;0.02022058823529412;0.0;0.0;0.0;0.00992055979219835;0.009817545252747651;0.046779169067187855;0.0010195869379009447;0.00023994694630699335
2018-11-12 03:00:00;1;adw_unload_group;0.01839684625492773;0.015197568389057753;0.003427592116538132;0.005514705882352942;0.0010131712259371837;0.0;0.0006508651082063243;0.005149603556255631;0.00887910342711736;0.005939922551286072;0.00023548835367762934;8.940731767477562e-05
2018-11-12 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007345111981375539;0.0;2.587784106347576e-06;0.0001905774453667051
2018-11-12 09:00:00;1;adw_unload_group;0.0;0.004559270516717325;0.0;0.005514705882352942;0.0;0.0;0.0;0.0;0.008193319016079842;0.00010939083888187975;2.587784106347576e-06;0.0001762021455616892
2018-11-12 12:00:00;1;adw_unload_group;0.0052562417871222095;0.07446808510638299;0.0;0.09007352941176472;0.0005065856129685917;0.0;0.000867820144275099;0.0003937932131254306;0.012921622060601688;9.115903240156648e-05;6.728238676503696e-05;0.001032436772481258
2018-11-12 15:00:00;1;adw_unload_group;0.0026281208935611047;0.004559270516717325;0.0;0.0018382352941176477;0.0;0.0;0.0;0.00010602124968761594;0.008987385176228548;0.0012543482858455547;9.833579604120789e-05;0.0001670972744783504
2018-11-12 18:00:00;1;adw_unload_group;0.32851511169513803;0.3225683890577508;0.12339331619537275;0.09512867647058824;0.010764944275582573;0.0;0.0206107284265336;0.2986732197896235;0.03288155781343055;0.21518545393551772;0.02216954643907968;0.002172279617295943
2018-11-12 21:00:00;1;adw_unload_group;0.6018396846254928;0.44528875379939215;0.07540702656383891;0.05514705882352941;0.0025329280648429585;0.0;0.0056408309377881435;0.11098910253012136;0.016512966739456066;0.17910926686259782;0.03291402604863481;0.0036399765902117697
2018-11-13 00:00:00;1;adw_unload_group;0.049934296977660976;0.0547112462006079;0.037703513281919454;0.011029411764705885;0.0010131712259371837;0.0;0.0013017302164126485;0.008920930866572255;0.012326072440490157;0.07312048306994451;0.0014620980200863805;0.00043328703854185984
2018-11-13 03:00:00;1;adw_unload_group;0.04467805519053877;0.039513677811550164;0.006855184233076264;0.018382352941176468;0.003546099290780142;0.0;0.0030373705049628465;0.02811077706003074;0.015556477955640581;0.009757662828263677;0.00111015938162311;6.86088185664704e-05
2018-11-13 06:00:00;1;adw_unload_group;0.01314060446780552;0.030395136778115506;0.01713796058269066;0.018382352941176468;0.0005065856129685917;0.0;0.001735640288550198;0.0032109292762535113;0.0077060511450794955;0.01042130058414708;0.0005822514239282045;0.00011747845771066158
2018-11-13 09:00:00;1;adw_unload_group;0.010512483574244415;0.00911854103343465;0.006855184233076264;0.005514705882352942;0.0;0.0;0.0;0.0017266317806268882;0.011315442782119076;0.018676662558432942;0.0003700531272077033;0.0001217078785744338
2018-11-13 12:00:00;1;adw_unload_group;0.048620236530880434;0.04787234042553192;0.03513281919451585;0.00965073529411765;0.0005065856129685917;0.0;0.0007593426262407116;0.01525570053540731;0.008576816877515296;0.16174985232236752;0.0022261412774855016;0.0017512269049916318
2018-11-13 15:00:00;1;adw_unload_group;0.049934296977660976;0.04863221884498481;0.03427592116538132;0.005514705882352942;0.0010131712259371837;0.0;0.0013017302164126485;0.008905784973759741;0.012668964646008916;0.09550914142776924;0.001904609102271816;0.0006417396871105226
2018-11-13 18:00:00;1;adw_unload_group;0.3850197109067017;0.3837386018237082;0.25107112253641817;0.050091911764705885;0.02292299898682877;0.0;0.04306557465965179;0.2149012866435944;0.037185757340600235;0.2507529736076369;0.027710639156796425;0.00241520874296936
2018-11-13 21:00:00;1;adw_unload_group;0.5440210249671485;0.3297872340425532;0.030848329048843187;0.03125;0.0020263424518743673;0.0;0.0056408309377881435;0.09276859347666397;0.018841024345346596;0.09681818513305572;0.022130729677484463;0.003647899673846517
2018-11-14 00:00:00;1;adw_unload_group;0.12089356110381078;0.3237082066869301;0.09940017137960584;0.15257352941176472;0.0025329280648429585;0.09022556390977443;0.0047730107935130455;0.23424637823838115;0.019003446969013373;0.13290986924148393;0.005931201171748643;0.007514004468795402
2018-11-14 03:00:00;1;adw_unload_group;0.17082785808147175;0.21732522796352585;0.05141388174807198;0.09375;0.010131712259371834;0.13533834586466165;0.012583392091988934;0.201667562798658;0.014491707422713903;0.0796839334028573;0.006660956289738659;0.00461314498622579
2018-11-14 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012614823771453324;0.0;2.587784106347576e-06;0.00019008234788630746
2018-11-14 09:00:00;1;adw_unload_group;0.0026281208935611047;0.0015197568389057753;0.0;0.0;0.0005065856129685917;0.0;0.000867820144275099;1.5145892812516565e-05;0.011189114074822691;0.00011303720017794243;2.5877841063475755e-05;0.00017513318085399723
2018-11-14 12:00:00;1;adw_unload_group;0.007884362680683312;0.006079027355623101;0.0;0.0018382352941176477;0.0;0.0;0.0;0.0013328385675014573;0.007489487646857122;0.00025889165202044883;0.00019408380797606816;0.00014818290307642737
2018-11-14 15:00:00;1;adw_unload_group;0.17608409986859394;0.12765957446808512;0.006855184233076264;0.0275735294117647;0.0005065856129685917;0.0;0.001735640288550198;0.3061287855265848;0.00887910342711736;0.0017210825317415751;0.007194039815646259;0.003890594693387925
2018-11-14 18:00:00;1;adw_unload_group;0.5703022339027596;0.8438449848024316;0.6006855184233078;0.2403492647058824;0.014817629179331309;0.0;0.02585832836144709;0.26020265204583143;0.022509068596488064;0.3073098604902169;0.05255271963170656;0.01764216313594093
2018-11-14 21:00:00;1;adw_unload_group;0.6438896189224705;0.4696048632218845;0.05141388174807198;0.047794117647058834;0.0020263424518743673;0.0;0.005206920865650594;0.1077933191466804;0.0128133403114905;0.02591104336982125;0.0384829374454948;0.005536920195964405
2018-11-15 00:00:00;1;adw_unload_group;0.23653088042049936;0.243161094224924;0.05826906598114824;0.11948529411764705;0.0075987841945288764;0.022556390977443608;0.008786678960785376;0.4382464085301668;0.02526574145927704;0.05667903998599798;0.015280865147982431;0.0037847621984348433
2018-11-15 03:00:00;1;adw_unload_group;0.22864651773981606;0.2203647416413374;0.054841473864610114;0.07720588235294118;0.006079027355623101;0.030075187969924814;0.00824429137061344;0.08233307332884005;0.020302827958347626;0.07765655652224644;0.009799938410738271;0.0030007873237103662
2018-11-15 06:00:00;1;adw_unload_group;0.07095926412614981;0.08358662613981763;0.0959725792630677;0.005514705882352942;0.0005065856129685917;0.0;0.001735640288550198;0.07257911835757938;0.017270938983234382;0.017338447962777944;0.0018476778519321692;0.0008612148135271916
2018-11-15 09:00:00;1;adw_unload_group;0.07621550591327203;0.07446808510638299;0.04455869751499572;0.007352941176470589;0.0005065856129685917;0.0;0.001735640288550198;0.07786503494914765;0.010016061792784829;0.018731357977873883;0.002598135242772966;0.0004265102129036057
2018-11-15 12:00:00;1;adw_unload_group;0.09198423127463863;0.07142857142857144;0.04113110539845758;0.005514705882352942;0.0005065856129685917;0.0;0.001735640288550198;0.11819854750887925;0.011369583656674669;0.02845984991576905;0.00343657729322958;0.0007206494466440241
2018-11-15 15:00:00;1;adw_unload_group;0.10775295663600526;0.08966565349544074;0.030848329048843187;0.012867647058823529;0.0005065856129685917;0.0;0.001735640288550198;0.09690342221448096;0.0048726787100034285;0.023373175907761647;0.005959666796918468;0.0007216387530290704
2018-11-15 18:00:00;1;adw_unload_group;0.3245729303547964;0.371580547112462;0.37532133676092544;0.04733455882352942;0.01228470111448835;0.0;0.02256332375115257;0.2967913426076683;0.03217772644420784;0.29548197603611354;0.022212244876834413;0.005013291904937963
2018-11-15 21:00:00;1;adw_unload_group;0.6149802890932983;0.45288753799392106;0.07883461868037703;0.018382352941176468;0.0020263424518743673;0.0;0.006942561154200792;0.12533226302357456;0.010340907040118391;0.11633351078958308;0.032838980309550736;0.004359062060865112
2018-11-16 00:00:00;1;adw_unload_group;0.2601839684625493;0.2492401215805471;0.0959725792630677;0.0661764705882353;0.008611955420466059;0.0;0.010630796767369962;0.4843807980370922;0.012687011604194116;0.06992262421329755;0.015907108901718547;0.0033335481251177117
2018-11-16 03:00:00;1;adw_unload_group;0.12089356110381078;0.1519756838905775;0.11653813196229648;0.04411764705882353;0.006585612968591692;0.0;0.006942561154200792;0.15963771024392456;0.0039522838425583365;0.02852913078039425;0.004510507697363824;0.0022652768722865413
2018-11-16 06:00:00;1;adw_unload_group;0.07884362680683313;0.07750759878419453;0.061696658097686374;0.007352941176470589;0.0005065856129685917;0.0;0.001735640288550198;0.06209816053131791;0.002941654184187255;0.01618255143192608;0.0022073798427144817;0.0005001481692391907
2018-11-16 09:00:00;1;adw_unload_group;0.126149802890933;0.08206686930091188;0.02056555269922879;0.007352941176470589;0.0010131712259371837;0.0;0.002549221673808103;0.08996660330634837;0.00691198498493079;0.02173595968582951;0.0035038596799946173;0.0007898339103922243
2018-11-16 12:00:00;1;adw_unload_group;0.2049934296977661;0.27051671732522803;0.2879177377892031;0.04227941176470588;0.0005065856129685917;0.0;0.001735640288550198;0.04237820808942135;0.0102326252910072;0.5674029885577182;0.012281623368725594;0.006018982462745648
2018-11-16 15:00:00;1;adw_unload_group;0.13929040735873852;0.1595744680851064;0.14395886889460155;0.014705882352941178;0.007092198581560284;0.0;0.00737647122633834;0.0727911608569546;0.01916586959268016;0.19354885759500595;0.005970017933343856;0.0029622058870665408
2018-11-16 18:00:00;1;adw_unload_group;0.037450722733245734;0.026975683890577508;0.011139674378748929;0.007812500000000002;0.00810536980749747;0.0;0.006495091392308944;0.0841619398859514;0.013616429950731805;0.005733903138058532;0.0008610851613871557;0.00023608833615492138
2018-11-16 21:00:00;1;adw_unload_group;0.034165571616294355;0.025835866261398176;0.010282776349614395;0.0018382352941176477;0.009118541033434652;0.0;0.00721375494928676;0.08940620527228528;0.01171247586219343;0.006082130641832516;0.0005175568212695151;0.00028882908928176075
2018-11-17 00:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016711483279493244;0.0;2.587784106347576e-06;0.00019318300590411285
2018-11-17 03:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011134973200267096;0.0;0.0;0.0001897149791767236
2018-11-17 06:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012271931565934565;0.0;2.587784106347576e-06;0.0001899611858271299
2018-11-17 09:00:00;1;adw_unload_group;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012578729855082928;0.0;2.587784106347576e-06;0.00019006866858521524
2018-11-17 12:00:00;1;adw_unload_group;0.015768725361366625;0.00911854103343465;0.0;0.0;0.0005065856129685917;0.0;0.00021695503606877474;0.006315837302819407;0.012705058562379313;0.0;0.00014491590995546424;0.00011419279633388338
