HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 23/12/2018 23:59:17, 128699, 34.2, 36.5, 11.6, 1035.6, 157.8, 29.4, 0.9, 0.2, 111.4, 93.4, 17908.6, 112.1, 7.8, 181.6, 146.5, 12.8
1, 24/12/2018 00:20:17, 128700, 38.5, 53.1, 12.1, 9623.9, 182.7, 43.6, 1, 6.9, 214.8, 135.8, 15187.7, 108.8, 9.9, 178.4, 146.2, 13
1, 24/12/2018 00:40:17, 128701, 42.1, 82.8, 12, 5739.7, 153, 32.8, 1, 23.6, 297.4, 211.9, 14278.5, 101, 19.2, 269.9, 116.9, 11.6
1, 24/12/2018 00:59:17, 128702, 54, 93.1, 13.5, 6322.7, 209.8, 25.4, 1.2, 14.8, 309.3, 238.5, 15662.5, 847, 23.7, 339.2, 108.4, 16.3
1, 24/12/2018 01:19:16, 128703, 34.8, 70.1, 9.4, 1438.6, 126.2, 20.4, 0.8, 6.6, 300.5, 179.5, 13906.4, 427.9, 18.1, 203.9, 101.8, 16.6
1, 24/12/2018 01:40:17, 128704, 36.2, 57.5, 10.2, 1288.6, 152.4, 32.8, 0.8, 10.6, 217.4, 147.3, 13490.5, 585.4, 18.3, 206.1, 131.5, 13.5
1, 24/12/2018 01:59:16, 128705, 40.2, 59.6, 11.5, 1320.3, 203.4, 44.2, 0.9, 6.1, 167.7, 152.6, 13087.7, 600, 16.3, 190.8, 118.8, 17.5
1, 24/12/2018 02:20:17, 128706, 60.5, 77.3, 15.3, 7184.8, 188.3, 32.6, 1.5, 1.5, 286.7, 197.9, 43138.6, 847.9, 19.3, 272.3, 109.2, 22.2
1, 24/12/2018 02:40:17, 128707, 76.1, 80, 15.4, 6089.3, 225.4, 19.2, 1.8, 1.5, 258.2, 204.8, 37533.5, 137.8, 21.4, 370.7, 67.9, 8.1
1, 24/12/2018 02:59:17, 128708, 59.9, 74.4, 11.5, 5553.5, 188.2, 20.8, 3.3, 7.4, 280.5, 190.4, 22975.7, 120, 19, 344.3, 68.3, 9.8
1, 24/12/2018 03:19:16, 128709, 29.2, 33.3, 7.9, 3019.1, 209, 29.6, 0.7, 0.2, 166.8, 85.2, 26520.7, 226.8, 12.1, 165.1, 74.4, 5.7
1, 24/12/2018 03:40:16, 128710, 18.1, 43.1, 5.1, 361.7, 168.8, 29.8, 0.5, 0, 184.9, 110.5, 15150.7, 70.5, 8.2, 102.7, 71.9, 14.8
1, 24/12/2018 03:59:17, 128711, 19.8, 42.9, 5.9, 149.1, 260.3, 31.2, 0.5, 0, 175.9, 109.9, 31431.1, 68.2, 6, 75, 82.4, 12
1, 24/12/2018 04:19:16, 128712, 29.4, 34.1, 7.2, 1318.4, 457.9, 30.3, 0.6, 0.1, 119.7, 87.3, 71674.4, 80.4, 7, 108, 82.9, 3
1, 24/12/2018 04:39:16, 128713, 31.8, 49, 7.7, 1264.6, 313.8, 26.2, 0.6, 0.5, 264.4, 125.5, 68185.4, 76.1, 6.5, 117, 81.7, 4
1, 24/12/2018 04:59:16, 128714, 27.9, 34.2, 6.8, 244.3, 164.2, 26.6, 0.6, 0, 135.9, 87.6, 29148.7, 69.1, 3.5, 64.3, 103.4, 4
1, 24/12/2018 05:19:16, 128715, 39.9, 51.9, 10, 2373.4, 339.6, 33.3, 0.8, 1.8, 205.6, 133, 48825.7, 117.8, 4.4, 97, 103.4, 3.7
1, 24/12/2018 05:39:15, 128716, 37.5, 45.8, 9.7, 405.5, 386.8, 36.9, 0.8, 0, 226.1, 117.2, 48958, 47.5, 3, 53, 106, 5
1, 24/12/2018 06:00:15, 128717, 49.7, 69.4, 11.8, 842.7, 363.4, 41.3, 0.9, 0, 252.7, 177.6, 28519.8, 56.9, 3.7, 109.9, 95.2, 7.1
