HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 02/02/2019 23:59:48, 131651, 35.4, 36.3, 9, 608.7, 492.6, 30.8, 0.8, 0, 159.2, 92.9, 58283.1, 217.8, 8.6, 181, 68.2, 10.6
1, 03/02/2019 00:19:48, 131652, 44.5, 60.9, 10.6, 6153.1, 482, 38.4, 1.8, 12, 250.7, 156, 62619.4, 205.9, 12.8, 202.9, 81.2, 13.7
1, 03/02/2019 00:39:47, 131653, 46.4, 81.1, 10.7, 7690.7, 404.8, 22.6, 1.1, 34.4, 256.4, 207.6, 56376.2, 198.2, 22.2, 272.4, 66.6, 8
1, 03/02/2019 00:59:47, 131654, 52.6, 82.8, 12.3, 3348.6, 389.1, 19.1, 1, 23.1, 257, 211.9, 57605, 889.6, 27.5, 361.3, 68.6, 13.1
1, 03/02/2019 01:19:47, 131655, 49.6, 74, 12.2, 2792.5, 360.5, 14.6, 1, 14.2, 236.4, 189.5, 58499.3, 669.3, 23.5, 288.1, 54.6, 23.8
1, 03/02/2019 01:39:48, 131656, 45.1, 61.9, 11.3, 2734.4, 373.7, 12.6, 1, 12.3, 178.9, 158.4, 56028.3, 792.6, 20.6, 241, 56.9, 20.3
1, 03/02/2019 01:59:47, 131657, 51.4, 60.6, 11.8, 3516, 415.9, 26.3, 0.9, 7.5, 205, 155.1, 61242.3, 872.5, 17.6, 218.6, 62.4, 11.9
1, 03/02/2019 02:19:47, 131658, 55.7, 59.9, 12.5, 6005.1, 367.4, 16.5, 1, 4, 266, 153.3, 79434.4, 233.6, 19, 254.2, 46.5, 8.1
1, 03/02/2019 02:39:47, 131659, 65.7, 64.7, 11.4, 5113.8, 332.3, 4.4, 0.9, 7.5, 215.8, 165.7, 96494.2, 272, 23.1, 358.7, 12.4, 7.3
1, 03/02/2019 02:59:47, 131660, 56.5, 65.8, 9.5, 4886.8, 303.4, 5.5, 0.8, 6.8, 239.3, 168.5, 78753.8, 202.2, 22.5, 362.3, 13.7, 11.7
1, 03/02/2019 03:19:47, 131661, 16, 35.7, 4.6, 613.3, 90, 2.1, 0.5, 0, 180.5, 91.3, 73028, 175.2, 22.2, 296.7, 16.3, 26.6
