HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125859, 10/11/2018 23:59:47, 42.5, 41.3, 9.2, 1143, 490.1, 26.9, 0.7, 0, 140.7, 105.8, 20035.6, 362.1, 7.7, 114.9, 86.9, 8.7
1, 125860, 11/11/2018 00:19:47, 41.1, 61.4, 8.4, 5916.3, 442.6, 22.3, 0.7, 7.3, 336.5, 157.2, 21286.1, 411.6, 12.1, 125.2, 75.6, 6.7
1, 125861, 11/11/2018 00:42:47, 59.7, 88.9, 12.6, 2580.9, 418.2, 22.6, 1.2, 13.4, 346.3, 227.6, 22126.1, 406.9, 20.8, 235.3, 81, 7
1, 125862, 11/11/2018 00:59:47, 54.1, 67.8, 12.3, 1737.4, 435.2, 31.8, 0.9, 5.1, 254.5, 173.6, 21795.5, 893.5, 14.3, 149.6, 87.7, 7.7
1, 125863, 11/11/2018 01:19:47, 54.3, 55.9, 11.9, 1111.2, 449.6, 27.1, 0.9, 8.1, 168.9, 143, 21878.2, 727.6, 15, 151.4, 94.1, 7.6
1, 125864, 11/11/2018 01:39:47, 46.6, 45.8, 9.8, 1368.4, 427, 18.5, 0.8, 5.9, 139.2, 117.3, 24432.3, 789.9, 13.8, 146.9, 63.7, 5.6
1, 125865, 11/11/2018 01:59:46, 44.6, 47.2, 8.8, 7719.7, 411.2, 14.1, 0.7, 1.5, 192.9, 120.9, 20146.3, 1020.2, 12.4, 145.1, 49.4, 5.1
1, 125866, 11/11/2018 02:19:46, 31.2, 23.4, 5.9, 699.8, 475, 9.9, 0.5, 0, 74.9, 59.9, 20477.9, 753.7, 6.6, 44.1, 40.5, 2.4
1, 125867, 11/11/2018 02:39:47, 25.1, 17.5, 4.5, 1737.6, 463.3, 5.4, 0.4, 0, 85.7, 44.8, 18300, 441.7, 6.1, 41, 18.4, 2.2
1, 125868, 11/11/2018 02:59:47, 19.4, 13, 3.3, 144.9, 475.9, 5.8, 0.3, 0, 61.4, 33.2, 18231.9, 303.6, 4.1, 13.5, 20.3, 1.5
1, 125869, 11/11/2018 03:19:47, 23.5, 19.7, 4.1, 1432.3, 469.1, 9.4, 0.4, 0.2, 124.5, 50.3, 18305.6, 447.4, 4.2, 43.9, 30.2, 2.9
1, 125870, 11/11/2018 03:40:46, 22.5, 31.8, 4.3, 27.7, 472.2, 14.1, 0.4, 0, 138.2, 81.3, 18122.6, 289.8, 2.8, 14.7, 39.6, 17.1
1, 125871, 11/11/2018 03:59:47, 27.1, 36.1, 5.6, 31.7, 537.7, 16.8, 0.5, 0, 131.5, 92.4, 52328.2, 4276.5, 2.4, 13.2, 52.2, 11.8
1, 125872, 11/11/2018 04:19:46, 39.5, 30.6, 7.5, 1833.1, 756.8, 14.1, 0.5, 0.4, 153.8, 78.3, 53363.1, 5546.2, 4.8, 70.4, 57.3, 4.1
1, 125873, 11/11/2018 04:39:46, 31.4, 47.8, 5.9, 143.2, 757.7, 15.7, 0.5, 0, 230, 122.4, 54304.5, 4380.9, 3.2, 33.1, 53.4, 2.9
1, 125874, 11/11/2018 04:59:47, 39.1, 57.1, 9, 1468.9, 533.1, 20.5, 0.7, 0.1, 237.2, 146.2, 57239.8, 2866.2, 3.9, 63.1, 80.5, 12.2
1, 125875, 11/11/2018 05:19:46, 41.4, 51.3, 9.8, 373.8, 558.6, 27, 0.8, 0, 175.7, 131.3, 18214.5, 7087.2, 2.9, 41.3, 83.8, 14.7
1, 125876, 11/11/2018 05:39:46, 37.9, 57.2, 9.1, 995, 532.3, 23.8, 0.8, 0.2, 242.7, 146.5, 19913, 347, 3.1, 41.5, 69.7, 14.4
1, 125877, 11/11/2018 05:59:46, 56.4, 72.6, 13.1, 1160.2, 533.2, 32.6, 1, 0, 246.8, 186, 19340.9, 332.2, 4.2, 92.2, 80.4, 18.1
1, 125878, 11/11/2018 06:19:46, 38.5, 61.4, 9, 159.2, 607.3, 27.4, 0.7, 0, 279.5, 157.1, 19950.9, 348.5, 3, 32.4, 68.5, 13.8
1, 125879, 11/11/2018 06:41:46, 38.6, 67.2, 9.1, 1456.2, 521.8, 26.2, 0.7, 0.5, 245.2, 172, 19390.1, 420.1, 3.8, 56.7, 66.4, 13.5
