HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 06/02/2019 23:59:27, 131939, 61.1, 73.6, 17.7, 1194.3, 210.6, 37.3, 1.3, 0.2, 257.2, 188.5, 28578.7, 472.8, 10.9, 278.3, 65.7, 20.6
1, 07/02/2019 00:19:27, 131940, 65.6, 88.4, 18.2, 10029.2, 227.3, 44.8, 3.8, 10.7, 345.3, 226.2, 24220.3, 191.5, 15.1, 313, 87.6, 26
1, 07/02/2019 00:39:27, 131941, 55.2, 84.2, 17, 11873.1, 96, 19.1, 1.3, 19.4, 270.6, 215.6, 22278.7, 227.3, 24, 322.2, 58.1, 22.7
1, 07/02/2019 00:59:27, 131942, 44.9, 88.6, 13.7, 2630.1, 95.7, 18.2, 1.1, 1.7, 318.2, 226.9, 33254.8, 802.2, 23.7, 402, 50.3, 23.8
1, 07/02/2019 01:20:27, 131943, 56, 100.2, 14.2, 3599, 167.9, 25.2, 1.3, 6.3, 315.4, 256.4, 31230, 549.4, 23.1, 432.6, 78.2, 20.3
1, 07/02/2019 01:39:27, 131944, 49.3, 78, 12.8, 2069.7, 98.4, 17.4, 1, 4.5, 282.1, 199.8, 61567.9, 500.8, 19.5, 373.6, 57.6, 16.1
1, 07/02/2019 01:59:27, 131945, 44.2, 65.7, 11.8, 3240.4, 231.1, 27.8, 1, 0, 230, 168.3, 23022.2, 587.1, 13.2, 278.8, 62.9, 16.6
1, 07/02/2019 02:19:27, 131946, 42.1, 51.5, 10.6, 6721.9, 198.1, 26.4, 0.9, 0.1, 249.2, 131.8, 33771.1, 702.4, 14.7, 214, 75.1, 5.3
1, 07/02/2019 02:40:26, 131947, 69.7, 75.4, 15, 6459.7, 105.5, 16.6, 1, 2.7, 226.2, 193.1, 35321, 719.5, 20, 352.3, 59.9, 12.4
1, 07/02/2019 02:59:27, 131948, 63.6, 80.8, 13.9, 4521.5, 123.2, 16.5, 3.4, 10.6, 279.4, 206.8, 44408.2, 579.1, 19.6, 326.1, 55.3, 10.8
