HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 126867, 24/11/2018 23:59:46, 21.3, 18.8, 5.3, 402.1, 435.9, 36.6, 0.5, 0, 80.8, 48.2, 19589.8, 305.4, 3.5, 69.4, 95.7, 4.6
1, 126868, 25/11/2018 00:19:46, 27.2, 41.9, 6.9, 5983.4, 453, 35.3, 0.5, 7.5, 260.9, 107.2, 29271.7, 326.1, 7.9, 95.7, 122.6, 8.9
1, 126869, 25/11/2018 00:39:45, 53.8, 86.3, 12.8, 2300.4, 400.2, 24, 1, 23.9, 281.5, 221, 23363.6, 359.5, 19.3, 234.9, 124.4, 7.4
1, 126870, 25/11/2018 00:59:45, 58.2, 95.9, 13.7, 3789.2, 418.1, 28.9, 1.3, 10.9, 339.9, 245.4, 26603.3, 931.1, 20.2, 287.1, 122.1, 13.4
1, 126871, 25/11/2018 01:19:45, 53.6, 68.3, 13, 4066, 414.1, 25.4, 1, 3.3, 224.8, 174.8, 26615, 839.1, 18.8, 227, 93.9, 20.2
1, 126872, 25/11/2018 01:39:45, 47.1, 66.2, 11.3, 1452.5, 450.5, 30.5, 0.9, 0.8, 210.5, 169.4, 23734.8, 933.3, 13.2, 128.8, 82.2, 23.6
1, 126873, 25/11/2018 01:59:45, 26.3, 35.2, 6.1, 815.9, 466.9, 33.8, 0.5, 0.5, 145.9, 90, 27592.5, 942.9, 8.5, 75.7, 58.7, 8
1, 126874, 25/11/2018 02:19:45, 42.1, 49.6, 8.3, 6373.3, 502.6, 25.5, 0.6, 0.5, 199.2, 126.9, 46083.6, 546.2, 9.6, 151.7, 62.1, 5.3
1, 126875, 25/11/2018 02:39:45, 77.5, 78.4, 13.6, 5176.3, 398.9, 22.8, 1.1, 0.5, 322.1, 200.6, 62941.6, 482.6, 13.9, 256.6, 62.3, 7
1, 126876, 25/11/2018 02:59:45, 77.9, 90.4, 13.8, 4906.1, 426.4, 21.8, 6.1, 1.1, 336, 231.3, 48747.7, 206.2, 17.6, 356.4, 36.1, 12
