HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 127155, 28/11/2018 23:59:25, 33.2, 40, 10.9, 564.6, 229, 45.7, 0.9, 0, 155.2, 102.4, 13422.4, 469.2, 5.5, 123.6, 148.7, 9.5
1, 127156, 29/11/2018 00:19:25, 29.1, 63.8, 9.1, 10044.9, 171.8, 33.8, 0.7, 8.8, 273.3, 163.4, 16507.3, 270.6, 10.5, 156.2, 126.7, 12.3
1, 127157, 29/11/2018 00:39:25, 45, 116.1, 11.3, 10117.6, 216.1, 29.8, 0.9, 14.6, 399.1, 297.2, 19452.5, 300.7, 23, 306.5, 113.7, 10.8
1, 127158, 29/11/2018 01:00:24, 51.5, 108.8, 14.3, 4064.3, 232.7, 33, 1, 0.6, 335, 278.5, 18483, 995.2, 25.2, 374.8, 120.3, 25.2
1, 127159, 29/11/2018 01:19:24, 41, 75.5, 11.4, 2036.4, 186, 30.3, 0.9, 0.6, 254.9, 193.2, 14635.6, 486.3, 20, 259.3, 109.5, 17.7
1, 127160, 29/11/2018 01:41:24, 34.9, 50.2, 10.1, 1055.3, 165.5, 31.9, 0.8, 0.1, 259.8, 128.4, 13958.4, 623, 12.7, 153.4, 137.2, 9.2
1, 127161, 29/11/2018 02:00:25, 29.6, 44.4, 8.9, 1189.2, 191.3, 41.7, 0.8, 0, 299.4, 113.6, 14780.7, 708.3, 11.1, 140.3, 150.8, 5.5
1, 127162, 29/11/2018 02:19:25, 31.1, 50.7, 8.6, 1818.5, 228.9, 33.5, 0.7, 0.2, 196.3, 129.8, 19741.5, 739.6, 11.5, 192.8, 108.5, 8.1
1, 127163, 29/11/2018 02:40:23, 30.6, 88.2, 7.5, 1793.7, 82.1, 16.8, 0.6, 0.6, 331.1, 225.7, 19676.3, 711.1, 13.3, 221.4, 68.3, 3.3
1, 127164, 29/11/2018 02:59:24, 16.3, 49, 4.8, 599.3, 132.8, 16.5, 0.4, 0.1, 277, 125.4, 17206.8, 161.9, 10.7, 170.4, 45.9, 4.4
1, 127165, 29/11/2018 03:19:24, 23.7, 43.8, 7.2, 1681.4, 169.5, 21.5, 0.6, 0.2, 213, 112.2, 19499.9, 273.4, 10.6, 185.7, 49, 9
1, 127166, 29/11/2018 03:40:24, 19.6, 69.7, 6.2, 305.1, 172.9, 23.9, 0.6, 0, 289.3, 178.4, 17894.9, 142.2, 9.2, 159.6, 56.9, 32.3
1, 127167, 29/11/2018 03:59:23, 25.3, 40.6, 7.9, 429.9, 177.9, 27.3, 0.7, 0, 186, 103.9, 15341, 437, 7.4, 118.9, 71, 8.7
1, 127168, 29/11/2018 04:20:23, 25.6, 33.7, 8.1, 779.5, 188.9, 27, 0.7, 0.2, 181.3, 86.4, 22425.2, 587.7, 7, 114.3, 66.3, 6.3
1, 127169, 29/11/2018 04:39:23, 25.8, 45.3, 7.5, 948.4, 186, 21.9, 0.7, 0, 198.6, 116.1, 15251, 560.6, 8.1, 140.5, 65.4, 5.8
1, 127170, 29/11/2018 04:59:24, 27.5, 60.6, 8.9, 1489.7, 202.2, 27.9, 0.7, 0.5, 290.8, 155, 19268.7, 626.3, 7.2, 109.8, 79, 15
1, 127171, 29/11/2018 05:19:23, 36.7, 62, 10.9, 719.9, 246.8, 35.8, 0.9, 0, 224.4, 158.6, 19591.2, 557.5, 7.8, 149.1, 96.6, 16.7
1, 127172, 29/11/2018 05:39:24, 25.8, 44.9, 8.3, 336.5, 206.7, 27.2, 0.7, 0, 151.6, 115, 14819, 543, 6, 93, 78.8, 20.6
1, 127173, 29/11/2018 05:59:24, 32.5, 65.8, 9.3, 1200.6, 216.8, 24.5, 0.8, 0, 288.4, 168.5, 25101.4, 551.5, 7.2, 161.5, 87.9, 17.7
1, 127174, 29/11/2018 06:20:23, 26.7, 41, 8.3, 1265.8, 210.9, 26.6, 0.7, 0, 197.6, 105.1, 15034.4, 561.3, 8, 126.2, 84.4, 7.9
1, 127175, 29/11/2018 06:40:23, 23.8, 36.5, 8.5, 425.6, 181.5, 30.7, 0.7, 0, 152.3, 93.3, 15963.7, 521.3, 6.6, 108.3, 85.1, 9.3
1, 127176, 29/11/2018 06:59:23, 35, 49.4, 11, 6876.5, 235.5, 35.6, 0.9, 0, 188.7, 126.4, 15816.5, 554.3, 7.3, 140.7, 100.4, 12.4
1, 127177, 29/11/2018 07:19:23, 32.2, 58.5, 9.8, 1956.1, 251.1, 38.3, 0.8, 0, 265.6, 149.8, 15481.4, 567.5, 8.1, 148, 108.3, 8.7
1, 127178, 29/11/2018 07:39:23, 28.4, 54.2, 9.1, 361.2, 267.1, 51.4, 0.8, 0, 239.1, 138.9, 15523.3, 541.8, 6, 93.1, 102.1, 21.9
1, 127179, 29/11/2018 07:59:23, 36.7, 47.4, 10.3, 5659.3, 356.2, 63.5, 0.8, 0, 285.8, 121.5, 15188.9, 571.7, 5.9, 90.9, 137, 6.7
1, 127180, 29/11/2018 08:19:23, 35.9, 69.2, 9.7, 1509.1, 343.5, 60.6, 0.8, 0, 365.6, 177.1, 19423.9, 620.2, 7.5, 122, 122.2, 4.8
1, 127181, 29/11/2018 08:39:22, 33.3, 61.6, 9.6, 452.5, 346.4, 55.7, 0.8, 0, 303, 157.6, 15640.4, 541.6, 6.2, 89.7, 130.5, 6.1
1, 127182, 29/11/2018 09:00:23, 25.5, 65.1, 7.7, 93.1, 273.3, 50.6, 0.7, 0, 301, 166.6, 15036.1, 494.7, 2.8, 41.3, 126.4, 6.4
1, 127183, 29/11/2018 09:19:23, 27.1, 60.8, 8.3, 42.5, 277.1, 54.3, 0.7, 0, 337.5, 155.6, 12345.7, 499.4, 1.6, 6.9, 139.7, 5.2
1, 127184, 29/11/2018 09:39:22, 24.1, 65.7, 7.6, 41, 258.7, 50.2, 0.7, 0, 331.5, 168.3, 12359.1, 536.9, 1.2, 2.4, 127.6, 5.8
1, 127185, 29/11/2018 09:59:23, 42.5, 66.7, 12.6, 1243, 339.7, 59.7, 1, 0, 287.5, 170.8, 17588.8, 662, 3.7, 66.4, 143.7, 9.4
1, 127186, 29/11/2018 10:20:23, 43.2, 67.9, 12.6, 694.7, 351.2, 58.9, 1.1, 0, 311.7, 173.7, 13450.4, 518.8, 3.6, 55.3, 146, 8.7
1, 127187, 29/11/2018 10:39:23, 49.2, 71.2, 13.4, 3128.9, 420, 79.1, 1.1, 0, 301.2, 182.3, 22207.9, 515.2, 4.2, 42.2, 155.4, 8.2
1, 127188, 29/11/2018 10:59:22, 81, 121.1, 18, 3800.1, 322.3, 63.6, 7.5, 0.1, 373.2, 310, 32631.4, 640, 11.9, 193.3, 145.2, 10.5
1, 127189, 29/11/2018 11:19:23, 82.7, 92, 19.7, 4157.6, 404.9, 69, 3, 0.1, 295.9, 235.4, 65836.8, 555.3, 10.7, 187.6, 151.1, 8.7
1, 127190, 29/11/2018 11:40:22, 86.7, 103.9, 20.1, 3309.7, 409, 72.1, 10.9, 0.6, 365.4, 266, 39644.3, 505.3, 13.4, 252.7, 153, 9.8
1, 127191, 29/11/2018 11:59:22, 75.5, 99.8, 17.9, 2771.7, 383.1, 67.5, 2.8, 0, 375.2, 255.4, 49325.6, 656.1, 14.3, 254.3, 147.9, 11.3
1, 127192, 29/11/2018 12:19:22, 49.3, 72.1, 13, 803.7, 390.1, 70.4, 1, 0, 270.3, 184.6, 22232, 549.1, 7.1, 110.2, 153.5, 8.2
1, 127193, 29/11/2018 12:40:22, 39.9, 63.5, 11.9, 423.2, 372.1, 74.5, 1, 0, 269.2, 162.5, 12569.2, 492.4, 2.6, 25.9, 169.6, 10.7
1, 127194, 29/11/2018 12:59:22, 34, 75.8, 10.4, 54.6, 332.9, 64.6, 0.9, 0, 280.4, 194, 12550.8, 531.5, 3, 34.1, 145.6, 15
1, 127195, 29/11/2018 13:19:22, 39.7, 53.8, 11.9, 268.1, 381.9, 75.4, 1, 0, 192.2, 137.7, 13298.3, 510.2, 3.1, 32.6, 154.3, 11.8
1, 127196, 29/11/2018 13:39:21, 44.8, 71.5, 12, 1038.6, 352.9, 69, 1, 0, 275.9, 182.9, 17602.4, 652, 4.8, 72, 137.9, 18.4
1, 127197, 29/11/2018 13:59:22, 33, 81.7, 8.4, 323.2, 269.5, 50.2, 0.7, 0, 371, 209.2, 15318.9, 543.7, 5.6, 102.1, 118.8, 6.9
1, 127198, 29/11/2018 14:20:22, 33.8, 69, 10.1, 119.2, 296.8, 59.8, 0.9, 0, 311.2, 176.7, 12518.7, 528.9, 2.4, 23.8, 150, 9.8
1, 127199, 29/11/2018 14:40:22, 31.5, 45.5, 9.3, 248.1, 292, 60, 0.8, 0, 242.7, 116.4, 12490.1, 530.8, 2.1, 17.6, 160.9, 9.1
1, 127200, 29/11/2018 14:59:21, 33.5, 60.6, 9.6, 1467.6, 302.1, 56.7, 0.8, 0, 309.8, 155.1, 13402.2, 569.1, 3.5, 74.6, 137.1, 8.3
1, 127201, 29/11/2018 15:19:21, 24, 30.8, 7.6, 41.2, 282.5, 57.3, 0.7, 0, 138, 78.9, 11469.1, 524.3, 2, 21.2, 121.1, 4.6
1, 127202, 29/11/2018 15:40:21, 26.4, 53.5, 7.1, 462.6, 249.7, 50.6, 0.6, 0, 304.9, 136.9, 15759.9, 576.8, 2.2, 22.9, 102.2, 4.6
1, 127203, 29/11/2018 16:00:21, 68.1, 84.2, 13, 1442.3, 412.9, 61.2, 1.2, 1.2, 335.1, 215.4, 24414.4, 565.3, 7.3, 181.4, 110.2, 6.7
1, 127204, 29/11/2018 16:19:21, 52.1, 74.6, 12.1, 416.3, 391.4, 71.6, 0.9, 0, 344.3, 191, 21094.2, 546.1, 9.4, 248.8, 148.7, 6
1, 127205, 29/11/2018 16:40:21, 36.8, 56, 9.9, 84.7, 406.1, 83.2, 0.8, 0, 299.3, 143.4, 28809.8, 522.5, 9.2, 260, 157, 5.1
1, 127206, 29/11/2018 17:00:21, 72.6, 95, 14.3, 6391.3, 388.3, 79.1, 3.6, 0.1, 408.9, 243.2, 52691.5, 582.7, 20.2, 450.5, 120.8, 7
