INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 128340, 16/12/2018 15:00:59, ADW_UNLOAD_GROUP, 6.5, 28.4, 9658.1, 19.9, 2, 0, 1949, 18113, 55460, 299881, 2, 879.6, 2165.2
1, 128340, 16/12/2018 15:00:59, FP_DM_PRIOR, 5.7, 33.6, 10100.6, 25.4, 3, 0, 1065, 25575, 30798, 219976, 2.5, 650.6, 12222.5
1, 128340, 16/12/2018 15:00:59, HDP_UNLOAD_GROUP, 1.3, 7.8, 559.1, 6, 1, 0, 429, 3992, 7330, 65750, 0.5, 153.1, 135.7
1, 128340, 16/12/2018 15:00:59, ODS_SUPPORT_GROUP, 0, 0, 3.1, 0, 0, 0, 0, 0, 410, 87, 0, 0, 0
1, 128335, 16/12/2018 09:38:03, OTHER_GROUPS, 11.7, 23.1, 5653.3, 9, 0, 0, 165, 4120, 12371, 35282, 2.4, 1331.8, 4962.1
1, 128336, 16/12/2018 11:05:02, OTHER_GROUPS, 10.2, 26.8, 10366.2, 15, 0, 0, 169, 4208, 9933, 19560, 1.6, 1027.3, 2738
1, 128337, 16/12/2018 12:09:41, OTHER_GROUPS, 8.7, 17.6, 5679.4, 7.7, 0, 0, 374, 9032, 20489, 36844, 1.2, 1233.7, 3337.8
1, 128338, 16/12/2018 14:27:28, OTHER_GROUPS, 4.6, 5.2, 3079.7, 0, 0, 0, 0, 0, 1343, 1306, 0.6, 484.7, 2929.1
1, 128339, 16/12/2018 14:43:45, OTHER_GROUPS, 2.7, 14.1, 4182.8, 10.9, 0, 0, 43, 960, 2368, 683, 0.5, 279.9, 1642.6
1, 128340, 16/12/2018 15:00:59, OTHER_GROUPS, 10.3, 25, 3456.1, 11.1, 1, 0, 471, 12097, 71320, 539613, 3.6, 461.4, 4070
2, 128340, 16/12/2018 15:00:56, ADW_UNLOAD_GROUP, 4.5, 16.5, 16170.5, 11.6, 1, 0, 271, 7374, 27983, 158375, 0.4, 574.4, 1048.1
2, 128340, 16/12/2018 15:00:56, FP_DM_PRIOR, 3.8, 20.8, 6588, 16.2, 4, 0, 2308, 55672, 58906, 138755, 0.8, 744.3, 2799.6
2, 128340, 16/12/2018 15:00:56, HDP_UNLOAD_GROUP, 1, 7.5, 435.9, 5.7, 0, 0, 253, 2424, 4253, 56310, 0.8, 219.4, 178
2, 128340, 16/12/2018 15:00:56, ODS_SUPPORT_GROUP, 0, 0, 0.7, 0, 0, 0, 0, 0, 310, 10, 0, 0, 0
2, 128335, 16/12/2018 09:38:03, OTHER_GROUPS, 23.5, 44.1, 8134.7, 18.7, 0, 0, 140, 3264, 7145, 119960, 1.9, 1077.6, 4083.4
2, 128336, 16/12/2018 11:05:02, OTHER_GROUPS, 21.8, 47.6, 8211.7, 23.6, 0, 0, 136, 3328, 6359, 80134, 2.2, 1481.9, 3017.4
2, 128337, 16/12/2018 12:09:41, OTHER_GROUPS, 20, 40.1, 5989.6, 18.5, 0, 0, 212, 5180, 11176, 142713, 1.6, 924.6, 3035.4
2, 128338, 16/12/2018 14:27:28, OTHER_GROUPS, 17.2, 37, 6629.3, 19, 0, 0, 2, 48, 711, 13241, 0.8, 218.7, 2611
2, 128339, 16/12/2018 14:43:45, OTHER_GROUPS, 16.4, 44.8, 8049.3, 27.7, 0, 0, 7, 104, 942, 12054, 0.7, 139.9, 1650.4
2, 128340, 16/12/2018 15:00:56, OTHER_GROUPS, 14.9, 29.8, 4104.8, 12.7, 6, 0, 191, 4722, 43856, 990719, 2.2, 267.7, 2401.5
4, 128340, 16/12/2018 15:00:56, ADW_UNLOAD_GROUP, 0, 0.2, 27, 0.2, 0, 0, 0, 0, 3657, 59, 0, 1.6, 1.6
4, 128340, 16/12/2018 15:00:56, DM_TECH_GROUP, 5, 31.9, 20478.1, 25.8, 10, 0, 7197, 103313, 107171, 173587, 1.1, 689.2, 2470.6
4, 128335, 16/12/2018 09:38:03, OTHER_GROUPS, 29.6, 38.8, 35974.6, 6.1, 2, 0, 1398, 24178, 34259, 78515, 3.1, 4982.8, 6768.1
4, 128336, 16/12/2018 11:05:02, OTHER_GROUPS, 24.2, 33.6, 32079.8, 7.1, 0, 0, 1403, 23019, 30931, 47373, 2.3, 5788.8, 4691.3
4, 128337, 16/12/2018 12:09:40, OTHER_GROUPS, 16.9, 23, 11736.7, 2.4, 2, 0, 2097, 38836, 52214, 59996, 3.7, 5631.7, 9368.1
4, 128338, 16/12/2018 14:27:28, OTHER_GROUPS, 21.8, 28, 6990.3, 0, 0, 0, 85, 2737, 14665, 12499, 6.2, 7560.6, 11349.3
4, 128339, 16/12/2018 14:43:45, OTHER_GROUPS, 18.6, 35.2, 18888, 10.4, 0, 0, 52, 1568, 14767, 9670, 6.2, 7462.4, 7221.7
4, 128340, 16/12/2018 15:00:56, OTHER_GROUPS, 3.7, 10.5, 3163.4, 6.4, 0, 0, 1767, 21567, 232616, 83287, 0.4, 1200.6, 515.4
4, 128340, 16/12/2018 15:00:56, SANDBOX_GROUP, 4.1, 5.7, 2525.3, 0, 2, 0, 705, 17202, 19079, 114213, 1.6, 2275.9, 2734.4
4, 128340, 16/12/2018 15:00:56, SZB_SANDBOX_GROUP, 9.4, 48.4, 24363.1, 38, 16, 0, 1700, 69921, 153955, 327651, 1, 1840.7, 1588.5
