HOST, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 08/12/2018 10:59:37, 30.3, 46.4, 7.8, 1382.6, 466.3, 45.8, 0.7, 0, 220, 118.8, 25096.8, 164, 2.9, 58, 133.2, 5.8
1, 08/12/2018 11:19:36, 40.7, 35.8, 9.8, 514.4, 612.5, 47.6, 0.8, 0, 151.3, 91.6, 20524.2, 165.4, 3, 67.1, 153.6, 3.9
1, 08/12/2018 11:39:36, 37.1, 33.1, 8.8, 1294, 643, 56.2, 0.8, 0, 175.2, 84.8, 21147.5, 194, 4.1, 70.4, 128.8, 3.5
1, 08/12/2018 11:59:37, 30.8, 27.4, 7.3, 5731.8, 615.2, 41.4, 0.6, 0, 128.2, 70.1, 23349.7, 174, 3, 50.5, 103.8, 3.4
1, 08/12/2018 12:19:36, 36, 27.9, 8.2, 1564.6, 614.5, 39.3, 0.7, 0.1, 92.7, 71.4, 22867.4, 161.2, 3.8, 87.2, 102, 3.5
1, 08/12/2018 12:39:36, 28.6, 24.5, 6.8, 1245.1, 610.8, 38.3, 0.6, 0, 195, 62.7, 23068.4, 185.5, 2.9, 54.9, 98.8, 2.8
1, 08/12/2018 13:00:36, 26.5, 22.9, 6.8, 38.3, 604.1, 40.4, 0.7, 0, 114.8, 58.5, 19695.7, 152.2, 1.7, 26.6, 102.7, 2.9
1, 08/12/2018 13:19:36, 28.2, 18.3, 7, 1223.9, 591.6, 36.7, 0.7, 0, 86, 46.9, 19712.8, 220.2, 2.8, 36.8, 97.8, 2.7
1, 08/12/2018 13:39:36, 28.8, 22.8, 6.8, 1132.4, 578.5, 34.6, 0.6, 0.5, 119, 58.3, 27815.1, 199.5, 2.6, 36.3, 92.7, 3
1, 08/12/2018 13:59:36, 25.8, 24.3, 6.3, 337.6, 600.1, 32.9, 0.6, 0, 150.3, 62.3, 20779, 178.9, 2.1, 20.4, 84.2, 2.7
1, 08/12/2018 14:19:36, 30.8, 23.9, 7.1, 1670.9, 612, 32.4, 0.6, 0, 134.1, 61.3, 25925.6, 214.8, 3.2, 47.6, 83.3, 2.9
1, 08/12/2018 14:39:35, 22.6, 12.1, 5.1, 423.7, 607, 25.5, 0.5, 0, 62.7, 30.9, 19679.4, 182.3, 2.2, 26.3, 52.5, 2.1
1, 08/12/2018 14:59:36, 27.7, 19.7, 6.2, 1744, 619.1, 28.8, 0.5, 0, 107.3, 50.4, 19885.3, 201, 2.8, 49, 56.6, 4
1, 08/12/2018 15:19:36, 24.2, 14.9, 5.7, 748, 602.6, 26.4, 0.5, 0.2, 83.5, 38.2, 25189, 218, 2, 27.1, 53.1, 2.3
1, 08/12/2018 15:39:36, 21.5, 11.6, 5.1, 443.4, 588.1, 22.6, 0.5, 0, 72.2, 29.7, 19607.4, 178.2, 1.8, 24.6, 46.2, 2.3
1, 08/12/2018 15:59:35, 27.5, 24.2, 6.4, 1834.9, 659.8, 35.1, 0.5, 0, 176.6, 62, 30533.7, 269.4, 8.1, 181.8, 45.9, 4.1
1, 08/12/2018 16:19:35, 25.2, 17.9, 5.4, 212.7, 715.5, 57.5, 0.5, 0, 123.4, 45.8, 45257.4, 184, 11, 281.4, 44.3, 2.2
1, 08/12/2018 16:39:35, 25.4, 19.8, 5.6, 300.5, 859.9, 76.3, 0.5, 0, 88.5, 50.8, 31771, 197.8, 11.2, 288.9, 42, 1.8
1, 08/12/2018 16:59:35, 22.3, 23, 5, 636.4, 845.2, 56.6, 0.4, 0.1, 167.5, 58.8, 30866.2, 198.4, 7.7, 173, 40.6, 2
1, 08/12/2018 17:19:35, 20.4, 13.7, 4.7, 345.6, 742.7, 29.5, 0.4, 0, 66.2, 35.2, 24360.1, 170, 4.1, 69.7, 42.6, 1.7
1, 08/12/2018 17:39:35, 20.2, 14, 4.5, 1205, 707.2, 25.2, 0.4, 0, 143.4, 35.9, 24488.3, 192.4, 4.5, 64, 45.1, 1.7
1, 08/12/2018 17:59:35, 29.8, 54.5, 6.7, 2068.2, 618.5, 21.7, 0.6, 0.3, 191.9, 139.6, 35061.7, 176, 12.4, 196.1, 40.2, 39.9
1, 08/12/2018 18:19:35, 26.2, 47.8, 6.1, 1270.6, 562.9, 18.5, 0.6, 0, 217.6, 122.5, 25321.6, 148.9, 12.2, 192.3, 34.7, 28.3
1, 08/12/2018 18:39:34, 23.9, 23.5, 5.3, 1829.3, 525.9, 18, 0.5, 0, 128.5, 60.3, 27952.4, 178.8, 12.6, 194.6, 39.2, 5.6
1, 08/12/2018 18:59:35, 20.1, 25.2, 4.4, 678.9, 516.5, 17.6, 0.4, 0, 186.7, 64.6, 27257.1, 158.8, 11.9, 177.9, 35.3, 5.1
1, 08/12/2018 19:19:34, 25.9, 20.5, 5.4, 2263.6, 652.3, 17.1, 0.5, 0, 93.4, 52.6, 28061.2, 156.8, 13.3, 212.8, 34.5, 5
1, 08/12/2018 19:39:35, 22.8, 19.1, 4.8, 1275.2, 607.7, 17.2, 0.4, 0, 132.3, 48.9, 29612.3, 184.3, 12.2, 194.5, 34.9, 2.4
1, 08/12/2018 19:59:35, 22.8, 19.8, 5.4, 318.3, 595.3, 16.6, 0.5, 0, 84.1, 50.8, 38993.8, 217.2, 13, 208.1, 32.4, 3.1
1, 08/12/2018 20:19:34, 46, 47.6, 11.1, 3687, 513.6, 16.1, 0.8, 2.3, 221.7, 121.9, 39258.2, 299.4, 15.3, 276.9, 32.7, 7.1
1, 08/12/2018 20:39:35, 33.1, 53, 9, 1140.9, 531.7, 13.5, 0.7, 0, 186, 135.7, 29064.4, 218, 13.8, 220.2, 27.1, 29.8
1, 08/12/2018 20:59:34, 31.1, 89.4, 7.8, 2463.9, 474.4, 12.5, 0.6, 0.2, 396.9, 228.8, 27919.1, 276.2, 12.6, 208.7, 27.2, 18.1
1, 08/12/2018 21:19:35, 30.8, 48.1, 8.4, 2163.7, 746.2, 12, 0.7, 0, 250.3, 123.2, 27834, 253.2, 11.2, 205, 28.2, 6.8
1, 08/12/2018 21:39:34, 24.3, 30.6, 6.3, 2278, 833.4, 12.1, 0.6, 0, 205.8, 78.3, 26210.4, 186.6, 6.8, 124.9, 35.7, 6.9
1, 08/12/2018 21:59:34, 25.8, 24.6, 6.6, 2207.2, 570.9, 14.2, 0.5, 0.3, 118.5, 63.1, 31641.5, 516.6, 6.6, 131.8, 44.5, 5.7
1, 08/12/2018 22:19:34, 20.3, 15, 4.9, 350.2, 554.1, 12.3, 0.5, 0, 59.5, 38.3, 25618.4, 293.8, 4.6, 84.1, 40.3, 3.9
1, 08/12/2018 22:39:34, 21.7, 21.2, 5.2, 1145.4, 550.4, 9.1, 0.5, 0, 101.6, 54.2, 26108.1, 376.5, 5.5, 101.3, 39.2, 3.3
1, 08/12/2018 22:59:34, 31.2, 33.2, 7.6, 724.1, 539.9, 17.9, 0.6, 0, 176.5, 84.9, 27684.5, 353.6, 5.9, 125.7, 63.7, 6.1
1, 08/12/2018 23:19:34, 34.8, 36.1, 9.2, 1252.3, 534.1, 16.8, 0.7, 0.1, 207.7, 92.3, 24611.8, 268.6, 6.9, 165.7, 79.2, 7
1, 08/12/2018 23:39:34, 22.1, 14.9, 5, 345, 624.3, 26.9, 0.4, 0, 68.2, 38.3, 22282.5, 285.8, 5.1, 83.3, 73.2, 2.5
2, 07/12/2018 23:59:51, 23.1, 26.1, 6.1, 1769.8, 167.8, 24.8, 0.5, 0.8, 128.7, 66.7, 25037, 419.6, 5.1, 127.8, 91.4, 5.4
2, 08/12/2018 00:19:50, 18.4, 41.3, 5.1, 11367, 117.2, 16.9, 0.4, 6.8, 270, 105.6, 25041, 390.7, 9.8, 160.8, 82.7, 10.2
2, 08/12/2018 00:39:50, 37.3, 91.8, 9.3, 8992.8, 166.4, 21.1, 0.7, 22.8, 364.8, 235, 32075.3, 391.2, 22.1, 296.3, 90.5, 5.2
2, 08/12/2018 01:00:50, 45.9, 83.6, 12.8, 1069.1, 252.6, 42.6, 1, 7.5, 300.4, 214, 31264.6, 309.1, 16.9, 216.3, 147.8, 9.4
2, 08/12/2018 01:19:50, 36.4, 53.2, 9.8, 2194.6, 206.5, 27.4, 0.7, 0.4, 209.3, 136.2, 34225.2, 444.2, 15.3, 217, 102.2, 12.7
2, 08/12/2018 01:39:50, 20.7, 24.6, 5.7, 835.6, 130.4, 17.7, 0.5, 0, 124, 63, 26464.6, 368.7, 10.2, 152.2, 83.2, 7.3
2, 08/12/2018 01:59:49, 22.8, 23.3, 6.2, 7651.4, 145.4, 14.4, 0.5, 0.2, 120.9, 59.6, 28081.9, 413.2, 7.8, 158.3, 81.3, 4.9
2, 08/12/2018 02:19:50, 20.5, 19.2, 5.8, 1906.9, 93.8, 12.5, 0.5, 0.5, 89.1, 49.1, 27230.7, 472.7, 7.9, 141.2, 78.7, 2.5
2, 08/12/2018 02:39:49, 20.7, 18.5, 5.9, 999, 125.9, 18.1, 0.5, 0.2, 112.7, 47.3, 26032.2, 386.7, 5.9, 111.4, 98.5, 3
2, 08/12/2018 02:59:49, 20.4, 25.3, 6.7, 274, 144.1, 29.2, 0.6, 0, 99.7, 64.9, 25731.3, 287.7, 5, 82.3, 157.2, 6.5
2, 08/12/2018 03:19:50, 21.3, 27.3, 6.8, 1053.2, 177.7, 27.1, 0.6, 0, 117.3, 69.8, 32726.6, 403.7, 4.7, 87.2, 180.3, 11.2
2, 08/12/2018 03:39:49, 22.1, 21, 6.4, 705.1, 176, 20.9, 0.6, 0, 97.1, 53.7, 25639.1, 279.1, 5, 96.4, 142.7, 3.5
2, 08/12/2018 03:59:49, 20.7, 18, 6.5, 1222, 182.3, 22.4, 0.6, 0.3, 122.6, 46.2, 56844.2, 342.8, 4.5, 80.5, 165.4, 2.8
2, 08/12/2018 04:19:49, 25.5, 18.7, 6.3, 246.4, 532.2, 15.3, 0.5, 0.3, 101.7, 47.9, 73230.7, 369.7, 4.7, 104.3, 74.7, 2.9
2, 08/12/2018 04:39:49, 23.9, 19.5, 5.5, 718.2, 499, 16.3, 0.4, 0, 93.3, 49.8, 62966.6, 272.1, 5.6, 131.1, 61.5, 3.6
2, 08/12/2018 04:59:49, 23.2, 21.7, 5.9, 957.7, 318.8, 24.2, 0.5, 0.2, 96.4, 55.6, 63731.5, 264.2, 6.3, 145, 79.6, 4.7
2, 08/12/2018 05:19:49, 18.8, 17.8, 5.9, 1159.1, 178.2, 30.2, 0.5, 0, 86.7, 45.6, 67491.8, 359.3, 4.9, 109.4, 141.2, 2.9
2, 08/12/2018 05:39:49, 19.6, 19.1, 5.6, 519.6, 139.8, 19.8, 0.5, 0, 109.6, 49, 32037.8, 274, 4.9, 113.5, 93.1, 2.9
2, 08/12/2018 05:59:49, 15.9, 17.3, 4.9, 1675, 126.2, 19.2, 0.4, 0, 88.5, 44.3, 28347.4, 313.6, 4.4, 98.2, 80.5, 3.7
2, 08/12/2018 06:19:49, 12, 11, 4.2, 1027.3, 91.9, 16.4, 0.4, 0, 48.6, 28.2, 24040.4, 334.2, 3.5, 71.9, 72.7, 3.1
2, 08/12/2018 06:39:49, 20.3, 23, 5.8, 2983.1, 173.4, 16.6, 0.5, 0, 133.7, 58.9, 25235.9, 302, 5.4, 111.1, 72.8, 3.8
2, 08/12/2018 06:59:48, 17.7, 22.5, 5.4, 2623.1, 140.4, 18.2, 0.5, 0, 172.6, 57.7, 28172.1, 324.9, 4.8, 95.2, 68.9, 4.1
2, 08/12/2018 07:19:48, 13.1, 16, 4.5, 221.3, 110.9, 20, 0.4, 0, 76.7, 41, 24018.3, 343.6, 3.3, 68.7, 79.1, 3.2
2, 08/12/2018 07:39:49, 14.7, 14.6, 5, 1110.2, 112.9, 21.3, 0.4, 0.3, 116.9, 37.3, 24088.6, 342.8, 3.9, 82.2, 80.8, 3.1
2, 08/12/2018 07:59:48, 15.8, 18.2, 5.8, 5720.6, 133.3, 27.6, 0.5, 0, 115.8, 46.5, 23940.9, 257, 3.7, 76.6, 104.1, 5.3
2, 08/12/2018 08:19:49, 19.1, 37.1, 6.2, 1323.5, 158.8, 26.7, 0.5, 0.1, 258.4, 94.9, 22203.9, 411, 5.2, 109.7, 84.1, 4.8
2, 08/12/2018 08:39:48, 17.3, 24.8, 5.4, 384.2, 178.9, 27.7, 0.5, 0, 154.5, 63.4, 17184.5, 269.6, 3.1, 63.8, 73.9, 4.6
2, 08/12/2018 08:59:49, 29.8, 51.8, 8.2, 1613, 261.1, 35, 0.7, 0.5, 177, 132.7, 18381.2, 328.9, 5.2, 114.3, 80.1, 10.6
2, 08/12/2018 09:19:48, 24.7, 26.6, 7.6, 2125.2, 228.7, 33.8, 0.6, 0.2, 106.4, 68.1, 23180.8, 437.8, 4.1, 91.1, 71.5, 6.8
2, 08/12/2018 09:39:49, 21.9, 23.3, 6.5, 1160.7, 236.6, 37.6, 0.6, 0.3, 138.5, 59.7, 24432, 350.6, 3.9, 80.4, 74.5, 4.3
2, 08/12/2018 09:59:48, 29.7, 33, 8.2, 998.1, 403.1, 44.5, 0.7, 0, 182.4, 84.4, 19884.4, 258.1, 4.4, 104.6, 81.5, 6.9
2, 08/12/2018 10:19:48, 21.5, 25.4, 6.6, 2269.9, 192.7, 40.9, 0.6, 0.1, 184.3, 65.1, 20168.9, 415, 3.8, 84.8, 66.7, 4.1
2, 08/12/2018 10:39:48, 19, 25, 6, 470.4, 203.8, 38.8, 0.5, 0, 190.9, 64, 17376.8, 286.6, 4.1, 77.5, 66.6, 4
2, 08/12/2018 10:59:48, 20.9, 29.8, 5.9, 1682.6, 433, 39.2, 0.5, 0.1, 161.9, 76.4, 31119, 293.3, 3.9, 72.4, 68.3, 5.5
2, 08/12/2018 11:19:48, 28.6, 19.7, 7.1, 692.1, 654.7, 38.9, 0.6, 0, 88.6, 50.3, 28483.9, 50.8, 3.7, 70.5, 73.6, 4.2
2, 08/12/2018 11:39:48, 30, 24.7, 7.6, 1408.4, 616.5, 39.1, 0.6, 0.1, 133.9, 63.3, 30615, 108.7, 3.8, 89.2, 69.5, 4.2
2, 08/12/2018 11:59:48, 26.7, 19.4, 6.8, 888.8, 629.6, 38.4, 0.5, 0, 85.1, 49.6, 26589.2, 43.9, 3.2, 62.9, 74.8, 4.5
2, 08/12/2018 12:19:47, 27.8, 18.5, 7.1, 1317.7, 615.3, 35.3, 0.6, 0.2, 105.3, 47.3, 27730.6, 122, 4, 78.5, 61.8, 4.7
2, 08/12/2018 12:39:47, 29, 20.8, 6.9, 1366.8, 625.6, 33.9, 0.6, 0.1, 113.4, 53.1, 31697, 100.6, 3.8, 78.9, 60.7, 4.7
2, 08/12/2018 12:59:47, 28.8, 22.1, 6.9, 360.5, 630.1, 35.3, 0.6, 0, 134.9, 56.5, 26643.5, 29.1, 3.1, 65.6, 86.5, 3.8
2, 08/12/2018 13:19:48, 32.4, 20.6, 7.5, 1646.4, 637.3, 31, 0.6, 0.1, 88.2, 52.7, 28478.4, 60.8, 4.3, 95.1, 58.5, 4.5
2, 08/12/2018 13:39:48, 23.2, 14.5, 5.9, 1106.1, 601.8, 29.2, 0.5, 0, 78.6, 37.1, 30147.5, 68.1, 3.1, 64.7, 55.4, 3.8
2, 08/12/2018 13:59:47, 26.1, 20.8, 6.6, 455.4, 600.4, 29.6, 0.5, 0, 105.2, 53.2, 26845.1, 32.1, 4.1, 88.9, 69, 3.9
2, 08/12/2018 14:19:48, 25.5, 17.5, 6.3, 958, 581.3, 27.9, 0.5, 0.3, 112.5, 44.7, 27011.5, 92.9, 3.5, 75.5, 62.6, 3.3
2, 08/12/2018 14:39:47, 17.9, 7.7, 4.7, 72, 576.2, 23.2, 0.4, 0, 26.3, 19.7, 26581.3, 26, 2, 43.1, 46.7, 2.8
2, 08/12/2018 14:59:47, 23.2, 16.4, 5.9, 1117.3, 573.5, 22, 0.5, 0.1, 106.6, 41.9, 28275.2, 114.6, 3.8, 76.3, 41.5, 5.3
2, 08/12/2018 15:19:47, 21.8, 13.6, 5.2, 1552.9, 582.8, 20.9, 0.4, 0, 71.8, 34.9, 30148, 69.1, 3.3, 67.1, 40.9, 3.7
2, 08/12/2018 15:39:47, 19.8, 10.4, 4.7, 342.1, 579.5, 17.7, 0.4, 0, 43, 26.7, 26679.6, 38.1, 2.9, 57.5, 33.2, 3.4
2, 08/12/2018 15:59:46, 26.9, 21.3, 6.1, 1638.2, 569.5, 18.6, 0.5, 0.1, 102.5, 54.6, 26756.3, 52.9, 4, 93.7, 50.2, 4.5
2, 08/12/2018 16:19:47, 19.2, 12.7, 4.6, 821.3, 557.8, 16, 0.4, 2.1, 139.9, 32.6, 35593.1, 105.3, 3.1, 70, 43.8, 3.4
2, 08/12/2018 16:39:47, 24.5, 20.6, 5.1, 1809.9, 581.6, 13.5, 0.4, 0.4, 117.3, 52.7, 28991.1, 51.4, 5.1, 109, 29.3, 3.7
2, 08/12/2018 17:00:47, 20.5, 21.5, 4.6, 1987, 636, 12.5, 0.4, 0.7, 171, 54.9, 30474.1, 129.9, 4.1, 87.5, 33.5, 3.9
2, 08/12/2018 17:19:47, 19.3, 12.2, 4.7, 223.7, 720.4, 16.3, 0.4, 0, 42.2, 31.2, 26689.8, 30.1, 2.9, 57.7, 47.7, 3.7
2, 08/12/2018 17:39:46, 26.4, 20.9, 5.8, 1930.8, 679.1, 17.2, 0.5, 0.7, 110.5, 53.5, 28635.6, 95.8, 4.4, 93.8, 54.8, 4.2
2, 08/12/2018 17:59:46, 19.5, 13.9, 4.9, 1962.5, 629.6, 19.4, 0.4, 0.1, 81.6, 35.7, 28710.5, 117, 3.1, 65.4, 64.6, 4.1
2, 08/12/2018 18:19:46, 21.2, 14.1, 5.2, 782.1, 601.7, 20, 0.5, 0, 68.4, 36.1, 27565, 39.9, 4, 75.4, 71.1, 3.4
2, 08/12/2018 18:39:47, 24.2, 18, 6, 1583, 536.1, 19.9, 0.5, 0.1, 98.2, 46.1, 30611, 122.1, 3.6, 84.1, 74.2, 3.2
2, 08/12/2018 18:59:46, 16.9, 15.9, 4.1, 116.4, 506.7, 15.6, 0.4, 0, 138.3, 40.7, 26598.5, 26.9, 2.2, 49, 53.8, 2.2
2, 08/12/2018 19:19:47, 20.9, 13.4, 5.1, 1359, 604.6, 17.7, 0.4, 0.5, 108.1, 34.3, 26605, 130.5, 3.2, 67.9, 68.4, 2.8
2, 08/12/2018 19:39:46, 22.1, 15.9, 5.3, 1510.3, 610.5, 15.7, 0.5, 0.7, 99.6, 40.7, 27591.9, 117.9, 3.8, 78.1, 60.9, 3
2, 08/12/2018 19:59:46, 39.7, 44, 11.6, 986.3, 524.8, 22.2, 0.9, 1, 188.5, 112.5, 34768.3, 135.2, 8.7, 231.6, 85.7, 10.4
2, 08/12/2018 20:19:47, 48.6, 51.6, 15.8, 2250.4, 445.5, 11.7, 1.1, 3.2, 156.1, 132.2, 33528.4, 44.1, 9.8, 265.7, 47.5, 20.3
2, 08/12/2018 20:39:46, 37.4, 36.8, 12.3, 1036.1, 440.4, 9.5, 0.9, 0, 125.8, 94.2, 29056.5, 25, 6.4, 184.1, 33.2, 17.2
2, 08/12/2018 20:59:46, 34.3, 58.2, 11, 1005.7, 444.5, 8.1, 0.8, 2.5, 234.1, 149, 39146.9, 35.1, 7.5, 203.8, 44.5, 17.7
2, 08/12/2018 21:19:45, 42.7, 52.5, 13.4, 1554.4, 556.7, 8.4, 1, 2, 163.7, 134.4, 34129.2, 24.8, 9, 240.1, 53.6, 17.1
2, 08/12/2018 21:39:46, 40.7, 42.1, 13, 1109.3, 600.9, 12.2, 1, 0.3, 134.6, 107.8, 30919.1, 26, 7.2, 194.5, 72.2, 16.9
2, 08/12/2018 21:59:46, 41, 43.6, 12.8, 2063.2, 464.2, 10.9, 0.9, 1.5, 162.7, 111.6, 31451, 190.3, 7.8, 209.8, 53.6, 18.1
2, 08/12/2018 22:19:45, 37.9, 35.2, 11.8, 1770.8, 458.8, 10.1, 0.9, 0, 105.2, 90.2, 31561.5, 66, 7.4, 198.5, 51.1, 14.9
2, 08/12/2018 22:39:46, 30.6, 31, 7.9, 1393.7, 521, 13.6, 0.7, 0.7, 136.3, 79.3, 30017.7, 97.9, 6.5, 165.7, 60.1, 6.8
2, 08/12/2018 22:59:46, 36.1, 38, 8.3, 1617.7, 788.4, 15.2, 0.6, 4.7, 152.5, 97.3, 36303.2, 46.1, 10.1, 193.2, 47.6, 6.7
2, 08/12/2018 23:19:45, 41.6, 46.2, 9.4, 3308.2, 816.2, 11.2, 0.7, 5.4, 196.1, 118.4, 48282, 119.1, 11.3, 222.8, 46.5, 6.7
2, 08/12/2018 23:39:46, 37, 33.6, 8.4, 1102.3, 808.9, 19.3, 0.6, 1.6, 106.2, 85.9, 39601.6, 38.1, 8.2, 159.2, 48, 7.7
3, 08/12/2018 00:00:00, 45.1, 64.5, 8.3, 28068.9, 207.7, 3.9, 0.6, 2.1, 261.3, 165, 40244.9, 205.3, 20.6, 448.8, 1.4, 11.8
