INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 129563, 05/01/2019 00:00:09, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 770, 0, 0, 0, 0
1, 129564, 05/01/2019 00:20:14, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 462, 0, 0, 0, 0
1, 129565, 05/01/2019 00:40:19, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 511, 1, 0, 0, 0
1, 129566, 05/01/2019 01:00:10, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 508, 0, 0, 0, 0
1, 129567, 05/01/2019 01:20:04, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0
1, 129568, 05/01/2019 01:40:09, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 399, 1, 0, 0, 0
1, 129570, 05/01/2019 02:20:24, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0
1, 129571, 05/01/2019 02:40:30, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0
1, 129572, 05/01/2019 03:00:01, ADW_UNLOAD_GROUP, 0, 0.1, 0.4, 0.1, 0, 0, 0, 0, 554, 1, 0, 0, 0
1, 129573, 05/01/2019 03:20:05, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 717, 0, 0, 0, 0
1, 129574, 05/01/2019 03:40:09, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0
1, 129575, 05/01/2019 04:00:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0
1, 129576, 05/01/2019 04:20:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0
1, 129577, 05/01/2019 04:40:09, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 469, 0, 0, 0, 0
1, 129578, 05/01/2019 05:00:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 595, 0, 0, 0, 0
1, 129579, 05/01/2019 05:20:23, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 630, 0, 0, 0, 0
1, 129580, 05/01/2019 05:40:00, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 761, 1, 0, 0, 0
