HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125211, 01/11/2018 23:59:33, 23.7, 38.7, 8.1, 336.1, 144.7, 25, 0.7, 0, 127.7, 99.2, 10062.4, 228.5, 3.7, 51.6, 74.7, 19.9
1, 125212, 02/11/2018 00:19:33, 25.8, 54.7, 7.3, 5079.3, 125.9, 20.7, 0.6, 6.8, 237.9, 140, 17064.1, 305.9, 9.4, 120.4, 71.1, 21.9
1, 125213, 02/11/2018 00:39:33, 39, 76.7, 10.2, 4901.7, 120.8, 19.4, 0.8, 16.4, 236, 196.2, 11936.1, 239.2, 15.9, 179.4, 75, 20.4
1, 125214, 02/11/2018 00:59:33, 47.9, 84.9, 12.8, 5122, 172.4, 30.6, 1, 6.6, 260.3, 217.3, 13526.6, 794.4, 18.3, 251.9, 89.9, 15.4
1, 125215, 02/11/2018 01:19:33, 45.3, 80.8, 11.5, 2581.5, 161.6, 26.8, 0.9, 1.6, 313.8, 206.8, 15388.9, 651, 13.2, 164.8, 82.8, 11.3
1, 125216, 02/11/2018 01:39:33, 37.3, 56.8, 9.8, 1885.6, 136.4, 17.9, 0.8, 2.3, 215.6, 145.5, 12762.6, 663.6, 11.4, 146.1, 77.1, 9.3
1, 125217, 02/11/2018 01:59:33, 40.7, 48.8, 10.5, 6936.4, 126.5, 29.5, 0.9, 3.3, 174.7, 124.9, 11785.8, 726.4, 8.5, 120.4, 97.1, 9.6
1, 125218, 02/11/2018 02:19:32, 53.8, 61.8, 12.2, 6892.8, 182.9, 29.8, 0.9, 0.6, 245.3, 158.3, 28953.3, 855.3, 12.8, 220, 99.8, 7.2
1, 125219, 02/11/2018 02:39:32, 69, 83.6, 13.9, 6570.2, 138.6, 17.4, 1, 0.3, 259.7, 214, 40204.6, 657, 15.3, 291.1, 98.5, 10.2
1, 125220, 02/11/2018 02:59:32, 57.1, 80.9, 11.7, 3857.7, 173.6, 18.3, 1.1, 0.8, 334.4, 207.2, 48704, 244.8, 15.7, 327.9, 87.8, 9.3
1, 125221, 02/11/2018 03:19:32, 28.9, 39.5, 7.5, 1674.1, 228.8, 28.3, 0.6, 0, 148.1, 101.1, 27096.9, 205.3, 7.2, 145.8, 113.8, 5.9
1, 125222, 02/11/2018 03:39:32, 21, 42.2, 6.5, 248.8, 223.5, 34, 0.6, 0, 155, 108, 23916.7, 208.1, 3, 30.2, 123.9, 24.4
1, 125223, 02/11/2018 03:59:32, 25.3, 33.3, 7.4, 1829.2, 192.2, 35.6, 0.7, 0.7, 167, 85.3, 35781.1, 294.4, 4.3, 72.4, 145.2, 4.1
1, 125224, 02/11/2018 04:19:32, 28.8, 26.6, 8.3, 61.5, 483.2, 37.9, 0.8, 0, 145.4, 68.1, 35638.9, 188.2, 1.9, 14.7, 140.4, 4.1
