HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 22/01/2019 23:59:44, 130859, 39, 49.1, 10.1, 1772.3, 213.9, 42.8, 0.9, 1.2, 225.4, 125.6, 23924.9, 195.8, 7, 159.2, 105.9, 8.7
1, 23/01/2019 00:19:44, 130860, 40, 56.5, 10.5, 9700.9, 418.5, 44.9, 1, 5.9, 223, 144.6, 45865.9, 123.2, 10.1, 185.3, 127.1, 13.8
1, 23/01/2019 00:39:44, 130861, 54, 83.4, 12.3, 7031.9, 318.8, 32.3, 1.1, 16.3, 281.3, 213.5, 49677.9, 152.1, 24, 308.7, 104, 9.1
1, 23/01/2019 00:59:43, 130862, 71.8, 115.2, 17.6, 5438.8, 410.5, 26.6, 2.4, 11.9, 356.5, 294.8, 74098.1, 720.4, 27.7, 409.7, 93.1, 30
1, 23/01/2019 01:19:43, 130863, 65.3, 100, 15.4, 4332.8, 405, 25.5, 1.3, 12.3, 319.2, 256.1, 72725.7, 426, 27.4, 415.9, 98.9, 26.7
1, 23/01/2019 01:39:43, 130864, 45.9, 75, 10.5, 1785.4, 259.3, 16.8, 0.9, 8.2, 276.8, 192.1, 60265.3, 369.8, 22.9, 324.6, 84.3, 7.1
1, 23/01/2019 01:59:43, 130865, 53.7, 67.2, 11, 1687.8, 357.3, 26.8, 0.9, 10.1, 236.8, 172, 69350, 487.2, 16.3, 240.4, 79.6, 5.2
1, 23/01/2019 02:19:43, 130866, 64.9, 68, 12.6, 6176.1, 256, 21.9, 1.3, 6.9, 258.5, 174.1, 74306.9, 505.8, 16.5, 245.9, 75.1, 4.2
1, 23/01/2019 02:39:43, 130867, 79.4, 89.8, 13.7, 5341.1, 206.3, 17.1, 4.7, 15.8, 251.8, 229.9, 65839.1, 641.6, 22.9, 380.7, 80.2, 4.6
1, 23/01/2019 02:59:44, 130868, 70.9, 94.8, 13, 5208.9, 242.7, 15, 3.6, 17, 314, 242.7, 55205.7, 421.6, 23.4, 412.9, 58.3, 8.6
1, 23/01/2019 03:19:43, 130869, 47.9, 78.5, 10.7, 2768.1, 256.1, 21.1, 1, 2.1, 373.5, 201, 41370.9, 85.1, 17, 304.8, 62.2, 18.5
1, 23/01/2019 03:39:43, 130870, 28.8, 117.8, 7.2, 893.7, 172.7, 22.7, 0.7, 0, 418.1, 301.6, 40246.3, 90, 11.2, 174.6, 53.5, 20.8
1, 23/01/2019 03:59:43, 130871, 36.8, 52.4, 9.8, 560.3, 246, 29.4, 0.9, 0, 229.2, 134.2, 34696.7, 63.1, 8.8, 112, 91.1, 12.2
1, 23/01/2019 04:19:43, 130872, 25.5, 23.4, 7, 35, 400.4, 23.7, 0.7, 0, 110.1, 60, 34478.9, 42, 5, 24.5, 79.6, 4.9
1, 23/01/2019 04:39:42, 130873, 31.8, 37.4, 7.9, 1843.6, 395.3, 24.9, 0.8, 1, 228.8, 95.6, 36875.5, 137.1, 6.8, 82.8, 69.7, 6.8
1, 23/01/2019 04:59:43, 130874, 25, 51.4, 6.9, 2173.8, 236, 20.2, 0.7, 0.7, 297.5, 131.7, 37740.7, 89.1, 7.1, 87.8, 54.1, 8.2
1, 23/01/2019 05:19:43, 130875, 30.4, 48.5, 8.9, 1318.6, 159.9, 28.7, 0.8, 1.3, 204.6, 124.2, 35098.9, 29, 6.5, 68.8, 66.1, 7.8
1, 23/01/2019 05:39:43, 130876, 29.8, 39.6, 8.5, 804.8, 152, 23, 0.8, 0.1, 258.1, 101.3, 43668, 44.8, 7, 86.1, 60.4, 8.2
1, 23/01/2019 05:59:43, 130877, 39.1, 58.6, 11.4, 742.6, 225, 37.6, 1, 0, 271, 150, 11158.7, 31.9, 7.8, 101.5, 78.4, 10.6
1, 23/01/2019 06:19:43, 130878, 33.2, 40.9, 9.5, 286.9, 260.4, 41.4, 0.9, 0, 195.8, 104.6, 13587.8, 33.1, 5.4, 47.3, 92.7, 6.5
1, 23/01/2019 06:39:42, 130879, 30.5, 47.2, 9.2, 1584.6, 200.6, 29.5, 0.9, 0, 202.9, 120.8, 15169.2, 95.4, 5.5, 61.3, 91.9, 12.8
1, 23/01/2019 07:00:42, 130880, 42.9, 78.3, 12.3, 698.8, 250.9, 43.2, 1.1, 0, 307.5, 200.5, 15367.6, 30.6, 5.4, 79.2, 122.5, 12.5
1, 23/01/2019 07:19:43, 130881, 47.6, 65.3, 14, 478.5, 304.6, 45.5, 1.2, 0, 210.9, 167.1, 11567.5, 18.1, 3.8, 61.7, 112.7, 17.6
1, 23/01/2019 07:39:42, 130882, 45.9, 69.5, 13.8, 212, 315.4, 48.6, 1.2, 0, 259, 177.9, 14306.9, 27, 3.2, 37.8, 108.9, 15.8
1, 23/01/2019 07:59:42, 130883, 67, 95.7, 19.2, 7318.5, 338.7, 59.1, 1.7, 0, 316.6, 244.9, 13448.7, 132.4, 7.7, 138.2, 124.1, 18.4
1, 23/01/2019 08:19:42, 130884, 60, 88.7, 17.2, 506.6, 374, 71.8, 1.4, 0, 341.2, 227.1, 11220, 53, 4.9, 73.4, 137.6, 16.7
1, 23/01/2019 08:39:42, 130885, 50.5, 73.1, 14, 170.6, 374, 70.5, 1.2, 0, 310.7, 187.2, 12082, 24, 3, 36.2, 144, 21.3
