HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 04/02/2019 23:59:37, 131795, 39.8, 51.9, 12, 478.8, 206.5, 42.5, 1.1, 0, 218.9, 132.9, 48465.2, 223.2, 5.6, 134.8, 92.4, 14.3
1, 05/02/2019 00:19:37, 131796, 53.4, 81.6, 14.3, 5340.9, 280.1, 48.2, 1.1, 9.6, 306.3, 208.9, 73667, 207.1, 12.4, 250.4, 98.3, 22.7
1, 05/02/2019 00:39:38, 131797, 43.9, 90.9, 10.3, 11246.6, 254.4, 16.4, 1, 18.2, 272.8, 232.8, 73831.3, 273.7, 22.1, 282.8, 61.7, 13.6
1, 05/02/2019 00:59:37, 131798, 59.6, 103.1, 13.6, 3191.8, 325.9, 23.5, 1.1, 4.5, 354.2, 263.8, 94007.1, 834.1, 21.6, 334.7, 81.2, 19.4
1, 05/02/2019 01:19:37, 131799, 61.7, 84.6, 14.7, 3349.6, 243.8, 21.2, 1.5, 6.5, 267.2, 216.6, 84756.2, 556.4, 19.8, 327, 71, 19
1, 05/02/2019 01:39:37, 131800, 50.2, 64.8, 12.1, 2517, 118.1, 14.6, 1, 1.3, 214, 165.9, 55887.9, 711.7, 16.2, 277.6, 59.2, 15.5
1, 05/02/2019 01:59:37, 131801, 51.7, 80.9, 12.4, 5769.7, 132.7, 25.6, 1, 1.7, 300.3, 207, 59574.7, 809.9, 17.1, 298.8, 67, 11.5
1, 05/02/2019 02:19:37, 131802, 51.9, 58.4, 13.1, 5665.3, 140.4, 28, 1.1, 0.5, 200.1, 149.5, 59538.9, 931, 14.8, 195.3, 95.6, 8.3
1, 05/02/2019 02:39:37, 131803, 82.9, 92.8, 17.2, 11698.6, 148, 18.6, 2, 4.9, 259.4, 237.6, 70223.9, 307.6, 21.4, 355, 85, 14.7
1, 05/02/2019 02:59:37, 131804, 62.4, 92.5, 13.1, 5297.3, 143.3, 18.9, 1.9, 7, 393.8, 236.7, 63870.8, 201.8, 17.7, 274.9, 69.4, 11.9
1, 05/02/2019 03:20:37, 131805, 33.6, 89.5, 8.9, 2044.2, 174.6, 27.4, 0.8, 0, 400.1, 229, 60330.9, 230.5, 19.8, 348.6, 67.6, 43.7
1, 05/02/2019 03:39:37, 131806, 35.4, 75.2, 9.8, 2257.6, 179.8, 23.5, 0.9, 0, 453.7, 192.6, 61973.1, 305.4, 12.1, 220, 58.5, 28.2
1, 05/02/2019 03:59:36, 131807, 32, 53.6, 9, 386.4, 291.1, 20.8, 0.8, 0, 206.2, 137.2, 85614.8, 165.1, 7.3, 89, 69.2, 7.7
1, 05/02/2019 04:19:36, 131808, 51.8, 50.2, 14.2, 172.1, 571.1, 41.4, 1.2, 0, 164, 128.6, 85502.5, 147.9, 6, 71.7, 99.9, 9.8
1, 05/02/2019 04:39:37, 131809, 40.8, 57.9, 9.9, 1466.8, 534.5, 22.2, 0.9, 2.4, 234.8, 148.3, 96045.1, 246.5, 7.3, 127.3, 54, 7.2
1, 05/02/2019 04:59:36, 131810, 29.5, 45.5, 8.9, 979, 210.8, 20.3, 0.9, 0, 185, 116.6, 86377.9, 190, 5.1, 92.1, 56.1, 9.9
1, 05/02/2019 05:19:37, 131811, 34.3, 45.2, 10.3, 274.3, 186, 29.6, 0.9, 0, 168.5, 115.6, 46093.4, 182, 4, 68.3, 67.1, 8.3
1, 05/02/2019 05:39:36, 131812, 41.2, 49.8, 11.7, 1733.8, 169.3, 28.2, 1, 2.1, 211.1, 127.6, 47410.1, 263.4, 6.1, 123.7, 68.4, 9.5
1, 05/02/2019 05:59:36, 131813, 42, 90.7, 12, 862.3, 222.7, 36, 1, 0, 315.6, 232.3, 54233.4, 153, 5.2, 136.2, 82.4, 10.5
1, 05/02/2019 06:19:36, 131814, 42.5, 68, 12.2, 643.6, 225.4, 30.9, 1, 0, 257, 174.1, 45984.5, 172, 6, 119.8, 94.3, 16.5
1, 05/02/2019 06:39:36, 131815, 34.8, 55.6, 11.1, 254, 166.8, 26.2, 1, 0, 218.7, 142.4, 45207.6, 182.1, 3.9, 65.8, 85.3, 16.8
1, 05/02/2019 06:59:36, 131816, 63.8, 100.7, 17.3, 8676, 282.9, 42.6, 1.4, 0.6, 360.5, 257.8, 50342.6, 238.8, 6.6, 166.3, 99.8, 19.8
1, 05/02/2019 07:19:36, 131817, 57.7, 92.9, 17.2, 847.9, 305.7, 46.3, 1.4, 0, 372.1, 237.9, 51095, 190.8, 5.1, 116.1, 101.8, 19.1
1, 05/02/2019 07:39:36, 131818, 58.7, 77.2, 17.5, 486.9, 321.4, 51.3, 1.4, 0, 245.2, 197.5, 45203.2, 163, 3.3, 78.8, 114.1, 19.3
1, 05/02/2019 07:59:36, 131819, 52.1, 91.7, 15.2, 257.1, 322.7, 54.1, 1.3, 0.1, 329.8, 234.8, 46857.2, 154.2, 4.1, 59.9, 127.8, 17.8
1, 05/02/2019 08:19:36, 131820, 44.9, 102.9, 13, 1950.1, 266, 46.1, 1.1, 0.3, 377.4, 263.4, 46798.7, 271, 6.8, 145.9, 106.5, 19.9
1, 05/02/2019 08:39:36, 131821, 31.1, 57.4, 10, 312.9, 233.3, 44.8, 1, 0, 260.2, 147.1, 45261.1, 225.3, 1.9, 27.4, 124.8, 20.8
1, 05/02/2019 09:00:35, 131822, 34.8, 51.3, 10.7, 6258.9, 253.5, 53.1, 1, 0, 225.5, 131.4, 44437.2, 182.3, 1.3, 16.5, 157.7, 11.8
