HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 126075, 14/11/2018 00:00:32, 39.2, 60.3, 11.6, 1031.3, 279.3, 50.3, 1, 0.1, 257.2, 154.4, 16336.4, 391.4, 6.5, 128.6, 163.3, 11.5
1, 126076, 14/11/2018 00:19:32, 40.8, 78.6, 11.8, 12194.8, 218.5, 41.5, 1, 6.1, 301.7, 201.2, 16801.5, 424.3, 9.6, 134.7, 177, 14.7
1, 126077, 14/11/2018 00:39:32, 42.3, 75.4, 12.4, 12032.4, 209.1, 39, 1, 3.2, 266.7, 193, 12442.7, 465.3, 16.5, 153.2, 161.3, 13.4
1, 126078, 14/11/2018 01:01:31, 52.1, 97.6, 14.5, 2236.8, 223.1, 46, 1.1, 4, 381.5, 249.8, 20934.5, 1085.4, 24.1, 281.3, 158, 16.2
1, 126079, 14/11/2018 01:19:32, 65.6, 98.4, 19.3, 2929.4, 236, 35.4, 1.5, 6.8, 335.1, 251.9, 18259.6, 627.5, 25.9, 317.5, 136.9, 21
1, 126080, 14/11/2018 01:39:31, 54.4, 76.3, 16.2, 1546.4, 245.2, 41.8, 1.3, 2.6, 269.1, 195.3, 19910.4, 588.3, 21.9, 279.8, 190.3, 15.4
1, 126081, 14/11/2018 01:59:31, 42.8, 74.5, 12.2, 1232.3, 255.3, 43.8, 1, 0.2, 237.1, 190.6, 16059.7, 738.2, 18.2, 245.8, 159.8, 8.9
1, 126082, 14/11/2018 02:19:31, 43.5, 60.4, 13.2, 2615.1, 224.5, 38.1, 1.1, 0, 286.5, 154.6, 22236.1, 979.5, 15.9, 212.5, 161.5, 10.2
1, 126083, 14/11/2018 02:39:31, 50.4, 110.8, 10.9, 7652.3, 149.4, 13.9, 0.9, 0, 408.6, 283.7, 40271.6, 849.4, 20.5, 293.3, 84.9, 9.4
1, 126084, 14/11/2018 02:59:31, 64.4, 73.7, 15.6, 4591.8, 240.4, 26.2, 1.2, 0.1, 232.1, 188.7, 38705.9, 844.4, 18.8, 254.5, 139.8, 12.2
1, 126085, 14/11/2018 03:19:31, 57.8, 79.8, 15.6, 1773.1, 251.2, 27.6, 1.2, 0, 254.4, 204.4, 33323.3, 361.4, 19.5, 273.2, 143.3, 11.3
1, 126086, 14/11/2018 03:39:31, 54.6, 90.7, 15.1, 3640, 302.1, 34.1, 1.3, 0.2, 392.2, 232.2, 21944.9, 449.3, 18.6, 341.7, 125.4, 17.8
1, 126087, 14/11/2018 03:59:31, 32.9, 60.4, 10.1, 619.4, 282.3, 29.5, 0.9, 0, 190.6, 154.6, 32750.1, 347, 11.8, 128, 138.6, 28.3
1, 126088, 14/11/2018 04:19:30, 38.3, 54, 9.8, 872.7, 369.8, 23.1, 0.8, 0.2, 211.6, 138.3, 50295.7, 331.6, 10, 109.3, 112.8, 17.4
1, 126089, 14/11/2018 04:39:31, 46.5, 49.6, 10.8, 1423.3, 379.9, 28.8, 0.9, 0.5, 170.9, 127, 36670.2, 306, 8.4, 89, 111.5, 5.4
1, 126090, 14/11/2018 05:00:30, 22.1, 50.3, 5.7, 389.9, 426.1, 21.2, 0.5, 0, 264.5, 128.8, 37087.5, 304.7, 4.5, 42.1, 64.7, 11.8
1, 126091, 14/11/2018 05:19:31, 32.4, 54.8, 9.1, 1981.3, 341.8, 32.1, 0.8, 0.1, 223, 140.3, 46524.9, 469.6, 5.8, 97.5, 76.3, 8.7
1, 126092, 14/11/2018 05:39:31, 19.4, 33.8, 5.9, 384.8, 141.7, 23.5, 0.6, 0, 172.9, 86.6, 35793.2, 367.8, 3.5, 45.1, 74.3, 4.7
1, 126093, 14/11/2018 05:59:30, 35.4, 57.6, 9.8, 675.2, 316.3, 43.3, 0.8, 0, 250.8, 147.6, 12167.1, 406.6, 2.7, 56.2, 96.4, 8.1
1, 126094, 14/11/2018 06:19:31, 32.8, 55.2, 9.3, 1421.1, 271.8, 43.4, 0.8, 0, 236.9, 141.3, 13274.7, 416.9, 3.4, 48.9, 96.6, 6.9
1, 126095, 14/11/2018 06:39:31, 18.9, 26.1, 6.5, 126.5, 193.1, 33, 0.6, 0, 148.1, 66.8, 10106.1, 307.1, 2.1, 18.7, 100.6, 5.1
1, 126096, 14/11/2018 06:59:30, 37.2, 50.8, 10.1, 5997.8, 310.8, 61, 0.8, 0, 230.7, 130, 10187.5, 314.6, 2.9, 44.6, 122.9, 6
