INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 128019, 11/12/2018 00:00:12, ADW_UNLOAD_GROUP, 5.5, 6.4, 2638.4, 0.9, 4, 7.7, 2, 48, 480, 1897, 0, 121.2, 28.7
1, 128020, 11/12/2018 00:20:06, ADW_UNLOAD_GROUP, 12.6, 15.1, 2656.2, 2.1, 1, 8.3, 1, 16, 583, 4147, 0.4, 336.9, 867.2
1, 128021, 11/12/2018 00:40:13, ADW_UNLOAD_GROUP, 19.3, 21.6, 4637.5, 0.7, 0, 7.6, 0, 0, 349, 9419, 1.6, 339.6, 3659.3
1, 128022, 11/12/2018 01:00:05, ADW_UNLOAD_GROUP, 16.9, 18, 5233.8, 0, 10, 10, 2, 48, 553, 8403, 1.1, 1472, 991.6
1, 128023, 11/12/2018 01:20:19, ADW_UNLOAD_GROUP, 12.6, 12.6, 5656.3, 0, 1, 11.5, 0, 0, 262, 6176, 0, 209.4, 15.2
1, 128024, 11/12/2018 01:40:26, ADW_UNLOAD_GROUP, 13.3, 13.4, 5762, 0.1, 1, 11.6, 0, 0, 230, 7308, 0, 169.6, 28.2
1, 128025, 11/12/2018 02:00:01, ADW_UNLOAD_GROUP, 5.9, 5.9, 3521.7, 0, 0, 11.8, 2, 48, 456, 3189, 0, 136.5, 0.9
1, 128026, 11/12/2018 02:20:10, ADW_UNLOAD_GROUP, 5.7, 6, 4150.9, 0.3, 12, 14.1, 0, 0, 328, 2433, 0, 184.2, 0.6
1, 128027, 11/12/2018 02:40:18, ADW_UNLOAD_GROUP, 3.4, 5.8, 1824.8, 2.2, 6, 15.4, 7, 100, 548, 1010, 0.2, 181.2, 278
1, 128028, 11/12/2018 03:00:12, ADW_UNLOAD_GROUP, 3.2, 5.6, 1278.4, 1.7, 3, 13.2, 8, 120, 456, 1460, 0.7, 690.9, 1106.8
1, 128029, 11/12/2018 03:20:37, ADW_UNLOAD_GROUP, 1.9, 4.6, 2492.5, 2, 2, 13.2, 2, 32, 329, 809, 0.7, 392.6, 2712.3
1, 128030, 11/12/2018 03:40:06, ADW_UNLOAD_GROUP, 2.3, 3.5, 4192.9, 0.8, 1, 13.3, 2, 32, 421, 922, 0.4, 171.2, 178.1
1, 128031, 11/12/2018 04:00:07, ADW_UNLOAD_GROUP, 0.3, 1, 66.9, 0.6, 2, 13.8, 1, 8, 713, 109, 0.1, 45.5, 132
1, 128032, 11/12/2018 04:20:02, ADW_UNLOAD_GROUP, 1.3, 9.9, 487.7, 5.9, 1, 13.6, 1, 8, 616, 373, 2.7, 395.3, 5193
1, 128033, 11/12/2018 04:40:24, ADW_UNLOAD_GROUP, 1.7, 6.7, 454, 3.6, 3, 11.9, 3, 20, 564, 525, 1.4, 93.2, 3258.5
1, 128034, 11/12/2018 05:00:14, ADW_UNLOAD_GROUP, 4.5, 7.7, 885.5, 1.4, 2, 12.8, 6, 110, 1134, 1931, 1.8, 1292.7, 2106.5
1, 128035, 11/12/2018 05:20:33, ADW_UNLOAD_GROUP, 4.7, 9.3, 5045.6, 3.9, 9, 11.2, 8, 80, 676, 1139, 0.7, 308.8, 1219.5
1, 128036, 11/12/2018 05:40:01, ADW_UNLOAD_GROUP, 1.8, 3.4, 3439.1, 1, 3, 12.4, 4, 64, 694, 443, 0.6, 221, 1949.7
1, 128037, 11/12/2018 06:00:05, ADW_UNLOAD_GROUP, 1.4, 1.4, 69.8, 0, 3, 12.9, 2, 48, 770, 507, 0, 788, 27.7
1, 128038, 11/12/2018 06:20:04, ADW_UNLOAD_GROUP, 0.1, 0.1, 0.8, 0, 1, 13, 1, 16, 570, 7, 0, 0, 2.2
1, 128039, 11/12/2018 06:40:06, ADW_UNLOAD_GROUP, 0, 0, 1.8, 0, 0, 13.4, 0, 0, 428, 0, 0, 0, 0
1, 128040, 11/12/2018 07:00:27, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 13.8, 0, 0, 581, 0, 0, 0, 0
1, 128041, 11/12/2018 07:20:03, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 13, 0, 0, 599, 0, 0, 0, 0.1
1, 128042, 11/12/2018 07:40:07, ADW_UNLOAD_GROUP, 0.1, 0.2, 11.7, 0.1, 0, 13.3, 25, 172, 940, 5, 0, 2.5, 52.7
1, 128043, 11/12/2018 08:00:12, ADW_UNLOAD_GROUP, 2.2, 3.1, 558.4, 0.5, 0, 12.7, 22, 184, 1348, 970, 0.4, 2982.2, 583.3
1, 128044, 11/12/2018 08:20:02, ADW_UNLOAD_GROUP, 27.8, 32, 13873.9, 3, 0, 5.8, 40, 444, 1197, 29036, 1.2, 2974.9, 1822.8
1, 128045, 11/12/2018 08:40:13, ADW_UNLOAD_GROUP, 16.1, 24.2, 10375.3, 4.3, 0, -113.3, 13, 168, 1033, 15952, 3.8, 2064.6, 8950
1, 128046, 11/12/2018 09:00:23, ADW_UNLOAD_GROUP, 25.5, 40.6, 15548.4, 10.3, 0, 0, 63, 604, 2315, 26938, 4.8, 5569.9, 7722.2
1, 128047, 11/12/2018 09:20:12, ADW_UNLOAD_GROUP, 32.9, 42.2, 23012.9, 7.4, 0, 0, 51, 584, 1531, 39575, 1.9, 4619.3, 2105.9
1, 128048, 11/12/2018 09:40:28, ADW_UNLOAD_GROUP, 34.1, 47.4, 21725.5, 10.1, 0, 0, 29, 340, 1065, 45454, 3.2, 3640.5, 5938.1
1, 128049, 11/12/2018 10:00:01, ADW_UNLOAD_GROUP, 12.2, 17.8, 11693.3, 3.7, 0, 0, 27, 252, 1287, 7349, 1.9, 2843.8, 2580.6
1, 128050, 11/12/2018 10:20:11, ADW_UNLOAD_GROUP, 8.6, 14, 7912.9, 3.4, 0, 0, 21, 188, 1081, 3407, 2, 749.9, 4784.9
1, 128051, 11/12/2018 10:40:11, ADW_UNLOAD_GROUP, 9.6, 13.2, 6334.5, 2.1, 0, 0, 12, 156, 917, 3678, 1.5, 1128.6, 3949.5
1, 128052, 11/12/2018 11:00:16, ADW_UNLOAD_GROUP, 4.7, 8.5, 3456.1, 2.9, 0, 0, 14, 112, 564, 1196, 0.9, 538.6, 1070.5
1, 128053, 11/12/2018 11:20:34, ADW_UNLOAD_GROUP, 5.2, 8.8, 5463.4, 2.8, 0, 0, 15, 100, 397, 1390, 0.8, 916.6, 1531.6
1, 128054, 11/12/2018 11:40:28, ADW_UNLOAD_GROUP, 5.7, 8.3, 5411, 1.7, 0, 0, 5, 64, 397, 2103, 0.9, 633.7, 1669.3
1, 128055, 11/12/2018 12:00:18, ADW_UNLOAD_GROUP, 4, 7.4, 2242.4, 2, 0, 0, 5, 40, 392, 943, 1.4, 464.8, 1475.7
1, 128056, 11/12/2018 12:20:04, ADW_UNLOAD_GROUP, 2.7, 5.4, 1035.4, 1.8, 0, 0, 14, 104, 373, 514, 0.9, 545.9, 1539.7
1, 128057, 11/12/2018 12:40:13, ADW_UNLOAD_GROUP, 3, 3.9, 865.5, 0, 0, 0, 10, 76, 540, 712, 0.9, 720.6, 2145.7
1, 128058, 11/12/2018 13:00:18, ADW_UNLOAD_GROUP, 3.3, 5.1, 696.3, 0, 0, 0, 13, 104, 456, 1007, 1.8, 406.7, 3754
1, 128059, 11/12/2018 13:20:18, ADW_UNLOAD_GROUP, 2.6, 3.6, 283.7, 0, 0, 0, 13, 88, 478, 700, 1, 671.9, 2729.6
1, 128060, 11/12/2018 13:40:09, ADW_UNLOAD_GROUP, 1.9, 2.8, 271.3, 0, 0, 0, 5, 36, 290, 514, 0.9, 210.2, 2093.9
1, 128061, 11/12/2018 14:00:25, ADW_UNLOAD_GROUP, 2.2, 3.5, 290.7, 0, 0, 0, 18, 152, 498, 536, 1.3, 344.5, 2408.4
1, 128062, 11/12/2018 14:20:38, ADW_UNLOAD_GROUP, 1.4, 1.7, 285.3, 0, 0, 0, 13, 84, 575, 184, 0.3, 449.5, 270.8
1, 128063, 11/12/2018 14:40:11, ADW_UNLOAD_GROUP, 11.4, 12.8, 7504.7, 0, 0, 0, 49, 424, 1484, 9009, 1.4, 2935.1, 2079.2
1, 128064, 11/12/2018 15:00:20, ADW_UNLOAD_GROUP, 23.7, 29.3, 15217.3, 4.1, 0, 0, 63, 648, 1957, 22557, 1.5, 3851.9, 3514.9
1, 128065, 11/12/2018 15:20:14, ADW_UNLOAD_GROUP, 24.1, 27.4, 8470.6, 0, 0, 0, 32, 392, 804, 29107, 3.3, 3081.6, 5119.1
1, 128066, 11/12/2018 15:40:22, ADW_UNLOAD_GROUP, 6.8, 7.5, 11845.3, 0, 0, 0, 24, 176, 806, 2411, 0.7, 923.5, 685.3
1, 128067, 11/12/2018 16:00:32, ADW_UNLOAD_GROUP, 3.1, 3.5, 4376.5, 0, 0, 0, 22, 176, 434, 843, 0.4, 489.8, 323.1
1, 128068, 11/12/2018 16:20:12, ADW_UNLOAD_GROUP, 1.9, 2.1, 433.4, 0, 0, 0, 13, 88, 586, 369, 0.2, 678.9, 227.4
1, 128069, 11/12/2018 16:40:08, ADW_UNLOAD_GROUP, 1.5, 1.6, 395.6, 0, 0, 0, 4, 28, 411, 346, 0.1, 617.3, 126.1
1, 128070, 11/12/2018 17:00:24, ADW_UNLOAD_GROUP, 1.5, 1.9, 401.7, 0, 0, 0, 15, 120, 386, 286, 0.4, 361.7, 309.4
