HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125931, 11/11/2018 23:59:42, 43.2, 40.9, 10, 964, 484.8, 18.8, 0.8, 0.2, 127.3, 104.6, 35792.9, 359.1, 7.9, 159.5, 83.6, 8.2
1, 125932, 12/11/2018 00:19:42, 39.1, 43.1, 8.3, 15388.4, 466.3, 14.7, 0.6, 7.4, 187.1, 110.2, 23768.5, 351.7, 10.5, 154.5, 78.6, 5.2
1, 125933, 12/11/2018 00:39:41, 48, 69, 10.1, 4228.9, 431.8, 21.2, 0.7, 12.6, 264.7, 176.6, 24124.4, 348.7, 17.3, 193.3, 88.8, 6
1, 125934, 12/11/2018 00:59:42, 56.1, 71.9, 11.5, 2423.1, 430.8, 28.1, 0.9, 6, 244.5, 184, 23649.8, 917.2, 17.8, 220.9, 91.4, 5.9
1, 125935, 12/11/2018 01:20:42, 48, 58, 10.9, 1225.7, 316.3, 25.3, 0.9, 1.9, 249.5, 148.4, 23650.9, 715.5, 15.1, 152.9, 106.1, 7.3
1, 125936, 12/11/2018 01:39:42, 32, 38.9, 7.3, 1244.7, 62.6, 13.5, 0.6, 0.4, 153.7, 99.7, 23068.1, 880.8, 14.9, 153.8, 54.3, 4.8
1, 125937, 12/11/2018 01:59:42, 25.8, 31.1, 5.8, 6211.6, 72.5, 9.1, 0.5, 0.1, 100.9, 79.6, 14750.4, 955.2, 11.4, 123.7, 39.6, 4.9
1, 125938, 12/11/2018 02:19:42, 28.5, 38.5, 6.7, 1679.4, 144.1, 10.6, 0.5, 0.1, 159.2, 98.5, 12344.3, 1050.2, 10.6, 145, 53.6, 4.3
1, 125939, 12/11/2018 02:39:41, 24.5, 36.2, 7.1, 327.9, 96.4, 12.5, 0.6, 0, 118.8, 92.7, 11564.6, 302.7, 8, 98.1, 71.3, 12.5
1, 125940, 12/11/2018 02:59:41, 26.4, 41.9, 7.2, 1643.2, 101.5, 10.9, 0.6, 0, 146.9, 107.2, 15805.9, 401.7, 9.5, 119.8, 52.8, 16
1, 125941, 12/11/2018 03:19:41, 26, 53, 6.7, 694.2, 87.5, 13.1, 0.6, 0, 158.1, 135.6, 11679.2, 317.2, 8.5, 118, 60, 23.9
1, 125942, 12/11/2018 03:39:41, 25.2, 42.7, 6.9, 154.5, 110.3, 20, 0.7, 0, 139, 109.3, 11067, 289.5, 5.3, 71.2, 104, 18.7
1, 125943, 12/11/2018 03:59:41, 38.6, 51.9, 9.4, 1765.3, 279.1, 26.7, 0.7, 0.4, 242.7, 132.8, 49984.1, 413.5, 5.9, 99.1, 101.8, 10.8
1, 125944, 12/11/2018 04:19:41, 39.4, 36.7, 9.3, 210, 506.6, 26.4, 0.7, 0, 156.6, 93.9, 48568.5, 312, 4.8, 69.1, 88.9, 3.7
1, 125945, 12/11/2018 04:39:41, 36.4, 33.5, 9.4, 1215.5, 329.6, 28.3, 0.8, 0, 113.8, 85.7, 48246.8, 312.1, 4.8, 59.7, 92, 4.4
1, 125946, 12/11/2018 04:59:41, 31.3, 35.8, 8.1, 515.3, 155.5, 26.3, 0.7, 0.1, 131.6, 91.6, 11098, 331.6, 5.7, 74.5, 94.1, 4.4
1, 125947, 12/11/2018 05:19:41, 34.1, 41.4, 8.7, 1233.6, 201, 35.5, 0.7, 0, 236.4, 105.9, 10374.6, 432.7, 4.8, 67.3, 103.4, 5.1
1, 125948, 12/11/2018 05:39:41, 31.8, 39.7, 8.5, 100.1, 174.9, 34.7, 0.7, 0, 238.9, 101.5, 10021, 302.8, 3, 45.1, 92.7, 3.7
1, 125949, 12/11/2018 05:59:41, 42.5, 106.2, 10.2, 870.3, 230.2, 36.7, 0.8, 0, 403.2, 271.8, 24002.9, 364.4, 7.7, 192.4, 87.9, 7.2
1, 125950, 12/11/2018 06:19:40, 52.2, 70.8, 13.6, 993.1, 310.6, 50.7, 1.1, 0, 250.3, 181.2, 12920.2, 327.8, 5.6, 129, 113.4, 11
1, 125951, 12/11/2018 06:39:41, 35.5, 45.8, 9.6, 125, 268.2, 47.9, 0.8, 0, 191.1, 117.3, 9630.4, 291.8, 2.7, 33.8, 109.4, 4.4
1, 125952, 12/11/2018 06:59:41, 35.4, 40.9, 9.5, 58.7, 259.8, 51.9, 0.8, 0, 164.4, 104.6, 9593.9, 296.2, 2.1, 17.1, 133.6, 4.5
1, 125953, 12/11/2018 07:19:41, 38.7, 44.8, 10.3, 253.6, 290.3, 56.4, 0.9, 0, 165.2, 114.6, 9667.5, 328.7, 2.7, 27.4, 133.3, 4.3
1, 125954, 12/11/2018 07:39:41, 43.5, 67.3, 11.2, 1198.3, 300.2, 56.7, 0.9, 0.8, 318.1, 172.2, 10673.7, 385.3, 5.3, 85.7, 118, 4.4
1, 125955, 12/11/2018 07:59:40, 51.1, 76.2, 13.1, 16617.2, 341.5, 61.1, 1, 0, 288.9, 195.2, 11618.1, 341.6, 5.5, 82.4, 145.9, 12.7
1, 125956, 12/11/2018 08:19:40, 52.4, 56.9, 14.1, 16032, 377.9, 70.1, 1.1, 0, 217, 145.8, 12840.8, 262.2, 5.4, 86, 154.2, 8.5
1, 125957, 12/11/2018 08:39:40, 59.1, 62.9, 14.8, 421.9, 349.7, 70.4, 1.2, 0, 205.6, 161, 11786.1, 296.9, 3, 75.9, 157.5, 5
1, 125958, 12/11/2018 08:59:40, 57.1, 77, 13.8, 1290.8, 347.3, 69.4, 1.4, 0, 341.6, 197.1, 13446.9, 381.5, 5.2, 128.5, 157.1, 7.2
1, 125959, 12/11/2018 09:19:40, 34.8, 60, 9.1, 234.4, 286.8, 60.2, 0.8, 0, 314.2, 153.7, 9935.6, 345.9, 2.5, 26.2, 155.8, 3.3
1, 125960, 12/11/2018 09:40:40, 29.7, 53.2, 8, 59.8, 270, 61.7, 0.7, 0, 235.6, 136.3, 9534.3, 311.9, 1.6, 8, 150.8, 2.8
1, 125961, 12/11/2018 09:59:40, 38.7, 65.6, 10.2, 670.9, 280.3, 64.1, 0.9, 0.1, 316.1, 167.8, 15140.7, 339.6, 1.7, 16.4, 175.7, 3.1
1, 125962, 12/11/2018 10:19:40, 37.4, 74.9, 9.6, 1001.7, 296.1, 60.8, 0.8, 0, 332.3, 191.8, 14085.5, 344.5, 4, 89.9, 151.7, 3.1
1, 125963, 12/11/2018 10:39:40, 41, 71.3, 10.5, 428.2, 317.2, 65.2, 0.9, 0, 257.4, 182.5, 19597.8, 356.6, 3, 47.9, 165, 5.2
1, 125964, 12/11/2018 10:59:40, 30.8, 72, 8.3, 59.5, 1971, 57.5, 0.7, 0, 308.4, 184.4, 9858, 352.9, 1.3, 7.7, 157.6, 5
1, 125965, 12/11/2018 11:19:39, 38.4, 57.6, 9.7, 327.6, 1147.4, 63.9, 0.9, 0, 232.3, 147.5, 11922.5, 318.1, 2, 26.5, 169.8, 3.9
1, 125966, 12/11/2018 11:40:40, 43.4, 69.9, 10.8, 1883.5, 674.5, 63.7, 0.9, 0, 249.3, 178.9, 14876.5, 423.5, 5.2, 99.4, 166.1, 6.4
1, 125967, 12/11/2018 11:59:40, 39.7, 73.1, 10.4, 419.6, 552.6, 62.5, 0.9, 0, 290.7, 187.2, 14978, 355.3, 4.4, 89, 154, 5.1
1, 125968, 12/11/2018 12:19:39, 35.2, 79.1, 9, 257.6, 299.3, 60, 0.8, 0, 292.2, 202.6, 11765.4, 499.4, 3.3, 47.9, 140.5, 7.6
1, 125969, 12/11/2018 12:39:40, 30.3, 63.8, 7.8, 133.6, 269.4, 58.6, 0.7, 0, 270.8, 163.3, 9963.2, 555.6, 2.9, 35.3, 137, 4.4
1, 125970, 12/11/2018 13:00:39, 28.1, 43.6, 7.5, 52.9, 267.7, 62.1, 0.7, 0, 192, 111.6, 10096.8, 594.1, 2.5, 17.5, 138.8, 5.2
1, 125971, 12/11/2018 13:19:39, 36.7, 53.9, 9.2, 1440, 305, 65.9, 0.8, 0, 226, 137.9, 11094.2, 673, 4.9, 83.3, 134.8, 6.1
1, 125972, 12/11/2018 13:40:40, 30.6, 61.7, 7.9, 153.4, 252.3, 56.3, 0.7, 0, 259.6, 158, 10891.8, 295.6, 3.4, 49.5, 129, 3.3
1, 125973, 12/11/2018 13:59:39, 35, 49.5, 9, 152.7, 319.3, 65.7, 0.8, 0, 260.3, 126.7, 10945.6, 296.5, 3.3, 37, 139.2, 2.8
1, 125974, 12/11/2018 14:19:39, 31.7, 51.3, 8, 290.5, 271.4, 58.6, 0.7, 0, 296.2, 131.3, 11998.2, 365, 3.1, 31.6, 129.9, 2.1
1, 125975, 12/11/2018 14:39:39, 39.3, 55.1, 9.9, 896.3, 863.1, 59.9, 0.8, 0, 281.6, 141, 14784.7, 417.9, 4.2, 72, 144.1, 4
1, 125976, 12/11/2018 14:59:39, 36.1, 50, 9.1, 364.9, 304.3, 60.2, 0.8, 0, 241.2, 128, 10782.3, 312.4, 2.9, 41.3, 138.8, 3.2
1, 125977, 12/11/2018 15:19:39, 34.6, 37.4, 8.8, 106.7, 302.8, 64.6, 0.8, 0, 142.4, 95.8, 9762.1, 321.9, 1.9, 13.2, 148.7, 2.7
1, 125978, 12/11/2018 15:39:38, 40.6, 48.8, 10.2, 1359.6, 319.4, 62, 0.8, 0.1, 171.7, 125, 16143.9, 364.1, 3.2, 53.9, 137.3, 3.4
1, 125979, 12/11/2018 15:59:39, 36.4, 48.5, 9.2, 674.7, 304.2, 60.4, 0.8, 0, 194.8, 124.3, 11326.2, 337.5, 3.4, 56.3, 135.2, 3
1, 125980, 12/11/2018 16:19:39, 34.8, 48.6, 9, 308.4, 303.5, 61, 0.8, 0, 260.1, 124.5, 11981.1, 334.3, 3.9, 46, 130.9, 3.3
1, 125981, 12/11/2018 16:39:38, 35, 51.2, 9.3, 606.3, 1581.8, 60.4, 0.8, 0.2, 323.5, 131.2, 16932.4, 321.8, 3.9, 59.2, 130.4, 4.1
1, 125982, 12/11/2018 16:59:39, 45, 70.8, 11.3, 1815.7, 343.8, 63.6, 0.9, 1.4, 264.1, 181.4, 16264.2, 403.6, 7.1, 164.2, 130, 8.7
1, 125983, 12/11/2018 17:19:38, 43.9, 48.3, 10.5, 361, 336.7, 67.2, 0.9, 0, 152.9, 123.5, 10539.3, 307.9, 4.5, 51.5, 145, 5.7
1, 125984, 12/11/2018 17:39:38, 38.7, 43.8, 9.5, 127, 304.6, 68.7, 0.8, 0, 175.5, 112, 10446.7, 286.9, 2.6, 15.5, 145.9, 5.2
1, 125985, 12/11/2018 17:59:38, 59.3, 100.4, 11.7, 4822.8, 305.2, 60.4, 3.1, 1.8, 406.6, 257.1, 12627.9, 468.7, 11.1, 187.7, 121.3, 11.3
1, 125986, 12/11/2018 18:19:39, 61.4, 79.1, 13.5, 2376, 339.3, 66.8, 2.7, 0.3, 277, 202.6, 13140.9, 382.1, 10.3, 172.4, 128, 12.6
1, 125987, 12/11/2018 18:39:38, 49.3, 65.3, 11.7, 1464.4, 504.5, 68.9, 1, 0, 267.5, 167.2, 13996.7, 418.3, 7.1, 111.8, 126.4, 4.6
1, 125988, 12/11/2018 18:59:38, 33.1, 56.8, 8.7, 2153.1, 333.2, 67.1, 0.8, 0, 281.4, 145.5, 10863.8, 312.2, 4.2, 63.5, 119.1, 7.7
1, 125989, 12/11/2018 19:19:38, 40, 54.9, 10, 1915.7, 327.3, 66.8, 0.8, 0.3, 216.6, 140.6, 11691.5, 437.9, 6, 96, 116.9, 4.3
1, 125990, 12/11/2018 19:39:37, 31.1, 32.5, 8.3, 207.2, 316.3, 70.5, 0.8, 0, 108.1, 83.3, 10529.5, 323.2, 3.3, 33.9, 120.4, 3.1
1, 125991, 12/11/2018 19:59:38, 40, 79.3, 9.4, 1355.9, 381.8, 51.8, 0.7, 0, 333.4, 203, 18432.2, 369.9, 8.4, 153.8, 82, 7.8
1, 125992, 12/11/2018 20:19:38, 54.3, 83.6, 12.6, 3043.1, 426.6, 51.5, 1.4, 2, 407.5, 214, 50565.7, 530.2, 11.9, 263, 85, 8.2
1, 125993, 12/11/2018 20:39:38, 48.1, 60.8, 11.8, 1284.3, 473, 50.8, 0.9, 0, 254.6, 155.5, 53955.3, 352.9, 10.5, 209.8, 80.5, 8.7
1, 125994, 12/11/2018 20:59:37, 59.2, 89.4, 11.1, 1100.5, 376.2, 42.4, 0.8, 0, 344.4, 228.8, 52778.6, 336.3, 12, 261.6, 66.6, 15.6
1, 125995, 12/11/2018 21:20:37, 75.7, 94.8, 14.5, 2590.1, 356.4, 41.4, 2.5, 3.1, 298.1, 242.6, 40477.9, 422.9, 14.5, 350.1, 72.8, 9.3
1, 125996, 12/11/2018 21:39:38, 63.3, 69.2, 12.8, 1291.3, 474.2, 51, 1, 0.1, 247.2, 177.2, 18872.7, 301.8, 10.2, 221.9, 85.2, 8.5
1, 125997, 12/11/2018 21:59:38, 65.7, 76.1, 13.2, 910.7, 343.8, 45.3, 0.9, 0, 256.4, 194.9, 38767.7, 287.8, 9.5, 210.7, 79.2, 12.5
1, 125998, 12/11/2018 22:19:38, 60.7, 73.7, 12, 2128.8, 302.3, 46.1, 1.3, 2.7, 271.1, 188.7, 22792.6, 447.4, 10.1, 225.2, 79, 10.2
1, 125999, 12/11/2018 22:39:38, 46, 61.5, 10, 969.3, 271.1, 43.3, 0.8, 0, 269.3, 157.4, 26099.1, 319.3, 7.3, 141, 73.2, 9.5
