INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 129491, 04/01/2019 00:00:07, ADW_UNLOAD_GROUP, 0.5, 0.6, 0, 0, 0, 0, 0, 0, 765, 58, 0.1, 8.4, 133.9
1, 129492, 04/01/2019 00:20:02, ADW_UNLOAD_GROUP, 0.9, 1.5, 0, 0, 0, 0, 0, 0, 573, 126, 0.6, 17.7, 1049
1, 129493, 04/01/2019 00:40:17, ADW_UNLOAD_GROUP, 0.8, 1.2, 0.2, 0, 0, 0, 0, 0, 555, 120, 0.4, 13.1, 740.2
1, 129494, 04/01/2019 01:00:29, ADW_UNLOAD_GROUP, 0.5, 0.6, 0, 0, 0, 0, 0, 0, 359, 121, 0.1, 7.5, 195.2
1, 129495, 04/01/2019 01:20:07, ADW_UNLOAD_GROUP, 0.7, 1.1, 0, 0, 0, 0, 0, 0, 464, 109, 0.4, 10.3, 682.6
1, 129496, 04/01/2019 01:40:15, ADW_UNLOAD_GROUP, 1, 1.5, 0, 0, 0, 0, 0, 0, 444, 135, 0.5, 14.8, 1036
1, 129497, 04/01/2019 02:00:24, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 1, 16, 420, 3, 0, 0.2, 22.2
1, 129498, 04/01/2019 02:20:37, ADW_UNLOAD_GROUP, 10.3, 13.7, 3874.7, 2.5, 0, 0, 28, 280, 1234, 8966, 0.9, 3060.4, 1443.6
1, 129499, 04/01/2019 02:40:13, ADW_UNLOAD_GROUP, 31.5, 38, 21170.8, 4.5, 0, 0, 34, 388, 1079, 39288, 2, 4631, 1381.9
1, 129500, 04/01/2019 03:00:09, ADW_UNLOAD_GROUP, 32.8, 54.2, 14365.8, 19.3, 0, 0, 30, 429, 982, 65154, 2.1, 3932.9, 2415.3
1, 129501, 04/01/2019 03:20:10, ADW_UNLOAD_GROUP, 4.4, 17.2, 6229.8, 7.6, 0, 0, 27, 280, 873, 1767, 5.2, 1600, 3773.7
1, 129502, 04/01/2019 03:40:13, ADW_UNLOAD_GROUP, 4.8, 5.4, 12442.9, 0.4, 0, 0, 12, 104, 343, 1247, 0.2, 441.7, 200.7
1, 129503, 04/01/2019 04:00:09, ADW_UNLOAD_GROUP, 0.5, 0.7, 2331.2, 0.2, 0, 0, 2, 20, 192, 117, 0, 16, 0.1
1, 129504, 04/01/2019 04:20:23, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 444, 0, 0, 0, 0
1, 129505, 04/01/2019 04:40:14, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 628, 0, 0, 0, 0
1, 129506, 04/01/2019 05:00:38, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 241, 1, 0, 0, 0
1, 129507, 04/01/2019 05:20:07, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 332, 0, 0, 0, 0
1, 129508, 04/01/2019 05:40:12, ADW_UNLOAD_GROUP, 0, 0.1, 0.2, 0.1, 0, 0, 0, 0, 438, 0, 0, 0, 0
1, 129509, 04/01/2019 06:00:08, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0
1, 129510, 04/01/2019 06:20:43, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 677, 0, 0, 0, 0
1, 129511, 04/01/2019 06:40:37, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 737, 0, 0, 0, 0
1, 129512, 04/01/2019 07:00:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 910, 1, 0, 0, 0
1, 129513, 04/01/2019 07:20:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 0, 0
1, 129514, 04/01/2019 07:40:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 759, 11, 0, 0.1, 9.6
1, 129515, 04/01/2019 08:00:10, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0
1, 129516, 04/01/2019 08:20:18, ADW_UNLOAD_GROUP, 0, 0, 1.4, 0, 0, 0, 0, 0, 634, 0, 0, 0, 0
1, 129517, 04/01/2019 08:40:20, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 751, 0, 0, 0, 0
1, 129518, 04/01/2019 09:00:05, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 749, 0, 0, 0, 0
1, 129519, 04/01/2019 09:20:18, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 686, 0, 0, 0, 0
1, 129520, 04/01/2019 09:40:05, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 702, 0, 0, 0, 0
1, 129521, 04/01/2019 10:00:18, ADW_UNLOAD_GROUP, 12.7, 13.3, 6916.1, 0.5, 0, 0, 4, 79, 744, 9927, 0.1, 5680.3, 20.8
1, 129522, 04/01/2019 10:20:34, ADW_UNLOAD_GROUP, 0.9, 1.4, 1913.9, 0.5, 0, 0, 0, 0, 701, 378, 0, 1274.1, 577.3
1, 129523, 04/01/2019 10:40:05, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 693, 0, 0, 0, 0
1, 129524, 04/01/2019 11:00:14, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 726, 0, 0, 0, 0
1, 129525, 04/01/2019 11:20:04, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 732, 0, 0, 0, 0
1, 129526, 04/01/2019 11:40:08, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 706, 0, 0, 0, 0
1, 129527, 04/01/2019 12:00:04, ADW_UNLOAD_GROUP, 7.8, 18.7, 9110, 6.5, 0, 0, 4, 126, 894, 5443, 4.4, 750.1, 27531.8
1, 129528, 04/01/2019 12:20:19, ADW_UNLOAD_GROUP, 4.8, 12.7, 9240.4, 5.5, 0, 0, 0, 0, 826, 2060, 2.4, 311.6, 27424.6
1, 129529, 04/01/2019 12:40:25, ADW_UNLOAD_GROUP, 4.7, 11.2, 14499.7, 4.8, 0, 0, 0, 0, 682, 1949, 1.7, 317.3, 24451.5
1, 129530, 04/01/2019 13:00:09, ADW_UNLOAD_GROUP, 4.7, 12.8, 17869.5, 5.4, 0, 0, 0, 0, 686, 2149, 2.7, 281.9, 25219.6
1, 129531, 04/01/2019 13:20:03, ADW_UNLOAD_GROUP, 5, 12.9, 19127.4, 5.9, 0, 0, 0, 0, 729, 2493, 2, 333, 28970.6
1, 129532, 04/01/2019 13:40:04, ADW_UNLOAD_GROUP, 3.2, 7.6, 12124.5, 3.2, 0, 0, 2, 64, 712, 1371, 1.2, 250.3, 17003.7
1, 129533, 04/01/2019 14:00:11, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 730, 0, 0, 0, 0
1, 129534, 04/01/2019 14:20:16, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 739, 0, 0, 0, 0
1, 129535, 04/01/2019 14:40:08, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 702, 4, 0, 0.1, 3.6
1, 129536, 04/01/2019 15:00:21, ADW_UNLOAD_GROUP, 1.2, 1.4, 0, 0, 0, 0, 12, 97, 480, 168, 0.2, 419.2, 166.3
1, 129537, 04/01/2019 15:20:24, ADW_UNLOAD_GROUP, 1.4, 1.5, 0, 0, 0, 0, 17, 125, 609, 165, 0.1, 547, 173.1
1, 129538, 04/01/2019 15:40:03, ADW_UNLOAD_GROUP, 1, 1.2, 0, 0, 0, 0, 16, 128, 681, 101, 0.2, 298.9, 208.5
1, 129539, 04/01/2019 16:00:05, ADW_UNLOAD_GROUP, 1.4, 1.6, 0, 0, 0, 0, 15, 110, 484, 218, 0.2, 582.7, 123.4
1, 129540, 04/01/2019 16:20:12, ADW_UNLOAD_GROUP, 1.1, 1.2, 0, 0, 1, 0, 10, 80, 578, 114, 0.1, 164.6, 166.9
1, 129541, 04/01/2019 16:40:19, ADW_UNLOAD_GROUP, 1.2, 1.3, 0, 0, 0, 0, 14, 102, 526, 191, 0.1, 398.2, 145.2
1, 129542, 04/01/2019 17:00:10, ADW_UNLOAD_GROUP, 1.4, 1.5, 0.3, 0, 0, 0, 30, 222, 715, 218, 0.1, 498.1, 98.3
1, 129543, 04/01/2019 17:20:31, ADW_UNLOAD_GROUP, 0.8, 0.9, 0.1, 0, 0, 0, 6, 48, 344, 138, 0.1, 106.8, 106.7
1, 129544, 04/01/2019 17:40:40, ADW_UNLOAD_GROUP, 0.7, 0.8, 1.1, 0, 0, 0, 7, 56, 435, 85, 0.1, 125, 125.5
1, 129545, 04/01/2019 18:00:15, ADW_UNLOAD_GROUP, 1.1, 1.3, 0, 0, 0, 0, 11, 80, 436, 161, 0.2, 147, 148.6
1, 129546, 04/01/2019 18:20:04, ADW_UNLOAD_GROUP, 1.6, 1.8, 0, 0, 0, 0, 13, 105, 494, 234, 0.2, 724.7, 154
1, 129547, 04/01/2019 18:40:06, ADW_UNLOAD_GROUP, 1.5, 1.7, 0, 0, 0, 0, 21, 159, 613, 245, 0.2, 775.2, 273.9
1, 129548, 04/01/2019 19:00:06, ADW_UNLOAD_GROUP, 12.3, 13.2, 21223.2, 0.5, 0, 0, 11, 96, 654, 5871, 0.4, 842.9, 161.2
1, 129549, 04/01/2019 19:20:12, ADW_UNLOAD_GROUP, 4, 4.4, 3575, 0.3, 0, 0, 20, 193, 674, 971, 0.1, 760.6, 146.3
1, 129550, 04/01/2019 19:40:16, ADW_UNLOAD_GROUP, 1.1, 1.3, 0, 0, 0, 0, 11, 88, 509, 167, 0.2, 180.4, 180.7
1, 129551, 04/01/2019 20:00:20, ADW_UNLOAD_GROUP, 0.9, 1, 0, 0, 0, 0, 8, 64, 456, 177, 0.1, 116.1, 119.2
1, 129552, 04/01/2019 20:20:01, ADW_UNLOAD_GROUP, 1.6, 1.7, 0, 0, 0, 0, 11, 80, 432, 394, 0.1, 620.1, 89.2
1, 129553, 04/01/2019 20:40:08, ADW_UNLOAD_GROUP, 1.2, 1.4, 0, 0, 0, 0, 18, 144, 520, 252, 0.2, 313.3, 314.5
1, 129554, 04/01/2019 21:00:17, ADW_UNLOAD_GROUP, 1.4, 1.5, 0, 0, 0, 0, 13, 97, 509, 302, 0.1, 642.8, 97
1, 129555, 04/01/2019 21:20:00, ADW_UNLOAD_GROUP, 1.3, 1.5, 0, 0, 0, 0, 24, 178, 696, 285, 0.2, 616, 282.8
1, 129556, 04/01/2019 21:40:18, ADW_UNLOAD_GROUP, 1.2, 1.3, 0, 0, 0, 0, 29, 212, 700, 217, 0.1, 281.7, 123.1
1, 129557, 04/01/2019 22:00:36, ADW_UNLOAD_GROUP, 0.8, 0.9, 0, 0, 0, 0, 26, 192, 753, 153, 0.1, 183.5, 107.4
1, 129558, 04/01/2019 22:20:50, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 640, 0, 0, 0, 0
1, 129559, 04/01/2019 22:40:04, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 555, 0, 0, 0, 0
1, 129560, 04/01/2019 23:00:06, ADW_UNLOAD_GROUP, 0, 0.2, 0.6, 0.2, 0, 0, 0, 0, 692, 0, 0, 0, 0
1, 129561, 04/01/2019 23:20:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 725, 0, 0, 0, 0
1, 129562, 04/01/2019 23:40:04, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 747, 1, 0, 0, 0
1, 129491, 04/01/2019 00:00:07, FP_DM_PRIOR, 17.4, 25.4, 12193, 5.2, 0, 0, 85, 1961, 2322, 13107, 2.8, 2135.1, 6805.7
