HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 126723, 22/11/2018 23:59:56, 18.6, 35.1, 6.7, 196.5, 103.3, 25.8, 0.6, 0, 140.6, 89.9, 24050.3, 266.9, 5, 105, 54.5, 15.1
1, 126724, 23/11/2018 00:19:55, 19.5, 47.7, 6.8, 300.5, 111, 24.7, 0.6, 0, 172.2, 122.1, 24119, 317.6, 5.1, 106.7, 58.8, 21
1, 126725, 23/11/2018 00:39:55, 14.5, 46.3, 5.3, 87, 90.5, 19.7, 0.5, 0, 224.1, 118.6, 23970.1, 288.6, 5.1, 105.1, 64.6, 10.2
1, 126726, 23/11/2018 00:59:55, 29, 77.4, 9.1, 3637.1, 149.4, 28.9, 0.7, 0, 304.4, 198.1, 27660.5, 847.9, 12.8, 242.6, 73.7, 16.3
1, 126727, 23/11/2018 01:19:56, 19.2, 62.6, 6.6, 1239.1, 108.2, 22.4, 0.6, 0, 328.5, 160.2, 24326.2, 559.6, 8.2, 142.6, 63.6, 11.3
1, 126728, 23/11/2018 01:39:55, 15.8, 36.5, 6.3, 208.1, 79.6, 16.4, 0.5, 0, 276.7, 93.4, 24271.3, 788, 6.2, 121.9, 44.3, 12.6
1, 126729, 23/11/2018 01:59:56, 13.2, 31.6, 5.2, 5743.3, 81.7, 18.9, 0.5, 0, 112.8, 80.8, 24366.3, 816.3, 6.2, 122, 27.3, 10.7
1, 126730, 23/11/2018 02:19:55, 29.2, 46.3, 7.9, 5971.4, 68.1, 16.4, 0.6, 0, 218.3, 118.4, 42380.3, 928.6, 10.4, 189.6, 36.9, 11.5
1, 126731, 23/11/2018 02:39:55, 61.7, 87.6, 11.9, 6404.7, 79.5, 9, 0.8, 1.6, 266.9, 224.2, 47150.1, 346.9, 16.6, 330.4, 30.9, 13.4
1, 126732, 23/11/2018 02:59:55, 27.4, 58.1, 7.1, 2789.7, 123.7, 11.7, 0.6, 0.5, 297.1, 148.6, 39322.8, 256.4, 10.9, 202.5, 33.8, 13.1
1, 126733, 23/11/2018 03:19:55, 22.3, 39.5, 8.2, 603.9, 137.2, 20, 0.7, 0, 144.9, 101.2, 23921, 250.8, 6.1, 117.8, 41.7, 17.1
1, 126734, 23/11/2018 03:40:55, 18.8, 60.8, 6.7, 236, 130.9, 23.8, 0.6, 0, 324.9, 155.8, 11160.4, 322.7, 5.2, 93.8, 50.2, 12.5
1, 126735, 23/11/2018 03:59:55, 20.6, 56, 6.5, 107.7, 231.7, 22.9, 0.6, 0, 378, 143.2, 49133.9, 304.7, 3.5, 55.7, 72.7, 12.5
1, 126736, 23/11/2018 04:19:55, 28.2, 33, 7.6, 97.6, 575.6, 24.6, 0.6, 0, 173.6, 84.4, 49166.3, 289.2, 3.8, 44.2, 62.8, 4.9
1, 126737, 23/11/2018 04:39:55, 22.6, 35.6, 5.9, 73.8, 543.1, 19.2, 0.5, 0, 199.2, 91, 49146.5, 336.9, 3, 41.1, 56.2, 6.1
1, 126738, 23/11/2018 04:59:55, 13.5, 41.5, 4.6, 63.1, 152.5, 20.7, 0.5, 0, 151.8, 106.2, 49159.2, 240.4, 3.1, 41.1, 50.8, 25
