INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 126219, 16/11/2018 00:00:19, ADW_UNLOAD_GROUP, 1.5, 1.8, 7065.1, 0.3, 0, 0, 0, 0, 52, 272, 0, 22, 0
1, 126220, 16/11/2018 00:20:13, ADW_UNLOAD_GROUP, 1.7, 2.1, 5699.2, 0, 0, 0, 1, 32, 151, 695, 0.4, 185.1, 185.5
1, 126221, 16/11/2018 00:40:01, ADW_UNLOAD_GROUP, 2.3, 3.4, 779.1, 0.5, 0, 0, 0, 0, 67, 575, 0.6, 313.2, 314.5
1, 126222, 16/11/2018 01:00:07, ADW_UNLOAD_GROUP, 9.9, 23.2, 2761.9, 6.6, 0, 0, 13, 196, 945, 6147, 6.7, 4322.7, 6584.8
1, 126223, 16/11/2018 01:20:08, ADW_UNLOAD_GROUP, 2.4, 5.8, 8798.7, 2.2, 2, 0, 17, 88, 260, 614, 1.2, 503.7, 1917.6
1, 126224, 16/11/2018 01:40:07, ADW_UNLOAD_GROUP, 2.8, 5.7, 14289.4, 2.2, 3, 0.2, 3, 24, 110, 516, 0.7, 200.1, 1258.6
1, 126225, 16/11/2018 02:00:23, ADW_UNLOAD_GROUP, 2.9, 7, 19696.5, 3.6, 0, 0, 7, 72, 197, 722, 0.5, 270.9, 513
1, 126226, 16/11/2018 02:20:28, ADW_UNLOAD_GROUP, 10.5, 16.4, 4006.9, 2.4, 0, 0, 29, 312, 949, 9506, 3.5, 3198.1, 2857.5
1, 126227, 16/11/2018 02:40:03, ADW_UNLOAD_GROUP, 34.6, 43.6, 27530.7, 6.2, 0, 0, 30, 332, 752, 47915, 2.8, 5381.5, 1840.9
1, 126228, 16/11/2018 03:00:05, ADW_UNLOAD_GROUP, 26, 38.8, 11484.6, 4.8, 17, 1.1, 32, 445, 911, 28876, 8, 3910.4, 6175.8
1, 126229, 16/11/2018 03:20:14, ADW_UNLOAD_GROUP, 4.6, 14.7, 8124.4, 3.1, 7, 2, 24, 248, 558, 1743, 7, 1054, 6180.2
1, 126230, 16/11/2018 03:40:19, ADW_UNLOAD_GROUP, 7.3, 10, 17162.3, 2.4, 0, 0, 13, 128, 243, 2106, 0.3, 1244, 167.8
1, 126231, 16/11/2018 04:00:01, ADW_UNLOAD_GROUP, 3, 5.2, 28227.6, 2, 0, 0, 10, 108, 268, 541, 0.2, 321.1, 72.6
1, 126232, 16/11/2018 04:20:06, ADW_UNLOAD_GROUP, 3.5, 5.6, 77.3, 0, 0, 0, 1, 32, 108, 538, 2.1, 779.5, 782.4
1, 126233, 16/11/2018 04:40:08, ADW_UNLOAD_GROUP, 2.3, 3.6, 685, 0.3, 0, 0, 0, 0, 219, 384, 1, 406.3, 408.5
1, 126234, 16/11/2018 05:00:15, ADW_UNLOAD_GROUP, 1.4, 4.8, 523.5, 0, 0, 0, 0, 0, 73, 160, 3.4, 269.2, 270.8
1, 126235, 16/11/2018 05:20:07, ADW_UNLOAD_GROUP, 2.1, 3.5, 1265.6, 0.4, 0, 0, 1, 32, 200, 519, 1, 294.9, 235.5
1, 126236, 16/11/2018 05:40:03, ADW_UNLOAD_GROUP, 2.1, 3.3, 838, 0.3, 0, 0, 0, 0, 61, 606, 0.9, 351.9, 352.9
1, 126237, 16/11/2018 06:00:08, ADW_UNLOAD_GROUP, 1.8, 3.3, 1092.7, 0, 0, 0, 0, 0, 93, 562, 1.5, 215.8, 216.8
1, 126238, 16/11/2018 06:20:14, ADW_UNLOAD_GROUP, 2.5, 4.2, 3650.7, 1.2, 0, 0, 0, 0, 54, 853, 0.5, 272.6, 123.1
1, 126239, 16/11/2018 06:40:13, ADW_UNLOAD_GROUP, 2.4, 4, 1854.6, 0.2, 0, 0, 1, 32, 127, 707, 1.4, 410, 403.8
1, 126240, 16/11/2018 07:00:25, ADW_UNLOAD_GROUP, 2.9, 5.1, 482.6, 0, 0, 0, 0, 0, 49, 848, 2.2, 415.7, 405.3
1, 126241, 16/11/2018 07:20:14, ADW_UNLOAD_GROUP, 1.9, 4, 516.6, 0.4, 0, 0, 1, 32, 219, 524, 1.7, 346.1, 346.5
1, 126242, 16/11/2018 07:40:31, ADW_UNLOAD_GROUP, 2.6, 6, 697.1, 0, 0, 0, 0, 0, 55, 815, 3.4, 442.2, 443.8
1, 126243, 16/11/2018 08:00:12, ADW_UNLOAD_GROUP, 3, 3.9, 15268.6, 0.5, 0, 0, 0, 0, 663, 850, 0.4, 45, 20.6
1, 126244, 16/11/2018 08:20:03, ADW_UNLOAD_GROUP, 4, 4.7, 3714.9, 0.1, 1, 0, 5, 96, 212, 2167, 0.6, 33.5, 1414.4
1, 126245, 16/11/2018 08:40:11, ADW_UNLOAD_GROUP, 4.7, 6.5, 439.5, 0, 0, 0, 3, 64, 129, 2892, 1.8, 35.6, 3721.7
1, 126246, 16/11/2018 09:00:20, ADW_UNLOAD_GROUP, 3.3, 4.7, 823.7, 0.3, 0, 0, 3, 64, 116, 1354, 1.1, 22.4, 2499.3
1, 126247, 16/11/2018 09:20:01, ADW_UNLOAD_GROUP, 1.3, 2.1, 67.2, 0, 0, 0, 2, 48, 343, 511, 0.8, 16.1, 1819.7
1, 126248, 16/11/2018 09:40:10, ADW_UNLOAD_GROUP, 0, 0, 2.1, 0, 0, 0, 0, 0, 432, 3, 0, 0, 0.1
