HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 04/01/2019 23:59:16, 129563, 37.5, 41.3, 9.2, 2798.7, 375.6, 31.6, 0.7, 4.2, 141.9, 105.6, 61312, 281.1, 7.5, 165.2, 81.1, 7.8
1, 05/01/2019 00:19:15, 129564, 46.8, 59.1, 10.7, 4818.9, 420.5, 41.5, 2.1, 11.6, 271.7, 151.3, 73954.9, 255.7, 11.1, 184.1, 106.9, 9.9
1, 05/01/2019 00:40:16, 129565, 53.4, 88.2, 11.1, 11970.3, 404.7, 33.6, 1.2, 33.8, 288.8, 225.9, 75359.7, 285.4, 21.2, 298.2, 80.5, 7.9
1, 05/01/2019 00:59:16, 129566, 51.2, 72, 10.4, 1316.7, 477, 24.7, 1.1, 23.3, 230, 184.4, 69075.9, 816, 15.8, 246.7, 69.7, 5.6
1, 05/01/2019 01:19:15, 129567, 46.4, 67.1, 9.8, 1525.3, 457.9, 13.8, 0.7, 18.7, 201.4, 171.8, 73717.8, 767.9, 15.4, 221.9, 60.5, 7.7
1, 05/01/2019 01:39:16, 129568, 49.8, 74.2, 10.2, 2249.9, 399, 13.7, 0.8, 22.7, 215.9, 189.9, 72235.3, 880.7, 17.3, 270, 63.5, 10.9
1, 05/01/2019 02:00:15, 129569, 50.9, 66.7, 10.2, 1398.8, 421.2, 26.8, 0.8, 16.7, 202.1, 170.7, 66587.7, 590.2, 13.7, 225.9, 74, 8.9
1, 05/01/2019 02:20:15, 129570, 40.8, 50.8, 7.4, 1644.7, 232.5, 7.8, 0.6, 13.7, 154.3, 130, 72905.5, 271.2, 10.9, 205.6, 20.2, 4.5
1, 05/01/2019 02:40:15, 129571, 40, 61.1, 7.2, 1939.7, 269.2, 7, 0.5, 10.1, 204.9, 156.3, 67154.4, 199.2, 9.6, 202.8, 34.3, 4.7
1, 05/01/2019 02:59:15, 129572, 28.4, 39.3, 4.8, 1343, 128.6, 8.4, 0.4, 3.9, 141.2, 100.7, 54861.2, 180.3, 5.5, 122.4, 41.8, 7.3
1, 05/01/2019 03:19:15, 129573, 22.6, 42.5, 5.1, 1053.3, 103.6, 10.9, 0.4, 3.3, 163, 108.8, 74495.7, 311.9, 7.4, 178.7, 43.7, 19
1, 05/01/2019 03:40:15, 129574, 38, 53.9, 8.1, 1776.3, 328.7, 14.3, 0.6, 1.5, 224.9, 138.1, 72653.2, 191.1, 5.2, 123.4, 51.2, 3.2
1, 05/01/2019 03:59:15, 129575, 39.3, 47.7, 9.3, 1900.3, 423.7, 14, 0.7, 2.8, 164.5, 122, 73148.2, 5033.6, 6.5, 125.6, 46, 7.1
