INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 125571, 07/11/2018 00:00:04, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 630, 0, 0, 0, 0
1, 125572, 07/11/2018 00:20:21, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 517, 0, 0, 0, 0
1, 125573, 07/11/2018 00:40:07, ADW_UNLOAD_GROUP, 0, 0.2, 12.5, 0.2, 0, 0, 0, 0, 517, 1, 0, 0, 0
1, 125574, 07/11/2018 01:00:09, ADW_UNLOAD_GROUP, 5.8, 17.9, 1281.8, 9.3, 0, 0, 19, 194, 1169, 4218, 2.8, 2700.8, 6121.4
1, 125575, 07/11/2018 01:20:05, ADW_UNLOAD_GROUP, 3.5, 6.7, 697.1, 2.5, 0, 0, 16, 130, 593, 2245, 0.7, 1544.7, 2075.6
1, 125576, 07/11/2018 01:40:05, ADW_UNLOAD_GROUP, 0.8, 2.9, 271, 1.6, 0, 0, 3, 16, 531, 370, 0.5, 153.4, 4864.1
1, 125577, 07/11/2018 02:00:06, ADW_UNLOAD_GROUP, 0.3, 3.1, 291.1, 2.6, 0, 0, 0, 0, 594, 70, 0.2, 40.3, 1001.2
1, 125578, 07/11/2018 02:20:12, ADW_UNLOAD_GROUP, 12.1, 13.9, 5352.6, 1, 0, 0, 37, 404, 1377, 16917, 0.8, 3474.4, 1028.1
1, 125579, 07/11/2018 02:40:18, ADW_UNLOAD_GROUP, 36.1, 49.1, 20447.9, 10.9, 0, 0, 45, 476, 1197, 63329, 2.1, 5923.8, 3506
1, 125580, 07/11/2018 03:00:24, ADW_UNLOAD_GROUP, 18.9, 25.2, 13115.1, 4.6, 9, 0.4, 21, 333, 1426, 27824, 1.7, 2917.3, 4874.4
1, 125581, 07/11/2018 03:20:02, ADW_UNLOAD_GROUP, 3.8, 6, 7226.5, 2, 1, 0.6, 26, 256, 271, 1889, 0.2, 1153.2, 360.7
1, 125582, 07/11/2018 03:40:09, ADW_UNLOAD_GROUP, 1.3, 1.8, 4947.3, 0.4, 0, 0, 7, 56, 726, 260, 0.1, 187.1, 25.5
1, 125583, 07/11/2018 04:00:05, ADW_UNLOAD_GROUP, 0.1, 0.4, 872.4, 0.3, 0, 0, 1, 16, 740, 12, 0, 4.6, 0
1, 125584, 07/11/2018 04:20:30, ADW_UNLOAD_GROUP, 0, 0, 8, 0, 0, 0, 0, 0, 678, 0, 0, 0, 0
1, 125585, 07/11/2018 04:40:09, ADW_UNLOAD_GROUP, 0, 0, 6.1, 0, 0, 0, 0, 0, 458, 0, 0, 0, 0
1, 125586, 07/11/2018 05:00:18, ADW_UNLOAD_GROUP, 0, 0, 7.7, 0, 0, 0, 0, 0, 61, 1, 0, 0, 0
1, 125587, 07/11/2018 05:20:07, ADW_UNLOAD_GROUP, 0, 0, 1.7, 0, 0, 0, 0, 0, 215, 1, 0, 0, 0
1, 125588, 07/11/2018 05:40:08, ADW_UNLOAD_GROUP, 0, 0, 3.2, 0, 0, 0, 0, 0, 644, 1, 0, 0, 0
1, 125589, 07/11/2018 06:00:01, ADW_UNLOAD_GROUP, 0, 0.1, 1.1, 0.1, 0, 0, 0, 0, 741, 0, 0, 0, 0
1, 125590, 07/11/2018 06:20:07, ADW_UNLOAD_GROUP, 0, 0, 2.6, 0, 0, 0, 0, 0, 722, 1, 0, 0, 0
1, 125591, 07/11/2018 06:40:19, ADW_UNLOAD_GROUP, 0, 0, 1.6, 0, 0, 0, 0, 0, 751, 0, 0, 0, 0
1, 125592, 07/11/2018 07:00:27, ADW_UNLOAD_GROUP, 0, 0, 0.7, 0, 0, 0, 0, 0, 665, 0, 0, 0, 0
