INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 126579, 21/11/2018 00:00:02, ADW_UNLOAD_GROUP, 0.2, 0.5, 31.8, 0.1, 0, 0, 1, 32, 224, 65, 0.2, 8, 365.2
1, 126580, 21/11/2018 00:20:05, ADW_UNLOAD_GROUP, 0.1, 0.4, 32.8, 0.1, 0, 0, 0, 0, 53, 4, 0.2, 2.7, 339.3
1, 126581, 21/11/2018 00:40:18, ADW_UNLOAD_GROUP, 0.1, 0.5, 35.2, 0.2, 0, 0, 0, 0, 53, 1, 0.2, 2.4, 303.7
1, 126582, 21/11/2018 01:00:15, ADW_UNLOAD_GROUP, 7.4, 16.4, 1991.7, 4.9, 0, 0, 21, 236, 1068, 5020, 4.1, 4063.8, 7153
1, 126583, 21/11/2018 01:20:34, ADW_UNLOAD_GROUP, 1.8, 4.5, 420.4, 1.7, 1, 0.1, 9, 48, 172, 766, 1, 691.7, 2592.3
1, 126584, 21/11/2018 01:40:41, ADW_UNLOAD_GROUP, 1.2, 5.1, 434.1, 2.8, 0, 0.4, 0, 0, 49, 214, 1.1, 120.5, 3559.3
1, 126585, 21/11/2018 02:00:07, ADW_UNLOAD_GROUP, 2.2, 6.4, 675.2, 3.2, 1, 0, 6, 48, 152, 398, 1, 358.4, 2925.5
1, 126586, 21/11/2018 02:20:20, ADW_UNLOAD_GROUP, 12.1, 14, 4254, 0.7, 0, 0, 36, 368, 1084, 13607, 1.2, 3365.5, 1844.3
1, 126587, 21/11/2018 02:40:31, ADW_UNLOAD_GROUP, 37, 44.5, 13392.4, 5.1, 22, 0.9, 44, 508, 1123, 54708, 2.4, 5830.6, 5485.5
1, 126588, 21/11/2018 03:00:40, ADW_UNLOAD_GROUP, 16.6, 17.4, 9264.2, 0, 6, 0.6, 46, 577, 1025, 16866, 0.8, 3441.5, 1001.9
1, 126589, 21/11/2018 03:20:02, ADW_UNLOAD_GROUP, 2.7, 3.6, 7360.6, 0.5, 0, 0, 14, 104, 262, 688, 0.4, 497.2, 691.3
1, 126590, 21/11/2018 03:40:05, ADW_UNLOAD_GROUP, 0.2, 0.8, 40.7, 0.3, 0, 0, 0, 0, 54, 5, 0.3, 5.6, 697.1
1, 126591, 21/11/2018 04:00:08, ADW_UNLOAD_GROUP, 0.2, 0.9, 48, 0.3, 0, 0, 0, 0, 52, 3, 0.4, 5.4, 668.3
1, 126592, 21/11/2018 04:20:08, ADW_UNLOAD_GROUP, 0.1, 0.6, 35.9, 0.2, 0, 0, 0, 0, 59, 6, 0.3, 4.1, 505.6
1, 126593, 21/11/2018 04:40:14, ADW_UNLOAD_GROUP, 0.1, 0.3, 24.8, 0, 0, 0, 0, 0, 47, 2, 0.2, 2.4, 307
1, 126594, 21/11/2018 05:00:08, ADW_UNLOAD_GROUP, 0.1, 0.2, 23.8, 0, 0, 0, 0, 0, 53, 1, 0.1, 3.2, 411.8
1, 126595, 21/11/2018 05:20:20, ADW_UNLOAD_GROUP, 0.1, 0.4, 23.4, 0.1, 0, 0, 0, 0, 52, 0, 0.2, 2.9, 371
1, 126596, 21/11/2018 05:40:24, ADW_UNLOAD_GROUP, 0.1, 0.3, 14.2, 0, 0, 0, 0, 0, 54, 2, 0.2, 3.1, 399.4
1, 126597, 21/11/2018 06:00:02, ADW_UNLOAD_GROUP, 0.1, 0.7, 36.9, 0.5, 0, 0, 0, 0, 118, 1, 0.1, 2.2, 272.7
1, 126598, 21/11/2018 06:20:01, ADW_UNLOAD_GROUP, 0.1, 0.3, 19.5, 0.1, 0, 0, 0, 0, 55, 0, 0.1, 2, 251.4
1, 126599, 21/11/2018 06:40:20, ADW_UNLOAD_GROUP, 0.1, 0.5, 25.5, 0.3, 0, 0, 0, 0, 53, 1, 0.1, 2.1, 270.2
1, 126600, 21/11/2018 07:00:06, ADW_UNLOAD_GROUP, 0.1, 0.4, 22.6, 0.1, 0, 0, 0, 0, 53, 0, 0.2, 1.8, 230.9
1, 126601, 21/11/2018 07:20:10, ADW_UNLOAD_GROUP, 0.1, 0.4, 21.4, 0.1, 0, 0, 0, 0, 52, 1, 0.2, 2.1, 262.4
1, 126602, 21/11/2018 07:40:05, ADW_UNLOAD_GROUP, 0.1, 0.4, 25.1, 0.1, 0, 0, 0, 0, 54, 0, 0.2, 2.1, 259.5
1, 126603, 21/11/2018 08:00:13, ADW_UNLOAD_GROUP, 0.1, 0.4, 22.9, 0.1, 0, 0, 0, 0, 175, 0, 0.2, 1.7, 212.5
1, 126604, 21/11/2018 08:20:21, ADW_UNLOAD_GROUP, 0.1, 0.3, 17.7, 0, 0, 0, 0, 0, 48, 0, 0.2, 1.6, 205.2
1, 126605, 21/11/2018 08:40:06, ADW_UNLOAD_GROUP, 0.1, 0.4, 23.4, 0.1, 0, 0, 0, 0, 58, 0, 0.2, 1.8, 227.9
1, 126606, 21/11/2018 09:00:32, ADW_UNLOAD_GROUP, 0.1, 0.6, 31.6, 0.3, 0, 0, 0, 0, 48, 0, 0.2, 1.9, 242.3
1, 126607, 21/11/2018 09:20:02, ADW_UNLOAD_GROUP, 0.1, 0.4, 21.9, 0.1, 0, 0, 0, 0, 53, 0, 0.2, 2, 260.5
1, 126608, 21/11/2018 09:40:22, ADW_UNLOAD_GROUP, 0.1, 0.3, 18.1, 0, 0, 0, 0, 0, 59, 0, 0.2, 2.3, 294.8
1, 126609, 21/11/2018 10:00:37, ADW_UNLOAD_GROUP, 0.1, 0.6, 55.4, 0.3, 0, 0, 3, 48, 227, 0, 0.2, 1.6, 201.5
1, 126610, 21/11/2018 10:20:04, ADW_UNLOAD_GROUP, 0.9, 7.2, 387.4, 6.3, 0, 0, 0, 0, 394, 360, 0, 24.3, 24.5
1, 126611, 21/11/2018 10:40:05, ADW_UNLOAD_GROUP, 0.9, 5.4, 293.3, 4.5, 0, 0, 0, 0, 58, 359, 0, 28.2, 28.3
1, 126612, 21/11/2018 11:00:05, ADW_UNLOAD_GROUP, 0.7, 5.9, 323.1, 5.1, 0, 0, 0, 0, 64, 293, 0.1, 18.3, 18.4
1, 126613, 21/11/2018 11:20:08, ADW_UNLOAD_GROUP, 1.3, 6.2, 339.5, 4.9, 0, 0, 0, 0, 80, 531, 0, 36.1, 36.2
1, 126614, 21/11/2018 11:40:13, ADW_UNLOAD_GROUP, 1.2, 6.8, 368.9, 5.6, 0, 0, 0, 0, 124, 456, 0, 32.6, 32.6
1, 126615, 21/11/2018 12:00:19, ADW_UNLOAD_GROUP, 1, 6.1, 332.5, 5.1, 0, 0, 0, 0, 165, 486, 0, 28.5, 28.5
1, 126616, 21/11/2018 12:20:23, ADW_UNLOAD_GROUP, 0.9, 6.2, 337.8, 5.3, 0, 0, 0, 0, 70, 400, 0, 23.5, 23.5
1, 126617, 21/11/2018 12:40:06, ADW_UNLOAD_GROUP, 1.2, 6.5, 354.2, 5.3, 0, 0, 0, 0, 100, 575, 0, 32.2, 32.3
1, 126618, 21/11/2018 13:00:13, ADW_UNLOAD_GROUP, 1, 5.7, 312.9, 4.7, 0, 0, 0, 0, 146, 466, 0, 25.3, 25.3
1, 126619, 21/11/2018 13:20:21, ADW_UNLOAD_GROUP, 1.2, 6.3, 342.7, 5.1, 0, 0, 0, 0, 489, 516, 0, 28.4, 28.4
1, 126620, 21/11/2018 13:40:19, ADW_UNLOAD_GROUP, 1, 6.4, 342.1, 5.4, 0, 0, 0, 0, 654, 448, 0, 26.7, 26.7
1, 126621, 21/11/2018 14:00:08, ADW_UNLOAD_GROUP, 1.4, 7, 550, 5.5, 0, 0, 0, 0, 739, 599, 0.1, 36.5, 36.7
1, 126622, 21/11/2018 14:20:23, ADW_UNLOAD_GROUP, 3.2, 6.7, 8408.5, 3.4, 0, 0, 0, 0, 117, 1743, 0.1, 69.5, 152.4
1, 126623, 21/11/2018 14:40:09, ADW_UNLOAD_GROUP, 4.2, 9.3, 7720.4, 5, 0, 0, 1, 32, 145, 1926, 0.1, 95.6, 78.7
1, 126624, 21/11/2018 15:00:00, ADW_UNLOAD_GROUP, 2.7, 8.3, 9909.1, 5.4, 0, 0, 1, 32, 92, 1387, 0.2, 64.1, 141.5
1, 126625, 21/11/2018 15:20:02, ADW_UNLOAD_GROUP, 2.5, 8.3, 6163.6, 5.6, 0, 0, 1, 32, 104, 956, 0.2, 51.4, 113.2
1, 126626, 21/11/2018 15:40:04, ADW_UNLOAD_GROUP, 3.1, 7.9, 9032.2, 4.6, 0, 0, 1, 32, 120, 1384, 0.2, 67.8, 70.3
1, 126627, 21/11/2018 16:00:09, ADW_UNLOAD_GROUP, 2.1, 8.4, 8308.6, 6.1, 0, 0, 1, 32, 162, 721, 0.2, 38.2, 195.8
1, 126628, 21/11/2018 16:20:09, ADW_UNLOAD_GROUP, 1.7, 7.2, 7246.9, 5.3, 0, 0, 1, 32, 197, 491, 0.2, 29.3, 176.6
1, 126629, 21/11/2018 16:40:17, ADW_UNLOAD_GROUP, 1.6, 7.5, 6805.3, 5.7, 0, 0, 5, 160, 293, 338, 0.2, 29.7, 214.4
1, 126630, 21/11/2018 17:00:26, ADW_UNLOAD_GROUP, 25.2, 38.3, 14512.9, 11.5, 14, 0.3, 47, 508, 2069, 32473, 1.6, 6502.7, 953.4
1, 126633, 21/11/2018 18:00:16, ADW_UNLOAD_GROUP, 11.6, 44.6, 7028.9, 1.4, 16, 0.6, 198, 1556, 2279, 5927, 31.6, 2281.1, 5847.2
1, 126634, 21/11/2018 18:20:04, ADW_UNLOAD_GROUP, 16, 27.1, 6162.6, 7.2, 6, 0.1, 341, 3176, 4037, 16733, 3.9, 3466.7, 6313.1
