INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 126435, 19/11/2018 00:00:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 779, 0, 0, 0, 0
1, 126436, 19/11/2018 00:20:08, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 759, 0, 0, 0, 0
1, 126437, 19/11/2018 00:40:12, ADW_UNLOAD_GROUP, 0, 0, 1.4, 0, 0, 0, 0, 0, 769, 0, 0, 0, 0
1, 126438, 19/11/2018 01:00:16, ADW_UNLOAD_GROUP, 4.5, 8, 500.4, 2.8, 0, 0, 38, 340, 2009, 1747, 0.7, 4113, 1887
1, 126439, 19/11/2018 01:20:08, ADW_UNLOAD_GROUP, 0.6, 3.1, 225.3, 2.1, 0, 0, 1, 8, 767, 190, 0.4, 74.6, 1701.3
1, 126440, 19/11/2018 01:40:12, ADW_UNLOAD_GROUP, 0.7, 3.1, 223.5, 2.3, 0, 0, 0, 0, 758, 176, 0.1, 87.1, 559.5
1, 126441, 19/11/2018 02:00:02, ADW_UNLOAD_GROUP, 0.4, 3.1, 226.7, 2.5, 0, 0, 0, 0, 794, 95, 0.2, 64.6, 554.8
1, 126442, 19/11/2018 02:20:21, ADW_UNLOAD_GROUP, 11.1, 14.1, 6787.9, 2.4, 0, 0, 34, 384, 1747, 11473, 0.6, 3568.2, 720.9
1, 126443, 19/11/2018 02:40:27, ADW_UNLOAD_GROUP, 35.9, 38.4, 16661.1, 1, 4, 0.2, 51, 540, 1988, 48054, 1.5, 5893.3, 3337.7
1, 126444, 19/11/2018 03:00:06, ADW_UNLOAD_GROUP, 15.3, 20.2, 10251, 3.3, 6, 0.3, 43, 541, 1656, 11727, 1.6, 4045.3, 3534.6
1, 126445, 19/11/2018 03:20:23, ADW_UNLOAD_GROUP, 1.3, 1.5, 4069.6, 0.2, 0, 0, 9, 76, 896, 294, 0, 200.4, 30.5
1, 126446, 19/11/2018 03:40:13, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 799, 1, 0, 0, 0
1, 126447, 19/11/2018 04:00:33, ADW_UNLOAD_GROUP, 0, 0, 4.4, 0, 0, 0, 0, 0, 744, 0, 0, 0, 0
1, 126448, 19/11/2018 04:20:04, ADW_UNLOAD_GROUP, 0, 0.1, 11, 0.1, 0, 0, 0, 0, 755, 0, 0, 0, 0
1, 126449, 19/11/2018 04:40:09, ADW_UNLOAD_GROUP, 0, 0, 2.2, 0, 0, 0, 0, 0, 792, 0, 0, 0, 0
1, 126450, 19/11/2018 05:00:32, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 759, 0, 0, 0, 0
1, 126451, 19/11/2018 05:20:06, ADW_UNLOAD_GROUP, 0, 0, 1, 0, 0, 0, 0, 0, 761, 0, 0, 0, 0
1, 126452, 19/11/2018 05:40:02, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 771, 0, 0, 0, 0
1, 126453, 19/11/2018 06:00:05, ADW_UNLOAD_GROUP, 0, 0.1, 2, 0.1, 0, 0, 0, 0, 809, 1, 0, 0, 0
1, 126454, 19/11/2018 06:20:06, ADW_UNLOAD_GROUP, 0, 0, 0.7, 0, 0, 0, 0, 0, 760, 1, 0, 0, 0
1, 126455, 19/11/2018 06:40:03, ADW_UNLOAD_GROUP, 0, 0, 3.1, 0, 0, 0, 0, 0, 779, 0, 0, 0, 0
1, 126456, 19/11/2018 07:00:19, ADW_UNLOAD_GROUP, 0, 0.1, 2.5, 0.1, 0, 0, 0, 0, 784, 0, 0, 0, 0
1, 126457, 19/11/2018 07:20:06, ADW_UNLOAD_GROUP, 0, 0, 2.3, 0, 0, 0, 0, 0, 792, 0, 0, 0, 0
1, 126458, 19/11/2018 07:40:13, ADW_UNLOAD_GROUP, 0, 0, 1.8, 0, 0, 0, 0, 0, 765, 1, 0, 0, 1.9
1, 126459, 19/11/2018 08:00:04, ADW_UNLOAD_GROUP, 0, 0.4, 6.9, 0.4, 0, 0, 0, 0, 514, 3, 0, 0, 0
1, 126460, 19/11/2018 08:20:16, ADW_UNLOAD_GROUP, 0, 0, 2.8, 0, 0, 0, 0, 0, 756, 1, 0, 0, 0
1, 126461, 19/11/2018 08:40:20, ADW_UNLOAD_GROUP, 0, 0, 0.4, 0, 0, 0, 0, 0, 783, 0, 0, 0, 0
1, 126462, 19/11/2018 09:00:06, ADW_UNLOAD_GROUP, 0, 0, 2.7, 0, 0, 0, 0, 0, 744, 0, 0, 0, 0
1, 126463, 19/11/2018 09:20:03, ADW_UNLOAD_GROUP, 0, 0, 0.3, 0, 0, 0, 0, 0, 753, 0, 0, 0, 0
1, 126464, 19/11/2018 09:40:05, ADW_UNLOAD_GROUP, 0, 0, 3, 0, 0, 0, 0, 0, 800, 1, 0, 0, 0
1, 126465, 19/11/2018 10:00:02, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 739, 3, 0, 0, 0.5
1, 126466, 19/11/2018 10:20:09, ADW_UNLOAD_GROUP, 0, 0.1, 3.7, 0.1, 1, 0, 0, 0, 777, 9, 0, 0.1, 3
1, 126468, 19/11/2018 11:00:25, ADW_UNLOAD_GROUP, 0, 0.2, 24.8, 0.2, 1, 0, 1, 32, 561, 6, 0, 0, 0.3
1, 126469, 19/11/2018 11:20:30, ADW_UNLOAD_GROUP, 2.4, 2.6, 2472.5, 0.2, 1, 0.2, 2, 64, 439, 307, 0, 478.1, 1.9
1, 126470, 19/11/2018 11:40:17, ADW_UNLOAD_GROUP, 0, 0, 1.7, 0, 0, 0, 0, 0, 669, 0, 0, 0, 0
1, 126471, 19/11/2018 12:00:36, ADW_UNLOAD_GROUP, 0, 0, 2.5, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0
1, 126472, 19/11/2018 12:20:41, ADW_UNLOAD_GROUP, 0, 0.2, 8.9, 0.2, 0, 0, 0, 0, 539, 0, 0, 0, 0.8
1, 126473, 19/11/2018 12:40:16, ADW_UNLOAD_GROUP, 0.6, 0.9, 895.7, 0.2, 5, 0.2, 4, 64, 664, 99, 0.1, 13.8, 19.9
1, 126474, 19/11/2018 13:00:06, ADW_UNLOAD_GROUP, 0.8, 1.3, 3872.1, 0.3, 0, 0, 0, 0, 72, 137, 0.2, 21.7, 40.2
1, 126475, 19/11/2018 13:20:10, ADW_UNLOAD_GROUP, 0.8, 0.9, 5630.7, 0, 0, 0, 0, 0, 126, 209, 0.1, 25.3, 27.5
1, 126476, 19/11/2018 13:40:00, ADW_UNLOAD_GROUP, 1, 1.1, 8264.8, 0, 0, 0, 0, 0, 624, 200, 0.1, 28.2, 21.3
1, 126477, 19/11/2018 14:00:03, ADW_UNLOAD_GROUP, 1.4, 1.5, 49.2, 0.1, 0, 0, 8, 128, 882, 166, 0, 44.9, 1.2
1, 126478, 19/11/2018 14:20:09, ADW_UNLOAD_GROUP, 0, 0, 2, 0, 0, 0, 0, 0, 755, 0, 0, 0, 0
1, 126479, 19/11/2018 14:40:02, ADW_UNLOAD_GROUP, 0.8, 0.8, 1507.8, 0, 0, 0, 15, 240, 868, 133, 0, 2.1, 19.9
1, 126480, 19/11/2018 15:00:16, ADW_UNLOAD_GROUP, 2.2, 3.2, 3200.4, 0.6, 1, 0, 19, 273, 487, 313, 0.4, 298.3, 69.3
1, 126481, 19/11/2018 15:20:14, ADW_UNLOAD_GROUP, 2.1, 2.9, 3192.7, 0.6, 0, 0, 13, 112, 432, 359, 0.2, 187.2, 201.9
1, 126482, 19/11/2018 15:40:22, ADW_UNLOAD_GROUP, 2.5, 3.2, 3858.1, 0.5, 0, 0, 16, 125, 868, 430, 0.2, 598.5, 161.4
1, 126483, 19/11/2018 16:00:01, ADW_UNLOAD_GROUP, 2.1, 2.9, 4186, 0.6, 1, 0, 19, 160, 526, 388, 0.2, 240.6, 249
1, 126484, 19/11/2018 16:20:09, ADW_UNLOAD_GROUP, 2.8, 3.7, 3423.6, 0.8, 0, 0, 12, 94, 349, 552, 0.1, 527.2, 92.4
1, 126485, 19/11/2018 16:40:17, ADW_UNLOAD_GROUP, 2.2, 2.6, 3151.9, 0.1, 2, 0, 14, 128, 648, 411, 0.3, 199.7, 209.8
1, 126486, 19/11/2018 17:00:27, ADW_UNLOAD_GROUP, 28.5, 35.5, 22317.2, 5.6, 9, 0.2, 44, 434, 1776, 31817, 1.4, 4901.8, 819.6
1, 126487, 19/11/2018 17:20:16, ADW_UNLOAD_GROUP, 31.1, 35.3, 23183.4, 2.6, 14, 0.5, 54, 564, 1700, 34628, 1.6, 4875.4, 2766.3
1, 126488, 19/11/2018 17:40:22, ADW_UNLOAD_GROUP, 14.7, 20.2, 10388.7, 4.1, 30, 2.7, 20, 317, 1073, 9669, 1.4, 1782.2, 3007.4
1, 126489, 19/11/2018 18:01:02, ADW_UNLOAD_GROUP, 7.4, 12.6, 6017, 2.1, 14, 3.6, 44, 460, 1291, 1831, 3.1, 2740.8, 868
1, 126490, 19/11/2018 18:20:03, ADW_UNLOAD_GROUP, 12.7, 14.3, 12386.2, 1, 2, 0, 26, 218, 1078, 6474, 0.6, 3105.6, 442.2
1, 126491, 19/11/2018 18:40:06, ADW_UNLOAD_GROUP, 3.6, 4.4, 6297.7, 0.2, 7, 0, 36, 432, 1024, 614, 0.6, 1068.1, 843.7
1, 126492, 19/11/2018 19:00:16, ADW_UNLOAD_GROUP, 10.9, 13, 3810.3, 0.7, 2, 0.1, 43, 649, 1056, 6411, 1.4, 1786.7, 2608.7
1, 126494, 19/11/2018 19:40:04, ADW_UNLOAD_GROUP, 3.8, 4.8, 3023.3, 0.6, 0, 0, 36, 431, 497, 891, 0.4, 2483.4, 955.5
1, 126495, 19/11/2018 20:00:07, ADW_UNLOAD_GROUP, 13, 20.1, 7436.4, 4.9, 1, 0, 27, 255, 1751, 9957, 2.2, 1944.6, 5132.7
1, 126496, 19/11/2018 20:20:03, ADW_UNLOAD_GROUP, 11.7, 13.7, 11905.9, 1.1, 0, 0, 5, 49, 348, 8243, 0.9, 991.2, 1825.2
1, 126497, 19/11/2018 20:40:13, ADW_UNLOAD_GROUP, 12.1, 15.2, 10676.8, 1.7, 0, 0, 17, 168, 524, 7249, 1.4, 1030.3, 3305.9
1, 126498, 19/11/2018 21:00:17, ADW_UNLOAD_GROUP, 23.3, 29.4, 12072, 5, 0, 0, 14, 167, 477, 13076, 1.1, 1665.2, 789.8
