HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 26/01/2019 23:59:23, 131147, 37, 37.3, 10.3, 788.7, 298.5, 54.5, 1, 0, 206.2, 95.5, 46130.3, 103.2, 4.6, 61.5, 140.9, 7.9
1, 27/01/2019 00:19:23, 131148, 36.7, 48.6, 10.4, 4814.6, 320.6, 66.5, 1.1, 10.5, 309.5, 124.3, 49743.5, 80, 9.2, 110.4, 139.6, 10.1
1, 27/01/2019 00:40:23, 131149, 54.2, 87, 14.2, 10381.7, 298.3, 62.2, 1.2, 23.5, 327.9, 222.8, 50767.1, 176.6, 22.9, 258.1, 131.5, 6.3
1, 27/01/2019 00:59:23, 131150, 58.5, 77.9, 16.5, 4907.9, 214.7, 36.6, 1.2, 5.6, 265.2, 199.4, 61920.4, 746.5, 23.5, 379.5, 107.8, 14.9
1, 27/01/2019 01:19:22, 131151, 45.8, 62.5, 12.8, 2992.9, 204.2, 16.8, 1.1, 9.9, 191.4, 159.9, 73834.7, 513.8, 18, 286, 87.8, 16.7
1, 27/01/2019 01:39:23, 131152, 41.7, 50.9, 11.9, 2355, 135.9, 14.1, 1, 2.2, 177.8, 130.3, 47747.9, 629.9, 16.6, 258.3, 69.8, 11.7
1, 27/01/2019 02:00:23, 131153, 30.1, 30.5, 9.2, 1771.8, 164.6, 23.9, 0.9, 0, 132.4, 78.1, 45615.7, 791.3, 9.1, 98.4, 74.9, 7.6
1, 27/01/2019 02:20:23, 131154, 41, 34.8, 10.9, 6522.8, 194.1, 21.6, 0.9, 0.2, 159.6, 89.1, 67281.9, 252.1, 12.3, 148.3, 75.9, 5
1, 27/01/2019 02:39:22, 131155, 62.7, 70.6, 13.1, 11184.1, 189.4, 12.7, 0.9, 4.5, 212.8, 180.7, 81731, 72, 18.8, 306.8, 54, 11.5
1, 27/01/2019 02:59:23, 131156, 49.2, 58.5, 9.9, 6369.4, 190.5, 15.4, 0.8, 2.1, 187.1, 149.7, 73824.9, 84.2, 16.4, 270.5, 50.4, 14.2
