HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 31/01/2019 23:59:57, 131507, 64.7, 86, 16.2, 1198.9, 201.7, 35.5, 1.2, 8.8, 334.9, 220.2, 67915.7, 200.7, 11.9, 285, 66.4, 21.3
1, 01/02/2019 00:19:58, 131508, 58.1, 92.6, 16.8, 7769.5, 176.8, 34, 2.2, 9.5, 335.1, 237.1, 71072.8, 178.1, 14.6, 291.6, 84.3, 37.3
1, 01/02/2019 00:39:58, 131509, 64.7, 123.3, 17.2, 11861.7, 113.6, 23.1, 5.8, 34.7, 367.1, 315.7, 77849, 242.8, 25.4, 404.9, 62.7, 19.3
1, 01/02/2019 01:00:58, 131510, 75.1, 120.2, 20.4, 3823.8, 209.8, 22.6, 5.3, 16.3, 383.8, 307.6, 82288.3, 812.1, 27.7, 489.2, 60, 26.9
1, 01/02/2019 01:19:57, 131511, 69.9, 105.4, 17.1, 3483.4, 129.5, 25.7, 1.5, 9.5, 306.8, 269.7, 73450.5, 514.9, 22.7, 421.2, 85.7, 25.8
1, 01/02/2019 01:39:57, 131512, 52.7, 68.8, 15, 4134.8, 135.6, 20.8, 1.2, 2.1, 275.1, 176.1, 50988, 645.9, 18.6, 315.8, 92.7, 23.2
1, 01/02/2019 01:59:57, 131513, 47.3, 67, 13.5, 4847.6, 128.7, 27.8, 1.1, 1, 249.6, 171.5, 50536.8, 809.2, 16.2, 230.8, 64.1, 21.6
1, 01/02/2019 02:19:58, 131514, 54, 68.9, 13.5, 6544.1, 228.1, 26.1, 1.1, 0.3, 240.7, 176.5, 69887.6, 791.8, 18.2, 285.2, 72.5, 13.3
1, 01/02/2019 02:39:58, 131515, 79.9, 92.1, 16.4, 12578, 134.7, 16.6, 2, 8.5, 283.4, 235.9, 67425.4, 607.1, 22.7, 409.8, 69.6, 15.2
1, 01/02/2019 02:59:57, 131516, 74.4, 100.5, 14.1, 7588.8, 105.2, 13.8, 4.5, 7.9, 328.1, 257.4, 72280, 192.8, 19.8, 377.2, 46.2, 17.4
1, 01/02/2019 03:19:57, 131517, 39.4, 42.3, 10.2, 2365.6, 146, 16.1, 0.9, 0, 172.2, 108.2, 55190.5, 206.7, 11, 161.5, 44.5, 9.3
1, 01/02/2019 03:39:57, 131518, 21.6, 65.7, 6.6, 3680.6, 118.7, 14.4, 0.7, 0, 354.1, 168.2, 56096.3, 283.6, 12, 221.4, 32.6, 39.4
1, 01/02/2019 03:59:57, 131519, 24.3, 76.1, 7.5, 2352.2, 111, 14.6, 0.8, 0, 296.5, 194.7, 79877.4, 265.9, 9.1, 172, 39.8, 29.9
1, 01/02/2019 04:19:57, 131520, 32.5, 57.7, 9.4, 2208, 318.8, 16.2, 0.9, 0, 257.4, 147.7, 66384.2, 260.4, 7.2, 107.1, 53.6, 19.8
1, 01/02/2019 04:39:56, 131521, 32.9, 42.7, 9.3, 1131, 331.4, 15.5, 0.9, 0, 186.2, 109.4, 66840.1, 193, 6.4, 90, 50.2, 13.3
