HOST, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 14/11/2018 23:59:26, 30.8, 35.8, 8.3, 560.3, 195.9, 39.2, 0.7, 0, 120.3, 91.7, 20223.5, 337, 5.8, 153, 95.4, 7.9
1, 15/11/2018 00:20:27, 24.8, 35.3, 5.8, 5167.8, 133.5, 26.2, 0.5, 4.3, 144.6, 90.3, 23147.8, 303.3, 7.5, 140.3, 79.7, 5.6
1, 15/11/2018 00:40:27, 36.7, 61.3, 7.7, 2077.2, 125.5, 22.1, 0.6, 19.8, 264.5, 157, 24371.9, 384.8, 15.3, 237.3, 65.8, 3.3
1, 15/11/2018 00:59:26, 53, 93.4, 12.8, 3665.8, 182.3, 28.6, 1.1, 16.6, 369.9, 239, 31716.5, 1011.5, 23.3, 365, 68.9, 9.9
1, 15/11/2018 01:20:27, 42.9, 65.4, 10.1, 2384.5, 128, 21, 0.8, 9.2, 266.1, 167.5, 30362.8, 720.5, 22.6, 311.9, 58.8, 10.3
1, 15/11/2018 01:39:27, 32.9, 51.9, 8, 1137.1, 78.8, 9, 0.6, 7.8, 216.9, 133, 28621.4, 737, 21.6, 286.8, 31.1, 10.4
1, 15/11/2018 01:59:26, 28.8, 54.7, 6.3, 1129.1, 98.7, 18.3, 0.5, 1.8, 339.7, 140, 27248.7, 811.3, 20.3, 273.5, 26.6, 10.4
1, 15/11/2018 02:20:26, 37.2, 109.5, 8, 4968, 109, 18, 0.6, 0.2, 426.7, 280.4, 37235.5, 890.1, 20.6, 287.3, 37.1, 14.4
1, 15/11/2018 02:39:26, 63.5, 93.4, 11.5, 5102.1, 96.5, 14.5, 0.7, 0.5, 277.9, 239, 56403.3, 976.6, 25.7, 418.9, 38.8, 18.2
1, 15/11/2018 02:59:26, 67.7, 101, 13.1, 5013.9, 150.8, 22.8, 1.3, 0.5, 315.9, 258.5, 52700.9, 374.6, 24.3, 401.7, 43.9, 18.5
1, 15/11/2018 03:19:26, 31.7, 65.5, 8.5, 769, 185.3, 30.8, 0.7, 0, 285.7, 167.6, 45466.2, 349.1, 23.4, 399.5, 58.5, 22.6
1, 15/11/2018 03:39:26, 40.2, 72.2, 10.5, 1745.4, 218.9, 37.4, 0.8, 0, 268.7, 184.8, 24274.5, 339.6, 18.9, 388.2, 71.5, 23.1
1, 15/11/2018 03:59:26, 35.5, 67.1, 9.2, 744.7, 274.3, 37.5, 0.8, 0, 238.3, 171.7, 62361.9, 318, 14.2, 201.4, 81.9, 17.9
1, 15/11/2018 04:20:26, 39.9, 57.2, 9.4, 402.3, 565.8, 35, 0.7, 0, 240.5, 146.4, 63556.4, 351.2, 9, 164.2, 61.9, 16.5
1, 15/11/2018 04:39:26, 29.4, 54.5, 6.5, 166.3, 563.5, 27.7, 0.6, 0, 231.1, 139.6, 51101.8, 364.4, 7.2, 144.7, 52.8, 21.8
1, 15/11/2018 04:59:26, 35.4, 38.2, 8, 241.4, 546.6, 33.4, 0.6, 0, 161, 97.8, 56896.5, 355.6, 6, 110.8, 72.8, 8.6
1, 15/11/2018 05:19:26, 29.5, 53.9, 7.3, 453.1, 252.5, 35.6, 0.6, 0, 265.1, 137.9, 50601.3, 317.4, 5.4, 101.2, 68.6, 16.2
1, 15/11/2018 05:39:26, 23.4, 38, 6.5, 547, 175.5, 33.9, 0.6, 0, 188.9, 97.3, 47545.7, 331.1, 4.7, 88.7, 70.9, 8.6
1, 15/11/2018 05:59:25, 40, 69.6, 10.2, 1096.5, 277.4, 40.6, 0.8, 0, 245.9, 178.2, 58185.2, 332.2, 6, 147.5, 90.5, 14.5
1, 15/11/2018 06:20:25, 35.3, 53.1, 9.8, 373.3, 286.6, 43.3, 0.8, 0, 180.9, 136.1, 53189.2, 320.3, 5.1, 95.5, 97.5, 10.2
1, 15/11/2018 06:39:26, 31.9, 49.7, 9.2, 390.2, 283.6, 50.9, 0.8, 0, 174.5, 127.1, 10353.9, 303.5, 4.1, 59.7, 102.4, 9.8
1, 15/11/2018 07:00:25, 38.1, 67.2, 10.6, 593.9, 320.2, 62.9, 0.9, 0, 259.9, 172, 17990.9, 312.8, 4.4, 64.2, 128.8, 12.7
1, 15/11/2018 07:20:25, 44.2, 64.3, 12, 723.3, 399.7, 71.8, 1, 0, 207.5, 164.6, 18544.6, 306.9, 4.5, 74.6, 130.9, 16
1, 15/11/2018 07:39:25, 49.1, 68.8, 13.2, 654.5, 386.5, 71, 1.1, 0, 273.9, 176.2, 13574.5, 329.1, 4.3, 91, 142.6, 16.5
1, 15/11/2018 07:59:25, 61.3, 82.3, 17, 264.4, 459.3, 72.8, 1.3, 0, 270.2, 210.7, 14783.1, 288.9, 5.7, 86.6, 169.1, 17.1
1, 15/11/2018 08:19:25, 54.6, 68.8, 15.7, 498, 458.6, 66.3, 1.2, 0, 213.1, 176.2, 14958.4, 328.1, 4.7, 94.4, 165.4, 26
1, 15/11/2018 08:39:25, 48.4, 97.5, 13.1, 9555.8, 380.8, 53.3, 1, 0, 388.5, 249.6, 25855.7, 281.4, 4.1, 91.9, 129.1, 15.7
1, 15/11/2018 08:59:25, 56.5, 85.2, 16.3, 23176.5, 420.6, 76.6, 1.3, 0, 263.9, 218.2, 36009.8, 331.6, 4.3, 86.5, 167.7, 23.9
1, 15/11/2018 09:19:24, 53.1, 90.8, 14.6, 739.5, 371.2, 71.3, 1.1, 0, 348.9, 232.5, 37537, 385.2, 4, 90.8, 146.1, 23.1
1, 15/11/2018 09:40:24, 34, 93, 9.9, 259.5, 296.3, 63.1, 0.9, 0, 308.3, 238, 37503.6, 282.3, 4, 89.3, 133, 56.7
1, 15/11/2018 09:59:25, 49.3, 71, 14.8, 283.1, 407.7, 73.2, 1.1, 0, 229.5, 181.8, 40790.1, 265.2, 4.9, 120.7, 151.6, 22.1
1, 15/11/2018 10:19:25, 43.7, 80.7, 13.4, 519.1, 359.4, 75.5, 1, 0, 291.9, 206.6, 10458.7, 300, 3.6, 71.1, 146.9, 30.3
1, 15/11/2018 10:39:25, 55.1, 80.9, 16.1, 888.4, 407.2, 71.4, 1.2, 0, 295.1, 207.2, 14449.4, 344.4, 4, 96.1, 165.7, 25
1, 15/11/2018 10:59:25, 38.9, 92.2, 11.8, 257.1, 359.5, 55.5, 1.2, 0, 421.1, 235.9, 17310.2, 357.2, 3.9, 88.3, 122.3, 23.6
1, 15/11/2018 11:19:34, 54.8, 117.1, 13.1, 352.2, 279.9, 46.1, 2.5, 0, 590, 299.8, 11665.6, 315.1, 4.7, 134.1, 108.5, 15.8
1, 15/11/2018 11:39:34, 47.8, 58.2, 10.5, 1721.5, 285.6, 53, 0.8, 0, 249.4, 149, 23725.6, 261.3, 4, 103.5, 87.8, 8.2
1, 15/11/2018 11:59:34, 50.9, 71.6, 10.8, 862, 335.2, 61.9, 0.9, 0, 315.5, 183.3, 10212.2, 257.8, 3.6, 80.7, 114, 10
1, 15/11/2018 12:19:34, 38.4, 79.7, 10, 867.8, 246, 53.4, 0.8, 0, 333.7, 204.2, 10383.2, 294.4, 2.9, 64.3, 112.7, 19.1
1, 15/11/2018 12:39:34, 38.1, 62.3, 10.4, 875.2, 259.5, 55.4, 0.8, 0, 253.8, 159.6, 11902.4, 292.6, 4, 64.6, 141.5, 20.6
1, 15/11/2018 12:59:33, 40.5, 69.4, 11.3, 888.4, 301.6, 59.8, 0.9, 0, 267, 177.6, 12512.2, 251.4, 3, 72.1, 146.9, 20.4
1, 15/11/2018 13:19:34, 43.9, 57.1, 12.1, 685.9, 308.1, 63, 1, 0, 259.3, 146.1, 10982.2, 320.5, 3.3, 76.1, 168.1, 12.7
1, 15/11/2018 13:39:34, 38.5, 55.3, 10.4, 802.4, 280.2, 60.1, 0.9, 0, 207.7, 141.6, 12493.8, 278, 2.7, 51.1, 159.7, 9.2
1, 15/11/2018 13:59:33, 38.6, 51.1, 10.9, 554.4, 300.5, 63.2, 0.9, 0, 186.3, 130.8, 12335, 261.5, 2.6, 53.1, 171.7, 10.3
1, 15/11/2018 14:19:34, 42.2, 48.1, 12, 828.2, 310.8, 61.5, 1, 0, 180.4, 123.2, 12488.4, 285.1, 3.1, 59.3, 175.9, 13.3
1, 15/11/2018 14:39:34, 37.7, 48.7, 10.6, 597.3, 275.6, 59.5, 0.9, 0, 184.8, 124.6, 11648.9, 304, 2.8, 52.2, 171.8, 9.6
1, 15/11/2018 14:59:33, 52.4, 88.5, 13.6, 1210.8, 296.8, 57.6, 1.1, 0, 357.4, 226.5, 17500.3, 303.5, 6.6, 167.5, 153.9, 13.5
1, 15/11/2018 15:19:33, 49.8, 83.3, 12.8, 1137, 313.9, 59.1, 1, 0, 336.2, 213.1, 18591.6, 305.9, 6.7, 159.5, 157.1, 10.6
1, 15/11/2018 15:39:33, 50.4, 66.5, 12.7, 776, 349.2, 66.1, 1, 0, 340.8, 170.3, 17046.2, 270.6, 5.7, 122.5, 187.1, 11.9
1, 15/11/2018 15:59:33, 40.5, 53.7, 11, 278.3, 309.3, 64.5, 0.9, 0, 192.6, 137.4, 12808.9, 254.4, 4.2, 93.5, 187.4, 12.2
1, 15/11/2018 16:19:34, 45.8, 51.6, 12.5, 947.3, 324.4, 66.9, 1, 0, 177.9, 132.1, 12919.4, 285.9, 4.5, 105.1, 188.6, 12.5
1, 15/11/2018 16:39:33, 45.8, 54.9, 12.6, 409.3, 352.2, 68.5, 1.1, 0, 232.2, 140.5, 29568.4, 299.6, 4.5, 108.7, 186, 11.2
1, 15/11/2018 16:59:33, 50.9, 68.3, 12.7, 862.8, 388.9, 61.8, 1, 0, 298.8, 174.9, 29968.4, 257.2, 5, 129, 169, 11.4
1, 15/11/2018 17:19:33, 48.9, 71.5, 12.7, 494.1, 665.8, 146.1, 1, 0, 285.9, 183.1, 29696.4, 290.2, 4.9, 120.1, 159.9, 9.4
1, 15/11/2018 17:39:33, 39.5, 69.1, 10.5, 705.3, 369, 71.5, 0.9, 0, 315, 176.9, 12983.6, 295.5, 4.2, 103.4, 160.2, 9.7
1, 15/11/2018 17:59:33, 30.2, 126.5, 8.4, 3534.9, 184.7, 35.9, 0.7, 0, 474.8, 323.8, 14225.8, 332.2, 11.5, 211.4, 91, 30.1
1, 15/11/2018 18:19:33, 60.4, 92.5, 16.9, 2499.5, 361.3, 68.2, 3.5, 0.2, 344, 236.8, 15031.2, 396.6, 10.8, 211.5, 162.9, 27.6
1, 15/11/2018 18:39:33, 53.2, 77, 15.2, 1792.7, 547, 61.5, 1.2, 0, 320, 197.1, 15616.3, 425.2, 8.2, 195.5, 139.5, 12.9
1, 15/11/2018 18:59:32, 35.4, 45.2, 10.2, 2030.7, 351.7, 66, 0.8, 0, 153.5, 115.6, 13148.5, 302.5, 3.8, 120.5, 157.7, 9.1
1, 15/11/2018 19:20:33, 35, 43.3, 10.2, 632.3, 317.9, 68.8, 0.9, 0, 165.1, 110.7, 13103.9, 329.1, 3.1, 91.3, 161.7, 7.8
1, 15/11/2018 19:40:33, 27.4, 43.2, 7.6, 593.9, 268, 56.5, 0.6, 0, 225.1, 110.6, 11860.4, 350.3, 3.4, 93.6, 105.8, 7.8
1, 15/11/2018 19:59:33, 44.7, 85.7, 11.4, 1841.8, 411.6, 51.5, 0.8, 0, 357.9, 219.3, 25877.2, 389.1, 11.7, 347.4, 83.5, 13.9
1, 15/11/2018 20:19:32, 55.3, 93.9, 15.9, 1758.9, 394.8, 45.6, 1.1, 0.4, 324.4, 240.5, 36916.6, 340.1, 13.4, 424.8, 73.4, 22.3
1, 15/11/2018 20:39:32, 57.9, 78.9, 18.1, 1944.6, 443.4, 45.9, 1.3, 0.1, 241.7, 202.1, 43728.4, 331.2, 12, 365.5, 75.5, 32.2
1, 15/11/2018 20:59:32, 62, 92.7, 15.3, 1292.8, 337.2, 29.9, 1.1, 0, 299.2, 237.3, 42909.9, 308.3, 14.7, 429.5, 58, 40.9
1, 15/11/2018 21:19:32, 60.6, 77.8, 14.2, 1995.5, 372.8, 32.1, 1, 0, 214.5, 199.1, 28558, 310, 13.2, 384.3, 58.6, 30.2
1, 15/11/2018 21:39:32, 60.5, 78.5, 14.4, 1462.3, 293.4, 31.6, 1, 0, 221.5, 201, 27073.4, 277.4, 11.3, 353.1, 56.9, 32.1
1, 15/11/2018 21:59:32, 54.1, 75.3, 12.3, 1189.9, 337.4, 29.5, 0.9, 0, 221.3, 192.8, 40671.1, 270.5, 11, 341.9, 55.2, 30.7
1, 15/11/2018 22:19:31, 44.8, 68.9, 10.4, 1224.2, 178.3, 27.2, 0.8, 0, 245.6, 176.4, 21467, 312.5, 10.1, 310.5, 52.4, 26.9
1, 15/11/2018 22:39:32, 35.4, 54.8, 9.5, 1165.9, 213.3, 33.3, 0.7, 0, 163.5, 140.2, 32912, 299.5, 8.8, 281.6, 67.5, 26.2
1, 15/11/2018 22:59:32, 39.8, 86.8, 12.5, 1281.8, 177.6, 36.5, 1, 0, 374.3, 222.1, 23007.9, 281.9, 8.9, 279.6, 83.8, 31.8
1, 15/11/2018 23:20:32, 42.7, 77.6, 14.6, 1509.8, 170.2, 33.1, 1.1, 0, 397.2, 198.6, 19999.8, 291.7, 8.3, 294.5, 75.2, 40.4
1, 15/11/2018 23:40:32, 27.5, 51.2, 9.5, 1480.2, 110.2, 23, 0.8, 0, 172, 130.9, 20862, 312.7, 7, 272, 59.3, 30.8
2, 14/11/2018 23:59:47, 70.3, 76.9, 22, 1727.4, 405.8, 37, 1.5, 0.4, 250.1, 196.9, 35463, 414.9, 13, 246.8, 121.4, 21.8
2, 15/11/2018 00:19:46, 67, 80.1, 21.4, 3166.5, 390.4, 34, 2.1, 7.6, 332.8, 205.1, 39098.2, 351.7, 15.7, 265.5, 99.8, 18.4
2, 15/11/2018 00:39:47, 74.4, 129.2, 21.5, 17680.4, 317.3, 45.6, 4.4, 34.6, 389.6, 330.8, 37265.6, 340.2, 28, 428.6, 131, 16
2, 15/11/2018 00:59:46, 63.2, 113.9, 17.2, 736.2, 327.5, 47.1, 3.9, 29.3, 371.1, 291.5, 43445.2, 357, 24.4, 359.5, 124, 8.2
2, 15/11/2018 01:19:47, 68.4, 102.5, 17.7, 24869.1, 345.4, 48.6, 6.2, 26.2, 312.8, 262.4, 41043.9, 358.8, 23.8, 343.9, 140.4, 6.7
2, 15/11/2018 01:39:47, 83.2, 110.1, 18.6, 33406, 300.3, 36.7, 8.2, 23.3, 337.7, 281.9, 44754.1, 427.2, 28.8, 471.1, 108.5, 6.1
2, 15/11/2018 01:59:47, 75.1, 130, 15.7, 64561.5, 271.2, 33.3, 6.5, 21.2, 483, 332.7, 40034, 400, 26.9, 455.1, 83.2, 5.5
2, 15/11/2018 02:21:47, 59.1, 131.8, 14.6, 14810.2, 197.4, 31.2, 1.5, 18.8, 433.4, 337.3, 36667.7, 332.4, 21.6, 322.1, 130.2, 5.5
2, 15/11/2018 02:39:46, 73, 102.2, 18.7, 1003.6, 314.7, 50.3, 3.7, 20.1, 299.7, 261.6, 42181.7, 339.1, 16.9, 259.2, 189.6, 9.3
2, 15/11/2018 02:59:46, 69.1, 85.3, 18.4, 448.2, 311.4, 44, 2.1, 10.8, 261.9, 218.4, 41473.6, 340.3, 15.7, 242, 203.4, 7.7
2, 15/11/2018 03:19:46, 68.9, 83.7, 18.5, 541.2, 302.3, 43.6, 1.3, 9.7, 234.2, 214.2, 41938.7, 339.6, 15.3, 239.6, 197.9, 8
2, 15/11/2018 03:39:46, 68.2, 76.9, 18.7, 710.5, 316.8, 40.6, 1.3, 2.4, 232.2, 197, 41860.7, 338.1, 13.5, 207.4, 188.7, 9.7
2, 15/11/2018 03:59:46, 64.5, 87.4, 17.3, 877.1, 310.9, 35.7, 1.2, 7.5, 281.1, 223.7, 73853, 340.7, 14.1, 213.2, 150.2, 7.8
2, 15/11/2018 04:19:46, 71.7, 84, 17.8, 740.5, 513.5, 36.3, 1.7, 15.2, 276.3, 215.1, 74314.6, 321.9, 14.7, 225.8, 157.3, 7.3
2, 15/11/2018 04:39:46, 71.8, 76.8, 17.8, 1172.2, 493, 34.2, 1.2, 3.4, 261.1, 196.7, 72606.9, 319.1, 14.6, 241.5, 149.8, 14.3
2, 15/11/2018 04:59:46, 67.2, 61.6, 17, 1098.7, 530.7, 31.7, 1.1, 3.3, 213.7, 157.8, 71611.5, 327.8, 12.6, 208.4, 98, 11.9
2, 15/11/2018 05:19:46, 52.4, 51.6, 14.2, 423, 549.4, 29.9, 1, 0, 206.6, 132, 66557.5, 330.1, 10.7, 176.3, 90.2, 13.3
2, 15/11/2018 05:39:46, 48.3, 42.7, 13.8, 363.1, 458.8, 32.5, 1, 0, 175.5, 109.3, 66231.2, 336, 9.9, 164.2, 102.9, 9.4
2, 15/11/2018 05:59:45, 80, 102.4, 19.1, 1735.2, 596.3, 30.6, 2.5, 0.1, 332.1, 262.2, 99744.6, 321.9, 17.1, 344.6, 100.5, 13.7
2, 15/11/2018 06:19:45, 85.9, 89.2, 18.6, 997.2, 376.1, 29.5, 2.3, 0.2, 297.9, 228.4, 73431, 318.5, 17.9, 370.5, 100.2, 13
2, 15/11/2018 06:39:46, 89.8, 104.7, 19.4, 762.4, 283.3, 30.4, 1.6, 0.1, 341.7, 268, 87651.1, 313, 17, 354.7, 93.9, 12.2
2, 15/11/2018 06:59:45, 90.3, 107.2, 19, 818.2, 330.4, 33.9, 2.7, 0.2, 337.7, 274.3, 78517.5, 316.8, 16, 330.2, 103.5, 11.1
2, 15/11/2018 07:20:45, 91, 104.2, 19.6, 1230.3, 483.8, 36.6, 4.1, 0.2, 447.8, 266.8, 74043.9, 311.6, 14.8, 320.9, 111.3, 11
2, 15/11/2018 07:39:45, 88.2, 118.7, 19.6, 654.8, 456.1, 39.6, 2.9, 0.1, 522.7, 303.9, 51006.7, 342, 14.7, 307, 122.6, 14.9
2, 15/11/2018 07:59:45, 76, 103.1, 19.8, 16882.7, 372.6, 43.9, 1.4, 0, 321.4, 263.9, 54763.9, 311, 14.3, 275, 146.4, 17.3
2, 15/11/2018 08:19:45, 67.6, 81.6, 17.4, 377.7, 353.4, 46.8, 1.3, 0, 233.8, 209, 49935.8, 419, 11.2, 219.4, 154.2, 10
2, 15/11/2018 08:39:45, 60.5, 94.3, 15, 463.4, 304.1, 41.7, 1.1, 0, 316, 241.4, 39643, 448.2, 8.8, 176.9, 134, 6.6
2, 15/11/2018 08:59:44, 78.6, 104.9, 19.8, 716.1, 365.7, 58.9, 1.4, 0, 319.5, 268.7, 51118.5, 334.2, 8.8, 211.5, 168.6, 11.5
2, 15/11/2018 09:19:44, 69.9, 105.8, 18.1, 1667.7, 368.2, 51.5, 1.3, 0, 367.3, 270.9, 35249.3, 427.6, 8.5, 210.3, 143.4, 12.5
2, 15/11/2018 09:40:44, 58.3, 100.6, 16.5, 421.1, 355.4, 57.8, 1.3, 0, 304.4, 257.6, 44344.1, 357.7, 8.4, 199.9, 160.7, 28.1
2, 15/11/2018 09:59:45, 63, 82.8, 18.4, 444.4, 419.5, 60.8, 1.3, 0, 268, 211.9, 36967.1, 373.1, 8.7, 177.3, 180.6, 11.8
2, 15/11/2018 10:19:45, 59.1, 85.6, 17.4, 889.1, 467.5, 62.2, 1.3, 0, 290.1, 219.1, 26314.1, 379, 8.7, 179.6, 171.4, 12.8
2, 15/11/2018 10:39:45, 64.3, 87.8, 17.4, 694.9, 487.6, 60.2, 1.2, 0, 273.2, 224.8, 27126.3, 346.1, 9.6, 196.3, 168.9, 10.3
2, 15/11/2018 11:50:40, 59.5, 90.1, 13.1, 116.1, 348.5, 76.9, 1.1, 0, 299.1, 230.6, 15375.2, 506.1, 7.8, 234, 172.9, 8.6
2, 15/11/2018 11:59:39, 52.4, 79.9, 12.7, 93.8, 408.1, 88.3, 1.1, 0, 267.5, 204.4, 24976.8, 80.9, 9.6, 286.3, 210.5, 7.9
2, 15/11/2018 12:19:39, 52, 77.3, 13.7, 84.2, 472.4, 100.5, 1.1, 0, 292.7, 197.9, 20182.7, 61, 10.3, 309.4, 216.5, 5.2
2, 15/11/2018 12:39:39, 55, 56.7, 16, 94.5, 551.5, 119.7, 1.3, 0, 184.6, 145.1, 16872.6, 83.8, 8.4, 245.5, 245.5, 4.9
2, 15/11/2018 12:59:39, 48, 64.4, 12.8, 162.3, 440.1, 83.1, 1, 0, 222.7, 164.8, 14639.1, 144.8, 4.8, 131.4, 237.4, 4.2
2, 15/11/2018 13:19:39, 46.4, 44.9, 12.8, 64.8, 357.3, 81.6, 1, 0, 169.3, 114.9, 13694.8, 171.2, 2.7, 67.6, 258.8, 4.5
2, 15/11/2018 13:39:39, 44.4, 44.1, 12, 42, 342.5, 78.8, 1, 0, 156.2, 113, 13821.2, 41.8, 2.1, 49.8, 249.9, 4.1
2, 15/11/2018 13:59:39, 44.7, 42.4, 12.1, 45.2, 340.9, 79.8, 1, 0, 138.7, 108.4, 13932.9, 80.8, 2.2, 49.1, 246.3, 4.8
2, 15/11/2018 14:19:39, 47.2, 41.6, 12.7, 48.4, 335.2, 78.8, 1, 0, 161.4, 106.5, 14134.3, 195.1, 2.2, 48.3, 248.8, 4.8
2, 15/11/2018 14:39:39, 45.2, 44.1, 11.9, 38.4, 329.7, 75.9, 1, 0, 145.5, 112.9, 14047.2, 50, 2.1, 49, 246.3, 4.5
2, 15/11/2018 14:59:39, 60.3, 77.1, 14.5, 2951.2, 312.9, 66.8, 1.1, 0.3, 300, 197.3, 17341.1, 166.8, 7.8, 176.4, 204.8, 5.6
2, 15/11/2018 15:19:38, 52.3, 76.1, 12.8, 2690.4, 304.2, 71.6, 1, 0, 304.9, 194.9, 15790.2, 167.1, 6.3, 147.9, 200.7, 4.3
2, 15/11/2018 15:39:38, 52.4, 65, 13, 2244.7, 330.7, 73.4, 1, 0, 294.4, 166.4, 15490.7, 136, 4.9, 96.8, 205.1, 6
2, 15/11/2018 15:59:39, 50.5, 56.5, 12.6, 1976.5, 322.3, 76.1, 1, 0, 174, 144.5, 16932.5, 143.1, 5.1, 104.5, 203.1, 5.8
2, 15/11/2018 16:19:39, 55.9, 49.9, 14.1, 2201.5, 399.8, 89.4, 1.1, 0, 151.7, 127.8, 15855.5, 99.1, 5.1, 107, 202.1, 6.1
2, 15/11/2018 16:39:38, 51.9, 46, 13.2, 2028.6, 386.8, 87.8, 1, 0, 210.2, 117.8, 15489.8, 60, 5, 95.9, 176.2, 4.9
2, 15/11/2018 16:59:38, 41.7, 48.8, 11.8, 1690.5, 383.6, 85.2, 0.9, 0, 261, 125, 15572.2, 87.2, 3.9, 76.3, 190.7, 5.8
2, 15/11/2018 17:19:38, 37, 47.9, 10.6, 1273, 363, 83, 0.8, 0, 187.2, 122.6, 15505.5, 200.6, 3.4, 67.8, 168.5, 4.9
2, 15/11/2018 17:39:38, 35.4, 48.2, 10.4, 490.5, 614.1, 77.9, 0.8, 0, 245.7, 123.4, 29198.9, 283.6, 4.2, 79.5, 157.4, 5.2
2, 15/11/2018 17:59:38, 24, 89.1, 6.9, 758, 290.5, 45.8, 0.6, 0, 343.8, 228.1, 32405.2, 113.1, 5, 104.6, 98.1, 3.9
2, 15/11/2018 18:19:38, 40.3, 43.3, 12, 1010.3, 686.5, 154.4, 1, 0, 155.1, 111, 15756.1, 244.9, 4.2, 96.4, 182.3, 6.3
2, 15/11/2018 18:39:38, 27.8, 31.7, 8.3, 1259.3, 369.8, 79.5, 0.7, 0, 187.9, 81.2, 19857, 119.9, 4.3, 73.9, 120.4, 4.3
2, 15/11/2018 18:59:38, 29.1, 29.1, 8.1, 2389.8, 283.8, 65.3, 0.7, 0, 98.3, 74.5, 18618.9, 158.4, 4.6, 76.5, 109.3, 5.1
2, 15/11/2018 19:20:38, 28.2, 26.6, 8.5, 2583.6, 338, 72.4, 0.7, 0, 94.6, 68.1, 15757.9, 157.3, 3.2, 65.5, 100.8, 3.9
2, 15/11/2018 19:40:38, 26.9, 30.3, 7.9, 2521.3, 309.4, 64.5, 0.6, 0, 153.8, 77.7, 11570.2, 170.6, 4.1, 73.5, 83.3, 3.2
2, 15/11/2018 19:59:38, 31.1, 51.5, 8.9, 2590.4, 283.5, 61, 0.7, 0, 211, 131.8, 16132.5, 170.1, 7.5, 141.2, 85.6, 6.6
2, 15/11/2018 20:19:38, 38.7, 58.9, 11.1, 2825.3, 309.8, 62.5, 0.8, 0, 252.5, 150.8, 32943, 260.6, 8.5, 171.5, 96.3, 8.2
2, 15/11/2018 20:39:37, 32.8, 38.8, 8.8, 2971.6, 321.4, 58.4, 0.7, 0, 172.7, 99.4, 31787, 74.1, 6.6, 128.4, 59.1, 7.8
2, 15/11/2018 20:59:37, 21.1, 26.8, 5.9, 3329.8, 244.6, 48.8, 0.5, 0, 138, 68.5, 14278.9, 28, 4.9, 81.1, 57.2, 6.9
2, 15/11/2018 21:19:38, 20.3, 21.2, 5.9, 2976, 220.1, 48.6, 0.5, 0, 73.8, 54.4, 11531.4, 345.5, 5.3, 101, 42.5, 5.4
