INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 131003, 25/01/2019 00:00:17, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0
1, 131004, 25/01/2019 00:20:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0
1, 131005, 25/01/2019 00:40:24, ADW_UNLOAD_GROUP, 0, 0.1, 0.7, 0.1, 0, 0, 0, 0, 190, 2, 0, 0, 0
1, 131006, 25/01/2019 01:00:20, ADW_UNLOAD_GROUP, 5.4, 20.1, 1357.1, 8.3, 1, 0, 10, 128, 1119, 2232, 6.4, 3065.6, 4025.4
1, 131007, 25/01/2019 01:20:33, ADW_UNLOAD_GROUP, 3.2, 11.9, 986.3, 1.9, 0, 0, 15, 106, 818, 1174, 6.8, 1574, 3009.3
1, 131008, 25/01/2019 01:40:28, ADW_UNLOAD_GROUP, 2.7, 5.7, 1285.6, 1.8, 0, 0, 11, 98, 560, 1107, 1.2, 361.1, 2147.2
1, 131009, 25/01/2019 02:00:03, ADW_UNLOAD_GROUP, 0.7, 3.6, 339.2, 2.2, 0, 0, 3, 16, 163, 164, 0.7, 58, 1776.4
1, 131010, 25/01/2019 02:20:02, ADW_UNLOAD_GROUP, 10.7, 16.4, 3749.4, 3.5, 0, 0, 28, 280, 1003, 9941, 2.2, 3233, 3218.1
1, 131011, 25/01/2019 02:40:07, ADW_UNLOAD_GROUP, 32.6, 45.3, 18055.6, 10.2, 0, 0, 26, 292, 1021, 63080, 2.5, 4288.4, 2591.4
1, 131012, 25/01/2019 03:00:15, ADW_UNLOAD_GROUP, 30.7, 47, 11316.2, 12.2, 4, 0, 36, 428, 1168, 53134, 4.1, 4146.5, 3578.1
1, 131013, 25/01/2019 03:20:31, ADW_UNLOAD_GROUP, 11.3, 14.7, 12390.9, 1.9, 0, 0, 26, 377, 880, 6085, 1.5, 1668.8, 3570
1, 131014, 25/01/2019 03:40:02, ADW_UNLOAD_GROUP, 2.8, 6, 7441.6, 2.4, 0, 0, 16, 108, 371, 750, 0.8, 464.7, 1661.5
1, 131015, 25/01/2019 04:00:16, ADW_UNLOAD_GROUP, 0.7, 3.6, 1605.6, 1.7, 0, 0, 2, 24, 105, 205, 1.2, 96.3, 583
1, 131016, 25/01/2019 04:20:14, ADW_UNLOAD_GROUP, 1, 1, 3177.3, 0, 0, 0, 3, 32, 64, 250, 0, 27.5, 3
1, 131017, 25/01/2019 04:40:32, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0
