INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 131435, 31/01/2019 00:00:07, ADW_UNLOAD_GROUP, 7.6, 8.7, 4434.1, 0.8, 0, 0, 1, 32, 329, 4317, 0.3, 213.4, 240.5
1, 131436, 31/01/2019 00:20:12, ADW_UNLOAD_GROUP, 2.3, 2.5, 1716.6, 0.1, 0, 0, 1, 32, 400, 868, 0.1, 94.5, 89.2
1, 131437, 31/01/2019 00:40:09, ADW_UNLOAD_GROUP, 0, 0, 1, 0, 0, 0, 0, 0, 454, 2, 0, 0, 0
1, 131438, 31/01/2019 01:00:24, ADW_UNLOAD_GROUP, 2.8, 10, 769.4, 3.6, 0, 0, 9, 72, 765, 1507, 3.6, 752.5, 4736.5
1, 131439, 31/01/2019 01:20:12, ADW_UNLOAD_GROUP, 5.3, 13.7, 1255.5, 1.4, 0, 0, 10, 62, 714, 3064, 7, 1818.1, 7285.2
1, 131440, 31/01/2019 01:40:06, ADW_UNLOAD_GROUP, 4.6, 13.5, 1107.9, 0.9, 0, 0, 16, 134, 828, 2885, 8, 1503.6, 6573.1
1, 131441, 31/01/2019 02:00:02, ADW_UNLOAD_GROUP, 1.3, 7.3, 810.8, 0.5, 0, 0, 2, 48, 357, 516, 5.5, 75.5, 3957.7
1, 131442, 31/01/2019 02:20:12, ADW_UNLOAD_GROUP, 13.6, 17.3, 5897.9, 1.6, 0, 0, 35, 364, 1300, 17375, 2.1, 4698.6, 2506
1, 131443, 31/01/2019 02:40:06, ADW_UNLOAD_GROUP, 30.1, 37.9, 18391.2, 6.9, 1, 0, 34, 368, 1381, 55935, 0.9, 4413.6, 617.5
1, 131444, 31/01/2019 03:00:15, ADW_UNLOAD_GROUP, 27, 33.2, 8858.8, 3.2, 1, 0, 36, 421, 883, 23724, 3, 3583.3, 3050.4
1, 131445, 31/01/2019 03:20:29, ADW_UNLOAD_GROUP, 9.2, 10.2, 12382.4, 0.1, 0, 0, 18, 292, 292, 3132, 0.9, 1376.8, 1603.1
1, 131446, 31/01/2019 03:40:25, ADW_UNLOAD_GROUP, 3.5, 3.6, 7311.7, 0.1, 0, 0, 16, 108, 836, 1164, 0, 545.3, 32.7
1, 131447, 31/01/2019 04:00:01, ADW_UNLOAD_GROUP, 0.7, 0.7, 2479.8, 0, 0, 0, 1, 16, 751, 237, 0, 14.2, 2.6
1, 131448, 31/01/2019 04:20:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 726, 1, 0, 0, 0
1, 131449, 31/01/2019 04:40:04, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 728, 1, 0, 0, 0
