INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 130283, 15/01/2019 00:00:11, ADW_UNLOAD_GROUP, 0, 0.1, 1.4, 0.1, 0, 0, 0, 0, 75, 5, 0, 0.1, 17
1, 130284, 15/01/2019 00:20:09, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0
1, 130285, 15/01/2019 00:40:25, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 497, 2, 0, 0, 0
1, 130286, 15/01/2019 01:00:12, ADW_UNLOAD_GROUP, 5.1, 19.6, 1560, 10.7, 0, 0, 12, 128, 1290, 2277, 3.8, 2180, 4458.2
1, 130287, 15/01/2019 01:20:10, ADW_UNLOAD_GROUP, 4.9, 11.6, 954.1, 4.8, 0, 0, 21, 180, 932, 2816, 1.9, 2293.9, 2956.2
1, 130288, 15/01/2019 01:40:36, ADW_UNLOAD_GROUP, 0.9, 3.7, 346.3, 2.5, 0, 0, 6, 40, 334, 221, 0.3, 135.4, 1012.8
1, 130289, 15/01/2019 02:00:05, ADW_UNLOAD_GROUP, 0.4, 3.1, 315.5, 2.4, 0, 0, 0, 0, 96, 130, 0.3, 35.9, 794.6
1, 130290, 15/01/2019 02:20:03, ADW_UNLOAD_GROUP, 11.3, 16.5, 6625, 3.4, 1, 0, 28, 280, 1034, 12154, 1.8, 3786.5, 2940.2
1, 130291, 15/01/2019 02:40:15, ADW_UNLOAD_GROUP, 32.2, 43.4, 17034.9, 9.9, 0, 0, 39, 436, 1023, 55585, 1.3, 4443.6, 1807.4
1, 130292, 15/01/2019 03:00:21, ADW_UNLOAD_GROUP, 28.2, 47.4, 12395.3, 14.5, 0, 0, 29, 401, 1082, 46863, 4.7, 3602.4, 5423.4
