INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 128235, 14/12/2018 00:00:33, ADW_UNLOAD_GROUP, 3.2, 4.5, 3533.2, 1.1, 0, 0, 1, 32, 166, 770, 0.2, 411.4, 246.9
1, 128236, 14/12/2018 00:20:23, ADW_UNLOAD_GROUP, 3.7, 4.8, 222.7, 0.5, 0, 0, 1, 32, 269, 913, 0.6, 656.6, 660.8
1, 128237, 14/12/2018 00:40:14, ADW_UNLOAD_GROUP, 3.3, 3.8, 641.2, 0, 0, 0, 0, 0, 578, 766, 0.5, 520.6, 522.8
1, 128238, 14/12/2018 01:00:01, ADW_UNLOAD_GROUP, 7.6, 21.3, 2818, 9.5, 0, 0, 6, 80, 1134, 3626, 4.2, 2262.8, 6544.9
1, 128239, 14/12/2018 01:20:15, ADW_UNLOAD_GROUP, 4.7, 9.2, 13905.2, 2.9, 0, 0, 17, 172, 1042, 1780, 1.6, 1562.6, 2907.9
1, 128240, 14/12/2018 01:40:18, ADW_UNLOAD_GROUP, 4.8, 9.9, 4954.2, 4.2, 0, 0, 7, 62, 700, 1679, 0.9, 613.1, 1423
1, 128241, 14/12/2018 02:00:12, ADW_UNLOAD_GROUP, 5.7, 9.2, 9402.9, 2.2, 0, 0, 0, 0, 546, 1959, 1.3, 1464.4, 866.2
1, 128242, 14/12/2018 02:20:01, ADW_UNLOAD_GROUP, 13.3, 21.4, 14560.4, 6.6, 7, 0, 37, 402, 1703, 10906, 1.5, 2848.6, 3531.6
1, 128243, 14/12/2018 02:40:12, ADW_UNLOAD_GROUP, 36.8, 44.8, 22902.5, 5.4, 0, 0, 37, 484, 928, 54269, 2.6, 4759.8, 5476.9
1, 128244, 14/12/2018 03:00:32, ADW_UNLOAD_GROUP, 43.3, 54.2, 14462.9, 6.3, 1, 0, 35, 408, 1365, 65313, 4.6, 4894.4, 7655.9
1, 128245, 14/12/2018 03:20:07, ADW_UNLOAD_GROUP, 12.8, 21.1, 13870.8, 5.1, 0, 0, 24, 373, 406, 7545, 3.2, 852.4, 8534.5
1, 128246, 14/12/2018 03:40:32, ADW_UNLOAD_GROUP, 2.2, 6.1, 4869.5, 2.2, 0, 0, 21, 152, 1081, 375, 1.7, 557.5, 1007.3
1, 128247, 14/12/2018 04:00:02, ADW_UNLOAD_GROUP, 1.2, 4.2, 4071.9, 1.9, 0, 0, 2, 20, 832, 224, 1.1, 111.3, 934.6
1, 128248, 14/12/2018 04:20:14, ADW_UNLOAD_GROUP, 0.4, 3.2, 381.4, 2.3, 0, 0, 0, 0, 779, 95, 0.5, 40.5, 1129.3
1, 128249, 14/12/2018 04:40:08, ADW_UNLOAD_GROUP, 0.1, 0.9, 102.3, 0.7, 0, 0, 4, 40, 876, 27, 0.1, 21.4, 263.6
1, 128250, 14/12/2018 05:00:09, ADW_UNLOAD_GROUP, 0, 0.1, 0.2, 0.1, 0, 0, 0, 0, 820, 0, 0, 0, 0
1, 128251, 14/12/2018 05:20:23, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 716, 0, 0, 0, 0
1, 128252, 14/12/2018 05:40:11, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 803, 0, 0, 0, 0
1, 128253, 14/12/2018 06:00:10, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 817, 1, 0, 0, 0
1, 128254, 14/12/2018 06:20:07, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 812, 0, 0, 0, 0
