HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 126435, 18/11/2018 23:59:17, 15.8, 17.8, 5.9, 211.7, 101.3, 23.5, 0.5, 0, 78.4, 45.5, 23258.6, 217.3, 4.7, 88.3, 129.5, 5.9
1, 126436, 19/11/2018 00:19:16, 15.1, 29.6, 5.7, 147.3, 79.1, 18.5, 0.5, 0, 128, 75.8, 23370, 191.9, 4.1, 72.1, 118.1, 10.7
1, 126437, 19/11/2018 00:39:16, 21, 29.1, 7.3, 389, 140.1, 28.6, 0.7, 0, 146.4, 74.4, 23156.2, 221.9, 4.3, 74.5, 153.3, 6
1, 126438, 19/11/2018 01:00:16, 33.3, 56.3, 10.6, 4620.3, 190.1, 39.7, 0.9, 0, 227.6, 144.2, 23728.3, 813.6, 9.5, 133.5, 129.4, 13.7
1, 126439, 19/11/2018 01:19:16, 21.5, 28.3, 8, 401.8, 152, 29.9, 0.7, 0, 105.4, 72.5, 23695.9, 619.3, 7.2, 99.2, 136.1, 9.4
1, 126440, 19/11/2018 01:39:16, 14.4, 16.6, 5.8, 453.4, 80.1, 18.5, 0.6, 0, 52.4, 42.5, 23777, 696.8, 7.2, 99.2, 90.9, 5.2
1, 126441, 19/11/2018 01:59:16, 14.3, 21, 5.4, 5629.8, 107.1, 25.9, 0.5, 0, 122.8, 53.8, 23715.4, 771.4, 7.4, 102.6, 81.1, 6.1
1, 126442, 19/11/2018 02:20:16, 25.2, 33.5, 6.6, 5530.3, 98.5, 16.3, 0.5, 0, 192.1, 85.9, 33912.7, 447.2, 10.9, 147.9, 73.1, 7.5
1, 126443, 19/11/2018 02:40:16, 56, 61.8, 10.5, 5897, 123.3, 16.6, 0.8, 0.5, 204.3, 158.1, 48359.8, 250.4, 15.6, 261.4, 78.4, 10.4
1, 126444, 19/11/2018 02:59:16, 26.6, 30.5, 5.6, 4175, 121.9, 13.4, 0.5, 0.1, 166.3, 78.2, 41286.1, 219.1, 14.2, 230.6, 68.6, 3.9
1, 126445, 19/11/2018 03:20:16, 10.4, 14.6, 3.5, 248.3, 114.5, 15, 0.3, 0, 99.8, 37.4, 22795.4, 172.4, 6.1, 61.7, 64, 2.6
1, 126446, 19/11/2018 03:39:15, 14.4, 17.1, 4.8, 47.8, 121.2, 23.3, 0.5, 0, 109, 43.9, 20890.7, 202.9, 5.1, 51.1, 94.8, 2
1, 126447, 19/11/2018 04:00:15, 21.1, 28.4, 5.8, 75.2, 360.4, 24.1, 0.5, 0, 149.7, 72.6, 50376.9, 176.9, 5.4, 49.7, 95.7, 2.5
1, 126448, 19/11/2018 04:19:15, 20.3, 16.9, 5.7, 42, 419.4, 22.9, 0.5, 0, 77, 43.4, 50229.8, 183.8, 5.2, 49.5, 103.1, 1.5
1, 126449, 19/11/2018 04:39:15, 15.4, 18.9, 5.2, 41.1, 134.4, 25.3, 0.5, 0, 69.4, 48.3, 50240.7, 190.2, 5, 44.1, 112.4, 1.7
1, 126450, 19/11/2018 05:00:15, 15, 39, 4.9, 39.4, 130.6, 25.9, 0.5, 0, 157.1, 99.8, 19100.4, 173.4, 5.2, 44.4, 112, 19.3
1, 126451, 19/11/2018 05:19:16, 21.2, 24, 6.8, 61, 192.8, 36.2, 0.6, 0, 85.9, 61.4, 19151.9, 196.6, 5.2, 44.1, 109.1, 2.8
1, 126452, 19/11/2018 05:39:15, 17.7, 20.1, 5.8, 50, 153.1, 29.5, 0.6, 0, 78.3, 51.4, 19204.1, 187.7, 5, 44.2, 107.7, 2.4
1, 126453, 19/11/2018 05:59:15, 33.9, 45.2, 9.4, 593.5, 280.4, 45, 0.8, 0, 234.3, 115.7, 19118.3, 184.9, 5.8, 79.8, 101.3, 6
1, 126454, 19/11/2018 06:20:15, 28.7, 33.8, 8.5, 281.6, 272.7, 44.2, 0.7, 0, 201.1, 86.4, 19467.8, 212.3, 7.4, 70.7, 103.6, 4
1, 126455, 19/11/2018 06:39:14, 24, 35.7, 7.4, 169.6, 234.2, 42, 0.6, 0, 221.4, 91.4, 19610.1, 196.9, 7.9, 70.7, 99.4, 3.4
1, 126456, 19/11/2018 07:00:15, 35.8, 58.9, 9.7, 122.5, 302, 64.4, 0.8, 0, 230.9, 150.9, 19456.7, 180.6, 5.7, 58.7, 122.6, 4.9
1, 126457, 19/11/2018 07:19:15, 35.9, 50.1, 9.8, 315.7, 307.3, 65.1, 0.8, 0, 204.6, 128.4, 15400.9, 215.1, 6.2, 57, 125.6, 4
1, 126458, 19/11/2018 07:40:15, 35.1, 60.7, 10.5, 117.5, 318.6, 60.3, 0.9, 0, 257.2, 155.4, 15740.7, 200.5, 6, 60.9, 124.8, 4.2
1, 126459, 19/11/2018 07:59:15, 41.2, 77.1, 11.9, 5427.3, 352.2, 56.6, 0.9, 0.1, 325.4, 197.4, 17841, 191.2, 10.5, 130, 132.4, 5.5
