HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125499, 06/11/2018 00:00:13, 26, 33.1, 6.7, 1592.1, 175.9, 36.9, 0.6, 0.5, 122.5, 84.6, 10796.8, 364.1, 2.8, 35.4, 136.1, 10.2
1, 125500, 06/11/2018 00:19:13, 18.5, 40.1, 5.1, 16864.5, 121, 15.5, 0.4, 2.9, 162.2, 102.6, 12891.8, 244.4, 5.4, 45.1, 52.6, 16.5
1, 125501, 06/11/2018 00:40:13, 36.8, 64.2, 9.7, 3190.4, 156, 17.9, 0.8, 4.9, 214.4, 164.5, 16260.9, 445.9, 15.1, 134.8, 70, 21.7
1, 125502, 06/11/2018 00:59:13, 38.3, 62.8, 9.8, 5176.9, 162.9, 21.8, 0.8, 1.3, 220.1, 160.7, 17276.6, 795.9, 15.5, 139.2, 53, 24
1, 125503, 06/11/2018 01:20:13, 26.9, 57.8, 7.3, 2274, 115.8, 14.3, 0.6, 0.2, 230.7, 147.9, 20108.9, 832.7, 12.7, 131.8, 31.6, 21.4
1, 125504, 06/11/2018 01:39:12, 28.7, 56.7, 8.5, 1348.3, 151.3, 17.3, 0.7, 0, 166.6, 145.2, 15682, 819.4, 10.8, 114.4, 68.9, 28.5
1, 125505, 06/11/2018 01:59:12, 18.2, 48.9, 5.2, 5657.7, 129.8, 23.6, 0.5, 0, 212.2, 125.3, 14972.4, 856.2, 7.9, 76.5, 49.9, 25.8
1, 125506, 06/11/2018 02:20:13, 39.3, 51.5, 8.6, 6256.4, 164.6, 17.7, 0.7, 0.1, 187.6, 131.8, 38832.9, 322.4, 12.5, 173.3, 87.4, 12.6
1, 125507, 06/11/2018 02:39:12, 64.1, 75.5, 10.2, 6186.1, 108.2, 16.2, 1.3, 1.6, 241.6, 193.4, 38938.5, 237.2, 16.3, 254.2, 72.7, 10.6
1, 125508, 06/11/2018 02:59:12, 43.6, 67.3, 8.6, 4827.7, 136.9, 15.3, 0.8, 0.9, 255.8, 172.4, 48132.7, 271.7, 17.2, 314.5, 58.7, 15.2
1, 125509, 06/11/2018 03:20:12, 29.1, 44.6, 7.5, 1990.3, 203.4, 17.9, 0.6, 0, 176.9, 114.1, 15522, 269.3, 8.5, 112.3, 66.1, 12
1, 125510, 06/11/2018 03:40:12, 18.8, 59.7, 5.5, 1221.5, 134, 18.4, 0.5, 0, 263.9, 152.8, 25691.4, 288, 6.2, 97.5, 50.6, 41.3
1, 125511, 06/11/2018 03:59:12, 31, 52.6, 8.2, 887.7, 295.7, 23.8, 0.7, 0, 198.5, 134.8, 39014.5, 223.7, 5.7, 100.4, 97.2, 19.6
1, 125512, 06/11/2018 04:19:12, 20.5, 21.8, 5.1, 505.6, 355.5, 15.7, 0.5, 0, 117.1, 55.8, 35129.5, 261.2, 2.6, 20.5, 56.3, 2.7
1, 125513, 06/11/2018 04:39:12, 16.7, 33.2, 4.7, 1300.7, 156.3, 17.3, 0.4, 0, 237.1, 85, 14847.5, 273.4, 2.4, 34.6, 52.6, 2.7
1, 125514, 06/11/2018 05:00:12, 15, 27.9, 4.7, 253.5, 161.9, 20.9, 0.4, 0, 219.1, 71.4, 10611.8, 198.2, 1.5, 14.6, 63.7, 2.9
1, 125515, 06/11/2018 05:19:11, 22, 31.1, 6.5, 1697.9, 196.1, 29.5, 0.6, 0.3, 164.4, 79.6, 11771.3, 306.3, 3.3, 47.2, 72.4, 3.8
1, 125516, 06/11/2018 05:39:12, 22.3, 25.9, 6.5, 229.8, 227.1, 32.3, 0.6, 0, 115, 66.3, 10742.7, 186.7, 2.4, 21.7, 81.5, 4.3
1, 125517, 06/11/2018 06:00:12, 40.6, 62.6, 10.1, 2639.5, 307.4, 37.5, 0.8, 0.1, 265.9, 160.3, 13223, 322.9, 5.9, 146.8, 85.6, 6.9
1, 125518, 06/11/2018 06:19:12, 20.3, 42.2, 6.5, 95.6, 220.5, 35.8, 0.6, 0, 231.1, 107.9, 10955.4, 251.3, 2.1, 18.8, 87.8, 3.7
1, 125519, 06/11/2018 06:40:11, 18.5, 24.3, 6.2, 103.7, 201.4, 34.4, 0.6, 0, 171.7, 62.1, 9692.2, 200, 1.3, 3.6, 88.9, 3.1
1, 125520, 06/11/2018 07:00:11, 26.6, 35, 8.3, 421.2, 240.2, 45.1, 0.7, 0.1, 157.9, 89.5, 15713.8, 258.3, 2, 21.4, 118.3, 4.7
1, 125521, 06/11/2018 07:20:12, 31.9, 50.1, 9.4, 1154.3, 286.8, 50.3, 0.8, 0, 221.7, 128.3, 9809.4, 266.7, 3.1, 47.6, 108.7, 4.7
1, 125522, 06/11/2018 07:39:11, 25.5, 33, 8.3, 82.2, 255.3, 48.9, 0.8, 0, 150.6, 84.5, 9764.4, 184.4, 1.9, 13.5, 109.6, 4
