HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 19/01/2019 23:59:59, 130643, 49, 55.8, 10.3, 1574.1, 570.1, 25.4, 0.9, 5.7, 210.9, 142.7, 49341.2, 139.9, 6.6, 167.7, 85.2, 8.8
1, 20/01/2019 00:19:59, 130644, 54.6, 72.9, 12.3, 5623, 529.7, 44.1, 1.4, 12.3, 318.8, 186.5, 44680.5, 92.6, 11.4, 174.8, 120.2, 14.2
1, 20/01/2019 00:39:59, 130645, 56.2, 79.3, 12.1, 14355.2, 494.8, 42.6, 1.7, 21.3, 291.5, 203.1, 28309.9, 137.1, 17.8, 218.1, 114.1, 5.7
1, 20/01/2019 00:59:59, 130646, 75.5, 104.9, 17.4, 5502.2, 488.2, 43.7, 2.8, 6.8, 348.8, 268.5, 59731.3, 827.4, 25.7, 402.8, 108.5, 12.8
1, 20/01/2019 01:19:59, 130647, 58.8, 77.4, 13.6, 2789.5, 452.8, 19.6, 1.1, 4.5, 291.1, 198.1, 50884.1, 354, 21.3, 309, 83.5, 13.9
1, 20/01/2019 01:39:59, 130648, 49.2, 50.8, 12.4, 1521.9, 438.2, 18.7, 1.1, 0.8, 170.5, 130.1, 26022.4, 536.7, 15, 221.2, 95.8, 10.1
1, 20/01/2019 01:59:59, 130649, 45.9, 41.4, 10.3, 6977.9, 512.7, 32, 0.9, 0.1, 134.3, 106.1, 22839.6, 671.1, 11.1, 130.7, 107.5, 4.1
1, 20/01/2019 02:19:58, 130650, 50.8, 45.7, 10.4, 6936.1, 460.4, 22.1, 0.9, 1.3, 166.9, 117, 47958, 973.4, 12.4, 162.9, 73.1, 3.9
1, 20/01/2019 02:39:58, 130651, 64.4, 57.2, 11.3, 5335.9, 392.2, 9.5, 0.9, 3.8, 177.5, 146.3, 43071.7, 96.1, 17.4, 265.6, 44.4, 3.6
1, 20/01/2019 02:59:58, 130652, 58.9, 74.6, 9.3, 5123, 356.7, 11.6, 2.3, 20.3, 289.5, 191, 59805.1, 47.9, 18.8, 318.5, 22, 8.1
1, 20/01/2019 03:19:58, 130653, 24.6, 52.2, 5.9, 2093.3, 114.1, 7.1, 0.7, 3.3, 260.9, 133.7, 55762.6, 33, 16.2, 244.8, 13.9, 29.4
1, 20/01/2019 03:39:58, 130654, 45.5, 57.9, 10.1, 3054.3, 502.8, 16.6, 0.9, 6.6, 223.8, 148.3, 65595.6, 99, 19.7, 283.9, 39.6, 12.6
1, 20/01/2019 03:59:58, 130655, 37.8, 58.7, 8.1, 974.3, 556.8, 17.2, 0.7, 0, 217.8, 150.3, 65038.3, 91.1, 17.2, 236.5, 42.6, 7.1
1, 20/01/2019 04:19:58, 130656, 39.7, 33.9, 8.5, 1525.3, 729.1, 15.9, 0.8, 0.2, 113.8, 86.8, 47256, 62, 7.9, 86.8, 46.8, 6.4
1, 20/01/2019 04:39:58, 130657, 34.5, 44.5, 7.1, 3634.7, 706.7, 11.5, 0.7, 3.8, 212.7, 113.8, 48056.9, 51.1, 6.8, 80.6, 39.6, 13.3
1, 20/01/2019 04:59:58, 130658, 35.1, 41.3, 8.4, 2988, 542.4, 14, 0.8, 1.5, 151.1, 105.6, 51240.3, 157.9, 5.9, 96.9, 42, 9.7
