HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 05/02/2019 23:59:33, 131867, 44.7, 65.1, 13.8, 2490.5, 173.5, 33.4, 1.1, 0.1, 265.8, 166.5, 33793.7, 247.9, 10.5, 247.8, 61.8, 17.9
1, 06/02/2019 00:19:32, 131868, 55, 76.5, 15.3, 6074, 254, 51.5, 1.9, 12.6, 281.3, 195.9, 36537.7, 214, 14.1, 262.3, 99.9, 19
1, 06/02/2019 00:39:32, 131869, 43.9, 81.6, 11.8, 3397.7, 113.2, 21.6, 1.1, 23.6, 275.6, 209, 32221, 254.6, 22.6, 328.3, 57.2, 9.4
1, 06/02/2019 00:59:32, 131870, 52, 97.1, 14.5, 2267.8, 103.8, 21, 1.4, 22.4, 377.1, 248.6, 35661.3, 821.9, 29.4, 405.8, 70.2, 18.9
1, 06/02/2019 01:19:32, 131871, 54.3, 99.8, 15.2, 3768.2, 118.2, 19.3, 1.2, 10.9, 379, 255.6, 35723.7, 567.6, 25.8, 375.2, 60.9, 24
1, 06/02/2019 01:39:31, 131872, 42.8, 87.6, 11.9, 2908.3, 83.9, 11.4, 1, 11.4, 313.9, 224.2, 35167, 550.4, 27.2, 411.8, 43.3, 17.2
1, 06/02/2019 01:59:32, 131873, 43, 74.1, 10.8, 2841.7, 152.4, 26.4, 0.9, 7.2, 249.9, 189.6, 26518.3, 603.9, 23.5, 348.1, 64.3, 11.6
1, 06/02/2019 02:19:32, 131874, 51.7, 63.1, 12.6, 5794.4, 143.2, 25.7, 1, 0.6, 218.8, 161.6, 43719.3, 726.6, 21.3, 310.7, 78.7, 6.9
1, 06/02/2019 02:39:32, 131875, 66.5, 77.6, 13.4, 6798.1, 107.6, 15.4, 1, 4.6, 224.9, 198.6, 42246.9, 841.7, 21.4, 374.3, 63.5, 9.4
1, 06/02/2019 02:59:32, 131876, 69.8, 97.1, 14.3, 7420.9, 102.6, 16, 4.9, 8.8, 362.1, 248.7, 40339.9, 389.6, 18.6, 333, 59.9, 16.5
1, 06/02/2019 03:19:31, 131877, 48.3, 51.7, 12.1, 2851.4, 221, 26.5, 1, 1.8, 228.5, 132.2, 34928.6, 224.1, 12.6, 162.3, 75.5, 8.1
1, 06/02/2019 03:39:31, 131878, 46.9, 76.5, 11.5, 3714, 170.7, 23, 1, 3.8, 264.4, 195.9, 33166, 309.3, 14.3, 221.1, 59.2, 12.8
1, 06/02/2019 03:59:32, 131879, 31.5, 78.9, 8.5, 1243.9, 83.3, 14.6, 0.8, 1.8, 332.6, 202, 27134.8, 3596.1, 12.5, 192.7, 38.9, 40.6
1, 06/02/2019 04:19:31, 131880, 48.9, 59.4, 12.7, 1589.4, 333.3, 27.2, 1, 2.1, 250.7, 152, 48894.7, 3639, 10.2, 154.5, 74.8, 11.8
1, 06/02/2019 04:39:31, 131881, 32.2, 40.4, 8.2, 554.5, 463.1, 19.1, 0.8, 0, 173.6, 103.5, 45206.1, 4974.2, 6.5, 104, 48.1, 6.8
1, 06/02/2019 04:59:31, 131882, 29.2, 34, 7.7, 528.9, 340.1, 21, 0.8, 0, 134.2, 86.9, 44287.6, 4524.4, 5.9, 85.1, 55.5, 7.3
1, 06/02/2019 05:19:31, 131883, 35.6, 47.6, 9.1, 2460.4, 194.8, 32.6, 0.8, 0.9, 205.4, 121.8, 61895.1, 3563.1, 6.9, 120.4, 62.9, 4
1, 06/02/2019 05:39:31, 131884, 34.4, 35, 9.1, 815.1, 290.5, 34, 0.9, 0, 139, 89.7, 47626.9, 7489.7, 5.6, 90.6, 67.8, 4.2
1, 06/02/2019 05:59:31, 131885, 53.9, 72.3, 14.2, 990, 324.6, 41.6, 1.2, 0, 259.8, 185, 22873.3, 339, 5.9, 136.7, 85.5, 11.2
1, 06/02/2019 06:19:31, 131886, 37.6, 67.5, 10.3, 1825.8, 267.8, 35.9, 0.9, 0, 930, 172.8, 23803.5, 235.2, 7.1, 119.8, 95.5, 10.5
1, 06/02/2019 06:39:31, 131887, 29, 55, 9.2, 359.3, 213.5, 29.2, 0.9, 0, 247.3, 140.8, 21791.7, 209.1, 5.3, 94.7, 70.4, 11.1
1, 06/02/2019 06:59:30, 131888, 49.5, 60.6, 14.6, 6891.2, 328.8, 47.1, 1.2, 0, 228.7, 155.2, 39902.8, 178.9, 5, 99.5, 107.5, 15.4
1, 06/02/2019 07:19:31, 131889, 51.7, 75.1, 14.8, 398.6, 361.9, 51.4, 1.2, 0, 280.5, 192.2, 25390.8, 149, 5.8, 113.3, 102.6, 13.8
1, 06/02/2019 07:39:30, 131890, 49.3, 86.2, 14.3, 1090.1, 324.4, 53.7, 1.2, 0, 307.9, 220.5, 32184.9, 161.2, 6, 122.9, 99.7, 11.5
1, 06/02/2019 07:59:30, 131891, 75.6, 103.6, 18.6, 795.9, 392.3, 65.1, 2.6, 0.2, 355.2, 265.3, 30392, 150.1, 9.2, 154, 120.6, 15
1, 06/02/2019 08:19:30, 131892, 60.2, 74, 16.1, 508.1, 365.7, 61.1, 1.3, 0, 328.5, 189.5, 31404.4, 157.2, 7.7, 127.6, 125.2, 15.3
1, 06/02/2019 08:39:31, 131893, 37.3, 52.8, 10.1, 145.4, 298.9, 60, 0.9, 0, 201, 135.1, 24905.2, 166.5, 4.2, 71.4, 118, 15.8
1, 06/02/2019 09:00:30, 131894, 36.2, 53.7, 10.6, 7539.9, 274.9, 46.1, 1, 0, 199, 137.5, 20276.2, 180, 5.7, 121.4, 111.2, 22
1, 06/02/2019 09:19:30, 131895, 34.4, 52.8, 10.5, 260.5, 258.6, 50.2, 1, 0, 244, 135, 18293.2, 163.4, 3.3, 58, 142.6, 11.5
1, 06/02/2019 09:39:30, 131896, 33.5, 48.9, 9.6, 150.8, 250.9, 52, 0.9, 0, 277.9, 125.3, 9905.6, 175.7, 1.7, 20.5, 145.6, 3.8
1, 06/02/2019 09:59:30, 131897, 39.7, 54.9, 11.8, 706, 278, 58.5, 1.1, 0, 292, 140.6, 33590, 182.3, 1.8, 31.7, 163.1, 5.6
1, 06/02/2019 10:19:30, 131898, 47.7, 63, 12.3, 1956.3, 384.8, 54.1, 1, 0, 277.9, 161.3, 13949, 222.9, 5.2, 96.5, 149.8, 4.6
1, 06/02/2019 10:39:30, 131899, 43.5, 66.9, 11.6, 1127.5, 260.3, 52.9, 1, 0, 288.6, 171.3, 15615.3, 226.7, 5.1, 114.4, 148.5, 4.1
