HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 27/12/2018 23:59:56, 128987, 81.6, 102.8, 20.9, 1127, 213.5, 43.9, 3.4, 2, 336.4, 263.2, 69348.1, 302.8, 10.3, 321.4, 120.4, 21.8
1, 28/12/2018 00:19:56, 128988, 72.2, 122.7, 19.8, 6468.5, 240.2, 42.5, 3, 14.1, 541.7, 314, 42263.4, 186, 17.4, 400.4, 129, 28.3
1, 28/12/2018 00:39:57, 128989, 62.9, 119.5, 17.5, 2856.6, 241.1, 39.8, 3.2, 26.6, 447, 306, 21641.5, 368.8, 23.5, 379.6, 133.6, 17.3
1, 28/12/2018 00:59:57, 128990, 64.7, 106.6, 17.8, 4773.9, 178.2, 35, 2.1, 2.7, 343, 272.9, 38791, 975.3, 22.9, 411.7, 132.3, 15.5
1, 28/12/2018 01:19:57, 128991, 60.1, 121.1, 16, 3824.3, 263.3, 37.2, 2.8, 2, 399.6, 309.9, 61129.3, 675.2, 17.3, 320.1, 107.7, 18.1
1, 28/12/2018 01:39:56, 128992, 60.8, 103.4, 15.3, 1497.5, 260.5, 43.9, 1.5, 1, 323.4, 264.8, 49661.6, 753.9, 18.6, 316.1, 123.2, 19.4
1, 28/12/2018 01:59:56, 128993, 56.9, 86.2, 14, 1113.1, 285.6, 51.2, 1.1, 0.6, 344.1, 220.7, 45524.9, 598.5, 15.1, 223.1, 138.3, 13.8
1, 28/12/2018 02:19:56, 128994, 72.4, 114.3, 16.6, 6513.3, 324.9, 40.9, 3.8, 3.8, 398, 292.6, 64917.9, 829.6, 21, 319.5, 122.3, 10.2
1, 28/12/2018 02:39:56, 128995, 96.1, 122.2, 18.8, 5252.2, 281.8, 40.1, 19.2, 2.1, 362.9, 312.8, 71499.1, 810.2, 24.4, 390.3, 130.8, 8.2
1, 28/12/2018 02:59:56, 128996, 96.3, 113.5, 19.8, 4937.4, 347.4, 38.4, 17.1, 5.4, 323.3, 290.5, 62997.5, 712.5, 19.6, 353.3, 113, 13.5
