INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 128915, 27/12/2018 00:00:08, ADW_UNLOAD_GROUP, 2.7, 3.4, 437.6, 0, 0, 0, 7, 76, 295, 904, 0.7, 134.1, 629.7
1, 128916, 27/12/2018 00:20:05, ADW_UNLOAD_GROUP, 0.9, 1.4, 415.9, 0.3, 0, 0, 285, 2268, 2679, 140, 0.2, 54, 171.1
1, 128917, 27/12/2018 00:40:19, ADW_UNLOAD_GROUP, 0, 0, 0.2, 0, 0, 0, 0, 0, 488, 7, 0, 0, 4.1
1, 128918, 27/12/2018 01:00:46, ADW_UNLOAD_GROUP, 4, 21.1, 1477.9, 14, 0, 0, 5, 34, 943, 1395, 3.1, 1817.9, 4537.3
1, 128919, 27/12/2018 01:20:35, ADW_UNLOAD_GROUP, 5.7, 11.8, 1584.5, 3.2, 0, 0, 11, 170, 1219, 3281, 2.9, 2722.8, 4132.6
1, 128920, 27/12/2018 01:40:28, ADW_UNLOAD_GROUP, 0.9, 6.1, 418.7, 4.6, 0, 0, 10, 60, 872, 321, 0.6, 60.7, 981.9
1, 128921, 27/12/2018 02:00:06, ADW_UNLOAD_GROUP, 2.3, 5.5, 510.5, 2.7, 0, 0, 10, 68, 632, 852, 0.5, 332.5, 830.2
1, 128922, 27/12/2018 02:20:10, ADW_UNLOAD_GROUP, 9.7, 15.7, 3558.3, 4.2, 0, 0, 29, 272, 1170, 10126, 1.8, 2341.6, 2631.1
1, 128923, 27/12/2018 02:40:01, ADW_UNLOAD_GROUP, 34, 39.9, 17381.8, 4.7, 1, 0, 27, 300, 1180, 52484, 1.2, 3767.9, 1810.3
1, 128924, 27/12/2018 03:00:22, ADW_UNLOAD_GROUP, 34.6, 50.8, 12183.8, 12.7, 0, 0, 30, 348, 1376, 56638, 3.5, 4603.9, 4219.9
1, 128925, 27/12/2018 03:20:27, ADW_UNLOAD_GROUP, 20.6, 25.3, 13714.9, 2.1, 0, 0, 33, 473, 1118, 28483, 2.6, 2311.2, 3557.7
1, 128926, 27/12/2018 03:40:06, ADW_UNLOAD_GROUP, 3, 7, 10507, 2.9, 0, 0, 9, 52, 550, 632, 1.1, 470.2, 359.2
1, 128927, 27/12/2018 04:00:15, ADW_UNLOAD_GROUP, 2.2, 5, 5270.8, 2.4, 0, 0, 7, 56, 207, 885, 0.4, 225.8, 608
1, 128928, 27/12/2018 04:20:30, ADW_UNLOAD_GROUP, 0.3, 1.3, 133, 0.9, 0, 0, 5, 56, 127, 124, 0.1, 29.8, 176.5
1, 128929, 27/12/2018 04:40:14, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 195, 0, 0, 0, 0
1, 128930, 27/12/2018 05:00:18, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 536, 1, 0, 0, 0
1, 128931, 27/12/2018 05:20:01, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 552, 1, 0, 0, 0
1, 128932, 27/12/2018 05:40:03, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 0
1, 128933, 27/12/2018 06:00:13, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 503, 1, 0, 0, 0
1, 128934, 27/12/2018 06:20:19, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0
1, 128935, 27/12/2018 06:40:17, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 134, 1, 0, 0, 0
1, 128936, 27/12/2018 07:00:26, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 735, 0, 0, 0, 0
1, 128937, 27/12/2018 07:20:03, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 714, 0, 0, 0, 0
1, 128938, 27/12/2018 07:40:11, ADW_UNLOAD_GROUP, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 675, 7, 0, 0.1, 14.2
1, 128939, 27/12/2018 08:00:19, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 732, 3, 0, 0, 5.9
1, 128940, 27/12/2018 08:20:02, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 765, 0, 0, 0, 0
1, 128941, 27/12/2018 08:40:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 572, 2, 0, 0, 0
1, 128942, 27/12/2018 09:00:05, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 75, 2, 0, 0, 0
1, 128943, 27/12/2018 09:20:08, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1, 0, 0, 0
1, 128944, 27/12/2018 09:40:01, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 412, 3, 0, 0, 0
1, 128945, 27/12/2018 10:00:23, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 349, 0, 0, 0, 0
1, 128946, 27/12/2018 10:20:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 278, 0, 0, 0, 0
1, 128947, 27/12/2018 10:40:05, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 675, 0, 0, 0.1, 0.9
1, 128948, 27/12/2018 11:00:24, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 434, 1, 0, 0.6, 0.6
1, 128949, 27/12/2018 11:20:36, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0
1, 128950, 27/12/2018 11:40:19, ADW_UNLOAD_GROUP, 1.4, 2.3, 0, 0, 0, 0, 0, 0, 155, 352, 0.9, 39.9, 1804.4
1, 128951, 27/12/2018 12:00:04, ADW_UNLOAD_GROUP, 3.6, 6, 0.4, 0, 0, 0, 0, 0, 490, 871, 2.4, 101.6, 4608.2
1, 128952, 27/12/2018 12:20:11, ADW_UNLOAD_GROUP, 3.6, 5.6, 0, 0, 0, 0, 3, 64, 289, 924, 2, 86.1, 3857.2
1, 128953, 27/12/2018 12:40:10, ADW_UNLOAD_GROUP, 0.1, 0.1, 0, 0, 0, 0, 1, 32, 283, 20, 0, 0.5, 7
1, 128954, 27/12/2018 13:00:08, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 281, 1, 0, 0, 0
1, 128955, 27/12/2018 13:20:03, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0
1, 128956, 27/12/2018 13:40:13, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0
1, 128957, 27/12/2018 14:00:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 1, 16, 250, 0, 0, 0, 0
1, 128958, 27/12/2018 14:20:02, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 589, 2, 0, 0, 0.1
1, 128959, 27/12/2018 14:40:11, ADW_UNLOAD_GROUP, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 514, 25, 0, 0.2, 10.5
1, 128960, 27/12/2018 15:00:08, ADW_UNLOAD_GROUP, 4, 6.4, 0, 0, 0, 0, 1, 16, 484, 988, 2.4, 96.7, 4372.7
1, 128961, 27/12/2018 15:20:23, ADW_UNLOAD_GROUP, 3.7, 5.9, 0, 0, 0, 0, 2, 48, 769, 827, 2.2, 113.8, 3842.8
1, 128962, 27/12/2018 15:40:07, ADW_UNLOAD_GROUP, 3.8, 5.9, 0.1, 0, 0, 0, 2, 48, 436, 885, 2.1, 116.1, 4046.3
1, 128963, 27/12/2018 16:00:33, ADW_UNLOAD_GROUP, 2.8, 4.5, 0, 0, 0, 0, 1, 16, 526, 817, 1.7, 81.4, 2561.6
1, 128964, 27/12/2018 16:20:19, ADW_UNLOAD_GROUP, 0.3, 0.3, 0, 0, 0, 0, 0, 0, 607, 32, 0, 28.5, 0
1, 128965, 27/12/2018 16:40:03, ADW_UNLOAD_GROUP, 0.3, 0.3, 0, 0, 0, 0, 0, 0, 505, 65, 0, 24.6, 0
1, 128966, 27/12/2018 17:00:08, ADW_UNLOAD_GROUP, 23.6, 30.7, 14478.1, 5.1, 2, 0, 38, 380, 1624, 28281, 2, 4215.1, 2365
1, 128967, 27/12/2018 17:20:06, ADW_UNLOAD_GROUP, 35.4, 39.5, 21368, 3.3, 3, 0, 33, 388, 1253, 54121, 0.8, 3501.6, 1090.6
1, 128968, 27/12/2018 17:40:16, ADW_UNLOAD_GROUP, 32.6, 44.6, 16557.7, 9.1, 7, 0, 18, 205, 1454, 54933, 2.9, 4062.9, 3364.8
1, 128969, 27/12/2018 18:00:29, ADW_UNLOAD_GROUP, 33.1, 67.6, 14094.3, 3.3, 1, 0, 22, 356, 765, 34918, 31.2, 2167.4, 10301.9
1, 128970, 27/12/2018 18:20:10, ADW_UNLOAD_GROUP, 14.6, 28.3, 16045.5, 0.6, 0, 0, 8, 76, 714, 8604, 13.1, 1138.6, 4538.5
1, 128971, 27/12/2018 18:40:15, ADW_UNLOAD_GROUP, 4.1, 8.1, 5426, 0.3, 0, 0, 23, 240, 1077, 1488, 3.7, 1062, 1273.8
1, 128972, 27/12/2018 19:00:29, ADW_UNLOAD_GROUP, 2, 9.6, 1814.6, 3.4, 0, 0, 0, 0, 710, 533, 4.2, 473.9, 1226.4
1, 128973, 27/12/2018 19:20:41, ADW_UNLOAD_GROUP, 1.9, 6, 1595.1, 0, 0, 0, 0, 0, 708, 499, 4.1, 606.1, 1119.7
1, 128974, 27/12/2018 19:40:25, ADW_UNLOAD_GROUP, 1.7, 6, 1167, 0, 0, 0, 0, 0, 706, 337, 4.3, 280.1, 1188.4
1, 128975, 27/12/2018 20:00:06, ADW_UNLOAD_GROUP, 14.4, 19, 2293.9, 1.6, 2, 0, 9, 99, 2124, 10247, 3, 954.4, 1976
1, 128976, 27/12/2018 20:20:06, ADW_UNLOAD_GROUP, 11.3, 17.6, 8877.3, 4.7, 0, 0, 16, 256, 1208, 6884, 1.6, 1421.4, 4322.7
1, 128977, 27/12/2018 20:40:17, ADW_UNLOAD_GROUP, 23.2, 36.3, 8445.9, 8, 0, 0, 13, 288, 1221, 28218, 5.1, 1926.5, 8837.9
1, 128978, 27/12/2018 21:00:05, ADW_UNLOAD_GROUP, 32.1, 62.4, 13635.6, 9, 0, 0, 26, 416, 1372, 32339, 21.3, 1458.5, 8653
1, 128979, 27/12/2018 21:20:17, ADW_UNLOAD_GROUP, 36.2, 53.3, 16201.9, 11.4, 1, 0, 78, 1312, 2817, 103102, 5.7, 1825.1, 5548.9
1, 128980, 27/12/2018 21:40:30, ADW_UNLOAD_GROUP, 34.9, 40.7, 8899.2, 3.2, 0, 0, 23, 400, 1324, 37251, 2.6, 1029.3, 4346.6
1, 128981, 27/12/2018 22:00:04, ADW_UNLOAD_GROUP, 23.4, 25.7, 7808.5, 0.4, 0, 0, 19, 400, 1013, 15110, 1.9, 652.1, 3409.2
1, 128982, 27/12/2018 22:20:08, ADW_UNLOAD_GROUP, 20.6, 22, 6800.4, 0.8, 0, 0, 2, 64, 804, 11300, 0.6, 630.4, 1525.6
1, 128983, 27/12/2018 22:40:13, ADW_UNLOAD_GROUP, 15.5, 19.3, 9450.5, 2.5, 0, 0, 2, 64, 696, 7966, 1.3, 261, 3728.6
1, 128984, 27/12/2018 23:00:33, ADW_UNLOAD_GROUP, 16.4, 18.4, 11377.9, 1.8, 0, 0, 25, 172, 899, 9161, 0.2, 222.2, 116.8
1, 128985, 27/12/2018 23:20:12, ADW_UNLOAD_GROUP, 10.6, 11.3, 14204, 0.6, 0, 0, 1, 8, 134, 5517, 0.1, 156.6, 121.6
1, 128986, 27/12/2018 23:40:01, ADW_UNLOAD_GROUP, 11.5, 11.8, 6437.3, 0.2, 0, 0, 2, 64, 380, 7995, 0.1, 342.7, 39.9
1, 128915, 27/12/2018 00:00:08, FP_DM_PRIOR, 12.6, 17.1, 7071, 0.4, 0, 0, 4, 80, 228, 8809, 4.1, 374.7, 9033.3
1, 128916, 27/12/2018 00:20:05, FP_DM_PRIOR, 6.5, 12.1, 2145.2, 3.5, 0, 0, 105, 2732, 2961, 2756, 2.1, 1662.9, 6096.4
1, 128917, 27/12/2018 00:40:19, FP_DM_PRIOR, 5.5, 14.6, 2972.2, 7, 0, 0, 22, 392, 494, 1936, 2.1, 729.5, 6161.9
1, 128918, 27/12/2018 01:00:46, FP_DM_PRIOR, 6.3, 14.1, 4393.4, 4.9, 0, 0, 1, 16, 73, 2204, 2.9, 270.3, 8883.9
1, 128919, 27/12/2018 01:20:35, FP_DM_PRIOR, 3.6, 9.4, 1569.7, 4.4, 0, 0, 64, 1453, 1589, 1352, 1.4, 859.7, 2757.4
1, 128920, 27/12/2018 01:40:28, FP_DM_PRIOR, 6.4, 22.8, 2465.4, 14.9, 1, 0, 46, 1112, 1205, 3946, 1.5, 904.7, 3141.1
1, 128921, 27/12/2018 02:00:06, FP_DM_PRIOR, 4.3, 15.8, 2408.3, 9.6, 0, 0, 1, 32, 7, 1780, 1.9, 224.4, 4238.8
1, 128922, 27/12/2018 02:20:10, FP_DM_PRIOR, 6, 11.1, 3085.3, 2, 0, 0, 1, 16, 41, 3127, 3.1, 242.3, 7953.2
1, 128923, 27/12/2018 02:40:01, FP_DM_PRIOR, 11.4, 16.6, 3728.7, 0.4, 1, 0, 55, 1320, 1538, 9381, 4.8, 1426.3, 7452.9
1, 128924, 27/12/2018 03:00:22, FP_DM_PRIOR, 4.3, 8.4, 1332.3, 0.3, 1, 0, 18, 312, 319, 1950, 3.8, 208.9, 7004.7
1, 128925, 27/12/2018 03:20:27, FP_DM_PRIOR, 1, 1.2, 906.4, 0, 0, 0, 2, 35, 20, 70, 0.2, 6.2, 375.4
