HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 28/12/2018 23:59:51, 129059, 80.6, 80.6, 21.6, 856.5, 350.4, 58, 2, 0.1, 230, 206.2, 58741.6, 186.4, 7.9, 235.1, 190.7, 13.3
1, 29/12/2018 00:19:51, 129060, 53.2, 91.3, 13.7, 11167.8, 525.8, 48.7, 2.4, 17.7, 403.3, 233.8, 75044.5, 275.4, 14.6, 273.5, 167, 16.4
1, 29/12/2018 00:39:52, 129061, 60.8, 128.3, 14, 9564.3, 384.9, 44, 3.5, 30.3, 408, 328.3, 71499.5, 257.1, 25.5, 385.4, 134.2, 8.5
1, 29/12/2018 00:59:51, 129062, 78.1, 135.1, 18.7, 5184.5, 400, 42.8, 6.7, 17.2, 467.6, 345.9, 81515.3, 800.9, 29.9, 486.4, 136.1, 14.3
1, 29/12/2018 01:19:51, 129063, 70.1, 110.3, 17.2, 3035.5, 474.8, 38.8, 2.2, 10, 367.7, 282.4, 73970.5, 504.8, 25, 411, 136.4, 20.4
1, 29/12/2018 01:39:51, 129064, 70.9, 109, 17.5, 991.6, 375, 47.7, 1.8, 3.6, 389.5, 279, 72474.3, 473, 21.2, 317.3, 150.6, 20.1
1, 29/12/2018 01:59:51, 129065, 74.3, 97.6, 18.9, 1231.7, 404.8, 59.1, 1.7, 0.4, 270.9, 249.8, 56835.4, 638.5, 18, 247.2, 146.1, 25.5
1, 29/12/2018 02:19:51, 129066, 79.9, 93.1, 18.2, 4880.3, 300.6, 50.2, 2.1, 0.5, 273.6, 238.4, 72095.2, 719.6, 18, 271.1, 109.4, 17.5
1, 29/12/2018 02:39:50, 129067, 86.7, 100.4, 16.2, 5016.9, 175.3, 29.8, 3.2, 6.4, 319.9, 257, 61722, 902.6, 23.5, 423.5, 78, 11.8
1, 29/12/2018 02:59:51, 129068, 83, 100.3, 15.4, 5319, 179.4, 33.5, 9.7, 15.9, 288.6, 256.7, 54054.6, 213.2, 21.7, 406.8, 78.2, 8.1
1, 29/12/2018 03:19:51, 129069, 60.4, 71.5, 13.4, 2474.3, 234.5, 36.9, 1.9, 3.7, 286, 183, 44756.6, 168.2, 16.3, 272.1, 87.2, 4.9
1, 29/12/2018 03:39:50, 129070, 60.6, 77.4, 14.6, 3508.5, 321.3, 37.3, 1.6, 3.2, 299.5, 198.1, 69092.2, 329.7, 14.9, 252.9, 93.4, 5.6
1, 29/12/2018 03:59:51, 129071, 38.8, 62.5, 10.3, 925.5, 366.1, 36, 0.8, 0, 242.2, 159.9, 53250, 161, 8.7, 152.6, 94.7, 11.5
1, 29/12/2018 04:19:51, 129072, 37.1, 63.1, 8.7, 544.7, 458.2, 32.8, 0.7, 0.1, 219.9, 161.4, 73844.4, 181.1, 6.3, 103.9, 79.5, 20.4
1, 29/12/2018 04:39:51, 129073, 43.2, 65.6, 8.8, 1429.2, 521.4, 36.8, 0.7, 1, 229.4, 167.9, 68097.2, 261.7, 5.8, 101.9, 67.3, 5.1
1, 29/12/2018 04:59:50, 129074, 54.6, 72.9, 12, 3032.6, 532.7, 35.9, 0.9, 2.8, 273.1, 186.6, 63199.4, 159.7, 8.4, 145.3, 97.6, 9.1
1, 29/12/2018 05:19:50, 129075, 51, 62.7, 12.8, 1737.9, 430.4, 39.9, 1, 6.2, 225.4, 160.6, 31894.1, 155.2, 7.4, 120.3, 108.6, 9.8
1, 29/12/2018 05:39:50, 129076, 45.7, 56.5, 13.4, 2680.4, 317.2, 44.4, 1, 3, 234.5, 144.7, 33845.5, 272.3, 6, 79.4, 112.9, 8.5
1, 29/12/2018 05:59:50, 129077, 65.7, 83.7, 18.4, 1627.3, 360.4, 48.5, 1.7, 0.7, 260.5, 214.2, 39808.4, 156.4, 5.8, 129, 122.2, 17.2
1, 29/12/2018 06:19:50, 129078, 39.8, 63.8, 12.7, 201.7, 325.4, 44.5, 1, 0, 251, 163.3, 30324.8, 138.7, 1.9, 19.8, 125.3, 14.6
1, 29/12/2018 06:39:50, 129079, 50.1, 67.3, 14.9, 2156.2, 331.8, 49.2, 1.1, 0.4, 247.8, 172.2, 31567.4, 324.4, 4.3, 77.5, 125.4, 15.3
1, 29/12/2018 06:59:50, 129080, 36.3, 73.2, 11.1, 189.6, 328.9, 52.9, 0.9, 0, 294.9, 187.3, 31456.3, 144.6, 2, 20.7, 110.8, 12.6
1, 29/12/2018 07:19:50, 129081, 43.7, 73.1, 12.4, 169.2, 351.8, 64.8, 1, 0, 336.6, 187.2, 31065.2, 193.3, 2.3, 23.9, 113.1, 12.7
1, 29/12/2018 07:39:50, 129082, 64, 88.3, 17.6, 1646.9, 411, 68.6, 1.3, 0, 355.2, 226.1, 15350.8, 244.5, 4.1, 85.1, 130.7, 15.7
1, 29/12/2018 07:59:50, 129083, 62.8, 77.8, 18.5, 6454.9, 408.3, 71.8, 1.4, 0, 263.4, 199.2, 11176.2, 129.9, 3, 60.3, 139.4, 19.2
1, 29/12/2018 08:19:49, 129084, 47.5, 60.6, 15.4, 6240.5, 356.1, 59, 1.2, 0.2, 233.3, 155.2, 14734.4, 205.2, 2.5, 29.8, 145.7, 16
1, 29/12/2018 08:39:50, 129085, 54.2, 73.4, 16.6, 1688.1, 776.2, 62.9, 1.3, 0, 264.8, 187.9, 11352.3, 284.8, 3.5, 63.6, 139.1, 18.2
1, 29/12/2018 08:59:49, 129086, 41.7, 59.9, 12.7, 282, 1532.9, 64.5, 1, 0, 209.3, 153.4, 11992.1, 151.7, 2.4, 27.3, 142, 22.4
1, 29/12/2018 09:19:50, 129087, 49.8, 64.1, 14.9, 1501.4, 777.1, 65.9, 1.1, 0.5, 256.9, 164.2, 11290.6, 251.5, 3.9, 68, 163.8, 18.1
1, 29/12/2018 09:39:49, 129088, 39.7, 41, 12.5, 637.5, 835, 66.2, 1, 0, 175.1, 104.9, 10188.5, 218.9, 3.5, 37.9, 198.2, 6.4
1, 29/12/2018 09:59:49, 129089, 34.4, 41.1, 10.7, 89.5, 1301.8, 63.8, 0.9, 0, 156.7, 105.3, 10321.7, 142.6, 2.4, 25, 183.5, 5.8
