INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 130643, 20/01/2019 00:00:07, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 0, 0
1, 130644, 20/01/2019 00:20:26, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 639, 0, 0, 0, 0
1, 130645, 20/01/2019 00:40:44, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 534, 1, 0, 0, 0
1, 130646, 20/01/2019 01:00:02, ADW_UNLOAD_GROUP, 6.8, 23.7, 1880.3, 11.3, 0, 0, 9, 120, 1273, 2495, 5.6, 2763.1, 3557.2
1, 130647, 20/01/2019 01:20:14, ADW_UNLOAD_GROUP, 4.3, 15.3, 1266.6, 4.5, 0, 0, 9, 72, 565, 1612, 6.5, 1567.4, 4703.9
1, 130648, 20/01/2019 01:40:05, ADW_UNLOAD_GROUP, 1.3, 8.6, 1263.7, 2.7, 0, 0, 11, 90, 641, 373, 4.6, 148.7, 2878.8
1, 130649, 20/01/2019 02:00:14, ADW_UNLOAD_GROUP, 1.4, 4.2, 504.3, 2.3, 0, 0, 4, 26, 716, 391, 0.5, 194.5, 990.5
1, 130650, 20/01/2019 02:20:21, ADW_UNLOAD_GROUP, 11, 17.5, 5411.3, 4.6, 0, 0, 34, 320, 1708, 8052, 1.9, 3195.4, 3417.4
1, 130651, 20/01/2019 02:40:08, ADW_UNLOAD_GROUP, 31.8, 41, 33607.1, 7.6, 0, 0, 38, 400, 1507, 49574, 1.6, 4489.8, 2465.7
1, 130652, 20/01/2019 03:00:16, ADW_UNLOAD_GROUP, 31, 50.3, 16864.5, 15.3, 0, 0, 12, 160, 451, 35960, 4, 3649.7, 3195
1, 130653, 20/01/2019 03:20:29, ADW_UNLOAD_GROUP, 6.4, 16, 16831.1, 4.8, 0, 0, 10, 217, 234, 3911, 4.8, 1103, 3410.2
