HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 09/01/2019 23:59:50, 129923, 56.6, 78.3, 13.7, 2669.5, 457.6, 45.9, 1.2, 16.4, 281.4, 200.4, 75411.6, 301.3, 12.3, 336.3, 125.7, 8.8
1, 10/01/2019 00:19:50, 129924, 53.2, 72.1, 12.3, 2163.5, 444.9, 42.1, 0.9, 6.9, 295.9, 184.6, 65281.1, 249.1, 12.2, 265.5, 99.5, 13.4
1, 10/01/2019 00:39:50, 129925, 55.5, 77.6, 12, 3299.8, 430.2, 24.1, 0.9, 15.5, 296.9, 198.8, 63777.8, 271.5, 20.6, 279.5, 82.8, 9.2
1, 10/01/2019 00:59:50, 129926, 53.3, 76.4, 12.1, 4800.8, 392.5, 19.4, 0.9, 4.7, 249.9, 195.6, 51713.1, 880.9, 24, 363.4, 67.2, 18.5
1, 10/01/2019 01:19:50, 129927, 57.5, 77.8, 13.1, 4344.5, 328.9, 19.2, 0.9, 3, 246.5, 199.1, 55640.1, 618.3, 22.1, 392.8, 59, 19.6
1, 10/01/2019 01:39:50, 129928, 46.8, 67.9, 9.2, 2704.5, 368.8, 14.8, 0.7, 3.1, 242.4, 173.8, 68377.3, 683.5, 19, 314.5, 54.3, 14.8
1, 10/01/2019 01:59:50, 129929, 52.2, 80.7, 11.1, 3118.9, 279.1, 30.4, 0.8, 11.1, 291.4, 206.6, 46078.8, 775.3, 20.8, 343.4, 69.6, 14.9
1, 10/01/2019 02:19:50, 129930, 58.8, 81.7, 11.6, 6824.3, 154.7, 26, 0.8, 13.8, 239.5, 209.2, 61458.3, 859.8, 23, 311.7, 69.2, 11.9
1, 10/01/2019 02:39:50, 129931, 76.4, 109.5, 13.7, 4931.7, 161.7, 26.3, 5.3, 20.9, 321.2, 280.2, 35560.7, 445.7, 27.1, 416.8, 56.1, 16.2
1, 10/01/2019 02:59:50, 129932, 72.8, 113.1, 14.5, 4439.9, 157.2, 28, 12.9, 28.2, 373.4, 289.5, 44706.5, 189, 27.4, 457.1, 74.4, 13.3
1, 10/01/2019 03:19:49, 129933, 38.6, 107.9, 9.4, 2674.5, 125.4, 26.3, 0.8, 3.4, 451, 276.3, 50747.1, 328.9, 26.8, 488, 83.4, 54.7
1, 10/01/2019 03:39:50, 129934, 55.4, 89, 13.1, 3441, 278.2, 33.7, 1.3, 0.5, 367.5, 227.9, 34040.1, 292.5, 19.4, 283.4, 93.9, 17.3
1, 10/01/2019 03:59:49, 129935, 38.8, 57, 10.6, 906.7, 275.5, 39.1, 0.9, 0, 208, 145.9, 41088.9, 202.1, 9.8, 122.6, 112.2, 12.3
1, 10/01/2019 04:19:50, 129936, 46.7, 56.1, 10.9, 2011.4, 544.5, 38.1, 0.8, 2.5, 184.4, 143.5, 51684.2, 229.6, 7.3, 95.9, 102.5, 11.3
1, 10/01/2019 04:39:49, 129937, 41.2, 76.2, 9.6, 3571.4, 530.5, 33.3, 0.7, 1.2, 295.2, 195.1, 51937.3, 283.3, 6.7, 135.8, 74.5, 7.2
1, 10/01/2019 04:59:49, 129938, 41.7, 62.9, 10.4, 1319.3, 527.8, 38.3, 0.8, 0.4, 262, 160.9, 49570.7, 156.7, 5.8, 102.6, 88.1, 10.6
1, 10/01/2019 05:19:49, 129939, 40.4, 58, 11.2, 482, 378.3, 43, 0.9, 0, 208.8, 148.5, 46000.7, 183.4, 4.5, 75.2, 98.4, 8.6
1, 10/01/2019 05:39:49, 129940, 36.6, 65.1, 10.5, 255.3, 265, 46.5, 0.8, 0, 221.9, 166.8, 60472.2, 151.7, 3.9, 60.8, 104.8, 15.9
1, 10/01/2019 05:59:49, 129941, 56.1, 105.3, 13.4, 3623.5, 337.3, 40.6, 1.3, 0.3, 364.5, 269.6, 74444.6, 209.3, 8.6, 216.1, 98.4, 28.1
1, 10/01/2019 06:19:49, 129942, 69.4, 96.3, 15.9, 1098.8, 411.1, 45, 1.3, 0.1, 316.6, 246.5, 27546.7, 206.2, 8.1, 169.9, 97.4, 17.1
1, 10/01/2019 06:39:49, 129943, 52.6, 72.7, 14.4, 495.6, 374.6, 50, 1.1, 0, 224.4, 186, 40120.8, 133.8, 4.7, 86.6, 128.6, 19.9
1, 10/01/2019 06:59:49, 129944, 51.5, 96, 13.3, 1724.4, 293.3, 46.3, 1, 0.3, 345.6, 245.7, 16200.6, 150.6, 6.9, 152.8, 113.9, 19.2
1, 10/01/2019 07:19:49, 129945, 60.8, 81.4, 17, 859.4, 401.7, 56.2, 1.2, 0, 235.6, 208.4, 43848, 182.3, 5, 110, 143.1, 23.2
