HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 11/02/2019 23:59:58, 132122, 21.7, 31.6, 6.3, 1328, 157.7, 29.7, 0.6, 0, 146.2, 80.9, 27392.2, 192.6, 10.9, 189.2, 77.3, 12.2
1, 12/02/2019 00:19:57, 132123, 24.3, 49.2, 6.8, 1790.1, 119.8, 27.9, 0.6, 4, 267.8, 125.8, 29715.2, 265.1, 14.4, 228.7, 97.7, 21.8
1, 12/02/2019 00:39:58, 132124, 38.1, 84.5, 9.5, 3976, 112.7, 18.3, 0.8, 28.8, 321.4, 216.4, 22604.2, 313.4, 29.7, 399.7, 82.3, 8
1, 12/02/2019 00:59:57, 132125, 43.4, 87.7, 10.8, 2240.4, 200.3, 28.2, 1, 27.5, 301.2, 224.5, 24867.8, 810.7, 30.9, 426.4, 106.2, 13.4
1, 12/02/2019 01:19:57, 132126, 56.3, 100.5, 13.7, 5510.7, 189.2, 26.2, 2, 8.6, 364.3, 257.3, 30852.9, 1090.3, 29.4, 428.8, 84.1, 29.3
1, 12/02/2019 01:39:57, 132127, 42.5, 60.3, 11.1, 2076, 151.6, 18.2, 0.9, 1.6, 234.3, 154.3, 26860.5, 618.9, 22.7, 338.8, 86, 11.8
1, 12/02/2019 01:59:57, 132128, 46, 64.3, 11.9, 4050.5, 177.4, 33.1, 0.9, 0.2, 290.5, 164.6, 31885.6, 309.9, 22.5, 338.9, 90.8, 13.7
1, 12/02/2019 02:19:57, 132129, 38.4, 53, 9.5, 6537.2, 105.1, 18.6, 0.8, 0.9, 216.8, 135.7, 35581.9, 327.1, 22.5, 341.5, 52.6, 8.8
1, 12/02/2019 02:39:57, 132130, 61.6, 108.8, 11.8, 6776, 114.3, 9.2, 1.7, 6.2, 417.3, 278.5, 38292.7, 380.5, 30.8, 567, 29.1, 12.6
1, 12/02/2019 02:59:57, 132131, 64.9, 101.6, 11.7, 7726.8, 108.9, 14.3, 4.9, 12, 360.5, 260.1, 43860, 198.4, 29.1, 544.3, 31.5, 21.8
1, 12/02/2019 03:19:57, 132132, 20.5, 97.1, 6.7, 1390.2, 140.5, 23.5, 0.6, 0, 416, 248.6, 51820.3, 233, 26.2, 503.9, 49.1, 75.2
1, 12/02/2019 03:39:57, 132133, 40.1, 76.9, 10.5, 4586.1, 261.2, 31.1, 0.9, 0.1, 304.3, 196.8, 30017, 257.8, 20.4, 354.1, 45, 17.9
1, 12/02/2019 03:59:57, 132134, 29.9, 46.5, 8.6, 1135.7, 209.8, 24, 0.8, 0, 195.7, 119.2, 47053.2, 193.1, 15.6, 269.8, 37.7, 12.6
1, 12/02/2019 04:19:57, 132135, 37.8, 56.8, 11, 1349.8, 333.7, 34.8, 0.9, 0, 283.7, 145.3, 48074.6, 231.5, 15.8, 298.3, 61, 13.5
1, 12/02/2019 04:39:56, 132136, 35.6, 63.6, 9.7, 1803.4, 340.6, 34.8, 0.8, 0.1, 246.5, 162.7, 48119.4, 285.3, 14.8, 283.1, 50, 24.9
1, 12/02/2019 04:59:56, 132137, 29.5, 68.5, 8.4, 1147.5, 268.2, 26, 0.7, 0, 296.3, 175.4, 48217.1, 206.6, 14.5, 290.7, 37.3, 22.4
1, 12/02/2019 05:19:57, 132138, 37.3, 52.9, 9.6, 1467.3, 342.1, 30, 0.8, 0.4, 247.8, 135.4, 49846.5, 219, 15.4, 313.2, 44.5, 11.4
1, 12/02/2019 05:39:57, 132139, 24.9, 32.4, 6.9, 1316, 223.2, 21.1, 0.6, 0, 154.8, 83, 45353, 233.2, 14.2, 274.7, 34.7, 7.9
1, 12/02/2019 05:59:57, 132140, 43.3, 75.8, 10.5, 2353.7, 330, 37.6, 0.9, 0.1, 370.7, 194, 47755.1, 186.5, 15.6, 364.1, 57.6, 34.8
1, 12/02/2019 06:19:56, 132141, 34.7, 60.3, 9.6, 2195, 373.3, 43.7, 0.8, 0, 327, 154.3, 49021.9, 255.2, 14.4, 284.4, 62.9, 17.5
1, 12/02/2019 06:39:56, 132142, 18.2, 23.4, 5.8, 586.6, 256.7, 28.7, 0.6, 0, 108, 59.8, 44376.1, 256.7, 12.3, 235.2, 52.7, 6.7
1, 12/02/2019 06:59:57, 132143, 41.6, 74.6, 11, 7606.5, 330.5, 46.1, 0.9, 0, 292.1, 191.1, 48866.1, 172.6, 16.1, 330.7, 88.4, 24.7
1, 12/02/2019 07:19:56, 132144, 39.5, 69.2, 12.4, 727.8, 330.1, 52.2, 1, 0, 317.9, 177.2, 14072.2, 208.8, 13.2, 261.8, 100.1, 23.5
1, 12/02/2019 07:39:57, 132145, 40.1, 50.2, 12.1, 2133.7, 335, 60.7, 1, 0.1, 209.5, 128.4, 13533.4, 275.5, 13, 255.6, 110.7, 15
1, 12/02/2019 07:59:56, 132146, 41, 65.9, 12.4, 7888.1, 357.7, 60.7, 1, 0, 294.8, 168.8, 18654.2, 208.2, 13.7, 277.8, 98.8, 15.1
1, 12/02/2019 08:19:56, 132147, 31.5, 47.3, 10.5, 335.9, 353.4, 70.5, 0.9, 0, 256.2, 121, 13092.3, 235.8, 10.2, 177.4, 110.3, 13.6
1, 12/02/2019 08:39:56, 132148, 32.6, 52.9, 9.4, 2448.4, 340, 61.9, 0.8, 0, 246.9, 135.4, 15458.5, 320.7, 11.7, 192.7, 100.7, 11.2
1, 12/02/2019 08:59:56, 132149, 22.4, 37.5, 7.5, 5957.9, 264.9, 64, 0.7, 0, 191.5, 96, 15331.8, 183.6, 10.1, 152.9, 107.1, 13.1
1, 12/02/2019 09:19:55, 132150, 31.1, 64.6, 8.9, 1194.5, 324, 61.1, 0.8, 0.9, 302.5, 165.4, 16482.5, 249, 9.7, 181.6, 107.3, 7.2
1, 12/02/2019 09:39:55, 132151, 33.1, 52.8, 9.5, 7696.8, 341.5, 67.3, 1.4, 0.7, 252.4, 135.3, 24809.9, 312.3, 9.9, 163.7, 107.1, 20.2
1, 12/02/2019 09:59:55, 132152, 36.5, 103.6, 10.3, 3298.1, 355.5, 58.6, 1, 0.4, 390.7, 265.1, 22300.6, 263.1, 12.6, 233.7, 86, 14.8
1, 12/02/2019 10:19:56, 132153, 41.3, 73.7, 11.5, 3563.1, 615.3, 67.4, 1.3, 0, 400.9, 188.6, 17907.7, 327, 8, 151.8, 119.6, 12.4
1, 12/02/2019 10:39:55, 132154, 42.6, 68.9, 10.2, 2696.5, 444.6, 84.9, 0.8, 0.1, 348, 176.4, 19183.4, 331.9, 7.1, 142.5, 115, 5.4
1, 12/02/2019 10:59:55, 132155, 42.1, 53.5, 10, 2179.7, 584.2, 86.5, 0.8, 0, 233.4, 137, 11642, 219, 5.2, 109.8, 111.2, 8.4
1, 12/02/2019 11:19:55, 132156, 35.3, 55.7, 9.1, 2629, 367.7, 70.4, 0.8, 0, 261, 142.7, 15644.4, 278.8, 7.1, 137, 114.6, 5.2
1, 12/02/2019 11:39:55, 132157, 26.4, 31.7, 7.7, 996, 757.3, 67.6, 0.7, 0, 144.3, 81.2, 11748.2, 269.3, 3.9, 58.1, 112.4, 5.1
1, 12/02/2019 11:59:55, 132158, 56.5, 69.6, 13.9, 8074.2, 359.3, 68.2, 2.8, 1.7, 393.3, 178.1, 35498.9, 430.7, 14.7, 249.2, 107.5, 12
1, 12/02/2019 12:19:56, 132159, 69.8, 107.2, 14.6, 8233.5, 293.8, 60.2, 4.8, 11.7, 408.9, 274.4, 31416.9, 270.8, 17.3, 317.7, 97.9, 5.8
1, 12/02/2019 12:39:55, 132160, 65.2, 87.5, 14, 5353.4, 344.5, 63, 2.3, 8.4, 433.7, 224.1, 38347.8, 361.3, 18, 340.2, 98.3, 5.7
1, 12/02/2019 12:59:55, 132161, 38.5, 91.3, 11.3, 1444.6, 285.7, 60.4, 0.9, 0, 344.2, 233.8, 28805.3, 215.5, 12, 252.4, 95.8, 8.1
1, 12/02/2019 13:19:55, 132162, 39.7, 56.7, 11.9, 1631.3, 359.3, 72.6, 1, 0.1, 248, 145.1, 31866.2, 290.2, 6.7, 145.3, 111.6, 8.6
1, 12/02/2019 13:39:55, 132163, 30.5, 40.9, 9.6, 731, 338.1, 69, 0.9, 0.1, 241, 104.8, 14502.4, 329.8, 4.7, 115.3, 113.9, 5.2
1, 12/02/2019 13:59:54, 132164, 28.5, 55.1, 8.6, 1818.4, 335.1, 68.7, 0.8, 0, 271.1, 141.1, 12277.2, 277.3, 3.6, 67.5, 108.7, 5.4
1, 12/02/2019 14:19:55, 132165, 30.6, 41.4, 9.2, 1845.5, 349.2, 78.7, 0.8, 0, 227.7, 105.9, 13865.1, 261.2, 3.8, 76.9, 116.6, 5.6
1, 12/02/2019 14:39:54, 132166, 29.1, 36.2, 8.8, 2163, 293.4, 60.1, 0.8, 0.2, 234.9, 92.7, 14952.4, 366.2, 3.2, 71.2, 97.7, 6.8
2, 11/02/2019 23:59:19, 132122, 45, 58.9, 11.5, 1514.1, 676.9, 38.9, 0.8, 1.1, 198.1, 150.8, 71518.3, 415.1, 11.5, 190.5, 139.4, 18.8
2, 12/02/2019 00:19:20, 132123, 39.4, 68.3, 10.9, 2453, 514.7, 43, 1, 5.5, 307.1, 174.9, 74023.9, 336.9, 12, 186.1, 150.1, 29.8
2, 12/02/2019 00:39:20, 132124, 58.9, 137.5, 14.9, 22934.9, 445.8, 39, 4.9, 39.1, 428.4, 352.1, 60502.3, 401, 31.1, 398.6, 114.7, 18.9
2, 12/02/2019 00:59:20, 132125, 63.5, 107.4, 17.1, 2817.1, 317.4, 41.6, 1.3, 8.5, 370.4, 275, 61090.5, 456.2, 22.5, 349.7, 133.9, 23.1
2, 12/02/2019 01:19:20, 132126, 68, 88.4, 16.2, 54385.3, 452.8, 36.5, 2, 6.1, 290.6, 226.4, 68968.4, 471.3, 21.6, 431.3, 103.7, 17.4
2, 12/02/2019 01:39:20, 132127, 57.5, 74.4, 13.7, 87961.2, 257.5, 29.3, 1.4, 4.5, 308.2, 190.4, 35263.3, 512.4, 20.7, 415.1, 111.6, 11.5
2, 12/02/2019 02:00:19, 132128, 39.5, 56.9, 11, 9660.1, 222.6, 29.1, 0.8, 7.9, 211.5, 145.6, 31017.1, 491, 14.7, 256.5, 107, 10.5
2, 12/02/2019 02:20:19, 132129, 38.5, 51.5, 11, 1315.4, 218.9, 32.9, 0.8, 6.3, 227, 131.9, 24148.8, 365.1, 10.3, 168.8, 129.2, 8.1
2, 12/02/2019 02:39:19, 132130, 50.3, 96.2, 13.4, 8020.1, 240.6, 37.5, 1, 6, 395.6, 246.3, 28845.7, 460.1, 13, 254.9, 157.6, 19.5
2, 12/02/2019 02:59:20, 132131, 43, 60.9, 11.8, 2315.6, 268.7, 34.3, 0.9, 0, 225.4, 155.9, 27931.1, 374.3, 8.3, 148, 187.4, 15.4
2, 12/02/2019 03:19:19, 132132, 19.5, 71.7, 7, 1357.5, 186.5, 25.7, 0.6, 0.1, 248.5, 183.6, 31123.6, 440.6, 11.9, 257.2, 133.6, 52.6
