HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 11/02/2019 11:27:01, 132084, 28.6, 38.8, 8, 22431.6, 299.8, 70.2, 0.7, 0, 273, 99.4, 13553.4, 845.3, 2.2, 39.4, 131, 6.3
1, 11/02/2019 11:40:01, 132085, 29.5, 53.4, 8.9, 3983.1, 325, 70.8, 0.8, 0, 224, 136.8, 10640.5, 391.8, 4.6, 121.1, 135.5, 18.9
1, 11/02/2019 12:00:01, 132086, 52.6, 80.1, 12.1, 24540.6, 284.3, 64.5, 1.1, 0.8, 331.2, 205, 22335.1, 275.7, 9, 156.1, 122, 12.6
1, 11/02/2019 12:20:01, 132087, 67.2, 79.2, 13.7, 11680.2, 317.9, 67.6, 2, 7.1, 350.9, 202.8, 36207.5, 295.6, 10.9, 223, 128.6, 7.7
1, 11/02/2019 12:40:00, 132088, 49.3, 63, 11.6, 8355.6, 357.7, 67.6, 1.9, 5, 287.2, 161.2, 35452.2, 326.5, 11.9, 206.9, 130.4, 6.5
1, 11/02/2019 13:00:00, 132089, 29, 38.8, 8.6, 1181.8, 335.3, 68.6, 0.8, 0, 214.5, 99.3, 19396.6, 263.6, 4.7, 69, 128.9, 5.3
1, 11/02/2019 13:20:00, 132090, 25.8, 29.4, 8.8, 348, 323.7, 74.1, 0.8, 0, 130, 75.3, 10222.2, 217.6, 1.2, 17.8, 134.6, 9.9
1, 11/02/2019 13:40:00, 132091, 26.2, 30.4, 8.7, 232.1, 382.4, 71.9, 0.8, 0, 207.4, 77.7, 13240.7, 263.8, 1.2, 16.6, 125.9, 5.2
1, 11/02/2019 14:00:00, 132092, 32.1, 55.4, 9.8, 1001.2, 366.7, 74, 0.8, 0, 277.3, 141.9, 13041.5, 178.6, 1.2, 37, 136.8, 7.9
1, 11/02/2019 14:20:00, 132093, 23.9, 34.7, 8.2, 130.5, 303.9, 70, 0.7, 0, 257.5, 88.8, 9700.6, 226.7, 0.4, 9.9, 133, 3.8
1, 11/02/2019 14:40:00, 132094, 22.8, 36.6, 7.9, 910.8, 290.4, 65.2, 0.7, 0, 250.9, 93.6, 9906.8, 285.2, 0.4, 6.5, 117.8, 3.6
1, 11/02/2019 14:59:59, 132095, 26.7, 31.3, 8.9, 121.8, 307.8, 72.8, 0.8, 0, 235.8, 80.1, 13916.4, 224.6, 0.8, 9.6, 142.4, 5.7
1, 11/02/2019 15:19:59, 132096, 25.5, 33.7, 8.6, 288.8, 315.5, 72.6, 0.8, 0, 207.3, 86.3, 9791.4, 254, 0.7, 7.6, 134.3, 3.9
1, 11/02/2019 15:41:00, 132097, 24.6, 34.6, 8.4, 174.5, 307.7, 70.9, 0.8, 0, 271.6, 88.7, 10579.3, 286.8, 0.4, 7.2, 128.3, 5.1
1, 11/02/2019 16:01:00, 132098, 34.7, 54, 10, 1299.9, 4671.2, 69.9, 0.9, 0.1, 271.7, 138.2, 14786.2, 211.3, 2.4, 67.3, 123.7, 12
1, 11/02/2019 16:20:00, 132099, 30.9, 57.3, 9.2, 331, 355.7, 65.1, 0.8, 0, 311.2, 146.7, 12964.7, 308.3, 1.6, 39.9, 118.2, 18.2
1, 11/02/2019 16:40:00, 132100, 28.6, 41.8, 9.2, 571, 366.3, 66.1, 0.8, 0, 143.1, 107, 10945.8, 343.3, 1.2, 39.2, 125.3, 18.9
1, 11/02/2019 16:59:59, 132101, 26.9, 45.4, 9, 243.9, 389.6, 70.2, 0.8, 0, 179.2, 116.2, 10744.8, 230.7, 0.1, 0.9, 132.4, 20.6
1, 11/02/2019 17:20:00, 132102, 29.8, 46.2, 9.2, 296.3, 407.2, 73.6, 0.8, 0, 208.4, 118.4, 10819, 427.5, 1.1, 11.9, 138.6, 16.6
1, 11/02/2019 17:39:59, 132103, 32.7, 36.3, 9.5, 635.1, 305.7, 69.8, 0.8, 0, 217.9, 92.9, 10844.5, 626.6, 2.9, 37.3, 136.4, 5.8
1, 11/02/2019 17:59:59, 132104, 35.8, 53.5, 10.9, 500.6, 289.6, 62.1, 0.9, 0, 281.5, 136.9, 13757, 293, 9.9, 149.5, 107.5, 13.3
1, 11/02/2019 18:19:59, 132105, 44.9, 53.2, 11.5, 1484.7, 484.9, 66.3, 0.9, 0, 303.1, 136.2, 71344.1, 403.3, 12.3, 213.3, 107.7, 9.2
1, 11/02/2019 18:39:59, 132106, 49.3, 48.1, 12.1, 1871.1, 575.9, 61.9, 1, 0, 186.9, 123.3, 73802.7, 443.4, 12.8, 228.1, 121.5, 8.4
1, 11/02/2019 18:59:59, 132107, 49.9, 48.4, 11.5, 722, 636.6, 65.4, 0.9, 0.1, 167, 123.8, 74028.3, 411.5, 12.9, 230.6, 101.2, 7.8
1, 11/02/2019 19:19:59, 132108, 50.6, 62, 11.2, 810.3, 637.8, 60.7, 0.9, 0, 335.7, 158.7, 72385.4, 240.5, 13.6, 238.5, 92.7, 5.7
