HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 01/02/2019 23:59:53, 131579, 49.3, 50.9, 12.2, 1531.9, 450.4, 57.6, 1.1, 1.8, 212.3, 130.2, 57605.3, 269.2, 7.9, 118.4, 133, 4.8
1, 02/02/2019 00:19:53, 131580, 47.6, 68.9, 12.5, 6726.2, 248.2, 32.7, 1.1, 10.3, 263.8, 176.3, 54508.1, 250.8, 15.6, 214.9, 124.1, 18.7
1, 02/02/2019 00:39:53, 131581, 57, 93.1, 14.9, 2690.9, 226.9, 24.3, 1.4, 29, 271.5, 238.4, 55020.5, 190.1, 26.2, 299.7, 140.2, 8.9
1, 02/02/2019 00:59:53, 131582, 53.9, 83.8, 14.9, 1998.2, 194.9, 26, 1.2, 19.4, 250.9, 214.5, 51653.9, 901.7, 23.2, 262.6, 142.1, 12.2
1, 02/02/2019 01:19:53, 131583, 56.4, 75.2, 16.2, 1756.3, 234.4, 24.1, 1.4, 13.2, 224.8, 192.4, 51553.4, 559.2, 21.6, 236.8, 155.4, 13.7
1, 02/02/2019 01:39:52, 131584, 53.6, 60.5, 16.2, 1276.5, 229.9, 24, 1.3, 5, 182.7, 154.8, 47391.1, 714.6, 18.2, 188, 178.2, 17.3
1, 02/02/2019 01:59:52, 131585, 60.4, 83.9, 15.9, 3230.9, 257.6, 35.4, 3, 13.5, 295.6, 214.7, 74863, 768.4, 20.2, 290.7, 161.6, 20.9
1, 02/02/2019 02:19:52, 131586, 45.1, 45.8, 12.9, 1604.6, 247.8, 33.2, 1.2, 0.1, 258, 117.3, 52758.1, 685.6, 13.7, 172, 177.9, 7.8
1, 02/02/2019 02:39:52, 131587, 26.4, 25.8, 7.2, 784, 233.8, 23, 0.7, 0, 97.5, 66, 51782.9, 251.1, 8.4, 101.4, 91.7, 3
1, 02/02/2019 02:59:52, 131588, 27.6, 60.1, 6.6, 5187.1, 166.3, 16.1, 0.7, 0.4, 329, 153.9, 55322, 277.7, 14.4, 287.2, 30.9, 35.1
1, 02/02/2019 03:19:52, 131589, 26.3, 48.1, 6.7, 3223.9, 152.8, 19.7, 0.7, 0, 201.4, 123.1, 58201.8, 161.5, 10.1, 185.3, 31.8, 25.4
1, 02/02/2019 03:39:52, 131590, 28, 35.1, 7.2, 981.3, 173.3, 22.1, 0.7, 0, 231.8, 89.9, 54975.5, 200.8, 6.2, 78.7, 73.7, 5
1, 02/02/2019 03:59:52, 131591, 26.9, 47.2, 6.5, 2349.7, 293, 16, 0.7, 0.1, 222.6, 120.8, 92992, 318.3, 7, 78.9, 52.1, 4.3
1, 02/02/2019 04:19:51, 131592, 29.8, 34.9, 6.8, 206, 611.2, 17.6, 0.7, 0, 175.8, 89.3, 92532, 201.2, 5.6, 39.9, 61.3, 4.5
1, 02/02/2019 04:39:51, 131593, 27.3, 24, 6.2, 484.9, 566.7, 16.4, 0.7, 0, 96.4, 61.4, 92598.2, 219, 4.2, 27.7, 70, 5
1, 02/02/2019 04:59:52, 131594, 28.6, 34.4, 7.7, 1841.7, 151.5, 18, 0.8, 0.2, 151.9, 88.1, 97466.1, 232.1, 6.5, 89.7, 70.2, 7.6
1, 02/02/2019 05:19:52, 131595, 27.1, 29.2, 7.2, 760.2, 172.4, 20.4, 0.7, 0, 133.3, 74.8, 94573.6, 223.1, 5.9, 55.5, 76.5, 5.9
1, 02/02/2019 05:39:51, 131596, 32.5, 32.5, 8.8, 1727.7, 169.4, 26.9, 0.8, 0.4, 130.4, 83.1, 44532.1, 291.1, 4.8, 62.1, 86.9, 6.5
1, 02/02/2019 05:59:51, 131597, 33.8, 54.5, 9.6, 677.7, 184.1, 24.6, 0.9, 0, 214.1, 139.4, 44301.4, 159.9, 4, 74.5, 94.8, 13.6
1, 02/02/2019 06:19:52, 131598, 21.5, 34.2, 7.6, 68.1, 137.8, 21.7, 0.8, 0, 109.1, 87.5, 44143, 180.3, 3, 20, 92.7, 16.6
1, 02/02/2019 06:39:51, 131599, 33.3, 69.2, 9.6, 1521.9, 175, 17.6, 1, 2.2, 316.3, 177.3, 49157.5, 267.9, 7.2, 116.1, 68.2, 15
1, 02/02/2019 06:59:51, 131600, 39.9, 76, 11.2, 429, 255.2, 38.1, 1, 0, 269.4, 194.5, 45173.7, 159.9, 4.6, 53.7, 86.2, 16.2
1, 02/02/2019 07:19:51, 131601, 51.8, 68.2, 14, 1061.2, 318.2, 58.3, 1.1, 0.1, 224.4, 174.7, 47429.8, 221.9, 4.7, 49, 103.5, 18
1, 02/02/2019 07:39:51, 131602, 42.2, 58.3, 11.1, 1080.8, 266.6, 50.2, 1, 0, 200.4, 149.3, 44273.8, 224.3, 4.3, 46.4, 96.7, 18.5
1, 02/02/2019 07:59:51, 131603, 26.7, 45.5, 8.5, 6019.7, 198.3, 34, 0.9, 0, 246.8, 116.6, 44119, 172.2, 3.5, 39.7, 99.1, 17.8
1, 02/02/2019 08:19:51, 131604, 28.2, 31.3, 8.2, 2557.1, 159.5, 24.2, 0.8, 0, 137.9, 80.1, 49426.8, 190.1, 4.8, 64.6, 118.7, 7.1
1, 02/02/2019 08:39:50, 131605, 27, 34.4, 7.6, 32942.2, 177.1, 22.9, 0.8, 0, 161.8, 88, 45331.1, 181.8, 5, 63.2, 89.1, 7.7
1, 02/02/2019 08:59:51, 131606, 31, 33.5, 8.7, 18791.8, 177, 25.8, 0.8, 0.1, 112.8, 85.8, 48462.7, 219.1, 6, 83.9, 96, 9.6
1, 02/02/2019 09:19:51, 131607, 26.1, 26.7, 8, 336.1, 166.4, 29.7, 0.8, 0, 94.2, 68.3, 43993.7, 173.8, 3.7, 40.8, 105.6, 6.5
1, 02/02/2019 09:39:51, 131608, 21.1, 27.6, 6.9, 48.2, 146.6, 29.6, 0.8, 0, 168.2, 70.6, 45071.8, 199.1, 3.1, 20.1, 101.6, 6.2
1, 02/02/2019 09:59:50, 131609, 27.9, 27.7, 8.4, 1609.6, 177.9, 34, 0.9, 0, 127.3, 71, 44093.4, 263.2, 4.4, 49, 110.2, 6.7
1, 02/02/2019 10:19:50, 131610, 23.6, 21.7, 7.5, 111.7, 160.1, 33.1, 0.8, 0, 75.7, 55.6, 44053.4, 197.9, 3.3, 24.1, 108.5, 5.5
1, 02/02/2019 10:39:51, 131611, 34.2, 32, 9.2, 1991.9, 291.8, 31.2, 0.9, 0.3, 135.4, 81.8, 49236.4, 242.6, 5.7, 87.7, 101.7, 6.2
1, 02/02/2019 10:59:51, 131612, 32, 32.5, 8.4, 688, 409.5, 41.2, 0.9, 0, 108.7, 83.1, 52914.3, 173.8, 4.9, 57.8, 99.6, 8.9
1, 02/02/2019 11:19:50, 131613, 31.4, 25, 7.9, 137.6, 519.4, 31.6, 0.8, 0, 72.6, 64, 51962.4, 176.3, 4, 34.5, 101.3, 6.2
1, 02/02/2019 11:39:50, 131614, 40.5, 40.9, 9.6, 1681.6, 523.5, 31.2, 0.9, 0.2, 255.9, 104.7, 53638.5, 288.9, 6, 93, 95.6, 7
1, 02/02/2019 11:59:50, 131615, 33.4, 39.7, 8.4, 418.5, 514.8, 33.6, 0.8, 0, 289.6, 101.5, 51973.1, 165.1, 4.3, 37.9, 99.4, 5.9
1, 02/02/2019 12:19:50, 131616, 37.8, 32, 9.4, 1088.7, 503.7, 32.7, 0.9, 0.6, 139.2, 82, 52984.5, 263.3, 5.5, 72.6, 99.5, 6.3
1, 02/02/2019 12:39:50, 131617, 31.9, 24.5, 7.9, 135.6, 509.8, 30.6, 0.8, 0, 83.9, 62.8, 53939.9, 200.3, 4.2, 35.5, 100.6, 5.2
1, 02/02/2019 12:59:50, 131618, 37.3, 46.6, 9.2, 1609.1, 531.1, 33.5, 0.9, 0, 308.5, 119.4, 58003.1, 177.9, 5.7, 70.6, 94.9, 6.4
1, 02/02/2019 13:19:50, 131619, 35.3, 32.2, 8.6, 565.6, 525.3, 29.3, 0.8, 0, 127.6, 82.5, 53082.7, 177.1, 4.8, 56.2, 92.8, 5.4
1, 02/02/2019 13:39:50, 131620, 34.1, 31.6, 8.4, 2102.9, 513.9, 27.9, 0.8, 0, 120.8, 80.9, 57264.6, 275.9, 5.1, 65, 91.2, 4.5
1, 02/02/2019 13:59:49, 131621, 33.1, 26.2, 8.6, 353.8, 515.7, 30.7, 0.9, 0, 88.5, 67.1, 52110, 155, 4.2, 49.9, 97.6, 5.7
