HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 127227, 30/11/2018 00:00:19, 34.8, 45.3, 11.4, 831.6, 207.3, 42.7, 0.9, 0, 200.5, 115.9, 16671, 197.9, 5.7, 152.2, 73.7, 16.8
1, 127228, 30/11/2018 00:19:20, 22.2, 46.8, 6.6, 6546.9, 148.9, 34.5, 0.6, 8, 306.9, 119.8, 19018.6, 193.1, 8.7, 152.6, 68.5, 15.8
1, 127229, 30/11/2018 00:40:19, 37.5, 89.9, 9.4, 8122.3, 134.9, 26.6, 0.7, 18, 324, 230.2, 16726.3, 253.3, 22, 282.5, 73.8, 15.9
1, 127230, 30/11/2018 01:00:20, 42.3, 104.5, 11.1, 3984.5, 174.2, 28, 0.8, 2.3, 378.3, 267.5, 19183.8, 886.2, 24.4, 330.3, 70.4, 22.1
1, 127231, 30/11/2018 01:20:19, 40.4, 74.7, 10.2, 2540, 226.4, 26.8, 0.8, 0.6, 284.6, 191.1, 15012, 511.3, 19.3, 250.9, 77.6, 17
1, 127232, 30/11/2018 01:39:19, 36.5, 53.7, 9, 2880.6, 123.3, 12.2, 0.7, 5.6, 188.8, 137.4, 17607.7, 655.7, 15.3, 233.9, 45.7, 7.9
1, 127233, 30/11/2018 02:00:19, 30.3, 40.2, 7.2, 1862.3, 135.8, 28.9, 0.6, 3.2, 145.3, 102.9, 12998.3, 731.4, 11.9, 176.1, 29.1, 4.3
1, 127234, 30/11/2018 02:19:19, 25.4, 29.9, 6.5, 5207.1, 144.9, 30.5, 0.5, 0.1, 189, 76.7, 38061, 864.5, 11.6, 173.5, 41.5, 4.2
1, 127235, 30/11/2018 02:39:19, 46.8, 111.2, 8.2, 7558.8, 133.8, 16.5, 0.8, 0.6, 501.9, 284.6, 45128.9, 265, 19.5, 360.3, 32.2, 3.6
1, 127236, 30/11/2018 02:59:19, 53.9, 102.6, 11.6, 3522.5, 179.3, 24.1, 0.9, 1.4, 454.5, 262.5, 28685.9, 243.3, 17.4, 300.2, 70.4, 9.7
1, 127237, 30/11/2018 03:19:19, 22.7, 32, 6.3, 792.8, 253, 30.4, 0.5, 0, 151.7, 82, 24883.4, 188.4, 8.7, 128.2, 45.4, 5.7
1, 127238, 30/11/2018 03:40:19, 21.4, 60.7, 6.5, 1243.3, 199.1, 31.3, 0.6, 0, 224.2, 155.5, 17425.2, 189.6, 8.5, 147.6, 59.4, 36
1, 127239, 30/11/2018 04:00:18, 37.5, 55.6, 11, 706.8, 340.3, 40.9, 0.9, 0, 235.5, 142.5, 46665.3, 5258.1, 7.2, 121.5, 78, 11.8
1, 127240, 30/11/2018 04:19:19, 48.3, 47.1, 12.8, 472.9, 559.1, 52.8, 1, 0, 162.3, 120.5, 43788.8, 5313.7, 5.2, 88.6, 126.8, 9
1, 127241, 30/11/2018 04:40:19, 39, 48.6, 10.5, 1423.9, 524.3, 26.9, 0.8, 0.1, 169.2, 124.5, 45289.4, 4828.3, 5, 95.2, 81.5, 10.6
1, 127242, 30/11/2018 05:00:18, 26.9, 42.8, 8, 546.1, 326.7, 23.7, 0.7, 0, 208.6, 109.4, 41037, 2804, 2.6, 50.9, 66, 8.5
1, 127243, 30/11/2018 05:19:18, 33, 53.7, 10.1, 1639.7, 210.9, 29.1, 0.8, 0, 221.8, 137.5, 46079.2, 1184.8, 5.1, 102.9, 70, 8.8
1, 127244, 30/11/2018 05:39:18, 25.2, 35, 7.4, 418.9, 205.1, 29.9, 0.7, 0, 218.7, 89.7, 11989.8, 6975.6, 2.9, 42.1, 94.6, 5.2
1, 127245, 30/11/2018 05:59:18, 39.9, 72.3, 10.7, 1920.7, 276.5, 42.6, 0.8, 0, 343.7, 185.1, 25636.2, 268.7, 4.3, 121.8, 88.8, 6.8
1, 127246, 30/11/2018 06:19:18, 42.9, 58.5, 11.4, 675.9, 312.8, 46.8, 0.9, 0, 230.6, 149.7, 14473.3, 160, 4.7, 83.9, 96.8, 6.2
1, 127247, 30/11/2018 06:39:18, 37.1, 46.9, 11, 1230.6, 301.2, 51.2, 0.9, 0, 165, 120.1, 14545.6, 232.9, 2.8, 37.6, 103.7, 6.2
1, 127248, 30/11/2018 06:59:18, 37.5, 47.3, 11.3, 723.7, 320.9, 55.1, 1, 0, 177.6, 121, 10652.4, 186, 2.9, 42.9, 127.7, 7.6
1, 127249, 30/11/2018 07:19:18, 32.4, 60.9, 10, 386.8, 274, 51.5, 0.8, 0, 267.4, 156, 11114.9, 124, 2.7, 32.5, 113.4, 5.9
1, 127250, 30/11/2018 07:39:18, 38.8, 55.9, 12, 220.8, 318.5, 59.7, 1, 0, 249.8, 143, 10291.3, 149.6, 2.2, 29.3, 132.9, 6.7
1, 127251, 30/11/2018 07:59:17, 59.8, 79.3, 17.1, 1488.4, 379.3, 63.9, 1.3, 0, 277.3, 202.9, 12190.8, 265.6, 4.9, 77.2, 150.8, 14
1, 127252, 30/11/2018 08:20:18, 42.9, 73.2, 12.9, 17296.9, 328, 63.3, 1, 0, 277.4, 187.3, 11331.3, 132.9, 3.1, 31.5, 164, 10.8
1, 127253, 30/11/2018 08:39:18, 37.3, 74.6, 11.4, 186.1, 307, 53.9, 1, 0, 365.8, 190.9, 12238.3, 141.1, 2, 17.9, 127.2, 13
1, 127254, 30/11/2018 09:00:17, 48.5, 71, 14.4, 16414.5, 360.2, 67.2, 1.1, 0, 244.2, 181.8, 16429.9, 182.4, 2.8, 39.4, 137.1, 19.4
1, 127255, 30/11/2018 09:20:18, 54.2, 105, 15.4, 884, 362.7, 62.6, 1.2, 0, 363.9, 268.7, 22275.7, 183.3, 5.3, 119.2, 125.4, 14.5
1, 127256, 30/11/2018 09:39:18, 55.7, 84.6, 16.9, 1188.6, 409.8, 70.8, 1.3, 0, 319.5, 216.5, 22131.4, 146.8, 4, 83, 135.3, 16.2
1, 127257, 30/11/2018 10:00:17, 61.3, 103.7, 16, 1540.3, 381.2, 64, 1.2, 0, 395.3, 265.4, 26147.4, 195.9, 5.3, 115.2, 114.6, 17.3
1, 127258, 30/11/2018 10:20:17, 73.9, 96.9, 20.1, 19523.5, 401.2, 75.4, 1.6, 0, 320.1, 248, 29763, 163.4, 7.1, 178.6, 150.9, 19.9
1, 127259, 30/11/2018 10:39:17, 59.7, 91.8, 17.5, 1368.2, 396.8, 73.2, 1.3, 0, 376.6, 235.1, 21607, 138.9, 6.4, 145.7, 148.8, 15.7
1, 127260, 30/11/2018 10:59:17, 51.7, 76, 16, 388.3, 428.1, 73, 1.3, 0, 302.3, 194.5, 17621.7, 169.1, 3.7, 74.5, 146.8, 19.9
