INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 130355, 16/01/2019 00:00:03, ADW_UNLOAD_GROUP, 1.4, 2.4, 726.7, 0.7, 0, 0, 0, 0, 505, 314, 0.3, 99, 121.1
1, 130356, 16/01/2019 00:20:13, ADW_UNLOAD_GROUP, 0.5, 0.8, 154.9, 0.2, 0, 0, 1, 32, 712, 76, 0.1, 36.3, 152.8
1, 130357, 16/01/2019 00:40:22, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 545, 1, 0, 0, 0
1, 130358, 16/01/2019 01:00:08, ADW_UNLOAD_GROUP, 8.6, 18.7, 1716.7, 4.8, 0, 0, 13, 166, 1221, 4636, 5.3, 3010.9, 6900.5
1, 130359, 16/01/2019 01:20:03, ADW_UNLOAD_GROUP, 4.3, 7.3, 903.3, 1.9, 0, 0, 20, 142, 764, 1698, 1.1, 1615, 1500.9
1, 130360, 16/01/2019 01:40:16, ADW_UNLOAD_GROUP, 1.3, 4.4, 408.6, 2.7, 0, 0, 6, 40, 748, 419, 0.4, 155.9, 819.7
1, 130361, 16/01/2019 02:00:10, ADW_UNLOAD_GROUP, 0.3, 3.2, 336.3, 2.6, 0, 0, 0, 0, 385, 150, 0.3, 22, 589.2
1, 130362, 16/01/2019 02:20:11, ADW_UNLOAD_GROUP, 9.4, 15.6, 3633.7, 4.9, 0, 0, 21, 208, 1344, 9521, 1.3, 2806.8, 1940.2
1, 130363, 16/01/2019 02:40:05, ADW_UNLOAD_GROUP, 30.8, 41, 17406.4, 8.3, 0, 0, 34, 380, 1105, 54831, 1.9, 4126.3, 2126.1
1, 130364, 16/01/2019 03:00:15, ADW_UNLOAD_GROUP, 31.7, 50.2, 14023.3, 16, 0, 0, 32, 385, 1505, 50511, 2.5, 3892.4, 2073.4
1, 130365, 16/01/2019 03:20:33, ADW_UNLOAD_GROUP, 17.1, 23.9, 10317.5, 3.3, 0, 0, 16, 228, 671, 18075, 3.5, 1177.9, 4179.6
1, 130366, 16/01/2019 03:40:01, ADW_UNLOAD_GROUP, 5.5, 12, 17090.3, 5, 0, 0, 8, 128, 640, 2433, 1.5, 1105.7, 994.2
1, 130367, 16/01/2019 04:00:06, ADW_UNLOAD_GROUP, 3.4, 6.8, 11133.3, 2.8, 0, 0, 13, 96, 480, 1205, 0.6, 548.5, 913.9
1, 130368, 16/01/2019 04:20:13, ADW_UNLOAD_GROUP, 2.1, 3.1, 5278.1, 0.7, 0, 0, 8, 60, 542, 764, 0.3, 197.2, 344.1
1, 130369, 16/01/2019 04:40:12, ADW_UNLOAD_GROUP, 0.1, 0.1, 513.5, 0, 0, 0, 5, 56, 560, 29, 0, 9.7, 15.4
1, 130370, 16/01/2019 05:00:21, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0
1, 130371, 16/01/2019 05:20:04, ADW_UNLOAD_GROUP, 0, 0.1, 0.4, 0.1, 0, 0, 0, 0, 751, 0, 0, 0, 0
