HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 11/12/2018 23:59:18, 128091, 72, 85.1, 17.4, 1841.3, 352.7, 61.1, 1.9, 0, 262.3, 217.9, 48623.3, 210.7, 9.7, 313.2, 135.9, 9.8
1, 12/12/2018 00:20:19, 128092, 46.4, 66.4, 11.6, 1498.4, 306.9, 52.8, 1, 5.2, 298.7, 170, 26653.6, 190.5, 9.7, 224.8, 128.5, 17
1, 12/12/2018 00:39:18, 128093, 45.9, 91.2, 11.7, 1399.5, 203.2, 44.8, 1, 20.7, 290.6, 233.4, 27726, 237.1, 21.8, 277.4, 120.1, 7.4
1, 12/12/2018 00:59:18, 128094, 57.1, 92.8, 14.6, 4240.9, 273.5, 42.8, 1.3, 10.4, 339.6, 237.7, 25778.7, 780.8, 24.3, 347.3, 124.1, 15.7
1, 12/12/2018 01:21:18, 128095, 48.6, 68.9, 12.8, 2684.6, 239.9, 43.8, 1, 0.4, 207, 176.4, 17240.1, 504.1, 18.9, 195.5, 136.6, 20.1
1, 12/12/2018 01:40:18, 128096, 33.7, 50.3, 9.6, 1075.5, 192.7, 39.1, 0.8, 0.1, 165.6, 128.8, 18177.3, 604.6, 13.5, 127.5, 123.1, 11.5
1, 12/12/2018 01:59:18, 128097, 31.2, 47.5, 9, 862.9, 227.6, 51.1, 0.8, 0, 205.3, 121.5, 14894.8, 798.4, 9.9, 100.5, 122.7, 9.7
1, 12/12/2018 02:19:18, 128098, 50.1, 55.7, 12, 7507.8, 254.2, 43, 0.9, 0, 223.8, 142.5, 37121.5, 862.4, 14, 197.1, 114.7, 4.3
1, 12/12/2018 02:39:18, 128099, 75.5, 96.6, 14.7, 6505.3, 184, 29.2, 1.7, 0.3, 335.7, 247.2, 26304.6, 647.7, 18.5, 300.3, 92.8, 4.5
1, 12/12/2018 03:00:18, 128100, 62, 72.5, 12.3, 3467.6, 227.2, 35.6, 3.8, 0.7, 277.9, 185.5, 22214.7, 212.4, 12.4, 203.5, 112.4, 6.1
1, 12/12/2018 03:20:17, 128101, 34.4, 76.9, 9.2, 2670.8, 256.9, 40.6, 0.8, 0, 280.6, 196.8, 35154.6, 219.3, 14.4, 204.3, 80.6, 38.3
1, 12/12/2018 03:40:18, 128102, 35.1, 43.7, 9.7, 848.3, 300.6, 44.2, 0.8, 0, 158.6, 111.9, 22903.6, 191.2, 7.4, 108.4, 103.7, 5.5
1, 12/12/2018 04:00:18, 128103, 28.1, 39.3, 8.2, 130.3, 283.8, 43.4, 0.7, 0, 209.1, 100.5, 44384.8, 4321.2, 4, 49.7, 101.7, 3.8
1, 12/12/2018 04:20:18, 128104, 37.3, 40.4, 9, 1248.5, 554.1, 32.8, 0.7, 0, 179.3, 103.4, 45703.1, 5133.7, 6.3, 99.8, 76.9, 5
1, 12/12/2018 04:39:17, 128105, 31.1, 28.9, 7.7, 804.2, 520.1, 37.3, 0.7, 0, 120.5, 74, 46562.1, 4931, 4.5, 61.5, 93.3, 3.9
1, 12/12/2018 04:59:17, 128106, 30.1, 58.6, 7.4, 718, 429.8, 30.7, 0.6, 0, 332, 150.1, 48628.8, 2699.9, 7.1, 140.3, 63.2, 5.7
1, 12/12/2018 05:20:17, 128107, 29.5, 48.7, 8.6, 124.3, 242.7, 44.5, 0.7, 0, 304.5, 124.7, 47373.3, 3491.8, 5.2, 87.9, 98.6, 4.2
