INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 125859, 11/11/2018 00:00:19, ADW_UNLOAD_GROUP, 0, 0, 6.1, 0, 0, 0, 0, 0, 430, 0, 0, 0, 0
1, 125860, 11/11/2018 00:20:38, ADW_UNLOAD_GROUP, 0, 0, 6.7, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0
1, 125861, 11/11/2018 00:42:19, ADW_UNLOAD_GROUP, 0, 0, 5.6, 0, 0, 0, 0, 0, 197, 2, 0, 0, 0
1, 125862, 11/11/2018 01:00:03, ADW_UNLOAD_GROUP, 0, 0, 7.1, 0, 0, 0, 0, 0, 551, 0, 0, 0, 0.1
1, 125863, 11/11/2018 01:20:26, ADW_UNLOAD_GROUP, 0, 0, 6, 0, 0, 0, 0, 0, 273, 0, 0, 0, 0
1, 125864, 11/11/2018 01:40:06, ADW_UNLOAD_GROUP, 0, 0, 8.9, 0, 0, 0, 0, 0, 311, 1, 0, 0, 0
1, 125865, 11/11/2018 02:00:12, ADW_UNLOAD_GROUP, 0, 0, 4.6, 0, 0, 0, 0, 0, 384, 1, 0, 0, 0
1, 125866, 11/11/2018 02:20:18, ADW_UNLOAD_GROUP, 0, 0, 7.8, 0, 0, 0, 0, 0, 696, 0, 0, 0, 0
1, 125867, 11/11/2018 02:40:06, ADW_UNLOAD_GROUP, 0, 0, 5.8, 0, 0, 0, 0, 0, 693, 0, 0, 0, 0
1, 125868, 11/11/2018 03:00:10, ADW_UNLOAD_GROUP, 0, 0, 8, 0, 0, 0, 0, 0, 567, 0, 0, 0, 0
1, 125869, 11/11/2018 03:20:32, ADW_UNLOAD_GROUP, 0, 0, 6.3, 0, 0, 0, 0, 0, 704, 0, 0, 0, 0
1, 125870, 11/11/2018 03:40:47, ADW_UNLOAD_GROUP, 0, 0, 4.5, 0, 0, 0, 0, 0, 650, 0, 0, 0, 0
1, 125871, 11/11/2018 04:00:08, ADW_UNLOAD_GROUP, 0, 0.1, 9.4, 0.1, 0, 0, 0, 0, 580, 0, 0, 0, 0
1, 125872, 11/11/2018 04:20:02, ADW_UNLOAD_GROUP, 0, 0, 6.6, 0, 0, 0, 0, 0, 489, 0, 0, 0, 0
1, 125873, 11/11/2018 04:40:03, ADW_UNLOAD_GROUP, 0, 0.2, 10.5, 0.2, 0, 0, 0, 0, 484, 0, 0, 0, 0
1, 125874, 11/11/2018 05:00:15, ADW_UNLOAD_GROUP, 0, 0, 3.7, 0, 0, 0, 0, 0, 426, 1, 0, 0, 0
1, 125875, 11/11/2018 05:20:14, ADW_UNLOAD_GROUP, 0, 0, 7, 0, 0, 0, 0, 0, 439, 0, 0, 0, 0
1, 125876, 11/11/2018 05:40:16, ADW_UNLOAD_GROUP, 0, 0.1, 5, 0.1, 0, 0, 0, 0, 491, 1, 0, 0, 0
1, 125877, 11/11/2018 06:00:25, ADW_UNLOAD_GROUP, 0, 0, 5.2, 0, 0, 0, 0, 0, 603, 1, 0, 0, 0
1, 125878, 11/11/2018 06:20:11, ADW_UNLOAD_GROUP, 0, 0, 7.5, 0, 0, 0, 0, 0, 563, 0, 0, 0, 0
1, 125879, 11/11/2018 06:40:08, ADW_UNLOAD_GROUP, 0, 0, 5.2, 0, 0, 0, 0, 0, 435, 1, 0, 0, 0
1, 125910, 11/11/2018 17:00:08, ADW_UNLOAD_GROUP, 0.1, 1.7, 124.7, 1.6, 0, 0, 0, 0, 563, 0, 0, 0, 0
1, 125911, 11/11/2018 17:20:07, ADW_UNLOAD_GROUP, 0.6, 1.9, 170.4, 1.2, 0, 0, 288, 2244, 2606, 26, 0.1, 34.9, 50.4
1, 125912, 11/11/2018 17:40:07, ADW_UNLOAD_GROUP, 1.4, 2.3, 312.9, 0.6, 0, 0, 258, 2032, 2204, 149, 0.3, 100.1, 657.1
1, 125913, 11/11/2018 18:00:26, ADW_UNLOAD_GROUP, 17, 66.2, 11322.9, 12.4, 30, 2.7, 29, 308, 1229, 11305, 36.8, 5297.4, 8253
1, 125914, 11/11/2018 18:20:28, ADW_UNLOAD_GROUP, 25, 59.1, 23794.6, 1.4, 17, 2.5, 15, 164, 535, 23546, 32.7, 3582.6, 7214.4
1, 125915, 11/11/2018 18:40:08, ADW_UNLOAD_GROUP, 22, 38.9, 16498.8, 6.7, 24, 2.8, 29, 324, 1012, 22415, 10.2, 4705, 8752.2
1, 125916, 11/11/2018 19:00:13, ADW_UNLOAD_GROUP, 7.4, 14.4, 8770.5, 2.9, 22, 4.2, 15, 176, 597, 2123, 4.1, 479.8, 5859.3
1, 125918, 11/11/2018 19:40:21, ADW_UNLOAD_GROUP, 2.7, 6.2, 2635.2, 2.2, 8, 6.6, 8, 128, 528, 573, 1.3, 779.9, 2660.8
1, 125919, 11/11/2018 20:00:02, ADW_UNLOAD_GROUP, 27.2, 42.4, 11823.7, 11.2, 46, 4.1, 50, 500, 2564, 28505, 4, 3566.8, 5206.7
1, 125920, 11/11/2018 20:20:11, ADW_UNLOAD_GROUP, 39.3, 53.2, 16291.2, 3.8, 12, 1.5, 44, 668, 1292, 48002, 10.1, 3032.6, 18810.7
1, 125921, 11/11/2018 20:40:21, ADW_UNLOAD_GROUP, 35.5, 67.6, 18796, 4.1, 10, 0.3, 107, 964, 1288, 46056, 28, 1880.5, 29760.5
1, 125922, 11/11/2018 21:00:03, ADW_UNLOAD_GROUP, 23.1, 63.7, 16347.8, 10.4, 9, 0.9, 10, 112, 479, 19676, 30.2, 1288.5, 13859.6
1, 125923, 11/11/2018 21:20:10, ADW_UNLOAD_GROUP, 38.2, 57.7, 15347.7, 2.6, 11, 1.1, 48, 512, 1107, 34121, 16.9, 1005.9, 17201.1
1, 125924, 11/11/2018 21:40:01, ADW_UNLOAD_GROUP, 29.7, 45.1, 8964.3, 8.7, 26, 0.3, 108, 1356, 2000, 25660, 6.7, 2197.4, 15797.1
1, 125925, 11/11/2018 22:00:16, ADW_UNLOAD_GROUP, 28.9, 36.7, 9594.8, 0.8, 0, 0, 129, 1304, 1992, 25865, 7, 2627.6, 13044.9
1, 125926, 11/11/2018 22:20:12, ADW_UNLOAD_GROUP, 24.1, 29.3, 13072.5, 1.1, 0, 0, 227, 1824, 2091, 15528, 4.1, 524.8, 9527.2
1, 125927, 11/11/2018 22:40:19, ADW_UNLOAD_GROUP, 24.3, 30.5, 13195.1, 2.6, 0, 0, 25, 392, 854, 16998, 3.6, 613.2, 7561.2
