HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 19/12/2018 00:54:42, 128355, 46.6, 78.4, 12.6, 3934.9, 262.7, 50.9, 0.9, 13.1, 265.9, 200.7, 20578.9, 714.5, 23.8, 335.5, 120.9, 12.8
1, 19/12/2018 01:20:42, 128356, 45.9, 88, 11.9, 3113.2, 292, 50.2, 0.9, 0.8, 352.4, 225.2, 20676.7, 764, 22.5, 338.7, 102.7, 11
1, 19/12/2018 01:40:42, 128357, 45.2, 53.7, 12.2, 1128.3, 351.4, 54.1, 1, 3.1, 258.8, 137.4, 19369.6, 732.5, 16.5, 247.1, 131.7, 7.7
1, 19/12/2018 02:00:42, 128358, 51.2, 60, 14.1, 1183.6, 352.9, 72.2, 1.1, 0.3, 299.1, 153.6, 16919.7, 779.9, 15, 217.9, 130.8, 8.6
1, 19/12/2018 02:20:42, 128359, 45.6, 47.1, 11.3, 5437.4, 216.5, 48.3, 0.9, 0, 205.6, 120.5, 30727.4, 464.8, 14.7, 213.9, 133.9, 5.6
1, 19/12/2018 02:40:42, 128360, 69.9, 75.9, 14.2, 5135.5, 178.8, 33.5, 1, 0.6, 217.6, 194.3, 36065.4, 199.9, 17.7, 323.7, 108.9, 11.9
1, 19/12/2018 02:55:42, 128361, 51.1, 86.8, 11.3, 4100.7, 262.4, 38.9, 3.1, 3, 424.2, 222.2, 23681.2, 232.7, 15.5, 293.5, 93.6, 17.8
1, 19/12/2018 03:39:42, 128362, 32.4, 39.6, 9.5, 169.7, 380.6, 66.5, 0.8, 0, 182.5, 101.5, 14805.1, 166, 9.5, 153.9, 103.2, 6.9
1, 19/12/2018 03:54:42, 128363, 29.2, 32.5, 8.8, 500.3, 344.4, 56.2, 0.7, 0, 142.8, 83.2, 26644.2, 147, 7.9, 139, 93.9, 7.8
1, 19/12/2018 04:02:41, 128364, 21, 36.5, 6.4, 138.7, 258.2, 40.2, 0.6, 0, 182.7, 93.3, 41899.1, 143.3, 7.4, 128.9, 84.7, 3.2
1, 19/12/2018 04:19:41, 128365, 37.1, 48.9, 9.9, 1491.7, 544, 45, 0.8, 0.1, 172.7, 125.1, 42152.1, 200.3, 9.6, 193.3, 70.5, 6.5
1, 19/12/2018 04:39:42, 128366, 25.9, 40, 7.2, 368.1, 367.5, 40.9, 0.6, 0, 191.4, 102.3, 39104.5, 180.3, 6.7, 119.8, 84.5, 3.5
1, 19/12/2018 04:59:41, 128367, 29.6, 49.1, 7.3, 360, 385.7, 35.1, 0.6, 0.1, 265.8, 125.7, 44459.4, 183.8, 8, 168.1, 70.5, 4.5
1, 19/12/2018 05:19:42, 128368, 25.3, 63.4, 7.5, 71.3, 383.3, 48.8, 0.6, 0, 308.8, 162.4, 42766.5, 183.1, 5.6, 107.6, 71.9, 3.5
1, 19/12/2018 05:39:41, 128369, 25, 41.1, 7.7, 42.3, 403.5, 47.4, 0.6, 0, 203.5, 105.2, 42805.5, 149, 5, 94.8, 75.3, 11.3
1, 19/12/2018 05:59:41, 128370, 34.6, 43.1, 9.5, 625.2, 345.1, 47.3, 0.8, 0, 203.3, 110.4, 44216.3, 148.1, 5.6, 145.3, 86.5, 5.8
1, 19/12/2018 06:19:41, 128371, 31.6, 45.5, 8.8, 698.3, 235.3, 36.8, 0.7, 0.1, 210.6, 116.4, 43357.6, 210.2, 6.6, 147.7, 89.6, 4.4
1, 19/12/2018 06:39:41, 128372, 39.3, 57.9, 11.7, 342.3, 343.3, 62.4, 0.9, 0, 209.7, 148.2, 38639.5, 175.9, 5, 114, 121.8, 12.9
1, 19/12/2018 06:59:41, 128373, 36.5, 55.1, 11.3, 79.5, 315.2, 63.3, 0.9, 0, 201.6, 141.1, 38417.3, 187.2, 4.1, 85.3, 131.5, 15
1, 19/12/2018 07:19:41, 128374, 47.7, 61.1, 14.5, 101.8, 360.4, 69.2, 1.2, 0, 226.5, 156.4, 11874.1, 154.1, 4.1, 85.5, 126.3, 15.9
1, 19/12/2018 07:39:41, 128375, 44.7, 64.5, 13.5, 90.5, 366.6, 71.5, 1.1, 0, 226.9, 165.1, 11596, 58.2, 4.2, 85.5, 125.4, 24.5
