INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 128555, 22/12/2018 00:00:30, ADW_UNLOAD_GROUP, 1.1, 1.2, 0, 0, 0, 0, 18, 138, 403, 305, 0.1, 223.9, 82.5
1, 128556, 22/12/2018 00:20:02, ADW_UNLOAD_GROUP, 1, 1.1, 0.5, 0, 0, 0, 18, 124, 451, 284, 0.1, 227.6, 68.7
1, 128557, 22/12/2018 00:40:03, ADW_UNLOAD_GROUP, 0.7, 0.8, 0.1, 0, 0, 0, 11, 88, 238, 186, 0.1, 55.7, 56.1
1, 128558, 22/12/2018 01:00:02, ADW_UNLOAD_GROUP, 0.5, 0.6, 0, 0, 0, 0, 13, 88, 367, 146, 0.1, 120.9, 44.5
1, 128559, 22/12/2018 01:20:07, ADW_UNLOAD_GROUP, 0, 0.1, 0.3, 0.1, 0, 0, 0, 0, 417, 2, 0, 0, 0
1, 128560, 22/12/2018 01:40:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 477, 0, 0, 0, 0
1, 128561, 22/12/2018 02:00:17, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 721, 2, 0, 0, 0
1, 128562, 22/12/2018 02:20:22, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 384, 2, 0, 0, 0
1, 128563, 22/12/2018 02:40:06, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 560, 0, 0, 0, 0
1, 128564, 22/12/2018 03:00:07, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 759, 0, 0, 0, 0
1, 128565, 22/12/2018 03:20:11, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 709, 0, 0, 0, 0
1, 128566, 22/12/2018 03:40:26, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 481, 0, 0, 0, 0
1, 128567, 22/12/2018 04:00:26, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 536, 1, 0, 0, 0
1, 128568, 22/12/2018 04:20:44, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 514, 0, 0, 0, 0
1, 128569, 22/12/2018 04:40:11, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 454, 0, 0, 0, 0
1, 128570, 22/12/2018 05:00:05, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 653, 0, 0, 0, 0
1, 128571, 22/12/2018 05:20:09, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 348, 0, 0, 0, 0
