HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 11/01/2019 23:59:40, 130067, 45.7, 63, 12.7, 685.4, 393.1, 49.8, 1, 0, 241.7, 161.2, 68807.4, 153.2, 6.9, 212.8, 144.6, 13
1, 12/01/2019 00:19:40, 130068, 47.4, 75.7, 12.2, 7088.4, 474, 52.1, 3.8, 11.5, 367.9, 193.8, 85621.4, 216.8, 13.6, 277, 158.1, 19.9
1, 12/01/2019 00:39:40, 130069, 59.7, 120.3, 13.5, 13590.8, 366.1, 38.4, 10, 41.9, 391.2, 307.9, 68494.6, 299.2, 27.2, 489.1, 133, 7.3
1, 12/01/2019 00:59:40, 130070, 66.1, 97.4, 14.4, 2374, 407.7, 40.1, 1.9, 18.3, 314.9, 249.3, 78073.1, 802.3, 22.3, 383.7, 139.2, 7.3
1, 12/01/2019 01:19:40, 130071, 54.2, 79.4, 13.2, 1327.2, 393, 43.5, 1.2, 11.9, 268.5, 203.3, 74009, 551.6, 20, 360.2, 129.2, 11.1
1, 12/01/2019 01:39:40, 130072, 54.6, 60.3, 13.1, 1151.7, 449, 33.2, 0.9, 0.7, 205.9, 154.3, 39873.8, 569, 16.8, 298.8, 101.6, 9.4
1, 12/01/2019 01:59:39, 130073, 37.6, 83.5, 10.2, 2833.3, 263, 33, 0.8, 0.7, 361.2, 213.7, 42196.4, 716.2, 18.2, 268.6, 93.9, 33.1
1, 12/01/2019 02:19:40, 130074, 44.6, 63.9, 10.6, 1812.2, 341.7, 27.4, 0.8, 0.3, 326.3, 163.5, 45298.1, 780.6, 15, 245.2, 96.1, 6.1
1, 12/01/2019 02:39:40, 130075, 40.5, 43, 9.8, 1351.1, 121.3, 20.5, 0.7, 3.1, 137, 110.1, 24744.2, 692.8, 13.5, 219.6, 82.5, 6.6
1, 12/01/2019 02:59:40, 130076, 16.8, 74.1, 5.5, 938.7, 56.7, 10.4, 0.5, 0.7, 391.2, 189.7, 27932.8, 232.8, 17.2, 330.3, 36.7, 65
1, 12/01/2019 03:19:40, 130077, 31.3, 74.8, 8.6, 1565.7, 157.3, 22.7, 0.7, 1.3, 444.9, 191.4, 29361, 244.6, 15, 287.5, 58.3, 44.3
1, 12/01/2019 03:39:40, 130078, 34.7, 44.7, 9.1, 2737.1, 166.4, 25.3, 0.7, 3.7, 183.1, 114.3, 15900.9, 159.1, 10, 173.5, 70, 10.3
1, 12/01/2019 03:59:40, 130079, 26.8, 42.2, 7.3, 1414.2, 186.1, 23.3, 0.7, 2.3, 222.6, 108, 55924.7, 245.9, 7.5, 105.8, 58.5, 12.1
1, 12/01/2019 04:19:39, 130080, 35.4, 58.6, 8.5, 2822.6, 480.1, 21.9, 0.6, 1.1, 256.1, 150, 48898.4, 245.9, 9, 154.1, 50.1, 7.2
1, 12/01/2019 04:39:39, 130081, 29.2, 33.8, 7.7, 384.5, 474.5, 16.3, 0.6, 0, 146.7, 86.4, 44358.6, 133.8, 5.7, 100.6, 53.2, 8.8
1, 12/01/2019 04:59:39, 130082, 24.9, 46.9, 6.9, 866.2, 351.1, 16.8, 0.6, 0, 210.3, 120.1, 43282.9, 147.5, 5.1, 97.8, 49.8, 25.3
1, 12/01/2019 05:19:39, 130083, 28.9, 43.1, 8.5, 1906.5, 213.3, 28.5, 0.7, 0.3, 203.9, 110.4, 43808.4, 334.5, 5.7, 117.9, 68.9, 7.8
1, 12/01/2019 05:39:39, 130084, 18.5, 24.8, 5.5, 179.7, 188.8, 28.6, 0.5, 0, 87.4, 63.6, 42894.5, 151.2, 3.9, 80.5, 67.2, 5.9
1, 12/01/2019 05:59:39, 130085, 40.7, 70.5, 10.5, 1346, 278.7, 43.8, 0.9, 0, 344.9, 180.5, 52759.1, 136.9, 6.8, 186.9, 77.9, 17.8
1, 12/01/2019 06:19:38, 130086, 31.1, 36.3, 8.8, 249.6, 292, 48, 0.7, 0, 157.2, 93, 13145.9, 177.7, 4.2, 91.6, 89.5, 7.5
1, 12/01/2019 06:39:39, 130087, 20.1, 32.9, 5.9, 891.1, 198.3, 33.8, 0.5, 0, 204.7, 84.2, 10997.6, 162.6, 4.3, 94.2, 65, 4.9
1, 12/01/2019 06:59:39, 130088, 29, 42, 8.8, 57, 280.2, 55, 0.8, 0, 176, 107.4, 10566.1, 115.1, 3, 66.1, 100.5, 15.5
1, 12/01/2019 07:20:38, 130089, 55.1, 67.5, 14.6, 1054.9, 385.2, 66.6, 1.1, 0, 289.1, 172.9, 15687.1, 193.1, 7.3, 151.2, 101.9, 9.8
1, 12/01/2019 07:39:39, 130090, 35.6, 54.8, 9.8, 285.7, 355, 59.2, 0.8, 0, 248.7, 140.2, 10574.2, 134.3, 4.2, 89.4, 88.7, 6.8
1, 12/01/2019 07:59:38, 130091, 44.6, 55.9, 12.7, 6588.8, 359.8, 55.8, 1, 0, 196.1, 143.2, 16697, 123.8, 6.1, 147, 94.9, 15
1, 12/01/2019 08:19:39, 130092, 42.1, 54.7, 11.6, 404.4, 357.7, 56.2, 0.9, 0, 261.4, 139.9, 15603.3, 179.3, 4.4, 94.1, 115, 7.2
1, 12/01/2019 08:39:38, 130093, 37.7, 54.3, 11.1, 1154.5, 261, 35.7, 0.9, 0, 187.3, 139.1, 16581.4, 144.2, 5.4, 105.6, 114, 8.5
1, 12/01/2019 08:59:38, 130094, 25.9, 47.4, 7.7, 16996.3, 215.3, 30.6, 0.7, 0, 175.3, 121.4, 10640.5, 125.1, 4.6, 68.1, 96.7, 16.9
1, 12/01/2019 09:19:38, 130095, 30.9, 56.9, 9.6, 2200.3, 248.3, 40.6, 0.8, 0, 240.7, 145.6, 16452, 223.1, 5.1, 90, 108.6, 12.8
1, 12/01/2019 09:39:38, 130096, 27.9, 45, 9.2, 277, 237.5, 39.5, 0.8, 0, 172, 115.2, 13111, 131.9, 3.1, 58.8, 101.8, 14
1, 12/01/2019 09:59:38, 130097, 33.5, 55.4, 10.1, 310.9, 306.8, 44.6, 0.8, 0.4, 278.5, 141.9, 21733.1, 130.7, 3.9, 85.5, 103.6, 14.5
1, 12/01/2019 10:19:38, 130098, 43.1, 61.1, 11.8, 914.8, 344.5, 39.6, 0.9, 0.3, 252.6, 156.3, 26406.2, 181.8, 5.8, 128.1, 105.3, 18.7
1, 12/01/2019 10:39:37, 130099, 36.5, 55.5, 9.6, 395.9, 355.5, 39.9, 0.8, 0, 244.4, 142.2, 22286.4, 142.3, 4.5, 92.5, 115.3, 16.2
1, 12/01/2019 10:59:38, 130100, 43.4, 51, 11.2, 873.8, 315.8, 51.9, 0.9, 0.2, 192.6, 130.7, 36927.5, 140.5, 5.6, 119, 169.3, 9.6
1, 12/01/2019 11:19:38, 130101, 40.5, 52, 11.4, 191.9, 314.9, 59.5, 1, 0, 241.7, 133.1, 36896.5, 183.8, 4.2, 84.5, 197.4, 5.5
1, 12/01/2019 11:39:38, 130102, 41.9, 37.8, 12.2, 792.8, 352.8, 61.1, 1, 0, 126.9, 96.7, 26682.7, 136.3, 4.1, 83.7, 193, 5.7
1, 12/01/2019 11:59:38, 130103, 40.5, 54.6, 11.2, 790.2, 318.9, 59.3, 0.9, 0.1, 290.3, 139.8, 14781.9, 137.6, 5.2, 109.2, 158.9, 5.8
1, 12/01/2019 12:19:38, 130104, 40.1, 40.5, 11.7, 451.1, 382.8, 57.2, 0.9, 0, 200.5, 103.7, 11291.5, 189.4, 4, 82.9, 173.3, 5.7
1, 12/01/2019 12:39:37, 130105, 37.4, 33.8, 11.8, 2108.5, 329.9, 53, 1, 0, 150.3, 86.5, 15975.9, 221.5, 3.3, 63.2, 163, 6.5
1, 12/01/2019 12:59:37, 130106, 39.9, 43.9, 13.1, 678.5, 320.5, 48.3, 1.1, 0, 159.5, 112.3, 14126.4, 144.2, 3.4, 75.8, 166.3, 12
1, 12/01/2019 13:19:37, 130107, 34.3, 36.2, 12.1, 113.3, 315.4, 48, 1, 0, 202.4, 92.6, 10174.7, 177.4, 2.2, 37.5, 189.9, 6.1
1, 12/01/2019 13:39:37, 130108, 48.2, 45.4, 14.4, 1098.7, 503.9, 44.8, 1.1, 0, 230.9, 116.2, 21019.2, 163, 5.6, 104.4, 177.7, 8
