INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 127299, 01/12/2018 00:00:06, ADW_UNLOAD_GROUP, 1, 1.2, 51.6, 0.1, 0, 0, 28, 204, 281, 297, 0.1, 300.5, 115.8
1, 127300, 01/12/2018 00:20:22, ADW_UNLOAD_GROUP, 0, 0.3, 5.8, 0.1, 0, 0, 4, 24, 560, 6, 0.2, 41.8, 4
1, 127301, 01/12/2018 00:40:46, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 607, 1, 0, 0, 0
1, 127302, 01/12/2018 01:00:00, ADW_UNLOAD_GROUP, 0, 0, 1.3, 0, 0, 0, 0, 0, 708, 0, 0, 0, 0
1, 127303, 01/12/2018 01:20:10, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 433, 1, 0, 0, 0
1, 127304, 01/12/2018 01:40:22, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 512, 0, 0, 0, 0
1, 127305, 01/12/2018 02:00:32, ADW_UNLOAD_GROUP, 0, 0, 1.7, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0
1, 127306, 01/12/2018 02:20:02, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0
1, 127307, 01/12/2018 02:40:01, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0
1, 127308, 01/12/2018 03:00:08, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0
1, 127309, 01/12/2018 03:20:15, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 730, 0, 0, 0, 0
1, 127310, 01/12/2018 03:40:15, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 443, 0, 0, 0, 0
