HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 16/12/2018 10:03:55, 128335, 19.7, 23.7, 5.5, 946.1, 267.9, 23.6, 0.5, 0, 184.5, 60.8, 15574.8, 202.6, 3.1, 60.8, 68.1, 3.5
1, 16/12/2018 11:07:55, 128336, 16.7, 23.3, 4.4, 840.5, 249, 22, 0.4, 0, 193.5, 59.6, 24513.8, 216.1, 3.8, 72.1, 59.8, 2.2
1, 16/12/2018 13:25:55, 128337, 14.8, 16.8, 4.1, 1194.9, 153.8, 16.1, 0.4, 0, 372.9, 43.1, 15449.8, 230.6, 2, 31.2, 53, 1.7
1, 16/12/2018 14:26:55, 128338, 8.9, 8.7, 2.8, 251.5, 148.4, 13.8, 0.3, 0, 83.5, 22.4, 11240.9, 205.5, 1.4, 19.2, 31.4, 0.9
1, 16/12/2018 14:43:54, 128339, 6.2, 6.6, 2.1, 100.6, 132.4, 16.2, 0.2, 0, 57.6, 16.9, 14217, 197.4, 1.5, 17.3, 24.9, 0.6
1, 17/12/2018 08:29:51, 128340, 36.7, 64.9, 9.6, 5943.1, 400.1, 63.9, 0.8, 1.1, 338.8, 166.2, 17067.2, 179, 3.8, 55.6, 68, 10.6
2, 16/12/2018 10:03:10, 128335, 31.1, 44.7, 5.5, 1034.8, 158.7, 10.9, 0.4, 0, 171.2, 114.4, 17949.5, 762.8, 5, 87.8, 37.7, 2.4
2, 16/12/2018 11:08:09, 128336, 29.4, 46.4, 5.5, 1538, 117.1, 15.4, 0.5, 0, 198.2, 118.7, 23207.9, 681.8, 5, 82.3, 50.9, 2.5
2, 16/12/2018 13:26:09, 128337, 27.1, 42.2, 5.1, 896, 107.4, 10.8, 0.4, 0, 257.5, 108.1, 19606.7, 370.1, 5.9, 107.9, 42.1, 1.8
2, 16/12/2018 14:27:09, 128338, 22.7, 36.9, 4.2, 201.6, 71.2, 10.4, 0.4, 0, 141, 94.4, 20290.9, 247.1, 5.1, 87, 31.5, 1
2, 16/12/2018 14:43:09, 128339, 22.3, 35.6, 3.7, 105.8, 71.5, 10.4, 0.3, 0, 112.2, 91.2, 21243.3, 283.1, 4.6, 80.4, 25.3, 0.7
2, 17/12/2018 08:30:05, 128340, 35, 66.3, 8.1, 6318.8, 309.1, 57.9, 0.7, 0.9, 390.1, 169.8, 35916.3, 637.3, 7.3, 131.9, 106.7, 4.5
4, 16/12/2018 10:03:59, 128335, 45.2, 45.4, 7.9, 8438.5, 492.5, 9.3, 0.7, 0, 209, 116.2, 72976.2, 493.6, 13.4, 590.7, 1.7, 4.5
4, 16/12/2018 11:07:58, 128336, 37.7, 32.8, 6.1, 11107.1, 310.4, 8.6, 0.4, 0, 220.8, 84, 84897.8, 572.9, 10.5, 321.7, 2.1, 3.6
4, 16/12/2018 13:26:03, 128337, 30.7, 34.7, 6.6, 11831.7, 154.3, 6, 0.5, 0, 277.2, 88.8, 19981.4, 576.2, 11, 302.8, 4.3, 4.5
4, 16/12/2018 14:27:03, 128338, 37.4, 42.4, 7.9, 7232, 203.2, 3.4, 0.5, 0, 133.8, 108.6, 22211.1, 666.7, 13.1, 387.5, 3.3, 8.2
4, 16/12/2018 14:43:02, 128339, 32.6, 35.4, 6, 7202.2, 200.6, 4.7, 0.4, 0, 107.9, 90.6, 38925.4, 626.4, 10.1, 320.1, 2.7, 9.3
4, 17/12/2018 08:30:09, 128340, 36.5, 72.9, 7, 13135.7, 400.4, 19.2, 0.8, 2.2, 335.7, 186.6, 65757.7, 638.2, 35.8, 1042.1, 3.7, 7.3
