HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 29/01/2019 00:00:13, 131291, 65.1, 70.5, 19, 1173.9, 239.4, 41.1, 1.4, 2.1, 228, 180.5, 49935.5, 67.1, 10, 246.1, 157.5, 18.5
1, 29/01/2019 00:20:13, 131292, 59.1, 85.6, 18.7, 7507.2, 223.2, 46.1, 5.6, 21.6, 345, 219.1, 50703.4, 70.3, 15.8, 266.1, 153.2, 22.6
1, 29/01/2019 00:40:13, 131293, 61.8, 124.5, 19.8, 6935.4, 204.7, 32.7, 8.4, 45.9, 419.7, 318.7, 49535.8, 16.9, 27.3, 374.6, 133.3, 20.4
1, 29/01/2019 00:59:13, 131294, 68.2, 135.9, 20.4, 14922.5, 183.4, 24.9, 4.7, 24.4, 429.7, 347.9, 53800.3, 677.5, 30.8, 484.5, 119.3, 26.4
1, 29/01/2019 01:19:13, 131295, 71.9, 110.2, 20.9, 4072, 239.9, 37.2, 3.3, 25.7, 308.1, 282.1, 52809.5, 420.1, 26.8, 420.5, 150.8, 23.8
1, 29/01/2019 01:39:13, 131296, 54.3, 108.4, 16.8, 1857, 171.1, 25, 1.8, 13.6, 373.5, 277.6, 48380.6, 366.5, 21, 296.3, 105.8, 19.1
1, 29/01/2019 02:00:12, 131297, 62.2, 60.8, 18.8, 1692.1, 339.3, 37.5, 1.4, 1.7, 203.7, 155.7, 46670.8, 572.6, 12.9, 181.6, 164.9, 13.7
1, 29/01/2019 02:20:13, 131298, 57, 51.3, 16.3, 5570.5, 229.6, 34.1, 1.5, 1.4, 217, 131.4, 58673.1, 549.5, 13.9, 210.8, 179.4, 6.6
1, 29/01/2019 02:39:13, 131299, 85.2, 101.5, 17.6, 6464.2, 156.2, 22, 9.7, 11.3, 349.4, 259.8, 68835.6, 564.6, 22.2, 397.8, 124.7, 11
1, 29/01/2019 02:59:13, 131300, 80.4, 111.1, 16.6, 4920, 173.3, 28, 7.3, 14.6, 371.4, 284.5, 61786.4, 154.9, 22, 397.4, 109.3, 11.5
1, 29/01/2019 03:20:13, 131301, 57.9, 110.9, 12.9, 3631.8, 155.8, 25.6, 6.8, 15.3, 386.7, 284, 72770.9, 54, 17.3, 318.9, 87.5, 39.2
1, 29/01/2019 03:40:13, 131302, 43.9, 108.1, 11.3, 2437.8, 151.8, 27.7, 1.5, 3.2, 408.3, 276.9, 55515.3, 56.7, 14, 228.8, 62.1, 61.8
1, 29/01/2019 03:59:13, 131303, 65.8, 90.4, 17.1, 4288, 333.1, 42, 1.7, 2.2, 284.8, 231.5, 91306.7, 3238.3, 11.4, 169, 131.3, 17.1
1, 29/01/2019 04:20:12, 131304, 66, 80.8, 17, 1021.1, 542.4, 42.9, 1.5, 0, 269.1, 206.8, 84917, 37.7, 8.2, 125.7, 132.6, 11.2
1, 29/01/2019 04:39:12, 131305, 54.3, 69.1, 14.3, 588.8, 513, 44.5, 1.2, 0, 257.8, 177, 76032, 2281.8, 6.1, 96.2, 113.1, 11.9
1, 29/01/2019 05:00:13, 131306, 40.9, 65.4, 10.4, 744.1, 467.9, 27.7, 1, 0, 271.3, 167.4, 76985.5, 3981.3, 5.6, 78.1, 62.6, 11.3
1, 29/01/2019 05:19:12, 131307, 38, 46.3, 10.3, 1392.5, 341.4, 32.6, 0.9, 0, 220.8, 118.6, 81289.1, 1831.6, 5, 80.8, 71.3, 9.6
1, 29/01/2019 05:40:12, 131308, 31.6, 40.1, 8.7, 490.1, 207.5, 34.2, 0.9, 0, 193.1, 102.6, 43998.7, 6884.3, 2.4, 42.4, 83.6, 6.8
1, 29/01/2019 06:00:12, 131309, 28.6, 39.3, 8.4, 45.4, 226.4, 42.1, 0.9, 0, 193.2, 100.6, 44198.2, 41.8, 1, 4, 92.4, 7.5
1, 29/01/2019 06:20:12, 131310, 36.3, 41.6, 10.4, 824.6, 242.7, 37.5, 1, 0, 171.4, 106.5, 48907.4, 89.6, 3.2, 45.8, 100, 8.1
1, 29/01/2019 06:39:11, 131311, 27.6, 61, 8.1, 1659, 175, 30.8, 0.9, 0, 301.3, 156.1, 44033.8, 79.2, 3.3, 55.3, 92, 12.6
1, 29/01/2019 06:59:12, 131312, 43.3, 57.1, 12.4, 6485.8, 280, 45.3, 1.1, 0, 204.7, 146.3, 55983.7, 56.2, 1.9, 33, 127.8, 15.4
1, 29/01/2019 07:20:11, 131313, 39.8, 60.1, 12.3, 329.7, 278.9, 47.1, 1.1, 0, 210.6, 154, 44015.1, 42.1, 1.9, 22.9, 104.9, 16.5
1, 29/01/2019 07:40:11, 131314, 51.6, 65.9, 15.2, 1149.3, 322.9, 50.6, 1.2, 0.1, 247.6, 168.8, 47182.8, 98.9, 3.5, 61.2, 110.2, 17
1, 29/01/2019 08:00:11, 131315, 63.6, 89, 17.1, 606.7, 363.2, 57.4, 1.4, 0, 315.4, 227.9, 50544.9, 38.1, 5.1, 70.5, 121.4, 18.3
1, 29/01/2019 08:20:11, 131316, 54.8, 68.9, 16.2, 6655.9, 377.1, 60.3, 1.3, 0, 252.7, 176.3, 46071.5, 23, 2.8, 30.9, 129.5, 17.8
1, 29/01/2019 08:40:12, 131317, 45.4, 65.9, 13.2, 29706.1, 278.3, 47.3, 1.1, 0.1, 219.2, 168.6, 50034.9, 104.2, 4.1, 78.2, 122.6, 19.2
1, 29/01/2019 08:59:12, 131318, 31, 66.4, 9, 6460, 214.3, 32.2, 0.9, 0.1, 255.8, 170, 45356.9, 32.3, 4.9, 72.8, 81.5, 22.3
1, 29/01/2019 09:20:11, 131319, 36.6, 49.7, 10.7, 941.5, 255.8, 50.1, 1, 0, 186.1, 127.2, 48636, 96.1, 3.5, 34.7, 149.6, 12.2
1, 29/01/2019 09:39:11, 131320, 35.9, 46.5, 10.4, 1298.9, 257.6, 51.5, 1, 0, 202.2, 118.9, 44120.7, 84.7, 3.7, 42.7, 156.2, 6.7
1, 29/01/2019 10:00:11, 131321, 31.8, 42.9, 9.5, 176.5, 228.4, 48.7, 0.9, 0, 191.5, 109.8, 44234.2, 50.4, 2.3, 14.4, 152.4, 6.7
1, 29/01/2019 10:19:11, 131322, 35.4, 37.6, 10.9, 323.4, 249.3, 53.7, 1.1, 0, 165.7, 96.2, 44101.6, 45, 2.5, 13.3, 168.9, 7.4
1, 29/01/2019 10:39:11, 131323, 36.5, 82.7, 10.8, 697.5, 270.5, 56.1, 1, 0, 430.9, 211.8, 46482.7, 81.8, 4.4, 53.3, 125.3, 5.5
1, 29/01/2019 11:00:11, 131324, 62.1, 102.1, 16.3, 857.6, 324.4, 66.4, 1.6, 0, 410.7, 261.3, 49886.4, 110.7, 6.6, 117.7, 173.6, 14.3
1, 29/01/2019 11:19:11, 131325, 69.6, 79.4, 17.6, 5589.2, 323.7, 66, 5.8, 0.3, 301.6, 203.2, 69704.3, 77, 13.8, 186.6, 154.4, 11.7
1, 29/01/2019 11:39:11, 131326, 83.2, 135.7, 17.5, 6331.8, 305.4, 56.4, 18.6, 14.6, 432, 347.3, 65883.8, 91.3, 20, 370.6, 130.7, 10.2
1, 29/01/2019 12:00:10, 131327, 74.4, 111.1, 16.6, 11134.3, 287.4, 55.8, 5.6, 5.9, 439.7, 284.5, 65263, 109.7, 17.7, 292.6, 124, 9
1, 29/01/2019 12:19:10, 131328, 66.3, 117.5, 14.9, 3827, 264.6, 46.1, 5.4, 10.4, 484.8, 300.8, 59121.9, 131.6, 18.1, 308.6, 114.8, 9.2
1, 29/01/2019 12:40:11, 131329, 44.2, 84.8, 12, 2650.6, 297.1, 56, 1, 0, 344.6, 217, 53652, 74.8, 11.5, 169, 124.8, 9.1
1, 29/01/2019 12:59:11, 131330, 51.9, 77.9, 13.1, 880.2, 358.6, 72.4, 1.2, 0, 319, 199.3, 44759.1, 73.3, 6.3, 73.6, 138.8, 8.8
1, 29/01/2019 13:20:10, 131331, 42.1, 55.5, 11, 356.7, 338.9, 72.8, 1, 0, 240, 142, 44334.7, 64.1, 3.5, 35.7, 136.9, 6
1, 29/01/2019 13:40:11, 131332, 43.1, 61.9, 11.1, 1675, 333, 64.3, 1, 0, 205, 158.3, 48529.4, 82.1, 4.8, 87.9, 125.5, 5.6
1, 29/01/2019 14:00:10, 131333, 37.4, 63.6, 10.7, 428.2, 275.7, 59, 1, 0, 297.1, 162.7, 48190.8, 59, 3.2, 46, 153.1, 6.5
1, 29/01/2019 14:20:10, 131334, 32.7, 40.2, 9.6, 1074.4, 254.9, 55.3, 1, 0, 236.5, 102.9, 44819.2, 31.1, 2.3, 34.7, 142.4, 7.4
1, 29/01/2019 14:40:10, 131335, 29.7, 41.5, 9, 225.2, 239.7, 52.1, 0.9, 0, 239.8, 106.4, 51274.9, 66.3, 3.1, 61.3, 128.8, 5.5
1, 29/01/2019 14:59:10, 131336, 41.5, 57, 11.2, 1464.5, 295.9, 53.3, 1, 0, 297.5, 145.9, 49744.7, 42, 5.4, 116, 125.2, 7.7
1, 29/01/2019 15:20:10, 131337, 37.3, 52.8, 10.1, 288.3, 289, 54.4, 1, 0, 259, 135.1, 46922.8, 31.6, 3.3, 62.6, 127.9, 11.5
1, 29/01/2019 15:39:10, 131338, 37.5, 41.5, 10.7, 2222.7, 281.1, 57.8, 1, 0, 176.9, 106.1, 46836.4, 143.9, 4, 79.6, 134.5, 8.5
1, 29/01/2019 16:00:10, 131339, 61.8, 72, 15.1, 1810.2, 441.5, 65.5, 1.4, 1.7, 264.8, 184.4, 71047.6, 108, 8.2, 203.1, 155.1, 8.7
1, 29/01/2019 16:20:10, 131340, 61.2, 78.5, 15.8, 777.7, 554.5, 90, 1.3, 0, 309.9, 201.1, 88844.8, 131, 12.4, 350.9, 151.5, 12.5
1, 29/01/2019 16:40:09, 131341, 58.6, 78.8, 15.3, 446, 462.8, 82.9, 1.3, 0, 326.9, 201.7, 91739.8, 109.8, 10.7, 304, 159.3, 13.2
1, 29/01/2019 17:00:10, 131342, 81.8, 100.8, 18.3, 5852, 444.7, 70.4, 8.2, 0.4, 372.3, 257.9, 101280.5, 107.1, 20.8, 457.2, 147.4, 11
1, 29/01/2019 17:20:10, 131343, 93.4, 103.1, 19.8, 4281.2, 468.5, 71.9, 14, 4.5, 331, 264, 87325.1, 132.9, 21.5, 528.4, 126.7, 7.7
1, 29/01/2019 17:40:09, 131344, 77.3, 107.5, 16.4, 3278.3, 471.3, 74.7, 5.9, 4.6, 475.5, 275.2, 94930.1, 204.3, 22, 501.6, 108.3, 7.2
1, 29/01/2019 18:00:09, 131345, 83.9, 145.5, 20.2, 4523.2, 550.3, 69.3, 8.2, 6, 519.3, 372.6, 98863.5, 158.9, 30.7, 632.5, 112.1, 42
1, 29/01/2019 18:19:09, 131346, 65.6, 64.7, 16.8, 1029.3, 638.8, 85.2, 1.3, 0.1, 208.9, 165.5, 82699.7, 234.5, 20.6, 394.5, 142.5, 13.5
1, 29/01/2019 18:40:09, 131347, 60.8, 60.3, 16.6, 2713.4, 612.3, 76.3, 1.4, 0, 230.6, 154.2, 76245, 190.2, 14.5, 245.9, 175.6, 10.8
1, 29/01/2019 19:00:09, 131348, 48.3, 51, 12.7, 376.1, 477.4, 65.2, 1.1, 0, 217.2, 130.7, 67949, 187.9, 12.8, 210.4, 157.7, 8
1, 29/01/2019 19:20:09, 131349, 59.9, 61.4, 15.4, 2169.9, 459.4, 64.2, 1.2, 3, 249.6, 157.1, 68367.5, 220, 13.7, 262.6, 148.3, 6.6
