HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125355, 03/11/2018 23:59:23, 18.3, 15.1, 3.9, 34.7, 551, 17.7, 0.4, 0, 89, 38.6, 20187.6, 236.9, 10, 145.2, 60.1, 3.6
1, 125356, 04/11/2018 00:19:23, 24.2, 44.1, 4.8, 12206.7, 531.9, 16.2, 0.4, 6.5, 227.5, 112.9, 22343.3, 209.5, 15.2, 194.5, 49.7, 15
1, 125357, 04/11/2018 00:39:23, 37.9, 60.6, 7.7, 7577.5, 457.7, 17.2, 0.6, 17.1, 273.4, 155, 23371.3, 211.6, 24, 256.4, 64.7, 3
1, 125358, 04/11/2018 00:59:23, 67.7, 99.3, 14.9, 4339.4, 407.7, 21.7, 4.4, 9.2, 358.6, 254.1, 35211.1, 776.2, 29.4, 373.9, 54.7, 12.2
1, 125359, 04/11/2018 01:19:22, 47, 100.5, 10.4, 3014.6, 460.1, 17.9, 0.8, 14.4, 360.1, 257.4, 32552, 669.1, 27.1, 329.7, 52.5, 38
1, 125360, 04/11/2018 01:39:22, 31, 62.9, 6.4, 1306.5, 461.3, 5, 0.5, 11.2, 214.5, 161, 31169.4, 792.9, 19.5, 213.2, 11.8, 27.8
1, 125361, 04/11/2018 01:59:23, 41.9, 65.3, 9.4, 1637, 467.6, 13.3, 0.8, 7.2, 290.7, 167.3, 30852.8, 811.8, 18.1, 203.1, 17.3, 8
1, 125362, 04/11/2018 02:19:22, 54.9, 55.2, 11.3, 6609.4, 511.2, 14.3, 0.8, 1.9, 187.1, 141.3, 44163.5, 986.9, 21.1, 263.1, 20.6, 8.6
1, 125363, 04/11/2018 02:40:23, 60.2, 59, 9.5, 7886.3, 360.7, 5.1, 0.7, 0.3, 249.2, 151, 61606, 310.7, 19.1, 302.5, 10.7, 5.5
1, 125364, 04/11/2018 02:59:23, 48.3, 49, 8.2, 3917, 405.9, 5.7, 0.6, 0.6, 217.7, 125.5, 47632.7, 221.3, 17.4, 289.7, 8.5, 7.1
1, 125365, 04/11/2018 03:19:22, 18.4, 20.5, 4.2, 1614.7, 529.1, 3.7, 0.4, 0, 143.3, 52.5, 36973.6, 194.4, 15.8, 290.7, 9.6, 4.5
1, 125366, 04/11/2018 03:39:22, 22.2, 32.3, 5, 276.8, 681.1, 14.3, 0.4, 0, 138.1, 82.7, 37897.5, 181.8, 9.6, 109.7, 21.1, 17.5
1, 125367, 04/11/2018 03:59:22, 18.3, 19.3, 3.9, 386.4, 675.4, 3.6, 0.4, 0, 81.5, 49.4, 46631.6, 224.6, 5.8, 69, 8.7, 5.4
1, 125368, 04/11/2018 04:19:22, 17.7, 10.1, 3.6, 69.7, 751.6, 4, 0.3, 0, 56.3, 25.7, 46366.6, 174, 4.2, 33.1, 7.3, 2.3
1, 125369, 04/11/2018 04:39:22, 15.5, 12, 3.7, 72.7, 526.7, 6.8, 0.3, 0, 55.4, 30.8, 46377.5, 175.1, 4, 33, 11.2, 3.3
1, 125370, 04/11/2018 05:00:22, 16.2, 18.7, 3.8, 68.4, 468.6, 9.1, 0.3, 0, 119, 47.8, 26306.9, 222.8, 4.2, 33.2, 13, 2.6
1, 125371, 04/11/2018 05:19:22, 21, 25.1, 5.5, 70.6, 560.9, 17, 0.5, 0, 139.5, 64.3, 26289.8, 203.5, 4.1, 33, 37.9, 5.1
1, 125372, 04/11/2018 05:40:22, 21.7, 37.8, 5.7, 67.3, 543.3, 18, 0.5, 0, 161.3, 96.7, 26302.5, 199.6, 4.2, 33.2, 43.6, 11.7
