INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 125427, 05/11/2018 00:00:18, ADW_UNLOAD_GROUP, 0, 0, 1.7, 0, 0, 0, 0, 0, 90, 1, 0, 0, 0
1, 125428, 05/11/2018 00:20:37, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0
1, 125429, 05/11/2018 00:40:10, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 431, 1, 0, 0, 0
1, 125430, 05/11/2018 01:00:25, ADW_UNLOAD_GROUP, 3.6, 5.1, 385.7, 1, 0, 0, 38, 340, 1913, 1262, 0.5, 4062.4, 1404
1, 125431, 05/11/2018 01:20:03, ADW_UNLOAD_GROUP, 0.7, 3.1, 237.7, 1.9, 0, 0, 0, 0, 559, 222, 0.5, 162.2, 4707.9
1, 125432, 05/11/2018 01:40:08, ADW_UNLOAD_GROUP, 0.5, 2.2, 169.7, 1.5, 0, 0, 4, 40, 719, 112, 0.2, 108.5, 2442.8
1, 125433, 05/11/2018 02:00:01, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 610, 0, 0, 0, 0
1, 125434, 05/11/2018 02:20:05, ADW_UNLOAD_GROUP, 12.4, 13, 5545.5, 0.1, 0, 0, 33, 364, 1691, 17370, 0.5, 3849.4, 329
1, 125435, 05/11/2018 02:40:05, ADW_UNLOAD_GROUP, 40.1, 45.2, 15493.3, 3.3, 14, 0.5, 48, 577, 1886, 66365, 1.8, 6446.5, 4119.5
1, 125436, 05/11/2018 03:00:17, ADW_UNLOAD_GROUP, 7.3, 11.3, 11436.4, 2.8, 3, 0.2, 43, 484, 1498, 3418, 1.2, 2999.1, 2285
1, 125437, 05/11/2018 03:20:20, ADW_UNLOAD_GROUP, 0.8, 1.3, 2030, 0.5, 0, 0, 9, 76, 826, 176, 0, 187.7, 29.2
1, 125438, 05/11/2018 03:40:03, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 621, 0, 0, 0, 0
1, 125439, 05/11/2018 04:00:19, ADW_UNLOAD_GROUP, 0, 0.1, 7.1, 0.1, 0, 0, 0, 0, 738, 0, 0, 0, 0
1, 125440, 05/11/2018 04:20:33, ADW_UNLOAD_GROUP, 0, 0.1, 8.6, 0.1, 0, 0, 0, 0, 652, 0, 0, 0, 0
1, 125441, 05/11/2018 04:40:38, ADW_UNLOAD_GROUP, 0, 0, 1.4, 0, 0, 0, 0, 0, 667, 0, 0, 0, 0
1, 125442, 05/11/2018 05:00:15, ADW_UNLOAD_GROUP, 0, 0, 0.1, 0, 0, 0, 0, 0, 722, 0, 0, 0, 0
1, 125443, 05/11/2018 05:20:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 614, 0, 0, 0, 0
1, 125444, 05/11/2018 05:40:10, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 632, 0, 0, 0, 0
1, 125445, 05/11/2018 06:00:13, ADW_UNLOAD_GROUP, 0, 0, 2.1, 0, 0, 0, 0, 0, 729, 0, 0, 0, 0.1
1, 125446, 05/11/2018 06:20:21, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 688, 0, 0, 0, 0
1, 125447, 05/11/2018 06:40:10, ADW_UNLOAD_GROUP, 0, 0.2, 4.1, 0.2, 0, 0, 0, 0, 723, 0, 0, 0, 0
1, 125448, 05/11/2018 07:00:12, ADW_UNLOAD_GROUP, 0, 0, 0.7, 0, 0, 0, 0, 0, 723, 0, 0, 0, 0
1, 125449, 05/11/2018 07:20:14, ADW_UNLOAD_GROUP, 0, 0, 3.1, 0, 0, 0, 0, 0, 685, 0, 0, 0, 0
1, 125450, 05/11/2018 07:40:00, ADW_UNLOAD_GROUP, 0, 0, 1.2, 0, 0, 0, 0, 0, 684, 4, 0, 0.1, 4.6
1, 125451, 05/11/2018 08:00:05, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 734, 0, 0, 0, 0
1, 125452, 05/11/2018 08:20:15, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 692, 0, 0, 0, 0
1, 125453, 05/11/2018 08:40:24, ADW_UNLOAD_GROUP, 0, 0, 0.9, 0, 0, 0, 0, 0, 747, 1, 0, 0, 0
1, 125454, 05/11/2018 09:00:21, ADW_UNLOAD_GROUP, 0, 0, 1.6, 0, 0, 0, 0, 0, 715, 0, 0, 0, 0
