HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125571, 06/11/2018 23:59:08, 21.8, 24.2, 6.7, 348.3, 164.6, 30.2, 0.6, 0, 86.6, 61.9, 11882.5, 239.3, 3.6, 80.5, 99.1, 4.6
1, 125572, 07/11/2018 00:20:07, 20.6, 35.6, 6.1, 1777.8, 120.4, 18.9, 0.6, 4.4, 231.7, 91.1, 16333.6, 253, 7.3, 107.9, 69.7, 7.4
1, 125573, 07/11/2018 00:39:08, 38, 71.3, 10.3, 7187.4, 156.7, 21.3, 0.8, 3.5, 242, 182.4, 18272.1, 262.2, 18.2, 247.6, 59.5, 10.3
1, 125574, 07/11/2018 01:00:07, 50, 89.5, 13.2, 4318, 250.1, 36.3, 1, 0.2, 309.3, 229.2, 17085.4, 813.1, 22.3, 305.6, 67.3, 15.4
1, 125575, 07/11/2018 01:19:07, 44.1, 66.3, 11.1, 3276.8, 210, 33.4, 0.9, 0.5, 243.9, 169.8, 15963, 568.2, 17.5, 220.2, 65.7, 14.3
1, 125576, 07/11/2018 01:39:08, 25.9, 56.1, 8.3, 1331.9, 141.1, 25.4, 0.7, 0, 258.7, 143.7, 13381.5, 658.1, 13.1, 165.6, 61.3, 13.1
1, 125577, 07/11/2018 02:00:07, 15.7, 30.9, 5.1, 777.1, 167.8, 33.4, 0.5, 0, 157, 79.2, 12739.3, 846.7, 12, 149.6, 27, 8.3
1, 125578, 07/11/2018 02:20:08, 25.4, 33.2, 5.4, 5571.9, 129, 23.6, 0.4, 0, 196.4, 85, 26084.6, 809.2, 14.9, 181.5, 31.1, 6.3
1, 125579, 07/11/2018 02:40:07, 57.2, 67.5, 9.2, 6527.9, 146.8, 13.8, 1, 1.2, 228.4, 172.7, 46067.4, 237.9, 19.5, 332.1, 30.6, 8.4
1, 125580, 07/11/2018 03:00:07, 37.7, 85.2, 7.3, 2726.9, 202, 23.3, 0.8, 0.7, 422.3, 218.1, 24349.3, 227.5, 16.2, 276.8, 32.4, 6.6
1, 125581, 07/11/2018 03:19:07, 37, 63.3, 8.6, 2914.1, 226, 34.6, 0.7, 0, 322.6, 162, 25056.4, 203.5, 11.6, 239.7, 58.6, 6.4
1, 125582, 07/11/2018 03:40:07, 22.3, 64.7, 6.2, 1243, 180.7, 26.9, 0.6, 0, 292.4, 165.6, 22296.1, 268.9, 7.1, 86.5, 57, 20.2
1, 125583, 07/11/2018 03:59:07, 21.5, 51, 6.6, 460, 243.9, 29, 0.6, 0, 205.6, 130.4, 49021.6, 208.9, 5.8, 54.7, 68.6, 19
1, 125584, 07/11/2018 04:20:07, 27.4, 49.6, 6.7, 115.8, 627.5, 31.2, 0.6, 0, 236.1, 127, 52185.5, 204.5, 5.1, 39.9, 54.4, 12.7
1, 125585, 07/11/2018 04:40:07, 31.7, 46.5, 7.9, 287.2, 667.7, 32.5, 0.7, 0, 216.4, 119.1, 54536, 292.6, 4.8, 48.4, 58.7, 6.8
1, 125586, 07/11/2018 05:00:07, 27.2, 45.8, 7.1, 632.6, 413.4, 26.3, 0.6, 0, 180.9, 117.3, 54892.2, 352.5, 5.5, 77.2, 57.9, 7
1, 125587, 07/11/2018 05:20:06, 31.8, 38.1, 7.7, 410.3, 351.4, 32.5, 0.6, 0, 136.1, 97.6, 54849.7, 186.3, 4.1, 57.9, 77.6, 7.1
1, 125588, 07/11/2018 05:40:07, 33.4, 58.3, 7.5, 825.1, 325.9, 29.4, 0.6, 0.3, 260.8, 149.3, 37658.9, 216, 3.7, 76.4, 66.4, 4.9
1, 125589, 07/11/2018 05:59:06, 43.8, 84.2, 10.3, 819.6, 322.5, 39.5, 0.8, 0, 364.7, 215.5, 50721.2, 239.6, 4, 126.5, 74.4, 7.8
1, 125590, 07/11/2018 06:20:06, 29.3, 45.6, 7.3, 255.6, 242.4, 34.6, 0.6, 0, 222.4, 116.8, 26389.8, 206.9, 2.3, 44.3, 81, 5.4
1, 125591, 07/11/2018 06:40:07, 21.4, 37.6, 6.5, 893.3, 230.9, 34.6, 0.6, 0.3, 247.9, 96.2, 15065.7, 263.6, 2.6, 43.2, 85.4, 4.2
1, 125592, 07/11/2018 07:00:06, 35, 74.8, 9.4, 7298.9, 300.2, 43.6, 0.8, 0, 306.9, 191.5, 13344.2, 258.7, 4.3, 84.3, 98.7, 6.9
1, 125593, 07/11/2018 07:20:07, 36.1, 50, 10.4, 345.5, 366.4, 53.2, 0.9, 0, 233.7, 128, 15290.8, 218, 3.5, 44.5, 121.3, 6.9
1, 125594, 07/11/2018 07:40:06, 34.4, 53.3, 9.8, 1101.4, 347.4, 48.7, 0.8, 0, 291, 136.4, 15841.1, 258.8, 3.4, 51.3, 113.7, 5.1
1, 125595, 07/11/2018 07:59:06, 40.8, 50.7, 12.3, 430.3, 390, 62.1, 1, 0, 224.8, 129.8, 14490.5, 206.1, 2.8, 38.4, 151, 7.5
1, 125596, 07/11/2018 08:20:06, 43.7, 60.8, 13.4, 206.1, 395.9, 62, 1.1, 0, 283.3, 155.6, 12198.5, 209.3, 2.8, 28.4, 161.5, 8.3
1, 125597, 07/11/2018 08:40:06, 34.4, 51.4, 10.6, 16948.3, 341.4, 59.9, 0.9, 0, 208, 131.5, 17390, 234.8, 2.2, 18.6, 172.4, 12.1
1, 125598, 07/11/2018 08:59:06, 29.5, 63.8, 9, 880.2, 325.9, 51.7, 0.8, 0, 244.3, 163.2, 13387, 233.9, 3.9, 57.1, 121.5, 11.2
1, 125599, 07/11/2018 09:20:06, 27.5, 73.9, 8.8, 204, 273.4, 49.6, 0.8, 0, 295.3, 189.1, 13044, 225.8, 3.1, 39, 119.2, 9.8
1, 125600, 07/11/2018 09:40:05, 40.7, 63.4, 11.7, 235.7, 393.7, 72.5, 1, 0, 302, 162.2, 13363.8, 191.7, 2.9, 32.2, 144.8, 12.1
1, 125601, 07/11/2018 10:00:05, 29.1, 105.6, 8.1, 424.9, 244.3, 50.3, 0.7, 0, 372.6, 270.2, 18595.6, 294.5, 3, 37.1, 90.5, 7.5
1, 125602, 07/11/2018 10:20:06, 47, 83.1, 12.7, 1380.2, 389.5, 72.5, 1.1, 0.3, 296.8, 212.6, 16278.9, 207, 6.4, 117.2, 138.8, 11.9
1, 125603, 07/11/2018 10:40:06, 45.9, 107.5, 12.1, 1430, 330.8, 57.9, 1, 0, 423.3, 275.1, 15723.6, 228.9, 9.4, 148.5, 122.9, 41.7
1, 125604, 07/11/2018 11:00:05, 33.1, 94.6, 9.7, 2334.8, 268.6, 52.5, 0.8, 0, 391.2, 242.1, 11972.8, 211.7, 11.6, 170.9, 129.8, 37.5
1, 125605, 07/11/2018 11:20:05, 31.1, 65.9, 9.8, 1163.1, 294.6, 55.5, 0.8, 0.1, 302.6, 168.6, 18435.4, 295, 12.1, 191.4, 135.4, 20.5
1, 125606, 07/11/2018 11:40:06, 36.2, 86.5, 10.4, 1392.2, 281, 51.1, 1.3, 0, 328.6, 221.4, 20421.7, 211.3, 12.4, 256.4, 123.7, 11.2
1, 125607, 07/11/2018 12:00:06, 66.1, 112, 18.6, 1025.7, 328.8, 55.3, 3, 0, 432.1, 286.7, 15899.8, 233.7, 12.3, 204.4, 145.6, 22.7
1, 125608, 07/11/2018 12:20:06, 44.7, 93.7, 13.7, 483.1, 378, 70.3, 1.1, 0, 384.1, 239.9, 14121.5, 218.6, 10.6, 139.8, 170.8, 41.1
1, 125609, 07/11/2018 12:40:05, 46, 88.6, 13.4, 747.9, 399.5, 56.9, 1.1, 0, 384.2, 226.7, 27253.4, 312.2, 10.5, 144.8, 149.3, 22.3
1, 125610, 07/11/2018 13:00:05, 51.7, 95.5, 14.4, 2460.4, 451, 55.4, 1.2, 0, 318.1, 244.5, 17839.5, 375.4, 11.9, 222.5, 147.1, 12.1
1, 125611, 07/11/2018 13:20:05, 37.6, 65.2, 11, 2262.8, 304.7, 57.9, 1, 0, 307.8, 167, 10203.6, 307, 6.9, 90.6, 163.9, 8.2
1, 125612, 07/11/2018 13:40:05, 32.7, 68.5, 9.6, 135.6, 262.9, 57.5, 0.9, 0, 305.5, 175.3, 10348.5, 240, 5.6, 58, 154.8, 5.7
1, 125613, 07/11/2018 14:00:05, 32, 35.2, 9.9, 118.4, 302.5, 65.8, 0.9, 0, 134, 90.1, 11007.1, 225.3, 3, 19.5, 197.1, 6.5
1, 125614, 07/11/2018 14:20:05, 35, 49.1, 10, 795, 304, 62.6, 0.9, 0, 241.6, 125.8, 11482.6, 281.1, 3.4, 68.9, 181.8, 5.1
1, 125615, 07/11/2018 14:40:05, 32.3, 34.9, 9.5, 134.5, 320.8, 69.2, 0.9, 0, 162.9, 89.4, 12147.7, 160.3, 1.5, 9.9, 208.6, 3.8
1, 125616, 07/11/2018 15:00:04, 35, 45.9, 10, 397.1, 340.7, 66, 0.9, 0, 245.8, 117.6, 12142.6, 215.4, 2.8, 22.8, 188.7, 5.4
1, 125617, 07/11/2018 15:20:05, 36.9, 44.8, 10.3, 1372.3, 341.3, 60.7, 0.8, 0, 202, 114.7, 12723.4, 235.1, 4, 61.8, 171.3, 5.4
1, 125618, 07/11/2018 15:40:04, 29.5, 58.2, 9, 638.3, 297.8, 53.6, 0.8, 0, 288.3, 149.1, 12282.3, 191.9, 3.3, 30.7, 152.7, 4.9
1, 125619, 07/11/2018 16:00:05, 41.1, 50.6, 11.2, 1393, 368.4, 59.8, 0.9, 0.5, 251.8, 129.5, 35021.4, 304.9, 4.7, 73, 172.1, 6.3
1, 125620, 07/11/2018 16:20:04, 36.6, 54.8, 9.9, 1554.2, 345.2, 56.6, 0.9, 0, 246.4, 140.4, 29516.8, 235.8, 4.5, 85.5, 153.8, 4.8
1, 125621, 07/11/2018 16:40:04, 35.2, 47.9, 10.1, 319.5, 336.9, 61.6, 0.9, 0, 244.2, 122.7, 12438.4, 198.9, 3.3, 38.8, 168.8, 4.6
1, 125622, 07/11/2018 17:00:04, 38.8, 41.6, 11.2, 1231.8, 353.7, 66.4, 0.9, 0, 151.2, 106.4, 15405.6, 283.1, 3.5, 40.5, 187.6, 5.7
1, 125623, 07/11/2018 17:20:04, 36.6, 50.6, 9.8, 1294.9, 324.7, 58, 0.8, 0, 226.4, 129.5, 13338.2, 373.2, 4.6, 69.1, 141.3, 4.2
1, 125624, 07/11/2018 17:40:04, 33.3, 29.2, 9.2, 403.8, 352.6, 61.5, 0.8, 0, 89.6, 74.9, 13606.4, 470.3, 4.6, 45, 142.2, 4.8
1, 125625, 07/11/2018 18:00:04, 33.9, 60, 9.3, 1816.2, 306.3, 54.8, 0.8, 1.7, 335, 153.6, 13401.5, 397.2, 6.7, 103.5, 115.5, 4.7
1, 125626, 07/11/2018 18:20:04, 27.8, 41.9, 8.2, 495.2, 286.1, 54.7, 0.7, 0, 254.1, 107.2, 13088.6, 330.8, 4.8, 51.6, 122.4, 5
1, 125627, 07/11/2018 18:39:03, 32.1, 41, 8.4, 832.2, 315.1, 56.5, 0.7, 0, 224.2, 104.8, 11343, 367.9, 4.5, 33.3, 121.9, 4.4
1, 125628, 07/11/2018 19:00:04, 31.2, 64.9, 8.6, 1962.6, 278.5, 53.2, 0.7, 0, 336.6, 166.1, 11974.5, 496.5, 6.8, 104.8, 107.7, 6.3
1, 125629, 07/11/2018 19:20:03, 28.7, 34.4, 8.1, 849, 310.2, 56.5, 0.7, 0, 168.6, 88.2, 11368.7, 418.7, 4.4, 46.4, 112.3, 5.6
1, 125630, 07/11/2018 19:40:03, 23, 43.9, 6.7, 1614, 256.6, 49.4, 0.6, 0.1, 253.8, 112.4, 16070.1, 417.1, 4.5, 48.6, 78.8, 4.2
1, 125631, 07/11/2018 19:59:04, 40.6, 101.9, 10.5, 7549.8, 364.9, 38.7, 0.8, 0, 409.9, 260.8, 22533.3, 371.2, 14.3, 318.9, 60.2, 10.5
1, 125632, 07/11/2018 20:20:04, 59.8, 93.6, 18.3, 1695.6, 333.5, 40.3, 1.4, 1.9, 373.3, 239.6, 39688.6, 275, 14.7, 367.1, 60.6, 21.4
1, 125633, 07/11/2018 20:40:03, 56.6, 77.6, 18.3, 1691.3, 334.1, 38.2, 1.3, 0.3, 340.4, 198.6, 41520.7, 503.5, 12.2, 311.7, 55.3, 24.8
1, 125634, 07/11/2018 21:00:03, 71.8, 91.6, 18.2, 2209.9, 438.9, 38.5, 1.6, 0.3, 291.6, 234.4, 44008.1, 267.7, 14.3, 378.7, 61.6, 30
1, 125635, 07/11/2018 21:20:03, 79, 101.2, 19.2, 2448.3, 330.4, 33.2, 1.8, 0.2, 427.2, 259, 33262.7, 213.8, 13.3, 347.7, 58.6, 20.6
1, 125636, 07/11/2018 21:40:03, 72.8, 79.2, 18.2, 1995.8, 457.2, 40.1, 1.4, 0.2, 248.8, 202.8, 48393, 214.5, 12.8, 328.7, 72.2, 18.7
1, 125637, 07/11/2018 22:00:03, 72.5, 87.7, 18.1, 1770.2, 348, 38.1, 1.4, 0.2, 304.8, 224.6, 45958.6, 221.6, 11.6, 316.8, 63.6, 23
1, 125638, 07/11/2018 22:20:03, 62.3, 71.6, 16.3, 2209.7, 327.4, 35.5, 1.2, 0.3, 224.9, 183.2, 27766.2, 212, 11.2, 286, 51.7, 20.6
1, 125639, 07/11/2018 22:40:03, 56.8, 70.6, 15.4, 1516.1, 216.5, 35.1, 1.1, 0.1, 299, 180.6, 35764.4, 204.2, 9.6, 253.6, 54.3, 21.9
1, 125640, 07/11/2018 23:00:03, 48.8, 83.6, 15.1, 1905.4, 192.1, 35, 1.1, 0.2, 364.3, 213.9, 20706.1, 250.4, 9.4, 248.6, 63, 20.9
1, 125641, 07/11/2018 23:20:03, 37.2, 61, 13, 1279.7, 144.7, 28.4, 1, 0, 244.9, 156.2, 17947.2, 269.7, 7.5, 210.7, 73.5, 16.8
1, 125642, 07/11/2018 23:40:03, 33.6, 46.1, 12.3, 2139.6, 99.6, 14.7, 1, 0.1, 152.2, 118.1, 22876.5, 258.9, 6.8, 186.2, 72.5, 16.7
2, 125571, 06/11/2018 23:59:26, 39.4, 38.8, 14, 1204.9, 403.6, 27.8, 1.1, 0, 157.6, 99.3, 45306.4, 310.6, 7.7, 137.8, 131.7, 8.9
2, 125572, 07/11/2018 00:19:26, 36.7, 50.9, 12, 16612.6, 368.2, 31, 1, 5.4, 271.1, 130.4, 50254.9, 425.2, 11.9, 176, 139.5, 8.9
2, 125573, 07/11/2018 00:39:26, 51.5, 95, 14.4, 4010.8, 345.3, 35.6, 1.1, 9.4, 309.7, 243.3, 47526.5, 437.7, 21.4, 239.8, 145.3, 7.7
2, 125574, 07/11/2018 00:59:26, 47.8, 75.3, 14.4, 1170.5, 379.6, 42.4, 1.1, 2.3, 252, 192.7, 46720.3, 401, 16.9, 174.4, 154.6, 9.5
2, 125575, 07/11/2018 01:19:25, 65.2, 85.4, 17.1, 37713.1, 334.7, 35.8, 3.5, 3.6, 341.2, 218.6, 61808.2, 642.1, 19.1, 279.3, 154.7, 11.1
2, 125576, 07/11/2018 01:39:26, 81.5, 108.3, 17.5, 40121.1, 281.5, 27.1, 4.2, 2.2, 373.7, 277.2, 65292.6, 396.7, 23.2, 432.8, 110.4, 7.3
2, 125577, 07/11/2018 01:59:26, 80.4, 86.9, 18.1, 53993, 315.1, 33, 2.8, 1.4, 262.5, 222.5, 52933.9, 334.7, 18.2, 302.6, 162.5, 8
2, 125578, 07/11/2018 02:19:25, 53.4, 53.3, 16, 11494.5, 378.9, 45.6, 1.3, 0.1, 181.7, 136.4, 44481.2, 429.4, 10.8, 134.5, 253, 11.1
2, 125579, 07/11/2018 02:39:25, 48.5, 45.4, 15.5, 1729.8, 377.1, 44.7, 1.3, 0.1, 162.8, 116.3, 44032.9, 429.3, 6.9, 111.6, 260.7, 9.2
2, 125580, 07/11/2018 02:59:25, 41.4, 63.6, 12.8, 480.9, 370.1, 32.2, 1.1, 0, 238.5, 162.8, 44279.6, 276.9, 8.2, 123.8, 210.1, 5.6
2, 125581, 07/11/2018 03:19:25, 41, 46.7, 13.5, 576.3, 348.6, 34.3, 1.1, 0, 182.2, 119.6, 31306, 406.4, 5.5, 88.8, 170.4, 6
2, 125582, 07/11/2018 03:40:25, 40.7, 57, 13.3, 1157.4, 355.4, 32.6, 1.1, 0, 280.1, 145.9, 21059.2, 329.7, 5.7, 110.8, 164.6, 15.5
2, 125583, 07/11/2018 03:59:25, 35, 42.4, 12.5, 416.3, 388.7, 25.8, 1, 0, 148.9, 108.5, 51519.9, 274.2, 4.6, 79, 151.9, 12.2
2, 125584, 07/11/2018 04:20:25, 33.4, 37.1, 10.2, 397.6, 649.6, 20.9, 0.8, 0, 152, 94.9, 40507.8, 370.3, 3.8, 58.4, 91.6, 10.2
2, 125585, 07/11/2018 04:39:25, 35.4, 28.5, 10.8, 1196.1, 614.8, 21, 0.9, 0.1, 109, 73, 49838.5, 231.6, 3, 43.1, 104.1, 3.6
2, 125586, 07/11/2018 05:00:25, 32.5, 30.7, 10.7, 908.6, 532.3, 20.7, 0.8, 0, 117.3, 78.7, 43272.5, 248.9, 3.7, 68.7, 89.3, 3
2, 125587, 07/11/2018 05:19:25, 26.2, 16.7, 10.5, 219, 368.5, 24.9, 0.9, 0, 96.9, 42.8, 39114.2, 60.2, 2.1, 23.7, 104, 2.8
2, 125588, 07/11/2018 05:39:24, 24.9, 30.3, 9, 1769.7, 276.9, 19.5, 0.7, 0, 158.1, 77.5, 9946.3, 135.8, 4.4, 58.4, 75.4, 2.7
2, 125589, 07/11/2018 05:59:25, 69.6, 83.2, 14.7, 2282.8, 575.2, 21.1, 1.1, 0.1, 314.6, 213, 109953.2, 33.8, 11.4, 246.9, 80.4, 5.8
2, 125590, 07/11/2018 06:19:25, 74.7, 72.7, 14.8, 735.1, 364.8, 22.5, 1, 0.1, 261.6, 186.2, 78833, 20.1, 11.6, 249.7, 88.3, 4.7
2, 125591, 07/11/2018 06:39:24, 72.3, 65.4, 14.1, 851, 351.2, 22.9, 1, 0, 222.3, 167.3, 75749.9, 31.4, 10.5, 231.1, 92.1, 3.9
2, 125592, 07/11/2018 07:00:24, 74.8, 102.6, 13.8, 1074.4, 513.7, 23.2, 1.5, 0.1, 553.8, 262.7, 64687.3, 27, 11.8, 289.7, 87.6, 4.6
2, 125593, 07/11/2018 07:20:25, 66.2, 69.6, 16.1, 952.8, 554.5, 29.7, 1.1, 0, 253.7, 178.1, 69952.8, 23, 9.1, 229.3, 109.2, 7.1
2, 125594, 07/11/2018 07:40:25, 49.3, 51.8, 13.5, 1623.4, 395.4, 30.1, 1, 0.2, 256.6, 132.6, 63560.6, 76.7, 7.8, 182.3, 110.9, 4.3
2, 125595, 07/11/2018 07:59:25, 57.8, 60.7, 16.1, 16746.4, 376.3, 36.6, 1.2, 0, 211.8, 155.4, 59147.9, 23, 7.6, 201.5, 135.3, 9
2, 125596, 07/11/2018 08:19:24, 48.1, 54.1, 14.7, 6187.8, 438.7, 39.3, 1.1, 0, 243.4, 138.5, 47950.6, 50, 5.9, 180.7, 130.3, 7.5
2, 125597, 07/11/2018 08:39:24, 55.1, 55.3, 16.4, 1269.4, 347, 46, 1.3, 0.1, 245.6, 141.5, 51254.5, 63.1, 5.8, 199.4, 157.1, 7.7
2, 125598, 07/11/2018 08:59:24, 46.3, 66.8, 14.3, 1076.4, 389.9, 49.8, 1.1, 0, 261.4, 170.9, 14783.6, 57.1, 4.3, 148.6, 168.8, 6
2, 125599, 07/11/2018 09:20:24, 34.9, 56.2, 12, 339.3, 383.3, 46.9, 1, 0, 220.7, 143.8, 10297.2, 26, 2.1, 35.1, 162.2, 3.8
2, 125600, 07/11/2018 09:40:24, 41.1, 44.7, 14, 232.8, 403.6, 56.9, 1.1, 0, 223.4, 114.5, 11193.8, 34.7, 1.2, 3.2, 193.1, 4.8
2, 125601, 07/11/2018 09:59:24, 30.1, 83.7, 10.2, 574.6, 313.3, 40.3, 0.8, 0, 304.5, 214.2, 13752.2, 70.6, 2.2, 36, 130.2, 3.5
2, 125602, 07/11/2018 10:20:24, 55.6, 71.1, 16.6, 687.1, 549.2, 73, 1.3, 0, 233.3, 181.9, 12483.1, 92.2, 2.3, 79, 230.5, 4.7
2, 125603, 07/11/2018 10:40:24, 45.9, 59, 14.2, 1073.9, 433, 61.5, 1.2, 0, 227, 151.1, 12863.8, 55.9, 3.7, 92.8, 196, 3.8
2, 125604, 07/11/2018 10:59:24, 46.4, 67.6, 14, 646.9, 495.6, 51.5, 1.1, 0, 266.9, 173, 16656.1, 77.9, 4.7, 71.2, 191.3, 5.6
2, 125605, 07/11/2018 11:19:23, 48.3, 54.6, 14.5, 1339.3, 470.1, 53.5, 1.1, 0, 203.7, 139.8, 19325.7, 91.1, 5, 78.2, 191, 4.4
2, 125606, 07/11/2018 11:39:24, 41, 66.8, 12.8, 997.2, 393.7, 50.7, 1, 0, 257, 171.1, 11480.6, 96, 5.8, 79, 171.3, 3.9
2, 125607, 07/11/2018 11:59:23, 42.5, 54.3, 14.3, 253.8, 388.8, 54.5, 1.2, 0, 215.7, 138.9, 11525.9, 43, 4.5, 50, 201, 4.9
2, 125608, 07/11/2018 12:19:24, 42, 47, 13.9, 251.8, 438.4, 53.6, 1.1, 0, 237.6, 120.2, 12075, 32.4, 4.3, 54.3, 184.1, 5.4
2, 125609, 07/11/2018 12:40:23, 37.3, 50.3, 12.9, 224, 411.3, 53.6, 1.1, 0, 210.5, 128.9, 14610.9, 35, 4.3, 76.8, 171.9, 4.6
2, 125610, 07/11/2018 13:00:23, 50.5, 73.4, 15.1, 1110.2, 444.8, 52.5, 1.2, 0, 255.7, 187.9, 13982.7, 66.3, 5.4, 110.8, 185.2, 5.9
2, 125611, 07/11/2018 13:19:23, 38.3, 44, 12.8, 245.8, 450.3, 48.3, 1.1, 0, 176.7, 112.7, 13182.5, 50.1, 2.7, 58.2, 167.1, 4
2, 125612, 07/11/2018 13:39:23, 32.4, 47.5, 11.2, 144.7, 422.4, 47.7, 0.9, 0, 192.6, 121.5, 11491.6, 38.1, 2, 27.4, 154.3, 3.2
2, 125613, 07/11/2018 14:00:23, 38.2, 30.8, 13.7, 95.2, 465.7, 52.9, 1.2, 0, 100.7, 78.7, 11575.7, 33.8, 2, 20.4, 175.7, 4.4
2, 125614, 07/11/2018 14:19:23, 50.4, 59.4, 15.4, 1709.6, 455.9, 51.7, 1.2, 0.5, 247.9, 152, 17463.3, 147.7, 6, 119, 162.6, 5.8
2, 125615, 07/11/2018 14:40:22, 44.3, 41.4, 14.1, 294.9, 470, 52.6, 1.2, 0, 164.6, 106, 15733.6, 73.7, 3.8, 72.6, 173.8, 4
2, 125616, 07/11/2018 14:59:23, 36.7, 36.2, 13, 105.4, 409.9, 54.3, 1.1, 0, 206.5, 92.6, 9627, 72, 3, 30.6, 174, 3.6
2, 125617, 07/11/2018 15:19:22, 47.6, 45.8, 14.8, 1603.4, 449.9, 51.3, 1.2, 0.1, 177.2, 117.2, 10174.9, 144.2, 5.6, 126.4, 161.7, 5.1
2, 125618, 07/11/2018 15:39:23, 35.6, 49.6, 12, 148.6, 392.1, 49.1, 1, 0, 233, 127.1, 9618.6, 63.9, 2.7, 45.8, 160.8, 3.2
2, 125619, 07/11/2018 15:59:22, 40, 38.9, 14.1, 228.5, 408.9, 55.8, 1.2, 0, 193.4, 99.7, 14112.6, 129.1, 3.8, 53.2, 187.5, 4.1
2, 125620, 07/11/2018 16:19:23, 47.8, 61.9, 14.5, 810.8, 447.7, 53.4, 1.2, 0.1, 269.7, 158.5, 11074, 107.8, 5.5, 125, 167, 4.3
2, 125621, 07/11/2018 16:40:22, 35.9, 36.2, 12.6, 133.1, 415.6, 54, 1.1, 0, 182, 92.6, 9628.4, 82.9, 2.9, 47.9, 164, 2.7
2, 125622, 07/11/2018 17:00:22, 38.2, 31.5, 13.4, 319.8, 447.7, 57.7, 1.1, 0, 123.8, 80.6, 21687.6, 59, 2.6, 46, 165.5, 3.9
2, 125623, 07/11/2018 17:19:23, 42.4, 44, 13.5, 948.2, 450.6, 50.6, 1, 1, 178.4, 112.7, 42365.5, 107.2, 5.3, 133.7, 140.7, 4
2, 125624, 07/11/2018 17:39:23, 40.9, 30.4, 13.5, 340.3, 525.5, 50.1, 1.1, 0.7, 142.5, 77.9, 16959.6, 85.1, 4.2, 101, 136.2, 4.8
2, 125625, 07/11/2018 17:59:22, 33.7, 38.5, 12.3, 546.7, 456.9, 49.9, 1, 0, 232.8, 98.7, 21550.4, 84.8, 4.5, 112.6, 125.5, 3.3
