HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 03/01/2019 23:59:21, 129491, 36.9, 39.5, 8.2, 2156.1, 440.4, 38.8, 0.6, 4.9, 149.9, 101.1, 64704.2, 297.7, 8.4, 190.7, 57.7, 6.7
1, 04/01/2019 00:19:21, 129492, 47.3, 74, 11.3, 9729.7, 421, 41.6, 0.8, 16.8, 287.7, 189.5, 76908.1, 212, 14.1, 260.6, 83.1, 19.9
1, 04/01/2019 00:39:21, 129493, 56, 102.8, 11.1, 5884.9, 310.7, 36.2, 2.6, 33.5, 316.8, 263.1, 70408.3, 291.5, 22.5, 316.7, 82.8, 12.4
1, 04/01/2019 01:00:21, 129494, 55.8, 79.7, 10.6, 3232.9, 434, 20.9, 0.7, 22.2, 233.6, 204, 94338.7, 872.3, 21.1, 340.3, 59.2, 5.9
1, 04/01/2019 01:19:20, 129495, 52, 72.5, 9.6, 1435.2, 327.4, 17.9, 0.8, 14.9, 289.1, 185.6, 77747.5, 602.6, 18.7, 293.1, 54.1, 4.6
1, 04/01/2019 01:39:20, 129496, 52.5, 67.3, 10.2, 1958.7, 309.7, 25.4, 0.8, 14.8, 221.1, 172.4, 87198.1, 830.8, 16.3, 265.8, 85.5, 7.5
1, 04/01/2019 02:00:20, 129497, 51, 62.1, 9.3, 7479.9, 423.4, 31.4, 0.6, 12.1, 233.1, 159.1, 73451.5, 860.4, 14.1, 242.8, 61.2, 4.2
1, 04/01/2019 02:20:20, 129498, 49.3, 54.3, 9, 5971.9, 349.3, 26.6, 0.6, 6.5, 203, 139, 62771.8, 306.6, 14.4, 226.1, 63.5, 2.5
1, 04/01/2019 02:39:20, 129499, 68.1, 97.2, 11.8, 8752.9, 258.3, 12.5, 2.1, 8.2, 309.2, 248.9, 58120.5, 354.3, 24.5, 438, 28.4, 25.1
1, 04/01/2019 03:00:20, 129500, 65.5, 91.2, 10.5, 5767.8, 320.9, 14, 5.4, 14.6, 346.8, 233.6, 52982.6, 211.7, 20.8, 422.6, 31.9, 7.1
1, 04/01/2019 03:19:20, 129501, 25.1, 51.3, 5.9, 2822.3, 124.1, 17.7, 0.5, 0.5, 219, 131.3, 51256.5, 232.9, 15.3, 250.4, 36.8, 27.5
1, 04/01/2019 03:39:20, 129502, 40.1, 46.4, 7.7, 5151.1, 182.4, 11.9, 0.6, 6.6, 163.3, 118.9, 71069.8, 357, 10.7, 184.8, 28.8, 4.9
1, 04/01/2019 03:59:20, 129503, 31.9, 33.2, 6.9, 928.1, 498.5, 9.7, 0.6, 0, 183.4, 85, 79618.2, 139.5, 6.9, 99.6, 24, 6.1
1, 04/01/2019 04:20:20, 129504, 33.7, 27.3, 6.1, 795.3, 725.1, 12.4, 0.5, 0, 104.6, 69.9, 72334.4, 183.3, 5.5, 82.8, 28, 2.7
1, 04/01/2019 04:39:20, 129505, 25.7, 32.4, 4.7, 1194.8, 245.9, 12.1, 0.4, 3, 132.4, 82.9, 26250.9, 274.7, 7.3, 126.6, 17.9, 2.8
1, 04/01/2019 05:00:20, 129506, 24.8, 39.1, 6, 1029, 326.5, 12.4, 0.5, 0, 145.4, 100.2, 43171.3, 161.3, 5.7, 95.4, 39.7, 11.3
1, 04/01/2019 05:19:20, 129507, 35.7, 47.7, 8.6, 814.5, 359.1, 17.8, 0.7, 0.6, 204.3, 122, 49090.4, 189.7, 5.7, 92.9, 45.5, 15.9
1, 04/01/2019 05:39:20, 129508, 39.7, 65.1, 8.5, 1185.3, 308.5, 19.4, 0.7, 1.9, 267.4, 166.6, 53315.6, 236.7, 7.2, 139.6, 45.2, 17
1, 04/01/2019 05:59:19, 129509, 37.3, 71.2, 8.8, 1238.8, 248.8, 19.6, 0.7, 0.1, 280.6, 182.2, 38546.7, 177.8, 6.2, 134.2, 57, 12.6
1, 04/01/2019 06:20:20, 129510, 28.8, 45.1, 6.3, 1099.5, 205.7, 19.3, 0.5, 0.1, 286.5, 115.5, 37141.8, 255, 4.9, 96.7, 40.2, 4.5
1, 04/01/2019 06:40:20, 129511, 15.4, 25.9, 4.2, 1999, 161.5, 22, 0.4, 0.1, 187.3, 66.2, 14619.2, 312.2, 3.7, 79.5, 19.8, 2.5
1, 04/01/2019 06:59:19, 129512, 25.4, 39.1, 7, 190.5, 257.9, 50.6, 0.6, 0, 187.5, 100.1, 9353.9, 185.7, 2.4, 26.9, 56.8, 4.3
1, 04/01/2019 07:19:19, 129513, 27, 34.7, 7.4, 1661.6, 233.7, 45.2, 0.6, 0.3, 181.1, 88.8, 13135.4, 315.9, 3.3, 37.6, 52.9, 3.4
1, 04/01/2019 07:39:19, 129514, 15.6, 21.7, 5.3, 184.2, 180.2, 29.8, 0.5, 0, 134.9, 55.6, 9447.4, 249.9, 2.2, 8.8, 47, 2.6
1, 04/01/2019 07:59:19, 129515, 24.2, 37.6, 6.3, 6533, 239.5, 22.9, 0.5, 0.2, 225.9, 96.3, 14294.3, 216.7, 7.6, 116.6, 32.5, 5.4
1, 04/01/2019 08:20:19, 129516, 9.7, 11.4, 3, 7190.6, 104.8, 10.1, 0.3, 0.1, 142.5, 29.1, 13939.4, 328.6, 2.5, 33.9, 23.9, 1.6
1, 04/01/2019 08:40:19, 129517, 9.6, 22.2, 3.1, 351.5, 90, 10.6, 0.3, 0, 150.8, 56.9, 14064.8, 209.4, 2.2, 38, 23.3, 2.4
1, 04/01/2019 08:59:19, 129518, 9.4, 11.7, 3.1, 526.6, 96.8, 14.9, 0.3, 0, 83.7, 29.9, 14071.4, 208.3, 1.8, 22.8, 38.6, 2.1
1, 04/01/2019 09:19:19, 129519, 15.7, 16, 4.5, 634.6, 132, 20.1, 0.4, 0.4, 99.6, 41.1, 25344.2, 214.1, 2.5, 42.2, 44.8, 2.6
1, 04/01/2019 09:39:19, 129520, 16, 16.3, 4.6, 1949.1, 147.9, 28.8, 0.4, 0, 96.3, 41.8, 12950.1, 329.5, 2.7, 51.5, 45.8, 2.5
1, 04/01/2019 10:00:18, 129521, 30.1, 29.1, 6.7, 6499.6, 122.1, 23, 0.5, 0, 107.5, 74.4, 17347.6, 183.5, 4.3, 97.8, 49.5, 3.5
1, 04/01/2019 10:20:19, 129522, 22, 34.5, 6.4, 2669.1, 185.1, 25.3, 0.6, 0, 292.8, 88.4, 14643.3, 254.8, 3.8, 75.5, 60.9, 3.3
1, 04/01/2019 10:39:19, 129523, 15.7, 13.8, 4.4, 1213.2, 169.6, 21.7, 0.4, 0, 65.5, 35.4, 15001.2, 309.8, 2.7, 40.4, 46.1, 2.3
1, 04/01/2019 10:59:18, 129524, 12.5, 30.9, 3.5, 587.6, 158.3, 21.9, 0.3, 0, 206.7, 79, 9578.3, 175.9, 2.7, 41.5, 42.9, 3.6
1, 04/01/2019 11:19:18, 129525, 14.3, 21.2, 4.4, 1889.1, 152.4, 20.8, 0.4, 0, 165.3, 54.3, 9643.7, 255.4, 2.4, 39.5, 42.8, 2.4
1, 04/01/2019 11:39:18, 129526, 13.9, 13.7, 4.1, 1917.8, 186.5, 24.1, 0.4, 0, 108.6, 35, 16827.2, 279.9, 2.2, 31.5, 42.5, 2.2
1, 04/01/2019 11:59:18, 129527, 34.8, 45.1, 11.1, 1588.1, 173.8, 25.3, 0.8, 0, 192.6, 115.6, 23021.6, 179.5, 6.2, 149.4, 53.8, 12.5
1, 04/01/2019 12:20:19, 129528, 28, 36.9, 9.6, 1672.6, 142.5, 22.7, 0.8, 0, 185.8, 94.6, 22325.8, 312.6, 5, 106.2, 45, 10
1, 04/01/2019 12:40:18, 129529, 22.7, 23.9, 7.9, 451.6, 136.9, 20.3, 0.7, 0, 89.2, 61.1, 37924.8, 221, 3.8, 81.6, 44.4, 8.2
1, 04/01/2019 12:59:19, 129530, 27.3, 31.7, 9.1, 1796.7, 167.3, 20.9, 0.8, 0, 158.2, 81, 38052, 223.5, 4.6, 111.4, 43.9, 11
1, 04/01/2019 13:19:18, 129531, 25.7, 29.7, 9, 1622.6, 122.2, 18.8, 0.8, 0.1, 183, 76.1, 42890.2, 265.2, 4.4, 100, 37.8, 10
1, 04/01/2019 13:39:18, 129532, 20, 21.1, 6.3, 728.9, 151.1, 18.1, 0.5, 0, 104.9, 54.1, 9878.9, 251.5, 3.9, 79, 35.9, 6.3
1, 04/01/2019 13:59:18, 129533, 15.4, 13.8, 4.5, 1824.2, 151, 18.9, 0.4, 0, 89.5, 35.4, 9580.4, 219.3, 2.6, 40.6, 37.7, 3.3
1, 04/01/2019 14:19:18, 129534, 11.4, 14.1, 3.4, 1095.4, 107.7, 18, 0.3, 0, 107.3, 36.2, 9864.5, 233.1, 1.9, 23, 35.5, 1.6
