INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 127803, 08/12/2018 00:00:01, ADW_UNLOAD_GROUP, 1.1, 1.4, 0.8, 0, 0, 0, 15, 120, 363, 334, 0.3, 224.1, 225.3
1, 127804, 08/12/2018 00:20:08, ADW_UNLOAD_GROUP, 1.1, 1.2, 2.7, 0, 0, 0, 16, 114, 509, 301, 0.1, 463.3, 130.6
1, 127805, 08/12/2018 00:40:13, ADW_UNLOAD_GROUP, 0.9, 1, 0.7, 0, 0, 0, 24, 176, 662, 279, 0.1, 213.3, 100.6
1, 127806, 08/12/2018 01:00:27, ADW_UNLOAD_GROUP, 0.8, 0.9, 0.9, 0, 0, 0, 17, 132, 596, 318, 0.1, 129.8, 87.6
1, 127807, 08/12/2018 01:20:04, ADW_UNLOAD_GROUP, 0.2, 0.2, 0.8, 0, 0, 0, 11, 72, 620, 53, 0, 111.6, 35.8
1, 127808, 08/12/2018 01:40:19, ADW_UNLOAD_GROUP, 0, 0, 3.1, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0
1, 127809, 08/12/2018 02:00:13, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 110, 2, 0, 0, 0
1, 127810, 08/12/2018 02:20:02, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 371, 1, 0, 0, 0
1, 127811, 08/12/2018 02:40:06, ADW_UNLOAD_GROUP, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0
1, 127812, 08/12/2018 03:00:12, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 147, 0, 0, 0, 0
1, 127813, 08/12/2018 03:20:19, ADW_UNLOAD_GROUP, 0, 0, 1.7, 0, 0, 0, 0, 0, 564, 1, 0, 0, 0
1, 127814, 08/12/2018 03:40:02, ADW_UNLOAD_GROUP, 0, 0, 0.8, 0, 0, 0, 0, 0, 755, 1, 0, 0, 0
