HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 25/12/2018 00:00:11, 128771, 63.5, 72.9, 19.7, 1453, 297, 69, 1.7, 2.1, 240.9, 186.6, 26737.1, 101.2, 9.1, 253.7, 127.2, 20.9
1, 25/12/2018 00:20:12, 128772, 62.1, 87.6, 16.8, 5860.7, 370.5, 68, 1.5, 13.1, 287.6, 224.2, 16704.1, 104.9, 15.6, 296.5, 134, 16.8
1, 25/12/2018 00:40:12, 128773, 47.9, 88.6, 12.4, 4221.2, 241.8, 50.5, 1.1, 26.5, 304.2, 226.9, 13934.9, 97.1, 21.4, 268.3, 123.7, 7.6
1, 25/12/2018 00:59:12, 128774, 60, 124.5, 15.6, 5179.8, 215.5, 31.1, 2.1, 12.3, 439.6, 318.8, 39793.7, 697.8, 25.7, 419.9, 89.8, 14.4
1, 25/12/2018 01:20:12, 128775, 60.1, 103.7, 14.7, 4368.3, 279.9, 38.5, 1.5, 6.3, 395.4, 265.3, 55402.8, 417, 18.5, 276.8, 98.5, 12.5
1, 25/12/2018 01:40:11, 128776, 51.9, 63.8, 13.4, 1978, 241.4, 36.5, 0.9, 1.7, 252.7, 163.3, 22509.5, 431.4, 15.8, 215.1, 113.3, 10.2
1, 25/12/2018 01:59:11, 128777, 49.8, 72.7, 12.6, 2500.6, 221, 42.3, 1, 2.9, 321.3, 186.2, 14604.9, 598.9, 15.5, 200.1, 99.9, 9.9
1, 25/12/2018 02:20:12, 128778, 55, 54.6, 13.5, 5909.9, 213.1, 42.2, 1, 0.3, 190.2, 139.9, 30506.8, 700.9, 15.2, 194.1, 106.1, 8
1, 25/12/2018 02:39:12, 128779, 86.4, 91, 17.3, 6433.7, 202.8, 29.4, 2.9, 4.7, 254.7, 232.9, 39902.1, 817.1, 22.5, 371.7, 97.2, 8.3
1, 25/12/2018 02:59:11, 128780, 74.3, 115.9, 15.2, 5147.7, 170.5, 27, 8.1, 17.8, 483.2, 296.6, 38700, 69.5, 21.5, 388.2, 78.5, 14.7
1, 25/12/2018 03:20:11, 128781, 37.8, 79.2, 10.4, 1885.6, 223.4, 39.6, 0.8, 2.9, 257.4, 202.8, 23146.3, 35.1, 15.6, 228, 93.9, 43.2
1, 25/12/2018 03:40:11, 128782, 39.6, 57.5, 11.1, 2273.2, 257.7, 34.2, 0.8, 2.9, 296.4, 147.1, 19535, 47.1, 14, 217.8, 61.7, 10.4
1, 25/12/2018 04:00:11, 128783, 31.3, 35.9, 9.1, 1289.4, 327.3, 36.1, 0.7, 0, 187, 91.8, 52790, 61.9, 9.3, 137.2, 78.2, 7.8
1, 25/12/2018 04:20:12, 128784, 36.8, 36.6, 8.5, 570.4, 644.4, 37.2, 0.7, 0.2, 196.4, 93.7, 59095.2, 67.3, 7.8, 110.7, 62.6, 5.5
1, 25/12/2018 04:39:11, 128785, 30.3, 38.5, 7.2, 365, 613.4, 32.5, 0.6, 0, 183.2, 98.7, 56587.8, 61, 6.5, 95.9, 43.7, 4.1
1, 25/12/2018 04:59:11, 128786, 15.8, 30.6, 4.1, 311.4, 372.1, 21.6, 0.4, 0, 221.5, 78.4, 51536.9, 41.9, 5.3, 73.1, 38.2, 2.9
1, 25/12/2018 05:19:11, 128787, 25.2, 31.4, 7.2, 1524.5, 207.1, 32.3, 0.6, 0, 139.1, 80.4, 55376.4, 119.2, 6, 76.8, 48.2, 4.8
1, 25/12/2018 05:40:11, 128788, 11, 25.5, 3.6, 155.5, 121.8, 22.3, 0.4, 0, 186.5, 65.4, 51171.5, 52.9, 2.6, 19.3, 38.9, 4.3
1, 25/12/2018 06:00:11, 128789, 41.9, 81.6, 11.3, 2256.4, 279.9, 44.8, 0.9, 0, 318.7, 209, 19566.2, 148.2, 5.2, 137.8, 86.9, 12.2
1, 25/12/2018 06:20:10, 128790, 30.7, 49.6, 9, 452.7, 286.3, 48.9, 0.8, 0, 198.4, 127, 10808, 51.6, 2.8, 49.1, 94.8, 22.2
1, 25/12/2018 06:39:10, 128791, 29.6, 47.7, 9.9, 201.7, 298, 52.9, 0.9, 0, 198.5, 122, 14126.8, 63.6, 1.5, 13.1, 80.2, 20.1
1, 25/12/2018 07:00:11, 128792, 42.3, 72.4, 12.2, 1945.8, 366.4, 53.5, 1, 0, 260.3, 185.3, 16673.7, 69.5, 4.1, 77.6, 94.6, 20.6
1, 25/12/2018 07:19:10, 128793, 40.7, 64.1, 12.7, 599.5, 364.8, 58.2, 1, 0.1, 236.9, 164, 11166.8, 40.1, 2.6, 37.4, 105.3, 17.3
1, 25/12/2018 07:40:10, 128794, 56.5, 92.3, 16.7, 1580.3, 381.7, 60, 1.2, 0.1, 321, 236.2, 18002.7, 83.9, 6.5, 111.4, 102.9, 17.7
1, 25/12/2018 08:00:11, 128795, 66.8, 80.3, 19.2, 6197.3, 464.2, 72, 1.7, 0.1, 251.6, 205.6, 13310.5, 37.1, 6, 103.9, 132.6, 23.2
1, 25/12/2018 08:20:10, 128796, 60.1, 75.7, 18.7, 1725.3, 425.6, 74.2, 1.5, 0, 326.9, 193.7, 19373.8, 48.4, 4, 63.8, 139.2, 18.8
1, 25/12/2018 08:39:10, 128797, 68.8, 79, 20, 941.7, 476.6, 92, 1.5, 0, 253, 202.2, 16404.8, 59.9, 3.7, 68.3, 176.1, 17.5
1, 25/12/2018 09:00:10, 128798, 59.1, 73.1, 17.7, 325.6, 474.6, 83.7, 1.4, 0, 305.4, 187.1, 61486.1, 48.2, 2.7, 43.5, 147.4, 19.6
1, 25/12/2018 09:20:10, 128799, 61.3, 126.6, 15.9, 2660.2, 573.8, 64.6, 2.6, 4.2, 425, 324.1, 74661.3, 86.2, 8.4, 199.6, 123.9, 20.7
1, 25/12/2018 09:40:10, 128800, 71.3, 117.5, 17.9, 1605, 627, 75.4, 3.8, 6.9, 406.3, 300.8, 109367.3, 58.1, 7.8, 188.8, 140, 20.1
1, 25/12/2018 10:00:09, 128801, 60.2, 115, 14.5, 716.7, 473.2, 63.8, 1.5, 8.3, 413.2, 294.5, 86938.4, 79, 8.6, 216, 126.2, 21.8
1, 25/12/2018 10:20:10, 128802, 69.3, 97.6, 17.3, 830.4, 578.6, 74.2, 1.5, 7.1, 308, 249.9, 75990, 33.9, 8.7, 215, 158.3, 12.5
1, 25/12/2018 10:40:10, 128803, 68.9, 106.5, 15.2, 380.5, 586.4, 76, 2.5, 5.7, 395.5, 272.6, 80395, 75.1, 8, 203.4, 142.1, 5.5
1, 25/12/2018 11:00:10, 128804, 78.1, 111.3, 16.3, 360.7, 584.1, 81, 4.9, 3.5, 401.8, 285, 66499.6, 68.9, 7, 167.6, 140.3, 7.2
1, 25/12/2018 11:20:10, 128805, 80.6, 98.8, 18.8, 15513.4, 515.5, 85.9, 3.5, 2.3, 392.4, 252.9, 85293.8, 289.4, 6.7, 163.5, 159.9, 8.7
1, 25/12/2018 11:42:10, 128806, 74.5, 124.6, 17.7, 693.7, 555.8, 80.7, 5.5, 7.6, 470.4, 319.1, 73902.6, 204, 8.1, 193.8, 148.9, 7.4
1, 25/12/2018 11:59:09, 128807, 80.3, 102.2, 20.2, 973.9, 577.2, 78, 4.6, 6.9, 358, 261.6, 73587.8, 214.2, 8.5, 202.8, 165.1, 10.5
1, 25/12/2018 12:20:09, 128808, 73, 87.3, 18.5, 754.8, 639.5, 67.9, 1.6, 1, 319.6, 223.4, 55426.2, 82, 7.2, 159.9, 170.6, 9.2
1, 25/12/2018 12:40:09, 128809, 67.8, 72.4, 16.6, 640.7, 527.8, 64.4, 1.4, 1.6, 241.6, 185.3, 54747.1, 149, 6.6, 138.3, 177.2, 6.8
1, 25/12/2018 13:00:09, 128810, 65.6, 79.8, 16.1, 1368.3, 475.8, 64.7, 1.4, 4.8, 336.5, 204.2, 57108.8, 158.9, 8.2, 170.5, 175.7, 7.9
1, 25/12/2018 13:20:09, 128811, 67.8, 84.2, 16.2, 593.9, 391.4, 67.7, 1.5, 0.6, 327, 215.4, 56023.4, 59.1, 7.1, 134.2, 169.8, 6.8
1, 25/12/2018 13:40:09, 128812, 69.6, 89.5, 16.7, 396.7, 369.8, 80.7, 1.7, 0.6, 372.2, 229, 60404.1, 69.1, 6.1, 119.9, 189.6, 5.4
1, 25/12/2018 14:00:09, 128813, 66.4, 72.2, 17.7, 570.8, 440, 92.3, 1.4, 0, 315.6, 184.9, 59106.5, 69.9, 6.4, 123.4, 211.6, 6.6
1, 25/12/2018 14:20:09, 128814, 54.7, 67.5, 15, 684.5, 458.9, 89.1, 1.2, 0.1, 304.5, 172.9, 64537.5, 79, 6.5, 133.4, 198.3, 4.2
1, 25/12/2018 14:40:09, 128815, 58.4, 75.8, 16.5, 776.2, 469.7, 95.7, 1.3, 0, 364.4, 194, 64988.7, 61.1, 7.1, 152.6, 185.8, 5.9
1, 25/12/2018 15:00:08, 128816, 62.5, 77.5, 17.2, 567, 436.3, 93.8, 1.3, 0, 310.7, 198.4, 60991.8, 38.8, 6.6, 139.3, 219.5, 8.1
1, 25/12/2018 15:19:09, 128817, 45.6, 59.3, 14.2, 87.8, 404.9, 86.5, 1.1, 0, 316.3, 151.8, 55519.5, 57.9, 4.9, 96.2, 210.6, 6.5
1, 25/12/2018 15:40:09, 128818, 59.9, 72.4, 17.6, 1770, 431.9, 82.4, 1.4, 0.1, 260.8, 185.4, 57014.4, 159.8, 7.6, 156, 203.5, 8.5
1, 25/12/2018 16:00:09, 128819, 50.3, 59.6, 15.4, 1004.1, 404.7, 84.5, 1.2, 0, 240.5, 152.5, 55873.7, 64, 6, 107.2, 214.5, 8.3
1, 25/12/2018 16:20:08, 128820, 44.5, 77.2, 14, 274.5, 360, 73.4, 1.1, 0, 360.2, 197.7, 54973.2, 73.4, 5.4, 88.4, 182.5, 7.6
1, 25/12/2018 16:39:08, 128821, 46.6, 53.2, 14.4, 254.9, 396.8, 83.3, 1.2, 0, 270.9, 136.3, 55048.7, 61, 4.2, 71.9, 215.9, 5.4
1, 25/12/2018 16:59:08, 128822, 76.8, 105, 18.9, 5975.6, 375.9, 75, 8.1, 0.1, 422.2, 268.7, 76212.6, 105.7, 16.1, 279.2, 171.3, 9.5
1, 25/12/2018 17:20:08, 128823, 88.5, 115.4, 20.2, 4866.6, 314.3, 57.1, 16.2, 1.5, 406.2, 295.5, 65123.7, 115, 15.8, 321.6, 161.1, 7.1
1, 25/12/2018 17:40:08, 128824, 80, 108.8, 17, 3633.2, 261.2, 44.8, 13.1, 17.7, 313.1, 278.4, 72667.7, 68.5, 15.8, 331.7, 151.4, 7.1
1, 25/12/2018 17:59:08, 128825, 82.6, 130.2, 17.9, 3851.6, 277.1, 49.6, 12.6, 26.2, 413.1, 333.3, 61497.2, 100.8, 24.6, 452.3, 152.4, 22
1, 25/12/2018 18:20:08, 128826, 77.1, 111.9, 18.1, 3257.7, 355, 57, 3.4, 3, 380.6, 286.4, 57274.2, 84.8, 24.9, 417.2, 167.3, 21.2
1, 25/12/2018 18:40:07, 128827, 52.4, 55.2, 14.2, 1470.5, 367.9, 74.4, 1.1, 0, 225.5, 141.3, 37455.7, 90.8, 16.1, 256, 193.3, 6.4
1, 25/12/2018 19:00:08, 128828, 43.4, 52.3, 12.2, 977.7, 819.2, 76.8, 1, 0, 256.2, 133.8, 39886.5, 80.9, 12.1, 199, 182.4, 4.9
1, 25/12/2018 19:20:08, 128829, 66, 91.6, 16.2, 2237.3, 351, 63.9, 4.8, 2.1, 437.8, 234.5, 39590.6, 91.4, 15.5, 286.7, 152.1, 6.5
1, 25/12/2018 19:39:08, 128830, 56.1, 84.9, 15.2, 995.6, 325.8, 66, 1.6, 0, 349, 217.3, 37624.6, 93.3, 11.8, 193.6, 159.9, 21.2
1, 25/12/2018 20:00:07, 128831, 68.2, 117.6, 16, 8063, 464.3, 51.8, 3.5, 0.9, 399.7, 300.9, 44851.7, 205.2, 15.6, 298.7, 118.1, 10.5
1, 25/12/2018 20:20:08, 128832, 68, 103.8, 16.3, 3837.8, 653.5, 51.6, 1.9, 2.2, 405.8, 265.7, 65203.6, 175.6, 15.4, 355.7, 124.1, 7.5
1, 25/12/2018 20:39:07, 128833, 59.3, 98, 15.8, 2564.9, 503, 53.2, 1.4, 0.7, 370.9, 250.8, 72225.6, 119, 13.2, 342.2, 126.9, 7.8
1, 25/12/2018 20:59:08, 128834, 71.7, 89.1, 14.9, 1125.7, 521.3, 50.2, 1.2, 0.1, 382.9, 228.1, 52332.7, 85, 13.3, 332.5, 125.1, 15.1
1, 25/12/2018 21:20:08, 128835, 70.6, 75, 14.4, 1482, 430.7, 53.3, 1.1, 0, 268.1, 192.1, 36421.3, 71.1, 11.9, 275.1, 141.3, 5.2
1, 25/12/2018 21:40:07, 128836, 77.9, 89.8, 16.8, 2228.1, 387.9, 50.5, 2.2, 1.7, 281.7, 229.8, 53386.4, 159, 12.4, 311.5, 135.5, 7
1, 25/12/2018 22:00:07, 128837, 63.6, 75.2, 14, 908.6, 392.3, 50.4, 1.1, 0, 303.8, 192.6, 32006.5, 66, 9.9, 246.9, 144.5, 7.4
1, 25/12/2018 22:20:07, 128838, 60.4, 63.6, 13.3, 521, 336.3, 53.4, 0.9, 0, 232.9, 162.8, 56084.4, 56.1, 8, 198.3, 147.9, 7.3
1, 25/12/2018 22:40:07, 128839, 60.7, 74.5, 13.8, 2083.2, 320.3, 51.5, 1, 0.9, 250.7, 190.7, 40509.2, 150.6, 9.9, 245.4, 138.6, 8.1
1, 25/12/2018 22:59:07, 128840, 60, 74.7, 15, 1078.1, 278.5, 54.9, 1.1, 0, 228.8, 191.1, 51975.4, 98.1, 9.7, 254.3, 131.7, 9.9
1, 25/12/2018 23:20:07, 128841, 43.6, 69.7, 12.7, 916.1, 214.7, 37.3, 0.9, 0, 294.8, 178.4, 25963.5, 53.1, 8.5, 238.2, 115.8, 7.7
1, 25/12/2018 23:40:07, 128842, 31.1, 47, 9.8, 2198.3, 187.4, 36.2, 0.8, 0.3, 192.2, 120.3, 26779.8, 145, 7.9, 209, 133.9, 4.4
2, 24/12/2018 23:59:28, 128771, 54.2, 64, 13.7, 3403.8, 402.2, 34.4, 1, 2.9, 235.3, 163.8, 73298.9, 330.6, 9.8, 190.5, 166.9, 10.3
2, 25/12/2018 00:19:28, 128772, 43.3, 74.4, 12, 11492.3, 371.8, 35, 0.9, 9.4, 261, 190.5, 73905.1, 268.1, 14.9, 258, 151.9, 15.2
