HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 26/12/2018 00:00:07, 128843, 35.4, 45.5, 10.4, 703.7, 254.3, 54.7, 0.8, 0, 224.2, 116.6, 29919.1, 114.6, 7.2, 175.8, 147.2, 6.8
1, 26/12/2018 00:20:06, 128844, 34.4, 69.3, 9.3, 6415.2, 251.3, 48.8, 0.7, 10.3, 351.6, 177.4, 24399.7, 69.8, 13, 203.6, 131.3, 9.4
1, 26/12/2018 00:40:07, 128845, 41.4, 92.9, 11, 2244.2, 229.6, 45.1, 0.9, 24, 340.4, 237.9, 28923.1, 106.2, 23.2, 290.3, 114.6, 5.9
1, 26/12/2018 01:00:06, 128846, 53.3, 104, 14.2, 3333.2, 243.6, 39.4, 1, 9.2, 351.1, 266.2, 26179.2, 708.9, 28.8, 387.1, 102.3, 12.9
1, 26/12/2018 01:20:07, 128847, 46.7, 73.9, 13, 3495.5, 228.8, 47.3, 1, 0.4, 238.6, 189.2, 23359.3, 440.1, 22.9, 307.7, 113, 16.6
1, 26/12/2018 01:39:07, 128848, 37.9, 68.1, 10.6, 1675.6, 190.9, 42.6, 0.8, 1, 257.5, 174.3, 25720, 432.3, 21.6, 283, 98.4, 14.1
1, 26/12/2018 02:00:07, 128849, 36.3, 64.7, 10.4, 1109.1, 234.9, 51.8, 0.8, 1.6, 278.7, 165.7, 22390.8, 535.1, 19, 232.6, 98.8, 14.3
1, 26/12/2018 02:20:06, 128850, 44.2, 45.1, 11, 5373, 234.8, 52, 0.9, 0.2, 184.7, 115.4, 50408.4, 684, 18.3, 250.1, 115.2, 6.9
1, 26/12/2018 02:39:06, 128851, 77.6, 93.5, 15, 6045.5, 230.1, 33, 2, 3.4, 323.9, 239.5, 40878, 821.3, 26.9, 421.1, 80.6, 5.7
1, 26/12/2018 03:00:06, 128852, 65.6, 107.9, 12.6, 4990.7, 162.5, 27.3, 6.7, 18.3, 333.8, 276.2, 55433, 41.1, 27.3, 451, 64.7, 15
1, 26/12/2018 03:20:06, 128853, 40.4, 82.5, 10, 1959, 244.6, 32, 0.8, 4.4, 277, 211.3, 31958.2, 45.2, 19.5, 262.2, 77.9, 37.4
1, 26/12/2018 03:39:05, 128854, 35.2, 41.1, 9.4, 1781.7, 227.5, 32.9, 0.8, 1.6, 143.1, 105.2, 32534.5, 99.9, 15.4, 162.8, 96.5, 5.1
1, 26/12/2018 04:00:06, 128855, 32.4, 56.6, 9.1, 665.1, 295.1, 35.7, 0.7, 0, 272.2, 144.9, 49999.2, 61.8, 9.4, 123.1, 76.7, 5.7
1, 26/12/2018 04:20:06, 128856, 34.9, 52.5, 8.9, 2163, 507.7, 30.6, 0.7, 0, 201, 134.3, 47678.4, 108.9, 7.5, 97.2, 77.3, 4.4
1, 26/12/2018 04:40:06, 128857, 32.3, 46.5, 7.8, 2779.4, 405.6, 23.7, 0.7, 1.4, 248.1, 119, 46860.7, 74, 6.7, 90.6, 59.3, 4.6
1, 26/12/2018 05:00:06, 128858, 33.6, 36.2, 7.8, 1158.7, 331.2, 21.1, 0.6, 2.5, 122.7, 92.6, 46842, 37.2, 6.3, 87, 59, 3.9
1, 26/12/2018 05:20:05, 128859, 30.8, 40.4, 8.9, 2086.4, 204.3, 33.5, 0.8, 0.7, 190.4, 103.5, 47214.4, 158.6, 6.6, 106.5, 77.6, 4.4
1, 26/12/2018 05:40:06, 128860, 25.6, 46.2, 7, 783.4, 236.3, 26.6, 0.6, 0.8, 224.3, 118.3, 74997.8, 63.1, 5.2, 75.8, 72.8, 4.5
1, 26/12/2018 06:00:05, 128861, 60.3, 88.8, 13.8, 2508.5, 379.8, 39.2, 1.2, 2, 346.7, 227.3, 41245.3, 135.5, 8.4, 203.3, 78.3, 9.1
1, 26/12/2018 06:19:05, 128862, 51.1, 60.7, 12.8, 804.4, 380, 44.3, 1, 0.4, 202.1, 155.4, 49378.5, 48.7, 6.1, 88, 92.9, 6.7
1, 26/12/2018 06:40:05, 128863, 41.3, 49.3, 11.3, 567.3, 306.3, 38.4, 0.9, 0.1, 172.6, 126.2, 39536.2, 52, 4.5, 61.5, 121.1, 9.6
1, 26/12/2018 07:00:05, 128864, 53.3, 83.3, 14, 1737.7, 353, 47, 1, 2.5, 319.9, 213.3, 48525.7, 129.8, 6.9, 134.9, 127.7, 14.7
1, 26/12/2018 07:20:06, 128865, 43.1, 79, 11.3, 777.8, 417.9, 48.9, 0.9, 0, 380.7, 202.3, 44914.3, 63.1, 4.9, 81.5, 86.4, 14.8
1, 26/12/2018 07:40:05, 128866, 60, 94.3, 15.5, 339.1, 333.3, 62.8, 1.1, 0, 387.5, 241.5, 49363.4, 51, 4.2, 57.6, 123.1, 12.9
1, 26/12/2018 08:00:06, 128867, 64.1, 102.9, 16.7, 2044.6, 400.7, 64.4, 1.3, 0.2, 391.4, 263.4, 12903.2, 120.6, 9.4, 146.4, 120.5, 17.9
