INSTANCE_NUMBER, SNAP_ID, T_BEG, USR_GROUP, CPU, DBTIME, PGA, OTH_WAIT, PXENQ, PXQTIME, PXQRY, PXREL, REQS, YIELDS, IOWAIT, READ, WRITE
1, 126147, 15/11/2018 00:00:13, ADW_UNLOAD_GROUP, 4.6, 4.8, 3079, 0, 0, 0, 0, 0, 403, 1545, 0.2, 32.5, 73.9
1, 126148, 15/11/2018 00:20:19, ADW_UNLOAD_GROUP, 4.5, 5.4, 3451.9, 0.6, 0, 0, 0, 0, 514, 1298, 0.3, 32.7, 32.9
1, 126149, 15/11/2018 00:40:11, ADW_UNLOAD_GROUP, 5, 5.4, 3266.1, 0.2, 0, 0, 0, 0, 966, 1689, 0.2, 30.3, 30.7
1, 126150, 15/11/2018 01:00:11, ADW_UNLOAD_GROUP, 10.8, 20.4, 4915.3, 6.5, 0, 0, 12, 162, 1712, 5905, 3.1, 2893.5, 6042.4
1, 126151, 15/11/2018 01:20:31, ADW_UNLOAD_GROUP, 7.6, 10.4, 4032.2, 1.5, 0, 0, 15, 108, 1377, 3288, 1.3, 1450.3, 1554.4
1, 126152, 15/11/2018 01:40:03, ADW_UNLOAD_GROUP, 5, 7.6, 3624.5, 2.2, 2, 0.6, 2, 10, 843, 1582, 0.4, 98.9, 862.1
1, 126153, 15/11/2018 02:00:10, ADW_UNLOAD_GROUP, 8.1, 16, 6394.9, 7.4, 1, 0.3, 5, 36, 1020, 2688, 0.5, 369.4, 635.6
1, 126154, 15/11/2018 02:20:02, ADW_UNLOAD_GROUP, 9, 12.9, 5413.2, 2.2, 14, 0.3, 33, 312, 1449, 6378, 1.7, 4121.5, 2336.9
1, 126155, 15/11/2018 02:40:08, ADW_UNLOAD_GROUP, 35.7, 47, 24106.6, 9.2, 14, 0.4, 28, 332, 1578, 45202, 2.1, 4580.1, 1476.9
1, 126156, 15/11/2018 03:00:00, ADW_UNLOAD_GROUP, 38.4, 48.6, 18965.4, 5.8, 7, 0.4, 32, 424, 1750, 44819, 4.4, 4437.2, 5399.7
1, 126157, 15/11/2018 03:20:13, ADW_UNLOAD_GROUP, 8.9, 21.4, 10670.7, 10.6, 6, 1.5, 11, 161, 1260, 4088, 1.9, 543.6, 2374.1
1, 126158, 15/11/2018 03:40:20, ADW_UNLOAD_GROUP, 8.7, 14.5, 12634.3, 4.2, 7, 1.5, 12, 152, 1068, 3787, 1.6, 1372, 2129.7
1, 126159, 15/11/2018 04:00:18, ADW_UNLOAD_GROUP, 6.6, 8.1, 9300.9, 1.2, 2, 0, 18, 120, 1077, 2145, 0.3, 405.8, 69.1
1, 126160, 15/11/2018 04:20:24, ADW_UNLOAD_GROUP, 5.7, 7, 8823.3, 0.8, 0, 0, 7, 56, 1174, 1595, 0.5, 204, 55.5
1, 126161, 15/11/2018 04:40:01, ADW_UNLOAD_GROUP, 3.6, 4.3, 3910.6, 0, 0, 0, 1, 16, 1080, 892, 0.7, 24.2, 19.6
1, 126162, 15/11/2018 05:00:09, ADW_UNLOAD_GROUP, 4.6, 4.8, 3712.6, 0, 0, 0, 0, 0, 980, 1311, 0.2, 24.9, 25
