HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125787, 09/11/2018 23:59:52, 56.7, 73.9, 17.5, 1082.6, 147.5, 33.8, 1.4, 0.6, 230.1, 189.1, 18177.9, 332.3, 8.9, 233.1, 107.9, 19.8
1, 125788, 10/11/2018 00:19:52, 53.9, 96.7, 16, 8522.7, 128.7, 23.2, 1.4, 6.4, 353.6, 247.5, 16084, 383.9, 11.4, 214.7, 80, 22.4
1, 125789, 10/11/2018 00:39:53, 62.2, 88.4, 17.6, 11688.3, 119.8, 23.7, 1.3, 16.3, 250.8, 226.4, 14597.5, 340.1, 18.6, 251.3, 97.3, 18.5
1, 125790, 10/11/2018 00:59:52, 63.3, 83.9, 17.4, 2100.7, 172.9, 30.6, 1.4, 9.1, 318.8, 214.7, 12350.4, 890.7, 16.6, 234.4, 96.2, 19
1, 125791, 10/11/2018 01:19:52, 57.1, 82.1, 16.9, 1448.4, 149.5, 26.8, 1.3, 0.3, 349.2, 210.1, 13183.1, 723.1, 12.2, 179.2, 84.6, 17.4
1, 125792, 10/11/2018 01:39:52, 60.2, 67.7, 17.5, 2081.1, 147.2, 22.8, 1.3, 1.3, 217.2, 173.3, 14314.3, 897.2, 12.9, 199.4, 91.1, 18
1, 125793, 10/11/2018 01:59:52, 52.1, 64.1, 15.2, 1457.3, 113.5, 20.1, 1.2, 0.5, 211.1, 164.1, 12592.5, 872.1, 11.7, 179.1, 73.2, 19.4
1, 125794, 10/11/2018 02:19:52, 43, 61.2, 13.7, 1410.7, 72.2, 13.6, 1.1, 0, 189.1, 156.6, 14492.4, 1046.9, 8.9, 159.4, 60.4, 17.7
1, 125795, 10/11/2018 02:39:51, 45.9, 53.4, 13.5, 1922.4, 129.4, 9.1, 1, 1, 163.7, 136.6, 13649.4, 528, 9.6, 201.2, 42.2, 17.8
1, 125796, 10/11/2018 02:59:52, 38.4, 48, 11.5, 1347.5, 103.3, 13.4, 1, 0.1, 145.5, 122.8, 16767.7, 334.7, 7.8, 161, 51.2, 18.7
1, 125797, 10/11/2018 03:19:52, 31.2, 36.4, 8.5, 973.7, 121.5, 16.4, 0.7, 0.1, 113.6, 93.1, 10552.4, 413.8, 6.2, 133.4, 60.4, 8.8
