HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 07/02/2019 23:59:22, 132011, 44.9, 63, 13, 2259.1, 263.2, 30.1, 1.1, 1.5, 242.1, 161.4, 29618.8, 256, 8, 200.4, 51.1, 17.3
1, 08/02/2019 00:19:22, 132012, 49.2, 68.1, 13.6, 9484.4, 275, 44.9, 1.1, 7.1, 289.9, 174.3, 36244.6, 231.5, 9.4, 179.1, 88.1, 19.3
1, 08/02/2019 00:39:22, 132013, 46.1, 83.7, 11.1, 4891.9, 221.2, 16.1, 0.9, 21.1, 303.2, 214.4, 38268.8, 274.8, 17.1, 234.5, 46.9, 9.5
1, 08/02/2019 00:59:22, 132014, 50.9, 84.1, 12.5, 3258.3, 102, 19.1, 1, 9.6, 275.7, 215.2, 42206.5, 870, 21.4, 333.3, 54.6, 18.1
1, 08/02/2019 01:19:22, 132015, 50, 79.2, 12.8, 4340.5, 109.8, 18.4, 1.1, 2.2, 285.2, 202.8, 61552.6, 550.4, 19.5, 303.8, 64.7, 23.8
1, 08/02/2019 01:39:22, 132016, 41.6, 62.6, 9.6, 4292.5, 181.8, 12.2, 0.8, 1.3, 214.8, 160.2, 27739.7, 593.9, 17.2, 285.5, 50.3, 7.3
1, 08/02/2019 01:59:21, 132017, 38, 43.4, 9.9, 1556.5, 139.4, 29.5, 0.9, 0.6, 129.2, 111.1, 25066.3, 786.4, 14.3, 176.5, 75.8, 5
1, 08/02/2019 02:19:22, 132018, 48.1, 41.9, 11.1, 6241.3, 145.8, 26.6, 0.9, 0.8, 165.8, 107.3, 36527.9, 757.3, 16.5, 226.8, 87.7, 3
1, 08/02/2019 02:39:21, 132019, 61, 62.1, 11.1, 5252.2, 132.9, 16, 0.9, 2.7, 231.1, 159.1, 48017.4, 874.6, 20.1, 313.2, 61.6, 5.2
1, 08/02/2019 02:59:21, 132020, 72.4, 96.1, 13.1, 8492.6, 145.4, 12.4, 1.8, 6.3, 361.6, 245.9, 43966.5, 299.9, 21.6, 362.8, 43.3, 11.2
1, 08/02/2019 03:19:21, 132021, 33, 54.5, 8.4, 3124.3, 236.7, 20.2, 0.8, 0, 271.6, 139.6, 32856.3, 206.3, 12.4, 169.6, 64, 11
1, 08/02/2019 03:40:22, 132022, 19.4, 50.5, 5.7, 520.1, 128.3, 20.1, 0.7, 0, 203.8, 129.2, 30558.4, 197.9, 9.8, 136.9, 41.8, 30.4
1, 08/02/2019 03:59:22, 132023, 29.1, 42.4, 7.9, 508.1, 279.3, 21.4, 0.8, 0, 199.8, 108.6, 43412.1, 4967.3, 8.2, 109.4, 59.2, 4.4
1, 08/02/2019 04:19:21, 132024, 27.7, 27.9, 7.2, 58.3, 469.2, 19.8, 0.7, 0, 187.6, 71.4, 42586.8, 5074.5, 5, 51.8, 71.4, 3.3
1, 08/02/2019 04:40:21, 132025, 37.6, 56.9, 9.4, 2097.7, 416.9, 19.6, 0.8, 0.9, 305.6, 145.6, 44314.8, 4947.7, 8.4, 142.6, 55.1, 5.1
1, 08/02/2019 05:00:20, 132026, 32.7, 51.2, 9.6, 652, 193.6, 23.4, 0.9, 0, 188.3, 131, 44315.7, 2820.5, 5.6, 86.3, 79.8, 11.9
1, 08/02/2019 05:19:21, 132027, 36, 55, 10.8, 1640.4, 187.1, 29.3, 1, 0.2, 245.1, 140.7, 12068.7, 7219.6, 5.7, 72.1, 86.2, 11.8
1, 08/02/2019 05:39:21, 132028, 29.7, 63.9, 9.2, 781.5, 149.7, 27.6, 0.9, 0, 236.4, 163.6, 11084.9, 173, 4.2, 45.5, 67.3, 11.4
1, 08/02/2019 05:59:20, 132029, 44.6, 71.5, 12.6, 818.4, 229.3, 31.6, 1.1, 0, 275.7, 182.9, 20116.2, 145.8, 4.2, 93.5, 75.8, 16.6
1, 08/02/2019 06:19:20, 132030, 31.8, 49.1, 9.5, 395.4, 187.3, 21.3, 0.9, 0, 208.9, 125.6, 13890.3, 147.4, 4.5, 55.2, 70.5, 12.8
1, 08/02/2019 06:39:21, 132031, 32.4, 51.2, 10.3, 2599.5, 172.9, 24.5, 0.9, 0, 272.2, 131.1, 10310.4, 265.5, 4.5, 69.8, 79.6, 13
1, 08/02/2019 06:59:21, 132032, 37, 56.2, 11.5, 122.9, 249.7, 43.5, 1.1, 0, 248.5, 143.8, 10090.2, 151.3, 1.8, 11.8, 111.5, 15.5
1, 08/02/2019 07:19:21, 132033, 41.7, 60.1, 12.7, 1213.6, 268.7, 45.2, 1.1, 0.2, 305.6, 153.8, 16250.1, 228.8, 3, 43.6, 109.2, 20
1, 08/02/2019 07:40:20, 132034, 47.2, 63.1, 13.7, 940.1, 310.7, 52.7, 1.2, 0, 219, 161.5, 11177.5, 203.3, 3.2, 48.2, 115.7, 20.2
1, 08/02/2019 08:00:20, 132035, 41.2, 63.8, 12.5, 462.3, 281.6, 50.9, 1.1, 0, 223.3, 163.4, 11696.6, 186.5, 3, 27.7, 139.5, 18.5
1, 08/02/2019 08:19:21, 132036, 37.4, 45.2, 10.9, 17124.7, 270.8, 49.7, 1, 0, 200.7, 115.8, 18950.7, 185.8, 2.9, 37.8, 171.9, 6.7
1, 08/02/2019 08:39:20, 132037, 44.6, 50, 12.5, 1611.4, 338.5, 61.4, 1.1, 0, 196.3, 127.9, 14044.6, 267.9, 3.5, 65.6, 165.3, 7.3
1, 08/02/2019 09:00:21, 132038, 42.2, 81.8, 11.1, 6392, 299.2, 67.4, 1, 0, 325.1, 209.4, 14299.3, 196.2, 3.1, 59.8, 152.8, 4.9
1, 08/02/2019 09:20:20, 132039, 49.7, 55.2, 13.1, 671, 384.8, 81.2, 1.2, 0, 231.7, 141.4, 9854.9, 158.8, 2.4, 28.4, 200, 5.2
1, 08/02/2019 09:40:20, 132040, 44.8, 53.2, 13.7, 933.1, 346.8, 71.3, 1.2, 0, 229.9, 136.3, 11151.1, 204.4, 3.2, 47.4, 196.5, 5.4
1, 08/02/2019 09:59:20, 132041, 64, 83.9, 16.1, 1748.3, 318.4, 57.4, 1.3, 0, 283.2, 214.8, 19743.8, 549.7, 7.3, 145.2, 167.6, 6.7
1, 08/02/2019 10:19:20, 132042, 62.7, 81.5, 14.9, 6258.2, 298.8, 52.9, 1.2, 0, 247.6, 208.5, 24886.9, 474.9, 7.4, 175.5, 153.4, 7.7
1, 08/02/2019 10:39:20, 132043, 46.3, 63.7, 12.1, 1409.8, 310.9, 58.7, 1.1, 0, 303.2, 163.2, 14983.7, 451.5, 4, 74.3, 162.9, 3.9
1, 08/02/2019 11:00:20, 132044, 51.6, 68.2, 13.2, 1719.3, 317.6, 57.7, 1.1, 0.2, 250.8, 174.6, 19905.9, 497.1, 6.5, 108.8, 162.4, 7.4
1, 08/02/2019 11:20:19, 132045, 47.7, 60.5, 13.1, 605.9, 291.6, 62.7, 1.1, 0, 272.8, 155, 20519, 475.4, 4.4, 70.7, 175.4, 9.4
1, 08/02/2019 11:39:20, 132046, 42.6, 71.2, 11.5, 413.8, 297.2, 57.1, 1, 0, 285.2, 182.3, 16741.7, 475.3, 4.8, 83.4, 154.8, 9.9
1, 08/02/2019 11:59:20, 132047, 64.8, 83.3, 17.9, 850.8, 287.6, 57.9, 1.6, 0.1, 322.5, 213.2, 44248.8, 479.4, 8.9, 215.7, 158.9, 10.7
1, 08/02/2019 12:20:20, 132048, 68.8, 76.5, 18.9, 1276.9, 311, 66.9, 1.7, 0.1, 283.8, 195.7, 29198.2, 563, 7.5, 175.7, 171.2, 13
1, 08/02/2019 12:39:20, 132049, 66.4, 88.9, 18.5, 1255.5, 351, 63.2, 2.1, 0.1, 340.7, 227.7, 32632, 530.9, 9, 209.8, 157.6, 11.1
1, 08/02/2019 12:59:20, 132050, 62.3, 85.4, 17.6, 531.4, 314.6, 61, 1.5, 0, 326.8, 218.7, 58347.7, 488.4, 7.9, 184.3, 167.4, 11.1
1, 08/02/2019 13:19:19, 132051, 58.5, 75.6, 15.7, 695.9, 297.7, 58.9, 1.2, 0, 361.4, 193.5, 44656.8, 514.3, 7.6, 167.3, 146.6, 7.9
1, 08/02/2019 13:40:19, 132052, 60.8, 83.9, 16.8, 543.5, 271.6, 57.8, 1.3, 0.1, 360.1, 214.7, 47446.5, 554.6, 7.3, 164.2, 158.3, 8.6
