HOST, TIME, SNAP_ID, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 10/12/2018 23:59:23, 128019, 44.6, 77.5, 12.7, 407, 253.5, 56.2, 1, 0, 413.1, 198.5, 18338, 203.5, 8.4, 190.1, 152.4, 11.7
1, 11/12/2018 00:19:23, 128020, 51.1, 92.1, 12.3, 8741.6, 302.6, 42.4, 1.2, 6.6, 594.5, 235.8, 22559.2, 208.8, 11.2, 218.8, 120.3, 18.9
1, 11/12/2018 00:39:23, 128021, 77.1, 117.5, 17.1, 5658.9, 315.8, 42.7, 4.9, 17.5, 381.4, 300.8, 24631.9, 227.3, 21.4, 322.3, 116.2, 11.3
1, 11/12/2018 00:59:23, 128022, 74.4, 122.1, 16.3, 2781.9, 356.6, 44.8, 3.9, 11.2, 373.2, 312.6, 23206.8, 786.1, 20.4, 335.9, 115.8, 16
1, 11/12/2018 01:19:23, 128023, 68, 110, 15.5, 1357.3, 316.4, 46.3, 3.4, 3.3, 464.9, 281.7, 24828.9, 484.4, 16, 243.4, 111.5, 17.5
1, 11/12/2018 01:40:23, 128024, 70.5, 86, 15.1, 1333.5, 321.1, 44.4, 1.7, 8.2, 270.4, 220.2, 20328.8, 434.6, 15.4, 230.2, 138.1, 10.9
1, 11/12/2018 01:59:23, 128025, 60.8, 72.1, 14.3, 1356.8, 265.6, 49.1, 1.1, 4.4, 447.8, 184.5, 17751.9, 694.4, 10.8, 168.9, 151.6, 9.2
1, 11/12/2018 02:19:23, 128026, 49.3, 56.4, 11.8, 2404.7, 231.7, 42, 0.9, 2, 181.7, 144.4, 23172.5, 382.8, 10.9, 157, 139.7, 6.9
1, 11/12/2018 02:39:23, 128027, 33.4, 125.1, 9.2, 995.6, 203.8, 31.9, 0.8, 0, 1538.3, 320.4, 16902.1, 678.7, 11.3, 168.1, 136.7, 5.8
1, 11/12/2018 02:59:23, 128028, 28.8, 74.1, 8.7, 839.7, 370.6, 40.8, 0.8, 0, 907.1, 189.8, 15385.9, 413.2, 13, 182.2, 148.3, 5.9
1, 11/12/2018 03:20:23, 128029, 28, 79.9, 9, 1598.2, 246.3, 41.2, 0.8, 0.1, 452.9, 204.6, 13897.9, 255.2, 10.1, 150.8, 107.5, 9.9
1, 11/12/2018 03:39:23, 128030, 30.9, 62.4, 9.5, 987.1, 296.1, 41.9, 0.8, 0, 750.4, 159.9, 22139.6, 227.9, 9, 133.2, 139.1, 12.9
1, 11/12/2018 03:59:23, 128031, 24.6, 38.7, 8.5, 173.3, 239, 40.6, 0.8, 0, 208.7, 99.2, 31087.9, 164, 6.3, 46.6, 139.1, 4.3
1, 11/12/2018 04:19:22, 128032, 29.9, 92, 8.4, 417.2, 520, 34.7, 0.7, 0, 1072.2, 235.5, 44432.3, 243.2, 11.2, 135.3, 89, 5.4
1, 11/12/2018 04:41:23, 128033, 35.2, 66.4, 9.4, 253.2, 525.6, 46.9, 0.8, 0, 369.2, 170.1, 46027.6, 341.9, 9.8, 127.2, 115, 6.2
1, 11/12/2018 04:59:22, 128034, 35.5, 72.1, 9.5, 2258.6, 508.4, 35.3, 0.8, 0, 577.6, 184.5, 45466.8, 517.6, 11.4, 178.3, 103.6, 8.3
1, 11/12/2018 05:20:22, 128035, 37.3, 87, 9.9, 664.8, 251, 38.1, 0.8, 0, 858, 222.7, 71414.5, 188.6, 13.7, 240.1, 83.8, 8
1, 11/12/2018 05:39:22, 128036, 25.4, 51.6, 7.6, 383, 199.5, 29.2, 0.7, 0, 365.9, 132, 52740.4, 166.1, 9.9, 183.8, 75.7, 8.9
1, 11/12/2018 05:59:22, 128037, 48.2, 76.1, 12.1, 2680.5, 326.8, 48.6, 0.9, 0, 525.3, 194.8, 60866.7, 338, 10.6, 226.6, 93.8, 9.4
1, 11/12/2018 06:19:22, 128038, 34.6, 46.5, 9.1, 849.9, 273.5, 40.7, 0.7, 0, 304.9, 119.1, 12707.6, 194.5, 8.8, 145, 75.6, 6.1
1, 11/12/2018 06:39:21, 128039, 13.9, 27.8, 4.2, 120.9, 172.8, 31.4, 0.4, 0, 217.9, 71.3, 11445.9, 180.9, 5.5, 65.8, 52.8, 2.7
1, 11/12/2018 07:00:21, 128040, 29.7, 55.4, 7.7, 7891.4, 274.5, 44.2, 0.7, 0, 282.4, 141.9, 19999.9, 205.2, 6.3, 99.1, 76.1, 5.1
1, 11/12/2018 07:19:22, 128041, 26, 48.1, 8, 698.3, 252.9, 48.5, 0.7, 0, 220.8, 123.1, 14090.7, 201.7, 6, 80.2, 86.8, 5.4
1, 11/12/2018 07:39:22, 128042, 21.7, 55.2, 7.1, 70.7, 228.6, 45.3, 0.6, 0, 251.2, 141.3, 13926.1, 309.6, 6.4, 58.9, 85.6, 4.1
1, 11/12/2018 07:59:22, 128043, 33.7, 84.7, 10, 1529, 311, 58.3, 0.8, 0, 1969.9, 216.9, 19209.7, 188.9, 8, 72.7, 116.1, 6.2
1, 11/12/2018 08:19:22, 128044, 72.7, 103.5, 16, 10796.4, 354.6, 50, 2.8, 0.1, 376.3, 264.9, 19378, 242.1, 17.2, 268.2, 104.2, 6.7
1, 11/12/2018 08:39:22, 128045, 56.9, 84.5, 15.2, 3083.3, 471.3, 44.9, 1.2, 0, 356.2, 216.3, 41025.8, 202.4, 15.4, 246.1, 95.7, 10.3
1, 11/12/2018 09:00:21, 128046, 68.5, 103.4, 15.9, 7872.9, 421.1, 44.4, 1.9, 0.2, 347.1, 264.6, 53591.2, 270.2, 21.3, 336.7, 89.5, 11.3
