HOST, SNAP_ID, TIME, SYS_CPU, SYS_DBTIME, SYS_SYSPCT, SYS_READ, SYS_WRITE, SYS_REDO, SYS_OSWAIT, SYS_RMWAIT, SYS_ACTSESS_MAX, SYS_ACTSESS_AVG, SYS_PGA, SYS_PXRUNS, SYS_PXQCT, SYS_PXSRVT, SYS_UCALLS, SYS_IOWAIT
1, 125715, 08/11/2018 23:59:57, 20.9, 36.2, 5.9, 1004.2, 142.4, 27.2, 0.5, 0.4, 164.3, 92.6, 17770.6, 385.2, 4.7, 65.2, 60.7, 7.6
1, 125716, 09/11/2018 00:19:58, 25.4, 49.8, 6.7, 6781.7, 135.1, 22.2, 0.6, 8, 215.5, 127.5, 13683.1, 454.5, 10.4, 127.6, 58.5, 11.4
1, 125717, 09/11/2018 00:39:58, 32.7, 55.5, 8, 7819.3, 122.1, 19.2, 0.7, 7.4, 169.8, 142.2, 18248.6, 342.8, 15.5, 142.7, 72.6, 5.8
1, 125718, 09/11/2018 00:59:58, 53.2, 89.9, 12.8, 6350.7, 247.1, 30.8, 1, 3.4, 295.5, 230.2, 19924.4, 927.1, 22.5, 319.5, 69.2, 12.3
1, 125719, 09/11/2018 01:19:58, 40.1, 72.5, 9.6, 1962.4, 164.4, 27.3, 0.8, 8.3, 307.8, 185.6, 12462.2, 714.9, 16.2, 183.8, 63.6, 9.3
1, 125720, 09/11/2018 01:39:57, 35.7, 58.8, 8.6, 2912.9, 129.3, 18.5, 0.7, 8.3, 209.5, 150.6, 16859.8, 748.8, 15.7, 191.2, 46.5, 7.7
1, 125721, 09/11/2018 01:59:57, 29.6, 55.4, 7.1, 1241.6, 186.4, 24.8, 0.6, 0, 249.7, 141.9, 20715.9, 845.8, 11, 110.4, 60.9, 8
1, 125722, 09/11/2018 02:19:57, 25, 38.6, 6.1, 5229.7, 133.3, 15.5, 0.5, 0.1, 156.4, 98.9, 23918.8, 897.7, 12.6, 132.4, 36.8, 5.4
1, 125723, 09/11/2018 02:39:56, 50, 110.6, 9, 5972, 100.8, 9.2, 0.8, 0.4, 407.5, 283.1, 46445.2, 934.9, 18.2, 295.7, 33.4, 5.7
1, 125724, 09/11/2018 02:59:56, 33.7, 43.6, 7.6, 3974.6, 109.2, 13.4, 0.6, 0, 166.1, 111.7, 29694.2, 347.3, 14.1, 294.8, 45.8, 8.7
1, 125725, 09/11/2018 03:19:57, 37.8, 50.2, 7.6, 3079.3, 187, 24.4, 0.7, 1, 263.2, 128.6, 23906.7, 456.3, 7.8, 125.8, 77.5, 8.3
